k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6086585916488357, 0.0505992677921722, 0.1384813989461593, 0.7794992559302371, -0.0047328177995176, 0.0009225121810408, -0.0040463374032924, 0.0039738724421261, 0.0032374911823596, 0.0004216686889395, -0.0012149530103179, -0.0014572357961419, -0.001080912962843, -0.0027840416150861, 0.00103171614351, 0.003164626559806, 0.0079070976958251, 0.0011439820497373, -0.0003495454572224, 0.0036036976647497, 0.0029763042734688, 0.0016656842165277]| 13.1513357162475586|      2.00000000|[118, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
      12|[1.2932761068165155, 0.1083194612711126, 0.2919197737945958, 1.6568560370274323, -0.0051277096109212, 0.0015283327878648, -0.0038523073469519, 0.0003981695242661, 0.0084433009248525, 0.0009643220999793, -0.0037325970188912, -0.0048926877309285, -0.0020930475253617, -0.0052391888092397, 0.0012960022020662, 0.0029697063693841, 0.0089773559400992, -0.0017112657632309, -0.0011629888742104, 0.0026407924261179, 0.0029560104114191, 0.0027623731933638]| 12.1980304718017578|      0.25000000|[1399, 96, 0, 24]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
      13|[1.2932761068165155, 0.1083194612711126, 0.2919197737945958, 1.6568560370274323, -0.0051277096109212, 0.0015283327878648, -0.0038523073469519, 0.0003981695242661, 0.0084433009248525, 0.0009643220999793, -0.0037325970188912, -0.0048926877309285, -0.0020930475253617, -0.0052391888092397, 0.0012960022020662, 0.0029697063693841, 0.0089773559400992, -0.0017112657632309, -0.0011629888742104, 0.0026407924261179, 0.0029560104114191, 0.0027623731933638]| 12.1980304718017578|      0.12500000|[1515, 104, 0, 26]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      14|[1.3682275942216864, 0.1143611164365563, 0.308576955959711, 1.7552696301622364, -0.0057875472726564, 0.0021306430115636, -0.0036503047794445, 0.0017905877510735, 0.0071578793084313, 0.0015918299560489, -0.0034915629775081, -0.0042944196895844, -0.0030966356304593, -0.0047674604555087, 0.001490236489869, 0.0035387613504939, 0.0090342492612881, -0.0018535990372624, -0.0014473884094936, 0.0027494735732202, 0.0025455910078154, 0.0037422261360806]| 12.1657314300537109|      0.25000000|[1631, 112, 0, 28]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      15|[1.3682275942216864, 0.1143611164365563, 0.308576955959711, 1.7552696301622364, -0.0057875472726564, 0.0021306430115636, -0.0036503047794445, 0.0017905877510735, 0.0071578793084313, 0.0015918299560489, -0.0034915629775081, -0.0042944196895844, -0.0030966356304593, -0.0047674604555087, 0.001490236489869, 0.0035387613504939, 0.0090342492612881, -0.0018535990372624, -0.0014473884094936, 0.0027494735732202, 0.0025455910078154, 0.0037422261360806]| 12.1657314300537109|      0.12500000|[1747, 120, 0, 30]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      16|[1.3682275942216864, 0.1143611164365563, 0.308576955959711, 1.7552696301622364, -0.0057875472726564, 0.0021306430115636, -0.0036503047794445, 0.0017905877510735, 0.0071578793084313, 0.0015918299560489, -0.0034915629775081, -0.0042944196895844, -0.0030966356304593, -0.0047674604555087, 0.001490236489869, 0.0035387613504939, 0.0090342492612881, -0.0018535990372624, -0.0014473884094936, 0.0027494735732202, 0.0025455910078154, 0.0037422261360806]| 12.1657314300537109|      0.06250000|[1863, 128, 0, 32]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      17|[1.4058656027305978, 0.1171890413194006, 0.3172358199657835, 1.804318569700614, -0.0057865830363525, 0.0021920509699265, -0.003845093066229, 0.0014734064280809, 0.0072035051304406, 0.0019673677932314, -0.00314197970611, -0.004456696787344, -0.0028624255605504, -0.0049462604783511, 0.0017874477674804, 0.0034891751846318, 0.0092411898347009, -0.001821547719881, -0.001158415410598, 0.0029111600374825, 0.0028382828372312, 0.0036527591108269]| 12.1550998687744141|      0.12500000|[1979, 136, 0, 34]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      18|[1.4058656027305978, 0.1171890413194006, 0.3172358199657835, 1.804318569700614, -0.0057865830363525, 0.0021920509699265, -0.003845093066229, 0.0014734064280809, 0.0072035051304406, 0.0019673677932314, -0.00314197970611, -0.004456696787344, -0.0028624255605504, -0.0049462604783511, 0.0017874477674804, 0.0034891751846318, 0.0092411898347009, -0.001821547719881, -0.001158415410598, 0.0029111600374825, 0.0028382828372312, 0.0036527591108269]| 12.1550998687744141|      0.06250000|[2095, 144, 0, 36]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      19|[1.4430625832048343, 0.1204949356008739, 0.325936900540946, 1.8536616236357517, -0.0056757181753899, 0.0021903133765725, -0.0036171768236803, 0.0018310937742665, 0.007103373892105, 0.0021566555623787, -0.0029744115701752, -0.0050645432570279, -0.0031153273702119, -0.0046281403412451, 0.0023834405934652, 0.0034235060056067, 0.0091785055453262, -0.0016445255126342, -0.0013791614407874, 0.0028171517178034, 0.0028015910115659, 0.0035787275520595]| 12.1481494903564453|      0.12500000|[2211, 152, 0, 38]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      20|[1.4430625832048343, 0.1204949356008739, 0.325936900540946, 1.8536616236357517, -0.0056757181753899, 0.0021903133765725, -0.0036171768236803, 0.0018310937742665, 0.007103373892105, 0.0021566555623787, -0.0029744115701752, -0.0050645432570279, -0.0031153273702119, -0.0046281403412451, 0.0023834405934652, 0.0034235060056067, 0.0091785055453262, -0.0016445255126342, -0.0013791614407874, 0.0028171517178034, 0.0028015910115659, 0.0035787275520595]| 12.1481494903564453|      0.06250000|[2328, 160, 0, 40]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      21|[1.4430625832048343, 0.1204949356008739, 0.325936900540946, 1.8536616236357517, -0.0056757181753899, 0.0021903133765725, -0.0036171768236803, 0.0018310937742665, 0.007103373892105, 0.0021566555623787, -0.0029744115701752, -0.0050645432570279, -0.0031153273702119, -0.0046281403412451, 0.0023834405934652, 0.0034235060056067, 0.0091785055453262, -0.0016445255126342, -0.0013791614407874, 0.0028171517178034, 0.0028015910115659, 0.0035787275520595]| 12.1481494903564453|      0.03125000|[2444, 168, 0, 42]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      22|[1.4615603733623022, 0.1219003115263194, 0.3302866458930497, 1.8784302744660293, -0.005679815525343, 0.0022514532780377, -0.0036382742965052, 0.0018425076147857, 0.0070880571841644, 0.0021848233397567, -0.0029820559348386, -0.0050629264234083, -0.0031426529590821, -0.0046472765667809, 0.0023845894733812, 0.0034593922921463, 0.0091316680732347, -0.0016839406733384, -0.0014007584332008, 0.0028264686674562, 0.0028042690680301, 0.0035522672468734]| 12.1460533142089844|      0.06250000|[2560, 176, 0, 44]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      23|[1.4615603733623022, 0.1219003115263194, 0.3302866458930497, 1.8784302744660293, -0.005679815525343, 0.0022514532780377, -0.0036382742965052, 0.0018425076147857, 0.0070880571841644, 0.0021848233397567, -0.0029820559348386, -0.0050629264234083, -0.0031426529590821, -0.0046472765667809, 0.0023845894733812, 0.0034593922921463, 0.0091316680732347, -0.0016839406733384, -0.0014007584332008, 0.0028264686674562, 0.0028042690680301, 0.0035522672468734]| 12.1460533142089844|      0.03125000|[2678, 184, 0, 46]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      24|[1.4615603733623022, 0.1219003115263194, 0.3302866458930497, 1.8784302744660293, -0.005679815525343, 0.0022514532780377, -0.0036382742965052, 0.0018425076147857, 0.0070880571841644, 0.0021848233397567, -0.0029820559348386, -0.0050629264234083, -0.0031426529590821, -0.0046472765667809, 0.0023845894733812, 0.0034593922921463, 0.0091316680732347, -0.0016839406733384, -0.0014007584332008, 0.0028264686674562, 0.0028042690680301, 0.0035522672468734]| 12.1460533142089844|      0.01562500|[2794, 192, 0, 48]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      25|[1.4706003126427902, 0.1225219842553848, 0.3325110784893995, 1.8909631583199806, -0.0057249837368902, 0.0022314914265003, -0.0036459681833382, 0.0018688887971851, 0.0070843058058085, 0.0022066516223124, -0.0030011614969158, -0.0050742974678915, -0.0031659474040386, -0.0046079439848252, 0.0024212209787443, 0.0034266681056662, 0.0091076981131595, -0.0016958128910514, -0.0013930399381191, 0.0027820853783689, 0.002778830813175, 0.0035351036911248]| 12.1453495025634766|      0.03125000|[2910, 200, 0, 50]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      26|[1.4706003126427902, 0.1225219842553848, 0.3325110784893995, 1.8909631583199806, -0.0057249837368902, 0.0022314914265003, -0.0036459681833382, 0.0018688887971851, 0.0070843058058085, 0.0022066516223124, -0.0030011614969158, -0.0050742974678915, -0.0031659474040386, -0.0046079439848252, 0.0024212209787443, 0.0034266681056662, 0.0091076981131595, -0.0016958128910514, -0.0013930399381191, 0.0027820853783689, 0.002778830813175, 0.0035351036911248]| 12.1453495025634766|      0.01562500|[3026, 208, 0, 52]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      27|[1.479523357165192, 0.1230897579597023, 0.3347347073086556, 1.9035824628528104, -0.0057191053073164, 0.0022186690333241, -0.0036276560391619, 0.0018847090794169, 0.0070657665996086, 0.002220450845009, -0.0029702136355858, -0.0050524738551006, -0.0031535605050078, -0.0046221733121482, 0.0023987493567173, 0.0034196291051072, 0.0091038399509525, -0.0016824396450202, -0.0013777648294591, 0.0027688501411238, 0.0027364474826624, 0.0035250687221743]| 12.1448755264282227|      0.03125000|[3143, 216, 0, 54]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      28|[1.479523357165192, 0.1230897579597023, 0.3347347073086556, 1.9035824628528104, -0.0057191053073164, 0.0022186690333241, -0.0036276560391619, 0.0018847090794169, 0.0070657665996086, 0.002220450845009, -0.0029702136355858, -0.0050524738551006, -0.0031535605050078, -0.0046221733121482, 0.0023987493567173, 0.0034196291051072, 0.0091038399509525, -0.0016824396450202, -0.0013777648294591, 0.0027688501411238, 0.0027364474826624, 0.0035250687221743]| 12.1448755264282227|      0.01562500|[3260, 224, 0, 56]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      29|[1.479523357165192, 0.1230897579597023, 0.3347347073086556, 1.9035824628528104, -0.0057191053073164, 0.0022186690333241, -0.0036276560391619, 0.0018847090794169, 0.0070657665996086, 0.002220450845009, -0.0029702136355858, -0.0050524738551006, -0.0031535605050078, -0.0046221733121482, 0.0023987493567173, 0.0034196291051072, 0.0091038399509525, -0.0016824396450202, -0.0013777648294591, 0.0027688501411238, 0.0027364474826624, 0.0035250687221743]| 12.1448755264282227|      0.00781250|[3377, 232, 0, 58]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      30|[1.4837103305261223, 0.1233207228631162, 0.3358824001886718, 1.910071202779036, -0.0056801034995937, 0.0022487177165228, -0.0036454425080017, 0.001874456361061, 0.0070668698954187, 0.0022755439262144, -0.0030227531023018, -0.0050705367480262, -0.0031423553381756, -0.0046576774578357, 0.0022915262066383, 0.003508072272719, 0.009100763779586, -0.0016742044579919, -0.0013812196755273, 0.002772313131765, 0.0027539879854333, 0.0035188949838381]| 12.1447248458862305|      0.01562500|[3493, 240, 0, 60]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      31|[1.4837103305261223, 0.1233207228631162, 0.3358824001886718, 1.910071202779036, -0.0056801034995937, 0.0022487177165228, -0.0036454425080017, 0.001874456361061, 0.0070668698954187, 0.0022755439262144, -0.0030227531023018, -0.0050705367480262, -0.0031423553381756, -0.0046576774578357, 0.0022915262066383, 0.003508072272719, 0.009100763779586, -0.0016742044579919, -0.0013812196755273, 0.002772313131765, 0.0027539879854333, 0.0035188949838381]| 12.1447248458862305|      0.00781250|[3609, 248, 0, 62]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      32|[1.4876894848604716, 0.1234213185656963, 0.3371123705143135, 1.9166798588005944, -0.0056971319014058, 0.0022504412892861, -0.0036418571284882, 0.0018784666330565, 0.0070391881235813, 0.0022750392368821, -0.0030354607092157, -0.005066283819772, -0.0031470111789471, -0.0046480105596099, 0.0022996528827247, 0.0035013791246215, 0.0091010280613313, -0.0016319277722975, -0.0013530938053955, 0.0027702947272866, 0.0027428190014898, 0.0035211096937073]| 12.1446304321289062|      0.01562500|[3726, 256, 0, 64]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      33|[1.4876894848604716, 0.1234213185656963, 0.3371123705143135, 1.9166798588005944, -0.0056971319014058, 0.0022504412892861, -0.0036418571284882, 0.0018784666330565, 0.0070391881235813, 0.0022750392368821, -0.0030354607092157, -0.005066283819772, -0.0031470111789471, -0.0046480105596099, 0.0022996528827247, 0.0035013791246215, 0.0091010280613313, -0.0016319277722975, -0.0013530938053955, 0.0027702947272866, 0.0027428190014898, 0.0035211096937073]| 12.1446304321289062|      0.00781250|[3843, 264, 0, 66]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      34|[1.4876894848604716, 0.1234213185656963, 0.3371123705143135, 1.9166798588005944, -0.0056971319014058, 0.0022504412892861, -0.0036418571284882, 0.0018784666330565, 0.0070391881235813, 0.0022750392368821, -0.0030354607092157, -0.005066283819772, -0.0031470111789471, -0.0046480105596099, 0.0022996528827247, 0.0035013791246215, 0.0091010280613313, -0.0016319277722975, -0.0013530938053955, 0.0027702947272866, 0.0027428190014898, 0.0035211096937073]| 12.1446304321289062|      0.00390625|[3959, 272, 0, 68]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      35|[1.4893544596283532, 0.1233276900811865, 0.3377840119690431, 1.9201466355977004, -0.0056938351133567, 0.002218139810245, -0.0036437891844401, 0.0018428137018858, 0.0070628217277922, 0.0022565998080935, -0.0030455408350863, -0.0050588695292679, -0.0031447284390806, -0.0046120623871945, 0.0022660288182025, 0.0034959156897522, 0.0091090619568463, -0.0016168541085279, -0.0013406970976946, 0.0027473954308293, 0.0027723531911937, 0.0035446455336961]| 12.1446037292480469|      0.00781250|[4076, 280, 0, 70]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      36|[1.4893544596283532, 0.1233276900811865, 0.3377840119690431, 1.9201466355977004, -0.0056938351133567, 0.002218139810245, -0.0036437891844401, 0.0018428137018858, 0.0070628217277922, 0.0022565998080935, -0.0030455408350863, -0.0050588695292679, -0.0031447284390806, -0.0046120623871945, 0.0022660288182025, 0.0034959156897522, 0.0091090619568463, -0.0016168541085279, -0.0013406970976946, 0.0027473954308293, 0.0027723531911937, 0.0035446455336961]| 12.1446037292480469|      0.00390625|[4192, 288, 0, 72]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      37|[1.4893544596283532, 0.1233276900811865, 0.3377840119690431, 1.9201466355977004, -0.0056938351133567, 0.002218139810245, -0.0036437891844401, 0.0018428137018858, 0.0070628217277922, 0.0022565998080935, -0.0030455408350863, -0.0050588695292679, -0.0031447284390806, -0.0046120623871945, 0.0022660288182025, 0.0034959156897522, 0.0091090619568463, -0.0016168541085279, -0.0013406970976946, 0.0027473954308293, 0.0027723531911937, 0.0035446455336961]| 12.1446037292480469|      0.00195312|[4308, 296, 0, 74]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      38|[1.489851912564076, 0.123182357922064, 0.338127115035149, 1.9219946439004731, -0.0056946190512146, 0.0022694346251702, -0.0036482312974764, 0.0018668801692405, 0.0070617859442971, 0.0022491787771203, -0.0030071561074884, -0.0050714756126166, -0.0031076090541336, -0.0046481836697055, 0.0022668268778883, 0.003497893304217, 0.0091443144066827, -0.0016185701963777, -0.0013247921633244, 0.0027559863925691, 0.0028162817167925, 0.0034982391867023]| 12.1445951461791992|      0.00390625|[4424, 304, 0, 76]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      39|[1.489851912564076, 0.123182357922064, 0.338127115035149, 1.9219946439004731, -0.0056946190512146, 0.0022694346251702, -0.0036482312974764, 0.0018668801692405, 0.0070617859442971, 0.0022491787771203, -0.0030071561074884, -0.0050714756126166, -0.0031076090541336, -0.0046481836697055, 0.0022668268778883, 0.003497893304217, 0.0091443144066827, -0.0016185701963777, -0.0013247921633244, 0.0027559863925691, 0.0028162817167925, 0.0034982391867023]| 12.1445951461791992|      0.00195312|[4541, 312, 0, 78]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      40|[1.489851912564076, 0.123182357922064, 0.338127115035149, 1.9219946439004731, -0.0056946190512146, 0.0022694346251702, -0.0036482312974764, 0.0018668801692405, 0.0070617859442971, 0.0022491787771203, -0.0030071561074884, -0.0050714756126166, -0.0031076090541336, -0.0046481836697055, 0.0022668268778883, 0.003497893304217, 0.0091443144066827, -0.0016185701963777, -0.0013247921633244, 0.0027559863925691, 0.0028162817167925, 0.0034982391867023]| 12.1445951461791992|      0.00097656|[4657, 320, 0, 80]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      41|[1.4899334546844671, 0.1230760832299971, 0.3383383736293542, 1.9229156584785907, -0.0057648477943347, 0.002199460813518, -0.0036912229432128, 0.0018831793585874, 0.0070811177922252, 0.0022648579232506, -0.0030114203683429, -0.0051514428748368, -0.0030593055349339, -0.0046757882263393, 0.0022824875524844, 0.0034311085236953, 0.0091483580264234, -0.0015445348410893, -0.0013534545932346, 0.0026584613135413, 0.0028116710802079, 0.0035125835093285]| 12.1445922851562500|      0.00195312|[4773, 328, 0, 82]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      42|[1.4899334546844671, 0.1230760832299971, 0.3383383736293542, 1.9229156584785907, -0.0057648477943347, 0.002199460813518, -0.0036912229432128, 0.0018831793585874, 0.0070811177922252, 0.0022648579232506, -0.0030114203683429, -0.0051514428748368, -0.0030593055349339, -0.0046757882263393, 0.0022824875524844, 0.0034311085236953, 0.0091483580264234, -0.0015445348410893, -0.0013534545932346, 0.0026584613135413, 0.0028116710802079, 0.0035125835093285]| 12.1445922851562500|      0.00097656|[4890, 336, 0, 84]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      43|[1.4898582328648344, 0.1228513475139256, 0.3385490516446063, 1.923752372771879, -0.0057682779255236, 0.0022611425729526, -0.0037721783049134, 0.0019279158517686, 0.0069132069775967, 0.0021163868541086, -0.0030509531496352, -0.0050147605679356, -0.0028877412963475, -0.0045976885829303, 0.0024037697644622, 0.0035191767442068, 0.0091335225355526, -0.0014652246504928, -0.0013908513625697, 0.0026153495684413, 0.0028020259285886, 0.0034644161210036]| 12.1445894241333008|      0.00195312|[5006, 344, 0, 86]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      44|[1.4898582328648344, 0.1228513475139256, 0.3385490516446063, 1.923752372771879, -0.0057682779255236, 0.0022611425729526, -0.0037721783049134, 0.0019279158517686, 0.0069132069775967, 0.0021163868541086, -0.0030509531496352, -0.0050147605679356, -0.0028877412963475, -0.0045976885829303, 0.0024037697644622, 0.0035191767442068, 0.0091335225355526, -0.0014652246504928, -0.0013908513625697, 0.0026153495684413, 0.0028020259285886, 0.0034644161210036]| 12.1445894241333008|      0.00097656|[5122, 352, 0, 88]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      45|[1.4896092686448574, 0.12267280225912, 0.3386858943470254, 1.9246307288361297, -0.0057848584349679, 0.0023754082790136, -0.003805274227399, 0.0018776291026507, 0.0069669677077178, 0.0020710877521007, -0.0030645225869164, -0.0049452268774052, -0.0029350079925317, -0.0044895967710375, 0.002531013504308, 0.0034358588887198, 0.0091316457234549, -0.0015222665482638, -0.0013854686507728, 0.002633485253686, 0.0027759962111654, 0.0034281265075627]| 12.1445875167846680|      0.00195312|[5238, 360, 0, 90]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      46|[1.4896092686448574, 0.12267280225912, 0.3386858943470254, 1.9246307288361297, -0.0057848584349679, 0.0023754082790136, -0.003805274227399, 0.0018776291026507, 0.0069669677077178, 0.0020710877521007, -0.0030645225869164, -0.0049452268774052, -0.0029350079925317, -0.0044895967710375, 0.002531013504308, 0.0034358588887198, 0.0091316457234549, -0.0015222665482638, -0.0013854686507728, 0.002633485253686, 0.0027759962111654, 0.0034281265075627]| 12.1445875167846680|      0.00097656|[5354, 368, 0, 92]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
