k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.6946363049347228, 2.047764202659824]                                         | 99.4427566528320312|      2.00000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       9|[1.3777325435372119, 0.2433906739180794]                                        |  0.2791330814361572|      0.12500000|[103, 35, 0, 35]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.3777325435372119, 0.2433906739180794]                                        |  0.2791330814361572|      0.12500000|[106, 36, 0, 36]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.3777325435372119, 0.2433906739180794]                                        |  0.2791330814361572|      0.12500000|[109, 37, 0, 37]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.3777325435372119, 0.2433906739180794]                                        |  0.2791330814361572|      0.12500000|[112, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.3777325435372119, 0.2433906739180794]                                        |  0.2791330814361572|      0.12500000|[115, 39, 0, 39]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.3777325435372119, 0.2433906739180794]                                        |  0.2791330814361572|      0.12500000|[118, 40, 0, 40]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.3777325435372119, 0.2433906739180794]                                        |  0.2791330814361572|      0.12500000|[121, 41, 0, 41]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.3777325435372119, 0.2433906739180794]                                        |  0.2791330814361572|      0.12500000|[124, 42, 0, 42]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.3777325435372119, 0.2433906739180794]                                        |  0.2791330814361572|      0.12500000|[127, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.3777325435372119, 0.2433906739180794]                                        |  0.2791330814361572|      0.12500000|[130, 44, 0, 44]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.3777325435372119, 0.2433906739180794]                                        |  0.2791330814361572|      0.12500000|[133, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.3777325435372119, 0.2433906739180794]                                        |  0.2791330814361572|      0.12500000|[136, 46, 0, 46]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.3777325435372119, 0.2433906739180794]                                        |  0.2791330814361572|      0.12500000|[139, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.3777325435372119, 0.2433906739180794]                                        |  0.2791330814361572|      0.12500000|[142, 48, 0, 48]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.3777325435372119, 0.2433906739180794]                                        |  0.2791330814361572|      0.12500000|[145, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.3777325435372119, 0.2433906739180794]                                        |  0.2791330814361572|      0.12500000|[148, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.3777325435372119, 0.2433906739180794]                                        |  0.2791330814361572|      0.12500000|[151, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.3777325435372119, 0.2433906739180794]                                        |  0.2791330814361572|      0.12500000|[154, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.3777325435372119, 0.2433906739180794]                                        |  0.2791330814361572|      0.12500000|[157, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.3777325435372119, 0.2433906739180794]                                        |  0.2791330814361572|      0.12500000|[160, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.3777325435372119, 0.2433906739180794]                                        |  0.2791330814361572|      0.12500000|[163, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      10|[1.4928813811489356, 0.1947517471549518]                                        |  0.1975300312042236|      0.25000000|[168, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      10|[1.4928813811489356, 0.1947517471549518]                                        |  0.1975300312042236|      0.25000000|[171, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      10|[1.4928813811489356, 0.1947517471549518]                                        |  0.1975300312042236|      0.25000000|[174, 59, 0, 59]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      11|[1.4928813811489356, 0.1947517471549518]                                        |  0.1975300312042236|      0.12500000|[179, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[1.4928813811489356, 0.1947517471549518]                                        |  0.1975300312042236|      0.12500000|[182, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[1.4928813811489356, 0.1947517471549518]                                        |  0.1975300312042236|      0.06250000|[188, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[1.4928813811489356, 0.1947517471549518]                                        |  0.1975300312042236|      0.06250000|[191, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[1.4928813811489356, 0.1947517471549518]                                        |  0.1975300312042236|      0.06250000|[194, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[1.4928813811489356, 0.1947517471549518]                                        |  0.1975300312042236|      0.06250000|[197, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[1.4928813811489356, 0.1947517471549518]                                        |  0.1975300312042236|      0.06250000|[200, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[1.4928813811489356, 0.1947517471549518]                                        |  0.1975300312042236|      0.06250000|[203, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[1.4928813811489356, 0.1947517471549518]                                        |  0.1975300312042236|      0.06250000|[206, 70, 0, 70]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[1.4928813811489356, 0.1947517471549518]                                        |  0.1975300312042236|      0.06250000|[209, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[1.4928813811489356, 0.1947517471549518]                                        |  0.1975300312042236|      0.06250000|[212, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[1.4928813811489356, 0.1947517471549518]                                        |  0.1975300312042236|      0.06250000|[215, 73, 0, 73]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[1.4928813811489356, 0.1947517471549518]                                        |  0.1975300312042236|      0.06250000|[218, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[1.4928813811489356, 0.1947517471549518]                                        |  0.1975300312042236|      0.06250000|[221, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[1.4928813811489356, 0.1947517471549518]                                        |  0.1975300312042236|      0.06250000|[224, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[1.4928813811489356, 0.1947517471549518]                                        |  0.1975300312042236|      0.06250000|[227, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[1.4928813811489356, 0.1947517471549518]                                        |  0.1975300312042236|      0.06250000|[230, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[1.4928813811489356, 0.1947517471549518]                                        |  0.1975300312042236|      0.06250000|[233, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[1.4928813811489356, 0.1947517471549518]                                        |  0.1975300312042236|      0.06250000|[236, 80, 0, 80]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
