k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6086585485476752, 0.050599473707634, 0.1384813977418705, 0.7794992754388204, -0.0047327376407361, 0.0009223873009766, -0.0040463495215168, 0.0039738893039355, 0.0032375379429151, 0.0004216718425405, -0.0012149941420723, -0.0014573707017666, -0.0010809541638961, -0.0027838741981676, 0.0010316381100019, 0.0031647868917324, 0.0079071868142221, 0.00114406518138, -0.0003495236642305, 0.0036037853978884, 0.0029761956023178, 0.0016656623243788]| 13.1513357162475586|      2.00000000|[118, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
      12|[1.4994849708768858, 0.1422200039714988, 0.3425929542936004, 1.9239845298680578, -0.0203370215413347, 0.0158411678176635, 0.0455473561352997, -0.0108969178204207, -0.0016073089746471, -0.0009235084159547, -0.0006293619612001, -0.0147306648038909, 0.0117609670076863, -0.0089075461340586, -0.0073183874098146, -0.0024521349205389, 0.0249297042234609, 0.0163052110176236, -0.0110619348007561, -0.0235809259791474, 0.0119155417010377, 0.0206197743067076]| 12.1446294784545898|      0.06250000|[1399, 96, 0, 24]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
      13|[1.4994849708768858, 0.1422200039714988, 0.3425929542936004, 1.9239845298680578, -0.0203370215413347, 0.0158411678176635, 0.0455473561352997, -0.0108969178204207, -0.0016073089746471, -0.0009235084159547, -0.0006293619612001, -0.0147306648038909, 0.0117609670076863, -0.0089075461340586, -0.0073183874098146, -0.0024521349205389, 0.0249297042234609, 0.0163052110176236, -0.0110619348007561, -0.0235809259791474, 0.0119155417010377, 0.0206197743067076]| 12.1446294784545898|      0.03125000|[1515, 104, 0, 26]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      14|[1.4994849708768858, 0.1422200039714988, 0.3425929542936004, 1.9239845298680578, -0.0203370215413347, 0.0158411678176635, 0.0455473561352997, -0.0108969178204207, -0.0016073089746471, -0.0009235084159547, -0.0006293619612001, -0.0147306648038909, 0.0117609670076863, -0.0089075461340586, -0.0073183874098146, -0.0024521349205389, 0.0249297042234609, 0.0163052110176236, -0.0110619348007561, -0.0235809259791474, 0.0119155417010377, 0.0206197743067076]| 12.1446294784545898|      0.01562500|[1631, 112, 0, 28]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      15|[1.4994849708768858, 0.1422200039714988, 0.3425929542936004, 1.9239845298680578, -0.0203370215413347, 0.0158411678176635, 0.0455473561352997, -0.0108969178204207, -0.0016073089746471, -0.0009235084159547, -0.0006293619612001, -0.0147306648038909, 0.0117609670076863, -0.0089075461340586, -0.0073183874098146, -0.0024521349205389, 0.0249297042234609, 0.0163052110176236, -0.0110619348007561, -0.0235809259791474, 0.0119155417010377, 0.0206197743067076]| 12.1446294784545898|      0.00781250|[1747, 120, 0, 30]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      16|[1.493037207070297, 0.1411032684010125, 0.3420631787289184, 1.9197669319022268, -0.0204721715767825, 0.0159405230269349, 0.0454382407651008, -0.0109788483051426, -0.001585424855753, -0.0011153668682557, -0.0005023628103307, -0.0146415069490126, 0.0117108320698662, -0.0088680347080034, -0.0073516402793926, -0.0023476964590301, 0.0248072269293996, 0.0163111296037297, -0.0110695737378401, -0.0235174733575886, 0.0118983284688486, 0.0206642535427419]| 12.1446084976196289|      0.01562500|[1863, 128, 0, 32]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      17|[1.493037207070297, 0.1411032684010125, 0.3420631787289184, 1.9197669319022268, -0.0204721715767825, 0.0159405230269349, 0.0454382407651008, -0.0109788483051426, -0.001585424855753, -0.0011153668682557, -0.0005023628103307, -0.0146415069490126, 0.0117108320698662, -0.0088680347080034, -0.0073516402793926, -0.0023476964590301, 0.0248072269293996, 0.0163111296037297, -0.0110695737378401, -0.0235174733575886, 0.0118983284688486, 0.0206642535427419]| 12.1446084976196289|      0.00781250|[1979, 136, 0, 34]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      18|[1.493037207070297, 0.1411032684010125, 0.3420631787289184, 1.9197669319022268, -0.0204721715767825, 0.0159405230269349, 0.0454382407651008, -0.0109788483051426, -0.001585424855753, -0.0011153668682557, -0.0005023628103307, -0.0146415069490126, 0.0117108320698662, -0.0088680347080034, -0.0073516402793926, -0.0023476964590301, 0.0248072269293996, 0.0163111296037297, -0.0110695737378401, -0.0235174733575886, 0.0118983284688486, 0.0206642535427419]| 12.1446084976196289|      0.00390625|[2095, 144, 0, 36]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      19|[1.493037207070297, 0.1411032684010125, 0.3420631787289184, 1.9197669319022268, -0.0204721715767825, 0.0159405230269349, 0.0454382407651008, -0.0109788483051426, -0.001585424855753, -0.0011153668682557, -0.0005023628103307, -0.0146415069490126, 0.0117108320698662, -0.0088680347080034, -0.0073516402793926, -0.0023476964590301, 0.0248072269293996, 0.0163111296037297, -0.0110695737378401, -0.0235174733575886, 0.0118983284688486, 0.0206642535427419]| 12.1446084976196289|      0.00195312|[2211, 152, 0, 38]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      20|[1.4925467635253207, 0.1407638235198098, 0.3424191330883248, 1.9215529922913313, -0.0203564957455856, 0.0159106109270641, 0.0456026551022315, -0.0110637907095925, -0.0014980117716616, -0.0010971612120517, -0.0005777709695482, -0.0147602228552971, 0.0117514751500983, -0.0087769875677052, -0.0074643540499978, -0.0022182420787333, 0.0249330633905595, 0.0162317705130134, -0.0110339522269826, -0.0235162657637411, 0.0118767800086305, 0.0207159975357381]| 12.1446046829223633|      0.00390625|[2328, 160, 0, 40]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      21|[1.4925467635253207, 0.1407638235198098, 0.3424191330883248, 1.9215529922913313, -0.0203564957455856, 0.0159106109270641, 0.0456026551022315, -0.0110637907095925, -0.0014980117716616, -0.0010971612120517, -0.0005777709695482, -0.0147602228552971, 0.0117514751500983, -0.0087769875677052, -0.0074643540499978, -0.0022182420787333, 0.0249330633905595, 0.0162317705130134, -0.0110339522269826, -0.0235162657637411, 0.0118767800086305, 0.0207159975357381]| 12.1446046829223633|      0.00195312|[2444, 168, 0, 42]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      22|[1.491396793121958, 0.1401253165528701, 0.3429779861371064, 1.9228406541200225, -0.0203579282630211, 0.0159749269048832, 0.0455793735889323, -0.0110074858935696, -0.0013510463808183, -0.0009907299804091, -0.0005424396341004, -0.0145855955653775, 0.0117636343814413, -0.0088161286903366, -0.007351889368107, -0.0022666422729138, 0.0248254579535605, 0.0161799430769726, -0.0110472137663856, -0.0235502445628315, 0.0119179955208437, 0.0206282520334903]| 12.1446008682250977|      0.00390625|[2560, 176, 0, 44]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      23|[1.491396793121958, 0.1401253165528701, 0.3429779861371064, 1.9228406541200225, -0.0203579282630211, 0.0159749269048832, 0.0455793735889323, -0.0110074858935696, -0.0013510463808183, -0.0009907299804091, -0.0005424396341004, -0.0145855955653775, 0.0117636343814413, -0.0088161286903366, -0.007351889368107, -0.0022666422729138, 0.0248254579535605, 0.0161799430769726, -0.0110472137663856, -0.0235502445628315, 0.0119179955208437, 0.0206282520334903]| 12.1446008682250977|      0.00195312|[2678, 184, 0, 46]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      24|[1.4899786328113855, 0.1395518874844021, 0.3434428784891604, 1.9239113033775015, -0.0204964701174501, 0.0160243017033033, 0.0455174461799826, -0.0109947500150823, -0.0012718711140595, -0.0010068692881506, -0.0007259430465549, -0.0146079956974913, 0.0117782031650092, -0.0088519394395184, -0.0073466731941566, -0.0022116221423084, 0.0248061605198422, 0.0161333893262827, -0.0109985841957985, -0.0235257569991809, 0.0118894655008832, 0.0204409490254095]| 12.1445970535278320|      0.00390625|[2794, 192, 0, 48]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      25|[1.4899786328113855, 0.1395518874844021, 0.3434428784891604, 1.9239113033775015, -0.0204964701174501, 0.0160243017033033, 0.0455174461799826, -0.0109947500150823, -0.0012718711140595, -0.0010068692881506, -0.0007259430465549, -0.0146079956974913, 0.0117782031650092, -0.0088519394395184, -0.0073466731941566, -0.0022116221423084, 0.0248061605198422, 0.0161333893262827, -0.0109985841957985, -0.0235257569991809, 0.0118894655008832, 0.0204409490254095]| 12.1445970535278320|      0.00195312|[2910, 200, 0, 50]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      26|[1.488695212645026, 0.1388480394532257, 0.3437476133988831, 1.9251012646474785, -0.0204652202087549, 0.0160214735076921, 0.0456922145156991, -0.0111212908129464, -0.0012029545550135, -0.0009293703527577, -0.0008368568548617, -0.0144711985064135, 0.0117800678287985, -0.0089302132796599, -0.0071992738837309, -0.0021086605160978, 0.0247093465410237, 0.0161279838769969, -0.0110145507949113, -0.0234617791695628, 0.0118465864387327, 0.0202998891735504]| 12.1445932388305664|      0.00390625|[3026, 208, 0, 52]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      27|[1.488695212645026, 0.1388480394532257, 0.3437476133988831, 1.9251012646474785, -0.0204652202087549, 0.0160214735076921, 0.0456922145156991, -0.0111212908129464, -0.0012029545550135, -0.0009293703527577, -0.0008368568548617, -0.0144711985064135, 0.0117800678287985, -0.0089302132796599, -0.0071992738837309, -0.0021086605160978, 0.0247093465410237, 0.0161279838769969, -0.0110145507949113, -0.0234617791695628, 0.0118465864387327, 0.0202998891735504]| 12.1445932388305664|      0.00195312|[3143, 216, 0, 54]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      28|[1.4872664698125788, 0.1382307669285028, 0.3440860018123806, 1.926140123951448, -0.0203835111965987, 0.0160163576358454, 0.0455047529576533, -0.0111299093899845, -0.0012669184082524, -0.0009125734357719, -0.0008077025460811, -0.0143518494986623, 0.0119458519772983, -0.0089225020566703, -0.0070625108269726, -0.0019537207957455, 0.0248293383059737, 0.0162535875279292, -0.0110350206902966, -0.023305811294888, 0.0118581658004095, 0.0201906351229804]| 12.1445894241333008|      0.00390625|[3260, 224, 0, 56]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      29|[1.4872664698125788, 0.1382307669285028, 0.3440860018123806, 1.926140123951448, -0.0203835111965987, 0.0160163576358454, 0.0455047529576533, -0.0111299093899845, -0.0012669184082524, -0.0009125734357719, -0.0008077025460811, -0.0143518494986623, 0.0119458519772983, -0.0089225020566703, -0.0070625108269726, -0.0019537207957455, 0.0248293383059737, 0.0162535875279292, -0.0110350206902966, -0.023305811294888, 0.0118581658004095, 0.0201906351229804]| 12.1445894241333008|      0.00195312|[3377, 232, 0, 58]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      30|[1.4858669328210627, 0.1374934244996853, 0.3445228670877023, 1.9271301646819288, -0.0203039738847804, 0.0159528289723244, 0.0454894616447521, -0.0111892067318686, -0.0013097282588543, -0.0009298831698054, -0.0007973863541635, -0.0142195010191703, 0.0120239053353931, -0.0087541051941989, -0.0071768096126262, -0.0019380615355141, 0.0249746357682557, 0.0163429070178796, -0.0109171697154788, -0.0231967421772745, 0.0118054417580111, 0.0201458306056011]| 12.1445856094360352|      0.00390625|[3493, 240, 0, 60]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      31|[1.4858669328210627, 0.1374934244996853, 0.3445228670877023, 1.9271301646819288, -0.0203039738847804, 0.0159528289723244, 0.0454894616447521, -0.0111892067318686, -0.0013097282588543, -0.0009298831698054, -0.0007973863541635, -0.0142195010191703, 0.0120239053353931, -0.0087541051941989, -0.0071768096126262, -0.0019380615355141, 0.0249746357682557, 0.0163429070178796, -0.0109171697154788, -0.0231967421772745, 0.0118054417580111, 0.0201458306056011]| 12.1445856094360352|      0.00195312|[3609, 248, 0, 62]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      32|[1.484459776865036, 0.1369310801803172, 0.3450359852478688, 1.9282138647967568, -0.0203158853338447, 0.015942804822789, 0.0455863875839087, -0.0112404147907614, -0.0012612192376165, -0.0010119976023129, -0.0006944398602531, -0.0143732244361221, 0.0119656659022277, -0.0086841082363909, -0.0071520265190261, -0.001955291746811, 0.0249517575348561, 0.0162455863877134, -0.0108875087685271, -0.0231409060969507, 0.0117796164003566, 0.0201106677909093]| 12.1445817947387695|      0.00390625|[3726, 256, 0, 64]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      33|[1.484459776865036, 0.1369310801803172, 0.3450359852478688, 1.9282138647967568, -0.0203158853338447, 0.015942804822789, 0.0455863875839087, -0.0112404147907614, -0.0012612192376165, -0.0010119976023129, -0.0006944398602531, -0.0143732244361221, 0.0119656659022277, -0.0086841082363909, -0.0071520265190261, -0.001955291746811, 0.0249517575348561, 0.0162455863877134, -0.0108875087685271, -0.0231409060969507, 0.0117796164003566, 0.0201106677909093]| 12.1445817947387695|      0.00195312|[3843, 264, 0, 66]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      34|[1.4830566819265891, 0.1362629866568013, 0.3453925088778239, 1.9293022426285604, -0.0201791813789332, 0.0158565270245862, 0.0454760581183324, -0.0112833488610351, -0.0013075836751584, -0.0011043270373494, -0.0007318635494006, -0.0144577282924738, 0.0120768659199427, -0.0087655245429084, -0.007163922767188, -0.0019533576018521, 0.0249834141632101, 0.0162538914703467, -0.0109623877463569, -0.023107814956858, 0.0118207015707718, 0.0201048702465876]| 12.1445779800415039|      0.00390625|[3959, 272, 0, 68]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      35|[1.4830566819265891, 0.1362629866568013, 0.3453925088778239, 1.9293022426285604, -0.0201791813789332, 0.0158565270245862, 0.0454760581183324, -0.0112833488610351, -0.0013075836751584, -0.0011043270373494, -0.0007318635494006, -0.0144577282924738, 0.0120768659199427, -0.0087655245429084, -0.007163922767188, -0.0019533576018521, 0.0249834141632101, 0.0162538914703467, -0.0109623877463569, -0.023107814956858, 0.0118207015707718, 0.0201048702465876]| 12.1445779800415039|      0.00195312|[4076, 280, 0, 70]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      36|[1.4817090905433743, 0.135581838355204, 0.3458016872375315, 1.9303951659633665, -0.0201110272187182, 0.0157868813221556, 0.045366059434665, -0.0112865123261944, -0.0013268843779918, -0.0012474676679083, -0.0007551387628908, -0.0144807671115733, 0.0121117746636837, -0.0086855624634611, -0.0071432382270454, -0.0017481416630418, 0.024907800227441, 0.0162695537317438, -0.0112287464343307, -0.023091624326807, 0.0118164859459453, 0.0200608220350681]| 12.1445741653442383|      0.00390625|[4192, 288, 0, 72]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      37|[1.4817090905433743, 0.135581838355204, 0.3458016872375315, 1.9303951659633665, -0.0201110272187182, 0.0157868813221556, 0.045366059434665, -0.0112865123261944, -0.0013268843779918, -0.0012474676679083, -0.0007551387628908, -0.0144807671115733, 0.0121117746636837, -0.0086855624634611, -0.0071432382270454, -0.0017481416630418, 0.024907800227441, 0.0162695537317438, -0.0112287464343307, -0.023091624326807, 0.0118164859459453, 0.0200608220350681]| 12.1445741653442383|      0.00195312|[4308, 296, 0, 74]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      38|[1.4801892006403623, 0.1350907532774846, 0.3462420098091326, 1.9314043913510834, -0.0200318236026823, 0.0156934753645099, 0.0453487533050865, -0.0112552078926272, -0.001289546325339, -0.0012901366949827, -0.0007642827599643, -0.0144340947937083, 0.0121032770179611, -0.0085925597759962, -0.0071524168956317, -0.0017347921307411, 0.0249611203721336, 0.0162574981403018, -0.0111312546859236, -0.0230993781996833, 0.0117630909626375, 0.0199907851562608]| 12.1445703506469727|      0.00390625|[4424, 304, 0, 76]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      39|[1.4801892006403623, 0.1350907532774846, 0.3462420098091326, 1.9314043913510834, -0.0200318236026823, 0.0156934753645099, 0.0453487533050865, -0.0112552078926272, -0.001289546325339, -0.0012901366949827, -0.0007642827599643, -0.0144340947937083, 0.0121032770179611, -0.0085925597759962, -0.0071524168956317, -0.0017347921307411, 0.0249611203721336, 0.0162574981403018, -0.0111312546859236, -0.0230993781996833, 0.0117630909626375, 0.0199907851562608]| 12.1445703506469727|      0.00195312|[4541, 312, 0, 78]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      40|[1.4788349705936554, 0.1344777194729726, 0.3465835967084603, 1.9325490719173986, -0.0200569637795216, 0.0154786199001212, 0.0453869025125316, -0.0113091303746828, -0.0012244022877802, -0.001105605874226, -0.0006213470312634, -0.0144534575434288, 0.0120971756936524, -0.0086506004376385, -0.007124367944215, -0.0017652300810505, 0.0247651881151481, 0.0161947969659813, -0.0111848875796004, -0.0231445181440856, 0.0118869910223115, 0.0199936866273047]| 12.1445655822753906|      0.00390625|[4657, 320, 0, 80]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      41|[1.4788349705936554, 0.1344777194729726, 0.3465835967084603, 1.9325490719173986, -0.0200569637795216, 0.0154786199001212, 0.0453869025125316, -0.0113091303746828, -0.0012244022877802, -0.001105605874226, -0.0006213470312634, -0.0144534575434288, 0.0120971756936524, -0.0086506004376385, -0.007124367944215, -0.0017652300810505, 0.0247651881151481, 0.0161947969659813, -0.0111848875796004, -0.0231445181440856, 0.0118869910223115, 0.0199936866273047]| 12.1445655822753906|      0.00195312|[4773, 328, 0, 82]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      42|[1.4772752424463151, 0.134099133283937, 0.3468494078348268, 1.933539276553217, -0.0198976822826984, 0.0154733140448495, 0.0453212097093015, -0.0112834166148883, -0.0012179730262548, -0.0011367985977496, -0.0006734385806745, -0.0142916558135966, 0.01206874808046, -0.0087631943627782, -0.0070580458838201, -0.0016336456310724, 0.0250080937798754, 0.0163286813408162, -0.011258871566291, -0.0231972170808395, 0.0119507947631682, 0.0200458923380276]| 12.1445617675781250|      0.00390625|[4890, 336, 0, 84]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      43|[1.4772752424463151, 0.134099133283937, 0.3468494078348268, 1.933539276553217, -0.0198976822826984, 0.0154733140448495, 0.0453212097093015, -0.0112834166148883, -0.0012179730262548, -0.0011367985977496, -0.0006734385806745, -0.0142916558135966, 0.01206874808046, -0.0087631943627782, -0.0070580458838201, -0.0016336456310724, 0.0250080937798754, 0.0163286813408162, -0.011258871566291, -0.0231972170808395, 0.0119507947631682, 0.0200458923380276]| 12.1445617675781250|      0.00195312|[5006, 344, 0, 86]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      44|[1.4759231960134627, 0.1335222552405725, 0.3470438756850235, 1.9347338994657841, -0.0199580474346565, 0.0153708820769072, 0.0453094780745851, -0.0112664424828688, -0.0014166799182032, -0.0013605506633105, -0.0006517453368144, -0.0143556714899401, 0.0120826618453281, -0.0087313719418189, -0.0072067684814792, -0.0017003520623837, 0.0250751812940971, 0.0162907732067102, -0.0112934756214706, -0.0232734979326743, 0.0120926053293593, 0.0199065398085871]| 12.1445579528808594|      0.00390625|[5122, 352, 0, 88]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      45|[1.4759231960134627, 0.1335222552405725, 0.3470438756850235, 1.9347338994657841, -0.0199580474346565, 0.0153708820769072, 0.0453094780745851, -0.0112664424828688, -0.0014166799182032, -0.0013605506633105, -0.0006517453368144, -0.0143556714899401, 0.0120826618453281, -0.0087313719418189, -0.0072067684814792, -0.0017003520623837, 0.0250751812940971, 0.0162907732067102, -0.0112934756214706, -0.0232734979326743, 0.0120926053293593, 0.0199065398085871]| 12.1445579528808594|      0.00195312|[5238, 360, 0, 90]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
