k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.25, 0.39, 0.415, 0.39]                                                       |  0.0053136153581918|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.25, 0.39, 0.415, 0.39]                                                       |  0.0053136153581918|      0.10000000|[15, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      21|[0.2410954613564281, 0.3903287450385495, 0.4155361831772688, 0.3889063263325213]|  0.0043261004611850|      0.00100000|[277, 42, 0, 42]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      22|[0.2401196858813102, 0.3904305185445966, 0.4155806520506715, 0.3887178405375027]|  0.0042429552413523|      0.01000000|[290, 44, 0, 44]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      23|[0.2401196858813102, 0.3904305185445966, 0.4155806520506715, 0.3887178405375027]|  0.0042429552413523|      0.00100000|[304, 46, 0, 46]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      24|[0.2391440912273416, 0.3905272506671262, 0.415633941323377, 0.3885280558673281] |  0.0041649220511317|      0.01000000|[317, 48, 0, 48]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      25|[0.2391440912273416, 0.3905272506671262, 0.415633941323377, 0.3885280558673281] |  0.0041649220511317|      0.00100000|[330, 50, 0, 50]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      26|[0.2381767836471399, 0.3906465562142909, 0.4156734250722562, 0.388307775897121] |  0.0040918635204434|      0.01000000|[343, 52, 0, 52]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      27|[0.2381767836471399, 0.3906465562142909, 0.4156734250722562, 0.388307775897121] |  0.0040918635204434|      0.00100000|[356, 54, 0, 54]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      28|[0.23721717650497, 0.3907787624229512, 0.4157047405369166, 0.388061412359313]   |  0.0040236730128527|      0.01000000|[369, 56, 0, 56]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      29|[0.23721717650497, 0.3907787624229512, 0.4157047405369166, 0.388061412359313]   |  0.0040236730128527|      0.00100000|[383, 58, 0, 58]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      30|[0.2362661273063452, 0.3909308919399934, 0.4157348498891981, 0.3877941008205704]|  0.0039602173492312|      0.01000000|[396, 60, 0, 60]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      31|[0.2362661273063452, 0.3909308919399934, 0.4157348498891981, 0.3877941008205704]|  0.0039602173492312|      0.00100000|[409, 62, 0, 62]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      32|[0.2353269648284171, 0.3911067510789639, 0.4157616377567863, 0.3875002814654516]|  0.0039013319183141|      0.01000000|[422, 64, 0, 64]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      33|[0.2353269648284171, 0.3911067510789639, 0.4157616377567863, 0.3875002814654516]|  0.0039013319183141|      0.00100000|[435, 66, 0, 66]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      34|[0.234402127594133, 0.3913090814010897, 0.4157827903446896, 0.3871788921394693] |  0.0038468244019896|      0.01000000|[449, 68, 0, 68]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      35|[0.234402127594133, 0.3913090814010897, 0.4157827903446896, 0.3871788921394693] |  0.0038468244019896|      0.00100000|[463, 70, 0, 70]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      36|[0.2334982634085226, 0.3915375645458524, 0.4157960061493201, 0.3868174362928736]|  0.0037964452058077|      0.01000000|[477, 72, 0, 72]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      37|[0.2334982634085226, 0.3915375645458524, 0.4157960061493201, 0.3868174362928736]|  0.0037964452058077|      0.00100000|[490, 74, 0, 74]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      38|[0.2326106594809312, 0.3917901915044764, 0.415826216996473, 0.3864334751070553] |  0.0037499954923987|      0.01000000|[504, 76, 0, 76]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      39|[0.2326106594809312, 0.3917901915044764, 0.415826216996473, 0.3864334751070553] |  0.0037499954923987|      0.00100000|[517, 78, 0, 78]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      40|[0.2317626997165463, 0.3920832643166952, 0.4158239490518957, 0.3859918107309168]|  0.0037070349790156|      0.01000000|[530, 80, 0, 80]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      41|[0.2317626997165463, 0.3920832643166952, 0.4158239490518957, 0.3859918107309168]|  0.0037070349790156|      0.00100000|[543, 82, 0, 82]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      42|[0.2309594904383125, 0.3924250065698917, 0.415805242057413, 0.3855042482876371] |  0.0036671799607575|      0.01000000|[556, 84, 0, 84]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      43|[0.2309594904383125, 0.3924250065698917, 0.415805242057413, 0.3855042482876371] |  0.0036671799607575|      0.00100000|[569, 86, 0, 86]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      44|[0.2309594904383125, 0.3924250065698917, 0.415805242057413, 0.3855042482876371] |  0.0036671799607575|      0.00010000|[582, 88, 0, 88]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      45|[0.230882987585456, 0.3924614356134439, 0.4158029218176666, 0.3854511930826314] |  0.0036633484996855|      0.00100000|[595, 90, 0, 90]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      46|[0.230882987585456, 0.3924614356134439, 0.4158029218176666, 0.3854511930826314] |  0.0036633484996855|      0.00010000|[609, 92, 0, 92]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      47|[0.2308070724016378, 0.3924983264432788, 0.4158003055959532, 0.3853976290375648]|  0.0036595428828150|      0.00100000|[623, 94, 0, 94]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      48|[0.2308070724016378, 0.3924983264432788, 0.4158003055959532, 0.3853976290375648]|  0.0036595428828150|      0.00010000|[636, 96, 0, 96]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      49|[0.230731494892642, 0.3925353403612585, 0.4157978371558352, 0.3853436668580947] |  0.0036557626444846|      0.00100000|[649, 98, 0, 98]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      50|[0.230731494892642, 0.3925353403612585, 0.4157978371558352, 0.3853436668580947] |  0.0036557626444846|      0.00010000|[662, 100, 0, 100]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      51|[0.2306564440741821, 0.392572844730263, 0.4157953460887681, 0.3852893107035312] |  0.0036520075518638|      0.00100000|[675, 102, 0, 102]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      52|[0.2306564440741821, 0.392572844730263, 0.4157953460887681, 0.3852893107035312] |  0.0036520075518638|      0.00010000|[688, 104, 0, 104]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      53|[0.2305819130414135, 0.3926107548427899, 0.4157926713535928, 0.3852345311971954]|  0.0036482769064605|      0.00100000|[701, 106, 0, 106]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      54|[0.2305819130414135, 0.3926107548427899, 0.4157926713535928, 0.3852345311971954]|  0.0036482769064605|      0.00010000|[715, 108, 0, 108]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      55|[0.2305074331449407, 0.3926486652831145, 0.415789908232373, 0.3851796867927688] |  0.0036445709411055|      0.00100000|[728, 110, 0, 110]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      56|[0.2305074331449407, 0.3926486652831145, 0.415789908232373, 0.3851796867927688] |  0.0036445709411055|      0.00010000|[741, 112, 0, 112]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      57|[0.230433915470924, 0.3926872475171055, 0.4157869721365316, 0.3851240276320793] |  0.0036408884916455|      0.00100000|[754, 114, 0, 114]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      58|[0.230433915470924, 0.3926872475171055, 0.4157869721365316, 0.3851240276320793] |  0.0036408884916455|      0.00010000|[767, 116, 0, 116]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      59|[0.2303606503427463, 0.392725828871834, 0.4157838713381595, 0.3850680447319234] |  0.0036372293252498|      0.00100000|[780, 118, 0, 118]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      60|[0.2303606503427463, 0.392725828871834, 0.4157838713381595, 0.3850680447319234] |  0.0036372293252498|      0.00010000|[793, 120, 0, 120]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      61|[0.2302881734930529, 0.3927650861287335, 0.4157806840773287, 0.3850115131884486]|  0.0036335932090878|      0.00100000|[806, 122, 0, 122]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      62|[0.2302881734930529, 0.3927650861287335, 0.4157806840773287, 0.3850115131884486]|  0.0036335932090878|      0.00010000|[819, 124, 0, 124]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      63|[0.2302162135190171, 0.3928045907493183, 0.4157773452242657, 0.3849545044246535]|  0.0036299794446677|      0.00100000|[832, 126, 0, 126]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      64|[0.2302162135190171, 0.3928045907493183, 0.4157773452242657, 0.3849545044246535]|  0.0036299794446677|      0.00010000|[846, 128, 0, 128]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      65|[0.2301448011904668, 0.392844552347569, 0.4157739836578955, 0.3848971280369334] |  0.0036263877991587|      0.00100000|[859, 130, 0, 130]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      66|[0.2301448011904668, 0.392844552347569, 0.4157739836578955, 0.3848971280369334] |  0.0036263877991587|      0.00010000|[872, 132, 0, 132]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      67|[0.2300741347217909, 0.3928850078317693, 0.4157707148781449, 0.3848391718545027]|  0.0036228178068995|      0.00100000|[885, 134, 0, 134]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      68|[0.2300741347217909, 0.3928850078317693, 0.4157707148781449, 0.3848391718545027]|  0.0036228178068995|      0.00010000|[898, 136, 0, 136]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      69|[0.23000363632613, 0.3929254241653257, 0.415767076332919, 0.3847810060812358]   |  0.0036192687693983|      0.00100000|[911, 138, 0, 138]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      70|[0.23000363632613, 0.3929254241653257, 0.415767076332919, 0.3847810060812358]   |  0.0036192687693983|      0.00010000|[925, 140, 0, 140]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      71|[0.2299340379209154, 0.3929667277555977, 0.4157634606950507, 0.3847223801263606]|  0.0036157406866550|      0.00100000|[938, 142, 0, 142]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      72|[0.2299340379209154, 0.3929667277555977, 0.4157634606950507, 0.3847223801263606]|  0.0036157406866550|      0.00010000|[951, 144, 0, 144]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      73|[0.2298648254962936, 0.3930080891822718, 0.4157596091497688, 0.384663354384007] |  0.0036122326273471|      0.00100000|[965, 146, 0, 146]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      74|[0.2298648254962936, 0.3930080891822718, 0.4157596091497688, 0.384663354384007] |  0.0036122326273471|      0.00010000|[978, 148, 0, 148]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      75|[0.2297961835359424, 0.3930497766389666, 0.4157557504101425, 0.3846038939151057]|  0.0036087448243052|      0.00100000|[991, 150, 0, 150]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      76|[0.2297961835359424, 0.3930497766389666, 0.4157557504101425, 0.3846038939151057]|  0.0036087448243052|      0.00010000|[1004, 152, 0, 152]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      77|[0.2297282049259823, 0.3930918489696839, 0.4157515219866543, 0.3845439693958276]|  0.0036052763462067|      0.00100000|[1017, 154, 0, 154]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      78|[0.2297282049259823, 0.3930918489696839, 0.4157515219866543, 0.3845439693958276]|  0.0036052763462067|      0.00010000|[1030, 156, 0, 156]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      79|[0.2296607017286493, 0.3931342024021909, 0.4157473966427284, 0.3844836992818224]|  0.0036018267273903|      0.00100000|[1043, 158, 0, 158]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      80|[0.2296607017286493, 0.3931342024021909, 0.4157473966427284, 0.3844836992818224]|  0.0036018267273903|      0.00010000|[1057, 160, 0, 160]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
