k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[0.2704277731473637, 0.3831037228729789, 4.891609095329218, 5.570046600143319, 5.95227361356379, 7.369959308782918]|146.3781280517578125|      0.10000000|[148, 22, 0, 22]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[0.2038231780767834, 0.4142740277893752, 4.858700251736434, 5.590433505678291, 5.904892045211727, 7.399090204469379]|139.3816375732421875|      1.00000000|[162, 24, 0, 24]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      13|[0.2038231780767834, 0.4142740277893752, 4.858700251736434, 5.590433505678291, 5.904892045211727, 7.399090204469379]|139.3816375732421875|      0.10000000|[176, 26, 0, 26]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[0.1437300774027253, 0.4658911879748115, 4.852199305728642, 5.59728942944492, 5.844676076749544, 7.3960473146850045]|133.9437255859375000|      1.00000000|[190, 28, 0, 28]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      15|[0.1437300774027253, 0.4658911879748115, 4.852199305728642, 5.59728942944492, 5.844676076749544, 7.3960473146850045]|133.9437255859375000|      0.10000000|[203, 30, 0, 30]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[0.1013421093262973, 0.5095423901670346, 4.8421403611227065, 5.5984367498834064, 5.780027486972736, 7.351148608260191]|129.7408905029296875|      1.00000000|[217, 32, 0, 32]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      17|[-0.009110097619551, 0.6527878084605441, 4.120854775310086, 5.883266485171052, 5.178904917481525, 7.283681266813335]| 84.1858978271484375|     10.00000000|[230, 34, 0, 34]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      18|[-0.009110097619551, 0.6527878084605441, 4.120854775310086, 5.883266485171052, 5.178904917481525, 7.283681266813335]| 84.1858978271484375|      1.00000000|[243, 36, 0, 36]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[-0.009110097619551, 0.6527878084605441, 4.120854775310086, 5.883266485171052, 5.178904917481525, 7.283681266813335]| 84.1858978271484375|      0.10000000|[256, 38, 0, 38]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[-0.0777521079105343, 0.7012078302222778, 4.06911035012885, 5.885265021866666, 5.163814448993238, 7.289561231979004]| 79.9908447265625000|      1.00000000|[269, 40, 0, 40]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      21|[-0.0777521079105343, 0.7012078302222778, 4.06911035012885, 5.885265021866666, 5.163814448993238, 7.289561231979004]| 79.9908447265625000|      0.10000000|[282, 42, 0, 42]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[-0.1092968722542616, 0.6948269336414915, 4.018776327065374, 5.83854343821555, 5.100217010635786, 7.275307896261657]| 76.3775634765625000|      1.00000000|[295, 44, 0, 44]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      23|[-0.1092968722542616, 0.6948269336414915, 4.018776327065374, 5.83854343821555, 5.100217010635786, 7.275307896261657]| 76.3775634765625000|      0.10000000|[308, 46, 0, 46]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[-0.1413639499548184, 0.6821344577759241, 3.959281760816499, 5.824663091310621, 5.045304345109048, 7.320727443876687]| 72.3902511596679688|      1.00000000|[321, 48, 0, 48]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      25|[-0.1413639499548184, 0.6821344577759241, 3.959281760816499, 5.824663091310621, 5.045304345109048, 7.320727443876687]| 72.3902511596679688|      0.10000000|[334, 50, 0, 50]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[-0.1413639499548184, 0.6821344577759241, 3.959281760816499, 5.824663091310621, 5.045304345109048, 7.320727443876687]| 72.3902511596679688|      0.01000000|[347, 52, 0, 52]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[-0.1467442714825845, 0.6775514776999548, 3.953966889882772, 5.823679251592881, 5.042142228688159, 7.3240188964419675]| 72.0069732666015625|      0.10000000|[360, 54, 0, 54]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      28|[-0.2179110779168649, 0.6776262283317442, 3.8978350913136706, 5.860616809887124, 5.023585854720303, 7.332724011955911]| 67.9240112304687500|      1.00000000|[373, 56, 0, 56]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      29|[-0.2179110779168649, 0.6776262283317442, 3.8978350913136706, 5.860616809887124, 5.023585854720303, 7.332724011955911]| 67.9240112304687500|      0.10000000|[387, 58, 0, 58]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[-0.256239788137427, 0.6838020789381722, 3.8477236622121924, 5.876504920320966, 4.948129023741997, 7.3267701794863065]| 63.9864349365234375|      1.00000000|[400, 60, 0, 60]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      31|[-0.256239788137427, 0.6838020789381722, 3.8477236622121924, 5.876504920320966, 4.948129023741997, 7.3267701794863065]| 63.9864349365234375|      0.10000000|[413, 62, 0, 62]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[-0.3339937234299414, 0.7221657433439146, 3.831666690139049, 5.902533340938814, 4.916609201212743, 7.350302084543018]| 60.7755241394042969|      1.00000000|[427, 64, 0, 64]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      33|[-0.3339937234299414, 0.7221657433439146, 3.831666690139049, 5.902533340938814, 4.916609201212743, 7.350302084543018]| 60.7755241394042969|      0.10000000|[441, 66, 0, 66]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[-0.3862804767108625, 0.7560685117789202, 3.8046945530273835, 5.898044749715693, 4.843628114608863, 7.356845408649368]| 57.4079399108886719|      1.00000000|[454, 68, 0, 68]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      35|[-0.3862804767108625, 0.7560685117789202, 3.8046945530273835, 5.898044749715693, 4.843628114608863, 7.356845408649368]| 57.4079399108886719|      0.10000000|[467, 70, 0, 70]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[-0.453409451054216, 0.7230557100245156, 3.760307436224198, 5.933868769651867, 4.846036032846489, 7.390675589127865]| 54.9046669006347656|      1.00000000|[480, 72, 0, 72]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      37|[-0.453409451054216, 0.7230557100245156, 3.760307436224198, 5.933868769651867, 4.846036032846489, 7.390675589127865]| 54.9046669006347656|      0.10000000|[494, 74, 0, 74]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[-0.5330907046715853, 0.7444420993245602, 3.723452045393267, 5.919250355319066, 4.805803792982333, 7.388981723938927]| 51.8440055847167969|      1.00000000|[507, 76, 0, 76]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      39|[-0.5330907046715853, 0.7444420993245602, 3.723452045393267, 5.919250355319066, 4.805803792982333, 7.388981723938927]| 51.8440055847167969|      0.10000000|[521, 78, 0, 78]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[-0.566983916540524, 0.7355237060697629, 3.6544618285485666, 5.949229256483084, 4.750526633905869, 7.396581960784872]| 48.8251152038574219|      1.00000000|[534, 80, 0, 80]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      41|[-0.566983916540524, 0.7355237060697629, 3.6544618285485666, 5.949229256483084, 4.750526633905869, 7.396581960784872]| 48.8251152038574219|      0.10000000|[547, 82, 0, 82]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[-0.6089830180798113, 0.7125889119967075, 3.58657839577561, 5.9506294548651, 4.695678958695904, 7.406157043773124]| 45.9735450744628906|      1.00000000|[560, 84, 0, 84]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      43|[-0.6089830180798113, 0.7125889119967075, 3.58657839577561, 5.9506294548651, 4.695678958695904, 7.406157043773124]| 45.9735450744628906|      0.10000000|[573, 86, 0, 86]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[-0.66868897615216, 0.7350011702136393, 3.520660172225044, 5.938297951831029, 4.659727139439229, 7.418118556272561]| 43.3052368164062500|      1.00000000|[586, 88, 0, 88]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      45|[-0.66868897615216, 0.7350011702136393, 3.520660172225044, 5.938297951831029, 4.659727139439229, 7.418118556272561]| 43.3052368164062500|      0.10000000|[599, 90, 0, 90]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[-0.7018084118355982, 0.7503655191701378, 3.4677269820652272, 5.950705594697656, 4.584888187136503, 7.428620877796053]| 40.7013359069824219|      1.00000000|[612, 92, 0, 92]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      47|[-0.7018084118355982, 0.7503655191701378, 3.4677269820652272, 5.950705594697656, 4.584888187136503, 7.428620877796053]| 40.7013359069824219|      0.10000000|[625, 94, 0, 94]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      48|[-0.7260409767719537, 0.7704723395612866, 3.404308272804267, 5.972221029124229, 4.517870545588382, 7.422938652105303]| 38.2773895263671875|      1.00000000|[638, 96, 0, 96]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      49|[-0.7260409767719537, 0.7704723395612866, 3.404308272804267, 5.972221029124229, 4.517870545588382, 7.422938652105303]| 38.2773895263671875|      0.10000000|[651, 98, 0, 98]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      50|[-0.7512494390851887, 0.7727417938460748, 3.3454211263926914, 5.969937414805812, 4.441155274631741, 7.421825413475456]| 35.9805603027343750|      1.00000000|[665, 100, 0, 100]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      51|[-0.7512494390851887, 0.7727417938460748, 3.3454211263926914, 5.969937414805812, 4.441155274631741, 7.421825413475456]| 35.9805603027343750|      0.10000000|[678, 102, 0, 102]                                                         |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      52|[-0.7874246088546722, 0.8199452982784878, 3.3342981325110896, 5.974848896564328, 4.365690031699787, 7.396918793377278]| 34.2409095764160156|      1.00000000|[691, 104, 0, 104]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      53|[-0.7874246088546722, 0.8199452982784878, 3.3342981325110896, 5.974848896564328, 4.365690031699787, 7.396918793377278]| 34.2409095764160156|      0.10000000|[705, 106, 0, 106]                                                         |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      54|[-0.8002515757271038, 0.845919009933596, 3.2710922785786587, 6.015809702293133, 4.307191874727142, 7.40504487959599]| 32.2858276367187500|      1.00000000|[719, 108, 0, 108]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      55|[-0.8002515757271038, 0.845919009933596, 3.2710922785786587, 6.015809702293133, 4.307191874727142, 7.40504487959599]| 32.2858276367187500|      0.10000000|[732, 110, 0, 110]                                                         |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      56|[-0.7883508144349285, 0.8652677343133401, 3.199889920081364, 6.072227555941581, 4.2721153007335735, 7.405984366978643]| 30.8099880218505859|      1.00000000|[746, 112, 0, 112]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      57|[-0.7883508144349285, 0.8652677343133401, 3.199889920081364, 6.072227555941581, 4.2721153007335735, 7.405984366978643]| 30.8099880218505859|      0.10000000|[759, 114, 0, 114]                                                         |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      58|[-0.8175841644097401, 0.890794478198913, 3.149241225654909, 6.117463675697714, 4.2115349134950995, 7.39141671445013]| 29.0666561126708984|      1.00000000|[772, 116, 0, 116]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      59|[-0.8175841644097401, 0.890794478198913, 3.149241225654909, 6.117463675697714, 4.2115349134950995, 7.39141671445013]| 29.0666561126708984|      0.10000000|[785, 118, 0, 118]                                                         |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      60|[-0.8304172359173558, 0.9365453379910302, 3.085969071775935, 6.154000590573737, 4.184248207672663, 7.432151161594775]| 27.6149616241455078|      1.00000000|[799, 120, 0, 120]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      61|[-0.8304172359173558, 0.9365453379910302, 3.085969071775935, 6.154000590573737, 4.184248207672663, 7.432151161594775]| 27.6149616241455078|      0.10000000|[812, 122, 0, 122]                                                         |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      62|[-0.8863145894090961, 0.9510928838544658, 3.030516130796155, 6.139301282302187, 4.150872889848682, 7.479678465485801]| 26.2310028076171875|      1.00000000|[825, 124, 0, 124]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      63|[-0.8863145894090961, 0.9510928838544658, 3.030516130796155, 6.139301282302187, 4.150872889848682, 7.479678465485801]| 26.2310028076171875|      0.10000000|[838, 126, 0, 126]                                                         |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      64|[-0.9129348659535966, 0.9413019982735781, 2.966748214021545, 6.095896691898875, 4.108627861869363, 7.517895626152312]| 25.0135879516601562|      1.00000000|[852, 128, 0, 128]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      65|[-0.9129348659535966, 0.9413019982735781, 2.966748214021545, 6.095896691898875, 4.108627861869363, 7.517895626152312]| 25.0135879516601562|      0.10000000|[865, 130, 0, 130]                                                         |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      66|[-0.9027854909090257, 1.0028848675674922, 2.9011897522597705, 6.095030707585532, 4.09594593729717, 7.477336442882952]| 23.8595466613769531|      1.00000000|[878, 132, 0, 132]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      67|[-0.9027854909090257, 1.0028848675674922, 2.9011897522597705, 6.095030707585532, 4.09594593729717, 7.477336442882952]| 23.8595466613769531|      0.10000000|[892, 134, 0, 134]                                                         |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      68|[-0.9089655546048484, 1.025395833363833, 2.8619981742558775, 6.065449222027463, 4.016262078224998, 7.450983041570402]| 22.4861240386962891|      1.00000000|[906, 136, 0, 136]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      69|[-0.9089655546048484, 1.025395833363833, 2.8619981742558775, 6.065449222027463, 4.016262078224998, 7.450983041570402]| 22.4861240386962891|      0.10000000|[920, 138, 0, 138]                                                         |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      70|[-0.9891390519882051, 1.0512987237651366, 2.83890871509127, 6.055775911857579, 3.9706557744312536, 7.437032429171844]| 21.5449390411376953|      1.00000000|[933, 140, 0, 140]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      71|[-0.9891390519882051, 1.0512987237651366, 2.83890871509127, 6.055775911857579, 3.9706557744312536, 7.437032429171844]| 21.5449390411376953|      0.10000000|[947, 142, 0, 142]                                                         |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      72|[-0.9891390519882051, 1.0512987237651366, 2.83890871509127, 6.055775911857579, 3.9706557744312536, 7.437032429171844]| 21.5449390411376953|      0.01000000|[960, 144, 0, 144]                                                         |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      73|[-0.9902315498497175, 1.0553782401257898, 2.8321851394380344, 6.05644783351157, 3.9685033018745983, 7.442678038820475]| 21.4364490509033203|      0.10000000|[973, 146, 0, 146]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      74|[-1.0053788858934356, 1.070124406564199, 2.7789979591704594, 6.023320894446077, 3.89518953108583, 7.426805749690771]| 20.1707344055175781|      1.00000000|[986, 148, 0, 148]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      75|[-1.0053788858934356, 1.070124406564199, 2.7789979591704594, 6.023320894446077, 3.89518953108583, 7.426805749690771]| 20.1707344055175781|      0.10000000|[999, 150, 0, 150]                                                         |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      76|[-1.0106751189870267, 1.1208493681741796, 2.716452416468751, 6.001899016613762, 3.840184678075296, 7.425208073797468]| 18.8411788940429688|      1.00000000|[1012, 152, 0, 152]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      77|[-1.0106751189870267, 1.1208493681741796, 2.716452416468751, 6.001899016613762, 3.840184678075296, 7.425208073797468]| 18.8411788940429688|      0.10000000|[1025, 154, 0, 154]                                                        |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      78|[-0.9871641363777096, 1.148711244447644, 2.654752697808389, 6.03029128205058, 3.7764909906036235, 7.42416514325092]| 17.6667804718017578|      1.00000000|[1038, 156, 0, 156]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      79|[-0.9871641363777096, 1.148711244447644, 2.654752697808389, 6.03029128205058, 3.7764909906036235, 7.42416514325092]| 17.6667804718017578|      0.10000000|[1051, 158, 0, 158]                                                        |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      80|[-0.9239857869929013, 1.1398675049080111, 2.5888540204221626, 6.03199896451584, 3.754468734900133, 7.391002621738824]| 17.0002269744873047|      1.00000000|[1064, 160, 0, 160]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
