k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[3.0, 0.1]                                                                      | 87.6860481455954357|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[2.1401527526657613, -0.4105513796394371]                                       | 16.5282554626464844|      5.00000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       2|[2.1401527526657613, -0.4105513796394371]                                       | 16.5282554626464844|      1.00000000|[15, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000256|[218, 82, 0, 82]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      35|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000051|[223, 85, 0, 85]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      36|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000010|[229, 88, 0, 88]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      37|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000002|[234, 90, 0, 90]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      38|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[239, 93, 0, 93]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      39|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[244, 96, 0, 96]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      40|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[249, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      41|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[254, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      42|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[259, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      43|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[265, 105, 0, 105]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      44|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[270, 108, 0, 108]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      45|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[276, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      46|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[281, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      47|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[286, 116, 0, 116]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      48|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[291, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      49|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[297, 121, 0, 121]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      50|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[300, 124, 0, 124]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      51|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[301, 127, 0, 127]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      52|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[301, 129, 0, 129]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      53|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[301, 132, 0, 132]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      54|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[301, 135, 0, 135]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      55|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[301, 138, 0, 138]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      56|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[301, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      57|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[301, 143, 0, 143]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      58|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[301, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      59|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[301, 148, 0, 148]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      60|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[301, 150, 0, 150]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      61|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[301, 153, 0, 153]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      62|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[301, 156, 0, 156]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      63|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[301, 159, 0, 159]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      64|[0.1555650872594377, -0.6945062374385339]                                       |  0.7731990814208984|      0.00000000|[301, 162, 0, 162]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
