k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.197024512336142, 38.5160007425223, 41.80170257342005, 39.1730625383026]     |810.4403686523437500|     10.00000000|[15, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
      12|[4.398192214342851, 29.1971983489497, 47.52324523505842, 41.82277743549804]     | 10.7598295211791992|      1.00000000|[159, 24, 0, 24]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      13|[3.4110185441947816, 29.06907477921769, 47.57916174149927, 41.899886709602825]  |  5.9777626991271973|     10.00000000|[172, 26, 0, 26]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      14|[3.4110185441947816, 29.06907477921769, 47.57916174149927, 41.899886709602825]  |  5.9777626991271973|      1.00000000|[185, 28, 0, 28]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      15|[2.4164383239305725, 28.99066724293103, 47.57383255047911, 41.967960518338074]  |  2.6172385215759277|     10.00000000|[198, 30, 0, 30]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      16|[2.4164383239305725, 28.99066724293103, 47.57383255047911, 41.967960518338074]  |  2.6172385215759277|      1.00000000|[211, 32, 0, 32]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      17|[1.42010257902876, 28.912060215301203, 47.60051467690735, 41.988553788292634]   |  0.6328492164611816|     10.00000000|[224, 34, 0, 34]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      18|[1.42010257902876, 28.912060215301203, 47.60051467690735, 41.988553788292634]   |  0.6328492164611816|      1.00000000|[237, 36, 0, 36]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      19|[1.42010257902876, 28.912060215301203, 47.60051467690735, 41.988553788292634]   |  0.6328492164611816|      0.10000000|[250, 38, 0, 38]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      20|[1.3201937534825297, 28.907878026458505, 47.60100743320118, 41.989255974658064] |  0.5095115900039673|      1.00000000|[264, 40, 0, 40]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      21|[1.3201937534825297, 28.907878026458505, 47.60100743320118, 41.989255974658064] |  0.5095115900039673|      0.10000000|[277, 42, 0, 42]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      22|[1.2202309436189906, 28.905587773324115, 47.602326583317016, 41.989927709530065]|  0.3997373282909393|      1.00000000|[290, 44, 0, 44]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      23|[1.2202309436189906, 28.905587773324115, 47.602326583317016, 41.989927709530065]|  0.3997373282909393|      0.10000000|[304, 46, 0, 46]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      24|[1.1203951903241955, 28.901280690559812, 47.605271236420904, 41.99229423022931] |  0.3035127520561218|      1.00000000|[317, 48, 0, 48]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      25|[1.1203951903241955, 28.901280690559812, 47.605271236420904, 41.99229423022931] |  0.3035127520561218|      0.10000000|[330, 50, 0, 50]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      26|[1.02045156491237, 28.898402811471154, 47.606538758472716, 41.99347021464245]   |  0.2208039462566376|      1.00000000|[343, 52, 0, 52]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      27|[1.02045156491237, 28.898402811471154, 47.606538758472716, 41.99347021464245]   |  0.2208039462566376|      0.10000000|[356, 54, 0, 54]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      28|[0.9205213180577744, 28.89473179805472, 47.60707637165831, 41.99389494530842]   |  0.1516182124614716|      1.00000000|[369, 56, 0, 56]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      29|[0.9205213180577744, 28.89473179805472, 47.60707637165831, 41.99389494530842]   |  0.1516182124614716|      0.10000000|[383, 58, 0, 58]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      30|[0.8205806496808875, 28.891567921743007, 47.60815721044466, 41.99472227751693]  |  0.0959401726722717|      1.00000000|[396, 60, 0, 60]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      31|[0.8205806496808875, 28.891567921743007, 47.60815721044466, 41.99472227751693]  |  0.0959401726722717|      0.10000000|[409, 62, 0, 62]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      32|[0.720655027719409, 28.888656235949423, 47.60950020834896, 41.9968643601671]    |  0.0537677183747292|      1.00000000|[422, 64, 0, 64]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      33|[0.720655027719409, 28.888656235949423, 47.60950020834896, 41.9968643601671]    |  0.0537677183747292|      0.10000000|[435, 66, 0, 66]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      34|[0.6208009202453412, 28.886429813046554, 47.610929958662766, 42.00157138424342] |  0.0251005068421364|      1.00000000|[449, 68, 0, 68]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      35|[0.6208009202453412, 28.886429813046554, 47.610929958662766, 42.00157138424342] |  0.0251005068421364|      0.10000000|[463, 70, 0, 70]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      36|[0.52082466190818, 28.884490194084506, 47.611841007103, 42.00196589396805]      |  0.0098825683817267|      1.00000000|[477, 72, 0, 72]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      37|[0.52082466190818, 28.884490194084506, 47.611841007103, 42.00196589396805]      |  0.0098825683817267|      0.10000000|[490, 74, 0, 74]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      38|[0.52082466190818, 28.884490194084506, 47.611841007103, 42.00196589396805]      |  0.0098825683817267|      0.01000000|[504, 76, 0, 76]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      39|[0.5108259475945445, 28.88434649135976, 47.61187995439393, 42.00202543143298]   |  0.0091020297259092|      0.10000000|[517, 78, 0, 78]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      40|[0.5108259475945445, 28.88434649135976, 47.61187995439393, 42.00202543143298]   |  0.0091020297259092|      0.01000000|[530, 80, 0, 80]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      41|[0.5008356592479375, 28.883979815922054, 47.612071666686575, 42.00217687208763] |  0.0084564471617341|      0.10000000|[543, 82, 0, 82]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      42|[0.5008356592479375, 28.883979815922054, 47.612071666686575, 42.00217687208763] |  0.0084564471617341|      0.01000000|[556, 84, 0, 84]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      43|[0.4908372969756733, 28.88383353746073, 47.612177593320325, 42.00216529484364]  |  0.0079453187063336|      0.10000000|[569, 86, 0, 86]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      44|[0.4908372969756733, 28.88383353746073, 47.612177593320325, 42.00216529484364]  |  0.0079453187063336|      0.01000000|[582, 88, 0, 88]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      45|[0.4808389937133712, 28.883699728310763, 47.61229746405079, 42.00212457636622]  |  0.0075689149089158|      0.10000000|[595, 90, 0, 90]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      46|[0.4808389937133712, 28.883699728310763, 47.61229746405079, 42.00212457636622]  |  0.0075689149089158|      0.01000000|[609, 92, 0, 92]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      47|[0.470843257496461, 28.883758511037943, 47.612084052255966, 42.00193416239939]  |  0.0073273829184473|      0.10000000|[623, 94, 0, 94]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      48|[0.470843257496461, 28.883758511037943, 47.612084052255966, 42.00193416239939]  |  0.0073273829184473|      0.01000000|[636, 96, 0, 96]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      49|[0.470843257496461, 28.883758511037943, 47.612084052255966, 42.00193416239939]  |  0.0073273829184473|      0.00100000|[649, 98, 0, 98]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      50|[0.4698435087366573, 28.88374818550893, 47.61209632736104, 42.00191850601037]   |  0.0073106111958623|      0.01000000|[662, 100, 0, 100]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      51|[0.4698435087366573, 28.88374818550893, 47.61209632736104, 42.00191850601037]   |  0.0073106111958623|      0.00100000|[675, 102, 0, 102]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      52|[0.4688436908186136, 28.883740145359976, 47.612107313320216, 42.00190513456824] |  0.0072951870970428|      0.01000000|[688, 104, 0, 104]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      53|[0.4688436908186136, 28.883740145359976, 47.612107313320216, 42.00190513456824] |  0.0072951870970428|      0.00100000|[701, 106, 0, 106]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      54|[0.4678441337862228, 28.883725604866214, 47.61212797962636, 42.00188941143784]  |  0.0072811087593436|      0.01000000|[715, 108, 0, 108]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      55|[0.4678441337862228, 28.883725604866214, 47.61212797962636, 42.00188941143784]  |  0.0072811087593436|      0.00100000|[728, 110, 0, 110]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      56|[0.4668445670012622, 28.883716912922946, 47.61215235430812, 42.00187539118767]  |  0.0072683766484261|      0.01000000|[741, 112, 0, 112]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      57|[0.4668445670012622, 28.883716912922946, 47.61215235430812, 42.00187539118767]  |  0.0072683766484261|      0.00100000|[754, 114, 0, 114]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      58|[0.4658448485925068, 28.883722580848193, 47.61217517109972, 42.00187217065356]  |  0.0072569930925965|      0.01000000|[767, 116, 0, 116]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      59|[0.4658448485925068, 28.883722580848193, 47.61217517109972, 42.00187217065356]  |  0.0072569930925965|      0.00100000|[780, 118, 0, 118]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      60|[0.4648453612998608, 28.88371059014954, 47.612199902343605, 42.00185574687322]  |  0.0072469539009035|      0.01000000|[793, 120, 0, 120]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      61|[0.4648453612998608, 28.88371059014954, 47.612199902343605, 42.00185574687322]  |  0.0072469539009035|      0.00100000|[806, 122, 0, 122]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      62|[0.4638461255011648, 28.883704838134946, 47.61222880672074, 42.00183007062126]  |  0.0072382595390081|      0.01000000|[819, 124, 0, 124]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      63|[0.4638461255011648, 28.883704838134946, 47.61222880672074, 42.00183007062126]  |  0.0072382595390081|      0.00100000|[832, 126, 0, 126]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      64|[0.4628477771331171, 28.88370842321002, 47.61226688248444, 42.00178719965822]   |  0.0072309100069106|      0.01000000|[846, 128, 0, 128]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      65|[0.4628477771331171, 28.88370842321002, 47.61226688248444, 42.00178719965822]   |  0.0072309100069106|      0.00100000|[859, 130, 0, 130]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      66|[0.461848825666391, 28.883702522198796, 47.61230848289242, 42.001769018589826]  |  0.0072249048389494|      0.01000000|[872, 132, 0, 132]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      67|[0.461848825666391, 28.883702522198796, 47.61230848289242, 42.001769018589826]  |  0.0072249048389494|      0.00100000|[885, 134, 0, 134]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      68|[0.4608503937290575, 28.88367856272786, 47.61233641656317, 42.00172683659955]   |  0.0072202449664474|      0.01000000|[898, 136, 0, 136]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      69|[0.4608503937290575, 28.88367856272786, 47.61233641656317, 42.00172683659955]   |  0.0072202449664474|      0.00100000|[911, 138, 0, 138]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      70|[0.4598542057145898, 28.88365589395655, 47.61238730490958, 42.00165971027955]   |  0.0072169224731624|      0.01000000|[925, 140, 0, 140]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      71|[0.4598542057145898, 28.88365589395655, 47.61238730490958, 42.00165971027955]   |  0.0072169224731624|      0.00100000|[938, 142, 0, 142]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      72|[0.4588631618670237, 28.883673292621957, 47.61247328548017, 42.00155902899964]  |  0.0072149252519011|      0.01000000|[951, 144, 0, 144]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      73|[0.4588631618670237, 28.883673292621957, 47.61247328548017, 42.00155902899964]  |  0.0072149252519011|      0.00100000|[965, 146, 0, 146]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      74|[0.4588631618670237, 28.883673292621957, 47.61247328548017, 42.00155902899964]  |  0.0072149252519011|      0.00010000|[978, 148, 0, 148]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      75|[0.4587666215867177, 28.883678265993392, 47.612489671384274, 42.00153936324255] |  0.0072147967293859|      0.00100000|[991, 150, 0, 150]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      76|[0.4587666215867177, 28.883678265993392, 47.612489671384274, 42.00153936324255] |  0.0072147967293859|      0.00010000|[1004, 152, 0, 152]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      77|[0.4586704713094563, 28.883683221171843, 47.61250640635225, 42.00151813799259]  |  0.0072146807797253|      0.00100000|[1017, 154, 0, 154]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      78|[0.4586704713094563, 28.883683221171843, 47.61250640635225, 42.00151813799259]  |  0.0072146807797253|      0.00010000|[1030, 156, 0, 156]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      79|[0.4585757410234511, 28.88368944815968, 47.612526249408816, 42.001493773045596] |  0.0072145769372582|      0.00100000|[1043, 158, 0, 158]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      80|[0.4585757410234511, 28.88368944815968, 47.612526249408816, 42.001493773045596] |  0.0072145769372582|      0.00010000|[1057, 160, 0, 160]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
