k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[-0.8577815847272388, 1.2901784116693076, 4.198884741615324, 6.916726603619127, 4.993451548640606, 7.774526428520292]| 54.8014373779296875|      0.72900000|[227, 90, 0, 45]                                                           |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      12|[-1.1346719160398262, 1.254534043446447, 3.7622221877200572, 6.914289513758133, 4.480793579377542, 7.77650243695715]| 36.3433570861816406|      0.81000000|[238, 94, 0, 47]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      13|[-1.1346719160398262, 1.254534043446447, 3.7622221877200572, 6.914289513758133, 4.480793579377542, 7.77650243695715]| 36.3433570861816406|      0.72900000|[261, 104, 0, 52]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 15 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      14|[-1.5069903778422238, 1.6986057382745603, 3.5111475942198167, 6.96870635640044, 4.432525821222371, 7.419723973324899]| 27.9471874237060547|      0.81000000|[275, 110, 0, 55]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | iterate success | actual_k=2
      15|[-1.5069903778422238, 1.6986057382745603, 3.5111475942198167, 6.96870635640044, 4.432525821222371, 7.419723973324899]| 27.9471874237060547|      0.72900000|[301, 120, 0, 60]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 18 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      16|[-1.5069903778422238, 1.6986057382745603, 3.5111475942198167, 6.96870635640044, 4.432525821222371, 7.419723973324899]| 27.9471874237060547|      0.65610000|[328, 130, 0, 65]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 17 points | trying quadratic partial model with 23 points | exploitation failed, decreasing delta | actual_k=2
      17|[-1.5069903778422238, 1.6986057382745603, 3.5111475942198167, 6.96870635640044, 4.432525821222371, 7.419723973324899]| 27.9471874237060547|      0.59049000|[352, 140, 0, 70]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      18|[-1.5069903778422238, 1.6986057382745603, 3.5111475942198167, 6.96870635640044, 4.432525821222371, 7.419723973324899]| 27.9471874237060547|      0.53144100|[377, 150, 0, 75]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      19|[-1.5069903778422238, 1.6986057382745603, 3.5111475942198167, 6.96870635640044, 4.432525821222371, 7.419723973324899]| 27.9471874237060547|      0.47829690|[403, 160, 0, 80]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      20|[-1.347400711688019, 1.6054593505625925, 3.537840301538814, 6.927365998408758, 4.0192274730146735, 7.273485254072773]| 25.0586051940917969|      0.53144100|[418, 166, 0, 83]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | iterate success | actual_k=2
      21|[-1.347400711688019, 1.6054593505625925, 3.537840301538814, 6.927365998408758, 4.0192274730146735, 7.273485254072773]| 25.0586051940917969|      0.47829690|[441, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      22|[-1.4784902073053992, 1.891962557224629, 3.418888537610818, 7.003960422538118, 3.727503208538962, 7.42962655811362]| 19.4276008605957031|      0.53144100|[456, 182, 0, 91]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | iterate success | actual_k=2
      23|[-1.4784902073053992, 1.891962557224629, 3.418888537610818, 7.003960422538118, 3.727503208538962, 7.42962655811362]| 19.4276008605957031|      0.47829690|[479, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      24|[-1.4784902073053992, 1.891962557224629, 3.418888537610818, 7.003960422538118, 3.727503208538962, 7.42962655811362]| 19.4276008605957031|      0.43046721|[505, 202, 0, 101]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 13 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      25|[-1.4784902073053992, 1.891962557224629, 3.418888537610818, 7.003960422538118, 3.727503208538962, 7.42962655811362]| 19.4276008605957031|      0.38742049|[531, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      26|[-1.4784902073053992, 1.891962557224629, 3.418888537610818, 7.003960422538118, 3.727503208538962, 7.42962655811362]| 19.4276008605957031|      0.34867844|[556, 222, 0, 111]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      27|[-1.4784902073053992, 1.891962557224629, 3.418888537610818, 7.003960422538118, 3.727503208538962, 7.42962655811362]| 19.4276008605957031|      0.31381060|[579, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 15 points | trying quadratic partial model with 19 points | exploitation failed, decreasing delta | actual_k=2
      28|[-1.4784902073053992, 1.891962557224629, 3.418888537610818, 7.003960422538118, 3.727503208538962, 7.42962655811362]| 19.4276008605957031|      0.28242954|[605, 242, 0, 121]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      29|[-1.517744051589181, 1.9871370764838683, 3.211273280512429, 6.961654524037062, 3.5739534739463217, 7.456008079072578]| 16.2458820343017578|      0.31381060|[621, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | iterate success | actual_k=2
      30|[-1.5096900568977307, 2.193476501701099, 3.0454785282632484, 6.967122348142726, 3.4057527218136787, 7.450814333113287]| 13.2789745330810547|      0.34867844|[635, 254, 0, 127]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | iterate success | actual_k=2
      31|[-1.5096900568977307, 2.193476501701099, 3.0454785282632484, 6.967122348142726, 3.4057527218136787, 7.450814333113287]| 13.2789745330810547|      0.31381060|[661, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | trying quadratic partial model with 23 points | exploitation failed, decreasing delta | actual_k=2
      32|[-1.5096900568977307, 2.193476501701099, 3.0454785282632484, 6.967122348142726, 3.4057527218136787, 7.450814333113287]| 13.2789745330810547|      0.28242954|[687, 274, 0, 137]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 13 points | trying quadratic partial model with 18 points | trying quadratic partial model with 23 points | exploitation failed, decreasing delta | actual_k=2
      33|[-1.5096900568977307, 2.193476501701099, 3.0454785282632484, 6.967122348142726, 3.4057527218136787, 7.450814333113287]| 13.2789745330810547|      0.25418658|[711, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 15 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      34|[-1.5096900568977307, 2.193476501701099, 3.0454785282632484, 6.967122348142726, 3.4057527218136787, 7.450814333113287]| 13.2789745330810547|      0.22876792|[735, 294, 0, 147]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      35|[-1.5096900568977307, 2.193476501701099, 3.0454785282632484, 6.967122348142726, 3.4057527218136787, 7.450814333113287]| 13.2789745330810547|      0.20589113|[761, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      36|[-1.5042521948544956, 2.2877400737222207, 2.916076112691246, 6.963632670983493, 3.2801144312408255, 7.420255801394302]| 11.5906314849853516|      0.22876792|[775, 310, 0, 155]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | iterate success | actual_k=2
      37|[-1.5042521948544956, 2.2877400737222207, 2.916076112691246, 6.963632670983493, 3.2801144312408255, 7.420255801394302]| 11.5906314849853516|      0.20589113|[800, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
