k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.195816180345798, 38.5175504612019, 41.80072948234171, 39.173472202875175]   |810.4383544921875000|      5.00000000|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
      23|[11.309841867492905, 32.344171269552305, 44.16580404965534, 41.45724198630963]  |109.7870254516601562|      5.00000000|[245, 92, 0, 46]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      24|[11.309841867492905, 32.344171269552305, 44.16580404965534, 41.45724198630963]  |109.7870254516601562|      1.00000000|[256, 96, 0, 48]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      25|[10.374543532848248, 32.0416249394415, 44.33266243420341, 41.53366857103919]    | 89.5770416259765625|      5.00000000|[266, 100, 0, 50]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      26|[10.374543532848248, 32.0416249394415, 44.33266243420341, 41.53366857103919]    | 89.5770416259765625|      1.00000000|[276, 104, 0, 52]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      27|[9.42823561829441, 31.76438640196172, 44.4835968516553, 41.60337456660125]      | 71.7633514404296875|      5.00000000|[286, 108, 0, 54]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      28|[9.42823561829441, 31.76438640196172, 44.4835968516553, 41.60337456660125]      | 71.7633514404296875|      1.00000000|[297, 112, 0, 56]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      29|[9.42823561829441, 31.76438640196172, 44.4835968516553, 41.60337456660125]      | 71.7633514404296875|      0.20000000|[309, 116, 0, 58]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      30|[9.237433778109633, 31.711671101531508, 44.508253090706795, 41.61779069501669]  | 68.4746932983398438|      1.00000000|[320, 120, 0, 60]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      31|[8.340892062552525, 31.73158798424784, 44.176179513066316, 41.91026874390555]   | 55.6232719421386719|      5.00000000|[332, 124, 0, 62]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      32|[8.340892062552525, 31.73158798424784, 44.176179513066316, 41.91026874390555]   | 55.6232719421386719|      1.00000000|[342, 128, 0, 64]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      33|[7.381418638428036, 31.490516238785233, 44.31168347479653, 41.964433661461605]  | 42.1477279663085938|      5.00000000|[352, 132, 0, 66]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      34|[7.381418638428036, 31.490516238785233, 44.31168347479653, 41.964433661461605]  | 42.1477279663085938|      1.00000000|[364, 136, 0, 68]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      35|[7.381418638428036, 31.490516238785233, 44.31168347479653, 41.964433661461605]  | 42.1477279663085938|      0.20000000|[375, 140, 0, 70]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      36|[7.187490041700857, 31.447538252188686, 44.33171648906448, 41.9764032219746]    | 39.6994094848632812|      1.00000000|[386, 144, 0, 72]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      37|[6.259073615612615, 31.24695711198226, 44.54822993635014, 42.20208457500915]    | 28.9041786193847656|      5.00000000|[396, 148, 0, 74]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      38|[6.259073615612615, 31.24695711198226, 44.54822993635014, 42.20208457500915]    | 28.9041786193847656|      1.00000000|[407, 152, 0, 76]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      39|[6.259073615612615, 31.24695711198226, 44.54822993635014, 42.20208457500915]    | 28.9041786193847656|      0.20000000|[418, 156, 0, 78]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      40|[6.063371893911628, 31.21066809828559, 44.565458124704456, 42.21141908807738]   | 26.9228591918945312|      1.00000000|[428, 160, 0, 80]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      41|[6.063371893911628, 31.21066809828559, 44.565458124704456, 42.21141908807738]   | 26.9228591918945312|      0.20000000|[439, 164, 0, 82]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      42|[5.86721441061991, 31.176332250524396, 44.58147628621594, 42.22073089826506]    | 25.0168247222900391|      1.00000000|[450, 168, 0, 84]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      43|[5.86721441061991, 31.176332250524396, 44.58147628621594, 42.22073089826506]    | 25.0168247222900391|      0.20000000|[461, 172, 0, 86]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      44|[5.671134604593071, 31.141274953419842, 44.59670398196307, 42.23031280154327]   | 23.1854496002197266|      1.00000000|[471, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      45|[5.671134604593071, 31.141274953419842, 44.59670398196307, 42.23031280154327]   | 23.1854496002197266|      0.20000000|[482, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      46|[5.4745298827571895, 31.108904181831218, 44.61226562608507, 42.23783289002766]  | 21.4279842376708984|      1.00000000|[493, 184, 0, 92]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      47|[5.4745298827571895, 31.108904181831218, 44.61226562608507, 42.23783289002766]  | 21.4279842376708984|      0.20000000|[505, 188, 0, 94]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      48|[5.278337496045119, 31.07441434195645, 44.628435596793125, 42.24541776899407]   | 19.7440528869628906|      1.00000000|[516, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      49|[5.278337496045119, 31.07441434195645, 44.628435596793125, 42.24541776899407]   | 19.7440528869628906|      0.20000000|[527, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      50|[5.102866436227885, 31.035347174819023, 44.550582967140194, 42.205135866424854] | 18.3564624786376953|      1.00000000|[537, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      51|[5.102866436227885, 31.035347174819023, 44.550582967140194, 42.205135866424854] | 18.3564624786376953|      0.20000000|[548, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      52|[4.9056401291775265, 31.005776731036015, 44.56318519296732, 42.21341575567266]  | 16.8049945831298828|      1.00000000|[559, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      53|[4.9056401291775265, 31.005776731036015, 44.56318519296732, 42.21341575567266]  | 16.8049945831298828|      0.20000000|[569, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      54|[4.708523236335784, 30.975641369802997, 44.57657031151598, 42.22100714297744]   | 15.3252687454223633|      1.00000000|[580, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      55|[4.708523236335784, 30.975641369802997, 44.57657031151598, 42.22100714297744]   | 15.3252687454223633|      0.20000000|[590, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      56|[4.511123352502262, 30.947470880547105, 44.590750958856844, 42.22722153261675]  | 13.9167327880859375|      1.00000000|[600, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      57|[4.511123352502262, 30.947470880547105, 44.590750958856844, 42.22722153261675]  | 13.9167327880859375|      0.20000000|[611, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      58|[4.41070178050576, 30.80673354794053, 44.61432736199539, 42.12948380037589]     | 13.1336441040039062|      1.00000000|[621, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      59|[4.41070178050576, 30.80673354794053, 44.61432736199539, 42.12948380037589]     | 13.1336441040039062|      0.20000000|[632, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      60|[4.212910823041528, 30.78034058625812, 44.62592801936875, 42.13638115258665]    | 11.8401231765747070|      1.00000000|[642, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      61|[4.212910823041528, 30.78034058625812, 44.62592801936875, 42.13638115258665]    | 11.8401231765747070|      0.20000000|[653, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      62|[4.014969584738548, 30.755084925438645, 44.63750927104573, 42.14325809851118]   | 10.6159963607788086|      1.00000000|[663, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      63|[4.014969584738548, 30.755084925438645, 44.63750927104573, 42.14325809851118]   | 10.6159963607788086|      0.20000000|[674, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      64|[3.81674662059334, 30.73178314594365, 44.64925316212209, 42.14843154806063]     |  9.4607801437377930|      1.00000000|[685, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      65|[3.81674662059334, 30.73178314594365, 44.64925316212209, 42.14843154806063]     |  9.4607801437377930|      0.20000000|[695, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      66|[3.6184379777835365, 30.709439679446582, 44.65981403716166, 42.15636373629761]  |  8.3740320205688477|      1.00000000|[705, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      67|[3.6184379777835365, 30.709439679446582, 44.65981403716166, 42.15636373629761]  |  8.3740320205688477|      0.20000000|[716, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      68|[3.4202228868281033, 30.685148448642227, 44.66909852944235, 42.16223843004526]  |  7.3553953170776367|      1.00000000|[726, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      69|[3.4202228868281033, 30.685148448642227, 44.66909852944235, 42.16223843004526]  |  7.3553953170776367|      0.20000000|[737, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      70|[3.221653064369085, 30.66447537173179, 44.68029964672613, 42.166383845735425]   |  6.4043054580688477|      1.00000000|[749, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      71|[3.221653064369085, 30.66447537173179, 44.68029964672613, 42.166383845735425]   |  6.4043054580688477|      0.20000000|[759, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      72|[3.0229729772834033, 30.64460783432197, 44.690114127041056, 42.172315112804384] |  5.5203971862792969|      1.00000000|[769, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      73|[3.0229729772834033, 30.64460783432197, 44.690114127041056, 42.172315112804384] |  5.5203971862792969|      0.20000000|[780, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      74|[2.8240056613830373, 30.626894939506084, 44.6990973675347, 42.17650581094177]   |  4.7032818794250488|      1.00000000|[790, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      75|[2.8240056613830373, 30.626894939506084, 44.6990973675347, 42.17650581094177]   |  4.7032818794250488|      0.20000000|[800, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      76|[2.6249437083596137, 30.60957276393144, 44.70723470675511, 42.17934567049346]   |  3.9526529312133789|      1.00000000|[810, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      77|[2.6249437083596137, 30.60957276393144, 44.70723470675511, 42.17934567049346]   |  3.9526529312133789|      0.20000000|[821, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      78|[2.6249437083596137, 30.60957276393144, 44.70723470675511, 42.17934567049346]   |  3.9526529312133789|      0.04000000|[831, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      79|[2.585103335052942, 30.606426385919995, 44.70877098056973, 42.180041962788884]  |  3.8104698657989502|      0.20000000|[841, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      80|[2.385911544021558, 30.590436923322102, 44.71608906816761, 42.18370434800208]   |  3.1391642093658447|      1.00000000|[852, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
