k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.50000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      23|[0.4068538894670406, 0.0738617383537279]                                        |  0.0840960443019867|      0.03125000|[185, 0, 0, 46]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      24|[0.4068538894670406, 0.0738617383537279]                                        |  0.0840960443019867|      0.01562500|[193, 0, 0, 48]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      25|[0.3912629141288672, 0.0728311496848261]                                        |  0.0720150619745255|      0.03125000|[201, 0, 0, 50]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      26|[0.3912629141288672, 0.0728311496848261]                                        |  0.0720150619745255|      0.01562500|[209, 0, 0, 52]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      27|[0.3756736602630988, 0.0717748405877225]                                        |  0.0612873509526253|      0.03125000|[217, 0, 0, 54]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      28|[0.3756736602630988, 0.0717748405877225]                                        |  0.0612873509526253|      0.01562500|[225, 0, 0, 56]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      29|[0.3600867761284555, 0.0706841215711084]                                        |  0.0518076233565807|      0.03125000|[233, 0, 0, 58]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      30|[0.3600867761284555, 0.0706841215711084]                                        |  0.0518076233565807|      0.01562500|[241, 0, 0, 60]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      31|[0.3600867761284555, 0.0706841215711084]                                        |  0.0518076233565807|      0.00781250|[249, 0, 0, 62]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      32|[0.3522945380404254, 0.0701218210914234]                                        |  0.0475040152668953|      0.01562500|[257, 0, 0, 64]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      33|[0.3522945380404254, 0.0701218210914234]                                        |  0.0475040152668953|      0.00781250|[265, 0, 0, 66]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      34|[0.3445029885360871, 0.0695500584033745]                                        |  0.0434748530387878|      0.01562500|[273, 0, 0, 68]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      35|[0.3445029885360871, 0.0695500584033745]                                        |  0.0434748530387878|      0.00781250|[281, 0, 0, 70]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      36|[0.3367121651368762, 0.0689684855254747]                                        |  0.0397081822156906|      0.01562500|[289, 0, 0, 72]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      37|[0.3367121651368762, 0.0689684855254747]                                        |  0.0397081822156906|      0.00781250|[297, 0, 0, 74]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      38|[0.3289220376998942, 0.0683776634155469]                                        |  0.0361923053860664|      0.01562500|[305, 0, 0, 76]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      39|[0.3289220376998942, 0.0683776634155469]                                        |  0.0361923053860664|      0.00781250|[313, 0, 0, 78]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      40|[0.3211327580592978, 0.0677757673027575]                                        |  0.0329158082604408|      0.01562500|[321, 0, 0, 80]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      41|[0.3211327580592978, 0.0677757673027575]                                        |  0.0329158082604408|      0.00781250|[329, 0, 0, 82]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      42|[0.3133442617971233, 0.0671638177753499]                                        |  0.0298675298690796|      0.01562500|[337, 0, 0, 84]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      43|[0.3133442617971233, 0.0671638177753499]                                        |  0.0298675298690796|      0.00781250|[345, 0, 0, 86]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      44|[0.3055566723898764, 0.0665404338854907]                                        |  0.0270365867763758|      0.01562500|[353, 0, 0, 88]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      45|[0.3055566723898764, 0.0665404338854907]                                        |  0.0270365867763758|      0.00781250|[361, 0, 0, 90]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      46|[0.2977700878149233, 0.0659046218793898]                                        |  0.0244123581796885|      0.01562500|[369, 0, 0, 92]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      47|[0.2977700878149233, 0.0659046218793898]                                        |  0.0244123581796885|      0.00781250|[377, 0, 0, 94]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      48|[0.2899846171172195, 0.0652553128118452]                                        |  0.0219844914972782|      0.01562500|[385, 0, 0, 96]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      49|[0.2899846171172195, 0.0652553128118452]                                        |  0.0219844914972782|      0.00781250|[393, 0, 0, 98]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      50|[0.2899846171172195, 0.0652553128118452]                                        |  0.0219844914972782|      0.00390625|[401, 0, 0, 100]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      51|[0.2860923901320609, 0.0649246193608924]                                        |  0.0208410304039717|      0.00781250|[409, 0, 0, 102]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      52|[0.2860923901320609, 0.0649246193608924]                                        |  0.0208410304039717|      0.00390625|[417, 0, 0, 104]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      53|[0.2822004599604313, 0.0645904508380493]                                        |  0.0197429005056620|      0.00781250|[425, 0, 0, 106]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      54|[0.2822004599604313, 0.0645904508380493]                                        |  0.0197429005056620|      0.00390625|[433, 0, 0, 108]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      55|[0.2783088406577243, 0.0642526812933915]                                        |  0.0186888799071312|      0.00781250|[441, 0, 0, 110]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      56|[0.2783088406577243, 0.0642526812933915]                                        |  0.0186888799071312|      0.00390625|[449, 0, 0, 112]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      57|[0.2744175257863731, 0.0639114223968033]                                        |  0.0176777672022581|      0.00781250|[457, 0, 0, 114]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      58|[0.2744175257863731, 0.0639114223968033]                                        |  0.0176777672022581|      0.00390625|[465, 0, 0, 116]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      59|[0.2705265428426651, 0.0635663995073102]                                        |  0.0167083777487278|      0.00781250|[473, 0, 0, 118]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      60|[0.2705265428426651, 0.0635663995073102]                                        |  0.0167083777487278|      0.00390625|[481, 0, 0, 120]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      61|[0.2666358981012943, 0.0632175835688218]                                        |  0.0157795418053865|      0.00781250|[489, 0, 0, 122]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      62|[0.2666358981012943, 0.0632175835688218]                                        |  0.0157795418053865|      0.00390625|[497, 0, 0, 124]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      63|[0.2627455993339886, 0.0628649299659765]                                        |  0.0148901082575321|      0.00781250|[505, 0, 0, 126]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      64|[0.2627455993339886, 0.0628649299659765]                                        |  0.0148901082575321|      0.00390625|[513, 0, 0, 128]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      65|[0.258855666776623, 0.062508259583624]                                          |  0.0140389418229461|      0.00781250|[521, 0, 0, 130]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      66|[0.258855666776623, 0.062508259583624]                                          |  0.0140389418229461|      0.00390625|[529, 0, 0, 132]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      67|[0.2549661340311456, 0.0621472553116841]                                        |  0.0132249239832163|      0.00781250|[537, 0, 0, 134]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      68|[0.2549661340311456, 0.0621472553116841]                                        |  0.0132249239832163|      0.00390625|[545, 0, 0, 136]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      69|[0.2510769817636426, 0.0617821749059158]                                        |  0.0124469529837370|      0.00781250|[553, 0, 0, 138]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      70|[0.2510769817636426, 0.0617821749059158]                                        |  0.0124469529837370|      0.00390625|[561, 0, 0, 140]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      71|[0.2471882528138637, 0.0614126127086451]                                        |  0.0117039429023862|      0.00781250|[569, 0, 0, 142]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      72|[0.2471882528138637, 0.0614126127086451]                                        |  0.0117039429023862|      0.00390625|[577, 0, 0, 144]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      73|[0.2432999668633534, 0.0610384183346033]                                        |  0.0109948255121708|      0.00781250|[585, 0, 0, 146]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      74|[0.2432999668633534, 0.0610384183346033]                                        |  0.0109948255121708|      0.00390625|[593, 0, 0, 148]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      75|[0.2394121005451873, 0.0606598888713251]                                        |  0.0103185502812266|      0.00781250|[601, 0, 0, 150]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      76|[0.2394121005451873, 0.0606598888713251]                                        |  0.0103185502812266|      0.00390625|[609, 0, 0, 152]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      77|[0.2355247342662775, 0.060276258220705]                                         |  0.0096740815788507|      0.00781250|[617, 0, 0, 154]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      78|[0.2355247342662775, 0.060276258220705]                                         |  0.0096740815788507|      0.00390625|[625, 0, 0, 156]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      79|[0.2316378232046481, 0.0598880424798052]                                        |  0.0090603996068239|      0.00781250|[633, 0, 0, 158]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      80|[0.2316378232046481, 0.0598880424798052]                                        |  0.0090603996068239|      0.00390625|[641, 0, 0, 160]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
