k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.534314069109693, 0.1547139682028088]                                         |  1.5554186105728149|      2.00000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | iterate success | actual_k=0
      24|[1.999989562576797, -0.9993533211248112]                                        |  0.0000004184113038|      0.00097656|[193, 0, 0, 48]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      25|[1.999989562576797, -0.9993533211248112]                                        |  0.0000004184113038|      0.00048828|[201, 0, 0, 50]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      26|[2.0000053473513, -0.9998413471691936]                                          |  0.0000000252278998|      0.00097656|[209, 0, 0, 52]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      27|[2.0000053473513, -0.9998413471691936]                                          |  0.0000000252278998|      0.00048828|[217, 0, 0, 54]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      28|[2.0000053473513, -0.9998413471691936]                                          |  0.0000000252278998|      0.00024414|[225, 0, 0, 56]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      29|[2.0000053473513, -0.9998413471691936]                                          |  0.0000000252278998|      0.00012207|[233, 0, 0, 58]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      30|[1.999997140732346, -0.9999631413094434]                                        |  0.0000000013749133|      0.00024414|[241, 0, 0, 60]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      31|[1.999997140732346, -0.9999631413094434]                                        |  0.0000000013749133|      0.00012207|[249, 0, 0, 62]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      32|[1.999997140732346, -0.9999631413094434]                                        |  0.0000000013749133|      0.00006104|[257, 0, 0, 64]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      33|[1.999997140732346, -0.9999631413094434]                                        |  0.0000000013749133|      0.00003052|[265, 0, 0, 66]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      34|[2.0000018194573186, -0.9999932981015017]                                       |  0.0000000000515362|      0.00006104|[273, 0, 0, 68]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      35|[2.0000018194573186, -0.9999932981015017]                                       |  0.0000000000515362|      0.00003052|[281, 0, 0, 70]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      36|[2.0000018194573186, -0.9999932981015017]                                       |  0.0000000000515362|      0.00001526|[289, 0, 0, 72]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      37|[2.0000018194573186, -0.9999932981015017]                                       |  0.0000000000515362|      0.00000763|[297, 0, 0, 74]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      38|[2.0000018194573186, -0.9999932981015017]                                       |  0.0000000000515362|      0.00000381|[305, 0, 0, 76]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      39|[1.9999999992165929, -0.9999966505094318]                                       |  0.0000000000112191|      0.00000763|[313, 0, 0, 78]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      40|[1.9999999992165929, -0.9999966505094318]                                       |  0.0000000000112191|      0.00000381|[321, 0, 0, 80]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      41|[1.9999999992165929, -0.9999966505094318]                                       |  0.0000000000112191|      0.00000191|[329, 0, 0, 82]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      42|[2.000000000108355, -0.9999985578578561]                                        |  0.0000000000020798|      0.00000381|[337, 0, 0, 84]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      43|[2.000000000108355, -0.9999985578578561]                                        |  0.0000000000020798|      0.00000191|[345, 0, 0, 86]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      44|[2.000000000108355, -0.9999985578578561]                                        |  0.0000000000020798|      0.00000095|[353, 0, 0, 88]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      45|[1.9999999999651763, -0.9999995115321617]                                       |  0.0000000000002386|      0.00000191|[361, 0, 0, 90]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      46|[1.9999999999651763, -0.9999995115321617]                                       |  0.0000000000002386|      0.00000095|[369, 0, 0, 92]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      47|[1.9999999999651763, -0.9999995115321617]                                       |  0.0000000000002386|      0.00000048|[377, 0, 0, 94]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      48|[2.0000000000332108, -0.999999988369315]                                        |  0.0000000000000001|      0.00000095|[385, 0, 0, 96]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      49|[2.0000000000332108, -0.999999988369315]                                        |  0.0000000000000001|      0.00000048|[393, 0, 0, 98]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      50|[2.0000000000332108, -0.999999988369315]                                        |  0.0000000000000001|      0.00000024|[401, 0, 0, 100]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      51|[2.0000000000332108, -0.999999988369315]                                        |  0.0000000000000001|      0.00000012|[409, 0, 0, 102]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      52|[2.0000000000332108, -0.999999988369315]                                        |  0.0000000000000001|      0.00000006|[417, 0, 0, 104]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      53|[2.0000000000332108, -0.999999988369315]                                        |  0.0000000000000001|      0.00000003|[425, 0, 0, 106]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      54|[2.0000000000332108, -0.999999988369315]                                        |  0.0000000000000001|      0.00000001|[433, 0, 0, 108]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      55|[2.0000000000332108, -0.999999988369315]                                        |  0.0000000000000001|      0.00000001|[441, 0, 0, 110]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      56|[1.9999999999906624, -0.9999999958197742]                                       |  0.0000000000000000|      0.00000001|[449, 0, 0, 112]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      57|[1.9999999999906624, -0.9999999958197742]                                       |  0.0000000000000000|      0.00000001|[457, 0, 0, 114]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      58|[1.9999999999906624, -0.9999999958197742]                                       |  0.0000000000000000|      0.00000000|[465, 0, 0, 116]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      59|[2.0000000000073053, -0.9999999995450273]                                       |  0.0000000000000000|      0.00000001|[473, 0, 0, 118]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      60|[2.0000000000073053, -0.9999999995450273]                                       |  0.0000000000000000|      0.00000000|[481, 0, 0, 120]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      61|[2.0000000000073053, -0.9999999995450273]                                       |  0.0000000000000000|      0.00000000|[489, 0, 0, 122]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      62|[2.0000000000073053, -0.9999999995450273]                                       |  0.0000000000000000|      0.00000000|[497, 0, 0, 124]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      63|[2.0000000000073053, -0.9999999995450273]                                       |  0.0000000000000000|      0.00000000|[505, 0, 0, 126]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      64|[2.0000000000073053, -0.9999999995450273]                                       |  0.0000000000000000|      0.00000000|[513, 0, 0, 128]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      65|[1.9999999999998321, -0.9999999997777379]                                       |  0.0000000000000000|      0.00000000|[521, 0, 0, 130]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      66|[1.9999999999998321, -0.9999999997777379]                                       |  0.0000000000000000|      0.00000000|[529, 0, 0, 132]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      67|[1.9999999999998321, -0.9999999997777379]                                       |  0.0000000000000000|      0.00000000|[537, 0, 0, 134]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      68|[2.000000000000008, -0.9999999998941531]                                        |  0.0000000000000000|      0.00000000|[545, 0, 0, 136]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      69|[2.000000000000008, -0.9999999998941531]                                        |  0.0000000000000000|      0.00000000|[553, 0, 0, 138]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      70|[2.000000000000008, -0.9999999998941531]                                        |  0.0000000000000000|      0.00000000|[561, 0, 0, 140]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      71|[1.9999999999999991, -0.9999999999523608]                                       |  0.0000000000000000|      0.00000000|[569, 0, 0, 142]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      72|[1.9999999999999991, -0.9999999999523608]                                       |  0.0000000000000000|      0.00000000|[577, 0, 0, 144]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      73|[1.9999999999999991, -0.9999999999523608]                                       |  0.0000000000000000|      0.00000000|[585, 0, 0, 146]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      74|[2.0, -0.9999999999814646]                                                      |  0.0000000000000000|      0.00000000|[593, 0, 0, 148]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      75|[2.0, -0.9999999999814646]                                                      |  0.0000000000000000|      0.00000000|[601, 0, 0, 150]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      76|[2.0, -0.9999999999814646]                                                      |  0.0000000000000000|      0.00000000|[609, 0, 0, 152]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      77|[2.0, -0.9999999999960165]                                                      |  0.0000000000000000|      0.00000000|[617, 0, 0, 154]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      78|[2.0, -0.9999999999960165]                                                      |  0.0000000000000000|      0.00000000|[625, 0, 0, 156]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      79|[2.0, -0.9999999999960165]                                                      |  0.0000000000000000|      0.00000000|[633, 0, 0, 158]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      80|[2.0, -0.9999999999960165]                                                      |  0.0000000000000000|      0.00000000|[641, 0, 0, 160]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
