k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[5.2]                                                                           |61302.9768075899992255|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[6.2]                                                                           |12846.5410156250000000|      2.00000000|[5, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       2|[6.2]                                                                           |12846.5410156250000000|      1.00000000|[7, 4, 0, 4]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[6.2]                                                                           |12846.5410156250000000|      0.50000000|[8, 6, 0, 6]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[6.2]                                                                           |12846.5410156250000000|      0.25000000|[9, 8, 0, 8]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[6.2]                                                                           |12846.5410156250000000|      0.12500000|[11, 10, 0, 10]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[6.2]                                                                           |12846.5410156250000000|      0.06250000|[14, 12, 0, 12]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[6.2]                                                                           |12846.5410156250000000|      0.03125000|[16, 14, 0, 14]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[6.16875]                                                                       |9332.2988281250000000|      0.06250000|[17, 16, 0, 16]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       9|[6.16875]                                                                       |9332.2988281250000000|      0.03125000|[18, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[6.1375]                                                                        |6289.1093750000000000|      0.06250000|[20, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      11|[6.1375]                                                                        |6289.1093750000000000|      0.03125000|[20, 22, 0, 22]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[6.10625]                                                                       |3792.2165527343750000|      0.06250000|[21, 24, 0, 24]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      13|[6.04375]                                                                       |646.2192382812500000|      0.12500000|[22, 26, 0, 26]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      14|[6.04375]                                                                       |646.2192382812500000|      0.06250000|[23, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[6.04375]                                                                       |646.2192382812500000|      0.03125000|[25, 30, 0, 30]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[6.04375]                                                                       |646.2192382812500000|      0.01562500|[26, 32, 0, 32]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[6.04375]                                                                       |646.2192382812500000|      0.00781250|[29, 34, 0, 34]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[6.0359375]                                                                     |435.7500610351562500|      0.01562500|[30, 36, 0, 36]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      19|[6.0203125]                                                                     |138.9174194335937500|      0.03125000|[31, 38, 0, 38]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      20|[6.0203125]                                                                     |138.9174194335937500|      0.01562500|[32, 40, 0, 40]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[6.0203125]                                                                     |138.9174194335937500|      0.00781250|[33, 42, 0, 42]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[6.0125]                                                                        | 52.5319366455078125|      0.01562500|[35, 44, 0, 44]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      23|[6.0125]                                                                        | 52.5319366455078125|      0.00781250|[36, 46, 0, 46]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[6.0125]                                                                        | 52.5319366455078125|      0.00390625|[37, 48, 0, 48]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[6.0125]                                                                        | 52.5319366455078125|      0.00195312|[38, 50, 0, 50]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[6.0125]                                                                        | 52.5319366455078125|      0.00097656|[40, 52, 0, 52]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[6.0115234375]                                                                  | 44.6355781555175781|      0.00195312|[42, 54, 0, 54]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      28|[6.0095703125]                                                                  | 30.7745018005371094|      0.00390625|[43, 56, 0, 56]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      29|[6.0056640625]                                                                  | 10.7699661254882812|      0.00781250|[45, 58, 0, 58]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      30|[6.0056640625]                                                                  | 10.7699661254882812|      0.00390625|[46, 60, 0, 60]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[6.0056640625]                                                                  | 10.7699661254882812|      0.00195312|[48, 62, 0, 62]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[6.0056640625]                                                                  | 10.7699661254882812|      0.00097656|[49, 64, 0, 64]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      66|[6.00035400390625]                                                              |  0.0419960618019104|      0.00006104|[86, 132, 0, 132]                                                          |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      67|[6.00029296875]                                                                 |  0.0287605058401823|      0.00012207|[87, 134, 0, 134]                                                          |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      68|[6.00029296875]                                                                 |  0.0287605058401823|      0.00006104|[88, 136, 0, 136]                                                          |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      69|[6.00023193359375]                                                              |  0.0180234182626009|      0.00012207|[89, 138, 0, 138]                                                          |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      70|[6.00010986328125]                                                              |  0.0040441909804940|      0.00024414|[90, 140, 0, 140]                                                          |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      71|[6.00010986328125]                                                              |  0.0040441909804940|      0.00012207|[91, 142, 0, 142]                                                          |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      72|[6.00010986328125]                                                              |  0.0040441909804940|      0.00006104|[92, 144, 0, 144]                                                          |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      73|[6.00010986328125]                                                              |  0.0040441909804940|      0.00003052|[94, 146, 0, 146]                                                          |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      74|[6.000079345703125]                                                             |  0.0021107490174472|      0.00006104|[96, 148, 0, 148]                                                          |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      75|[6.000018310546875]                                                             |  0.0001174025746877|      0.00012207|[97, 150, 0, 150]                                                          |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      76|[6.000018310546875]                                                             |  0.0001174025746877|      0.00006104|[99, 152, 0, 152]                                                          |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      77|[6.000018310546875]                                                             |  0.0001174025746877|      0.00003052|[99, 154, 0, 154]                                                          |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      78|[6.000018310546875]                                                             |  0.0001174025746877|      0.00001526|[101, 156, 0, 156]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      79|[6.000018310546875]                                                             |  0.0001174025746877|      0.00000763|[102, 158, 0, 158]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      80|[6.000010681152344]                                                             |  0.0000438740607933|      0.00001526|[105, 160, 0, 160]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
