k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.20000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      17|[0.5203905574200361, 0.0810860790355987]                                        |  0.2236990034580231|      0.20000000|[137, 0, 0, 34]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      18|[0.5203905574200361, 0.0810860790355987]                                        |  0.2236990034580231|      0.04000000|[145, 0, 0, 36]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      19|[0.4804526560677816, 0.0788580674607661]                                        |  0.1628410220146179|      0.20000000|[153, 0, 0, 38]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      20|[0.4804526560677816, 0.0788580674607661]                                        |  0.1628410220146179|      0.04000000|[161, 0, 0, 40]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      21|[0.4804526560677816, 0.0788580674607661]                                        |  0.1628410220146179|      0.00800000|[169, 0, 0, 42]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      22|[0.472466371868748, 0.078389810381519]                                          |  0.1523441970348358|      0.04000000|[177, 0, 0, 44]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      23|[0.472466371868748, 0.078389810381519]                                          |  0.1523441970348358|      0.00800000|[185, 0, 0, 46]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      24|[0.4644804117616839, 0.0779160581589578]                                        |  0.1423639804124832|      0.04000000|[193, 0, 0, 48]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      25|[0.4644804117616839, 0.0779160581589578]                                        |  0.1423639804124832|      0.00800000|[201, 0, 0, 50]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      26|[0.4564948404079097, 0.0774357976527938]                                        |  0.1328830868005753|      0.04000000|[209, 0, 0, 52]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      27|[0.4564948404079097, 0.0774357976527938]                                        |  0.1328830868005753|      0.00800000|[217, 0, 0, 54]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      28|[0.4485096438617447, 0.0769493450660871]                                        |  0.1238845437765121|      0.04000000|[225, 0, 0, 56]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      29|[0.4485096438617447, 0.0769493450660871]                                        |  0.1238845437765121|      0.00800000|[233, 0, 0, 58]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      30|[0.4405248320016485, 0.0764566184087329]                                        |  0.1153516769409180|      0.04000000|[241, 0, 0, 60]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      31|[0.4405248320016485, 0.0764566184087329]                                        |  0.1153516769409180|      0.00800000|[249, 0, 0, 62]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      32|[0.4325404185339448, 0.0759574775701392]                                        |  0.1072681024670601|      0.04000000|[257, 0, 0, 64]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      33|[0.4325404185339448, 0.0759574775701392]                                        |  0.1072681024670601|      0.00800000|[265, 0, 0, 66]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      34|[0.424556436845942, 0.0754514771693128]                                         |  0.0996177196502686|      0.04000000|[273, 0, 0, 68]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      35|[0.424556436845942, 0.0754514771693128]                                         |  0.0996177196502686|      0.00800000|[281, 0, 0, 70]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      36|[0.4165729069242946, 0.0749383982376078]                                        |  0.0923847556114197|      0.04000000|[289, 0, 0, 72]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      37|[0.4165729069242946, 0.0749383982376078]                                        |  0.0923847556114197|      0.00800000|[297, 0, 0, 74]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      38|[0.4085898060241039, 0.0744186867624844]                                        |  0.0855536907911301|      0.04000000|[305, 0, 0, 76]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      39|[0.4085898060241039, 0.0744186867624844]                                        |  0.0855536907911301|      0.00800000|[313, 0, 0, 78]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      40|[0.4006072207939166, 0.0738911139781264]                                        |  0.0791093260049820|      0.04000000|[321, 0, 0, 80]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      41|[0.4006072207939166, 0.0738911139781264]                                        |  0.0791093260049820|      0.00800000|[329, 0, 0, 82]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      42|[0.392625107870255, 0.0733564427951422]                                         |  0.0730367451906204|      0.04000000|[337, 0, 0, 84]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      43|[0.392625107870255, 0.0733564427951422]                                         |  0.0730367451906204|      0.00800000|[345, 0, 0, 86]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      44|[0.3846435341284947, 0.072813782123227]                                         |  0.0673213452100754|      0.04000000|[353, 0, 0, 88]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      45|[0.3846435341284947, 0.072813782123227]                                         |  0.0673213452100754|      0.00800000|[361, 0, 0, 90]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      46|[0.376662550636236, 0.0722625086010124]                                         |  0.0619487836956978|      0.04000000|[369, 0, 0, 92]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      47|[0.376662550636236, 0.0722625086010124]                                         |  0.0619487836956978|      0.00800000|[377, 0, 0, 94]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      48|[0.3686822118476296, 0.0717019795481855]                                        |  0.0569050461053848|      0.04000000|[385, 0, 0, 96]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      49|[0.3686822118476296, 0.0717019795481855]                                        |  0.0569050461053848|      0.00800000|[393, 0, 0, 98]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      50|[0.3607025321987861, 0.071132143868508]                                         |  0.0521763898432255|      0.04000000|[401, 0, 0, 100]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      51|[0.3607025321987861, 0.071132143868508]                                         |  0.0521763898432255|      0.00800000|[409, 0, 0, 102]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      52|[0.3527234965525193, 0.0705533605276946]                                        |  0.0477493777871132|      0.04000000|[417, 0, 0, 104]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      53|[0.3527234965525193, 0.0705533605276946]                                        |  0.0477493777871132|      0.00800000|[425, 0, 0, 106]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      54|[0.3447452138956283, 0.0699642885059915]                                        |  0.0436108633875847|      0.04000000|[433, 0, 0, 108]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      55|[0.3447452138956283, 0.0699642885059915]                                        |  0.0436108633875847|      0.00800000|[441, 0, 0, 110]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      56|[0.3367676776004486, 0.0693651936394721]                                        |  0.0397479943931103|      0.04000000|[449, 0, 0, 112]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      57|[0.3367676776004486, 0.0693651936394721]                                        |  0.0397479943931103|      0.00800000|[457, 0, 0, 114]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      58|[0.3287908958569276, 0.0687561345157162]                                        |  0.0361482165753841|      0.04000000|[465, 0, 0, 116]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      59|[0.3287908958569276, 0.0687561345157162]                                        |  0.0361482165753841|      0.00800000|[473, 0, 0, 118]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      60|[0.3208149869309747, 0.068135750114797]                                         |  0.0327992625534534|      0.04000000|[481, 0, 0, 120]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      61|[0.3208149869309747, 0.068135750114797]                                         |  0.0327992625534534|      0.00800000|[489, 0, 0, 122]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      62|[0.3128399269717976, 0.0675045459897061]                                        |  0.0296891648322344|      0.04000000|[497, 0, 0, 124]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      63|[0.3128399269717976, 0.0675045459897061]                                        |  0.0296891648322344|      0.00800000|[505, 0, 0, 126]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      64|[0.3048659373496673, 0.0668599612348775]                                        |  0.0268062502145767|      0.04000000|[513, 0, 0, 128]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      65|[0.3048659373496673, 0.0668599612348775]                                        |  0.0268062502145767|      0.00800000|[521, 0, 0, 130]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      66|[0.2968929101475108, 0.0662035793081967]                                        |  0.0241391342133284|      0.04000000|[529, 0, 0, 132]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      67|[0.2968929101475108, 0.0662035793081967]                                        |  0.0241391342133284|      0.00800000|[537, 0, 0, 134]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      68|[0.2889211226394506, 0.0655323089257614]                                        |  0.0216767322272062|      0.04000000|[545, 0, 0, 136]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      69|[0.2889211226394506, 0.0655323089257614]                                        |  0.0216767322272062|      0.00800000|[553, 0, 0, 138]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      70|[0.2889211226394506, 0.0655323089257614]                                        |  0.0216767322272062|      0.00160000|[561, 0, 0, 140]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      71|[0.2873269803710854, 0.0653955228584456]                                        |  0.0212078616023064|      0.00800000|[569, 0, 0, 142]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      72|[0.2873269803710854, 0.0653955228584456]                                        |  0.0212078616023064|      0.00160000|[577, 0, 0, 144]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      73|[0.2857328885811327, 0.0652581497708151]                                        |  0.0207466632127762|      0.00800000|[585, 0, 0, 146]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      74|[0.2857328885811327, 0.0652581497708151]                                        |  0.0207466632127762|      0.00160000|[593, 0, 0, 148]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      75|[0.284138846082655, 0.0651202058943752]                                         |  0.0202930513769388|      0.00800000|[601, 0, 0, 150]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      76|[0.284138846082655, 0.0651202058943752]                                         |  0.0202930513769388|      0.00160000|[609, 0, 0, 152]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      77|[0.2825448561647296, 0.0649816557534445]                                        |  0.0198469404131174|      0.00800000|[617, 0, 0, 154]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      78|[0.2825448561647296, 0.0649816557534445]                                        |  0.0198469404131174|      0.00160000|[625, 0, 0, 156]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      79|[0.2809509165987157, 0.0648425275395716]                                        |  0.0194082502275705|      0.00800000|[633, 0, 0, 158]                                                           |  | trying linear partial model with 5 points | iterate success | actual_k=0
      80|[0.2809509165987157, 0.0648425275395716]                                        |  0.0194082502275705|      0.00160000|[641, 0, 0, 160]                                                           |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
