k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      1.00000000|[0, 0, 0, 0]                                                               | 
      13|[-0.3804226783053404, 0.4901455960271401, 4.019011870535406, 6.442641005645005, 4.578673879339118, 7.945614735387666]| 53.9786834716796875|      0.10000000|[255, 102, 0, 51]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 19 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[-0.4435476726469182, 0.4980900141219385, 3.9507978016376537, 6.454674323466526, 4.560926533235936, 7.916645905873453]| 51.3261451721191406|      1.00000000|[266, 106, 0, 53]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      15|[-0.4435476726469182, 0.4980900141219385, 3.9507978016376537, 6.454674323466526, 4.560926533235936, 7.916645905873453]| 51.3261451721191406|      0.10000000|[292, 116, 0, 58]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[-0.4773823866775909, 0.5037742076586271, 3.8930497283382204, 6.4727368375665755, 4.489290067475158, 7.911166448035866]| 48.4430007934570312|      1.00000000|[303, 120, 0, 60]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      17|[-0.4773823866775909, 0.5037742076586271, 3.8930497283382204, 6.4727368375665755, 4.489290067475158, 7.911166448035866]| 48.4430007934570312|      0.10000000|[330, 130, 0, 65]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      18|[-0.4643377783070878, 0.4968713468393982, 3.8582508747470627, 6.457488170578244, 4.408940441484771, 7.954555896661027]| 46.5405502319335938|      1.00000000|[341, 134, 0, 67]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      19|[-0.4643377783070878, 0.4968713468393982, 3.8582508747470627, 6.457488170578244, 4.408940441484771, 7.954555896661027]| 46.5405502319335938|      0.10000000|[364, 144, 0, 72]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      20|[-0.4460025123703691, 0.5041791495376827, 3.7956438794907594, 6.469094670317423, 4.337706567480338, 7.976505897705562]| 44.3718605041503906|      1.00000000|[376, 148, 0, 74]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      21|[-0.4460025123703691, 0.5041791495376827, 3.7956438794907594, 6.469094670317423, 4.337706567480338, 7.976505897705562]| 44.3718605041503906|      0.10000000|[401, 158, 0, 79]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      22|[-0.4872113053657426, 0.5356883841373523, 3.7534819443534415, 6.520007102830109, 4.283570718157934, 7.979439968949958]| 42.1085166931152344|      1.00000000|[411, 162, 0, 81]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      23|[-0.7752125366988449, 1.000971789352543, 3.4272833739502, 6.119006440203016, 3.7282164114713803, 8.332910192400512]| 25.7854766845703125|     10.00000000|[422, 166, 0, 83]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      24|[-0.7752125366988449, 1.000971789352543, 3.4272833739502, 6.119006440203016, 3.7282164114713803, 8.332910192400512]| 25.7854766845703125|      1.00000000|[445, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      25|[-0.7752125366988449, 1.000971789352543, 3.4272833739502, 6.119006440203016, 3.7282164114713803, 8.332910192400512]| 25.7854766845703125|      0.10000000|[470, 186, 0, 93]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      26|[-0.7908758310332304, 1.0411588968401337, 3.377258180454355, 6.133077242497366, 3.655213621897713, 8.343386014818567]| 24.1607475280761719|      1.00000000|[480, 190, 0, 95]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      27|[-0.7908758310332304, 1.0411588968401337, 3.377258180454355, 6.133077242497366, 3.655213621897713, 8.343386014818567]| 24.1607475280761719|      0.10000000|[506, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 18 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      28|[-0.8014014242411516, 1.070342548300529, 3.339222088768326, 6.083253916212793, 3.5908593428906475, 8.312290274986024]| 22.9000339508056641|      1.00000000|[516, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      29|[-0.8014014242411516, 1.070342548300529, 3.339222088768326, 6.083253916212793, 3.5908593428906475, 8.312290274986024]| 22.9000339508056641|      0.10000000|[541, 214, 0, 107]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      30|[-0.8078455386794597, 1.1368235841926533, 3.2692754460958504, 6.083939117315231, 3.565723838874568, 8.308555389181615]| 21.6230201721191406|      1.00000000|[552, 218, 0, 109]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      31|[-0.8078455386794597, 1.1368235841926533, 3.2692754460958504, 6.083939117315231, 3.565723838874568, 8.308555389181615]| 21.6230201721191406|      0.10000000|[575, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      32|[-0.8316509348749168, 1.1693092580569404, 3.219386674050349, 6.1257206497021155, 3.5041708559778755, 8.289723809925595]| 20.3278064727783203|      1.00000000|[586, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      33|[-0.8316509348749168, 1.1693092580569404, 3.219386674050349, 6.1257206497021155, 3.5041708559778755, 8.289723809925595]| 20.3278064727783203|      0.10000000|[612, 242, 0, 121]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      34|[-0.8469325439918121, 1.1473415212113256, 3.165255495423616, 6.124394031074529, 3.424473138402586, 8.289254387442814]| 19.1338787078857422|      1.00000000|[623, 246, 0, 123]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      35|[-0.8469325439918121, 1.1473415212113256, 3.165255495423616, 6.124394031074529, 3.424473138402586, 8.289254387442814]| 19.1338787078857422|      0.10000000|[649, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      36|[-0.8917589327500819, 1.1860947273560916, 3.0941714360279207, 6.132713477658492, 3.402959065038396, 8.259191589169202]| 18.1091537475585938|      1.00000000|[660, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      37|[-0.8917589327500819, 1.1860947273560916, 3.0941714360279207, 6.132713477658492, 3.402959065038396, 8.259191589169202]| 18.1091537475585938|      0.10000000|[685, 270, 0, 135]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      38|[-0.9036243029179049, 1.232742835847057, 3.0272113888402297, 6.127738553401104, 3.347593034876926, 8.26964969025928]| 16.8935775756835938|      1.00000000|[695, 274, 0, 137]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      39|[-0.9036243029179049, 1.232742835847057, 3.0272113888402297, 6.127738553401104, 3.347593034876926, 8.26964969025928]| 16.8935775756835938|      0.10000000|[719, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      40|[-0.8854107358650398, 1.273248727582771, 2.9801969819736285, 6.147015074910772, 3.3197387279560586, 8.201314212201886]| 16.1532020568847656|      1.00000000|[730, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      41|[-0.8854107358650398, 1.273248727582771, 2.9801969819736285, 6.147015074910772, 3.3197387279560586, 8.201314212201886]| 16.1532020568847656|      0.10000000|[755, 298, 0, 149]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      42|[-0.8462058918292197, 1.3495644077207147, 2.952157789920309, 6.120008644147404, 3.294718144832892, 8.179013449977083]| 15.4774684906005859|      1.00000000|[766, 302, 0, 151]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      43|[-0.8462058918292197, 1.3495644077207147, 2.952157789920309, 6.120008644147404, 3.294718144832892, 8.179013449977083]| 15.4774684906005859|      0.10000000|[792, 314, 0, 157]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 19 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      44|[-0.8712433527713432, 1.3691928165873093, 2.872156853124369, 6.128182258169785, 3.2457063748688055, 8.168116676807465]| 14.4204082489013672|      1.00000000|[802, 318, 0, 159]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      45|[-0.8712433527713432, 1.3691928165873093, 2.872156853124369, 6.128182258169785, 3.2457063748688055, 8.168116676807465]| 14.4204082489013672|      0.10000000|[827, 328, 0, 164]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
