k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
      35|[-0.5138305957111562, 0.8533060061687462, 3.3161698723317796, 6.00490439728578, 4.472444987000617, 7.5657690206608414]| 38.1640930175781250|      0.10000000|[690, 106, 0, 106]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[-0.5416229776867707, 0.8619489842048744, 3.254780980586409, 6.054664478687632, 4.4193291688617435, 7.5750926769920754]| 35.8785285949707031|      1.00000000|[704, 108, 0, 108]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      37|[-0.5416229776867707, 0.8619489842048744, 3.254780980586409, 6.054664478687632, 4.4193291688617435, 7.5750926769920754]| 35.8785285949707031|      0.10000000|[730, 112, 0, 112]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[-0.5919689503637564, 0.8586660935645689, 3.1694615984363335, 6.048239226572311, 4.416799980550199, 7.563804274291931]| 33.9605522155761719|      1.00000000|[743, 114, 0, 114]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      39|[-0.5919689503637564, 0.8586660935645689, 3.1694615984363335, 6.048239226572311, 4.416799980550199, 7.563804274291931]| 33.9605522155761719|      0.10000000|[768, 118, 0, 118]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[-0.6209678492028557, 0.887796325767197, 3.1100417267006115, 6.081623131908889, 4.391263865254412, 7.618696841738987]| 32.2333297729492188|      1.00000000|[782, 120, 0, 120]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      41|[-0.6209678492028557, 0.887796325767197, 3.1100417267006115, 6.081623131908889, 4.391263865254412, 7.618696841738987]| 32.2333297729492188|      0.10000000|[807, 124, 0, 124]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[-0.6577531844618081, 0.8373709722217244, 3.0905603045118286, 6.118645405677672, 4.3255280723273195, 7.612973748830538]| 30.8668975830078125|      1.00000000|[820, 126, 0, 126]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      43|[-0.6577531844618081, 0.8373709722217244, 3.0905603045118286, 6.118645405677672, 4.3255280723273195, 7.612973748830538]| 30.8668975830078125|      0.10000000|[846, 130, 0, 130]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[-0.678652328789712, 0.8754652240900652, 3.0149295154789786, 6.12489938493722, 4.326453785541391, 7.564475622168905]| 29.6028308868408203|      1.00000000|[859, 132, 0, 132]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      45|[-0.678652328789712, 0.8754652240900652, 3.0149295154789786, 6.12489938493722, 4.326453785541391, 7.564475622168905]| 29.6028308868408203|      0.10000000|[886, 136, 0, 136]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[-0.7162529954207748, 0.9366497263050101, 2.960001319488863, 6.132594419387021, 4.343508839285885, 7.526064016768071]| 28.6361408233642578|      1.00000000|[900, 138, 0, 138]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      47|[-0.7162529954207748, 0.9366497263050101, 2.960001319488863, 6.132594419387021, 4.343508839285885, 7.526064016768071]| 28.6361408233642578|      0.10000000|[927, 142, 0, 142]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      48|[-0.7496414495467849, 0.9479119392834223, 2.9053135890709285, 6.168278572892764, 4.324984727165787, 7.46163479753968]| 27.4803791046142578|      1.00000000|[940, 144, 0, 144]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      49|[-0.7496414495467849, 0.9479119392834223, 2.9053135890709285, 6.168278572892764, 4.324984727165787, 7.46163479753968]| 27.4803791046142578|      0.10000000|[966, 148, 0, 148]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      50|[-0.7994521354760432, 0.9804948384508029, 2.8501966664135683, 6.132773450202617, 4.280286194178198, 7.44895400508011]| 25.8692760467529297|      1.00000000|[979, 150, 0, 150]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      51|[-0.7994521354760432, 0.9804948384508029, 2.8501966664135683, 6.132773450202617, 4.280286194178198, 7.44895400508011]| 25.8692760467529297|      0.10000000|[1004, 154, 0, 154]                                                        |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      52|[-0.7849374288908983, 0.9840643677816812, 2.7765557391993276, 6.153347225850437, 4.21759774547394, 7.449642297733533]| 24.3493919372558594|      1.00000000|[1017, 156, 0, 156]                                                        |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      53|[-0.7849374288908983, 0.9840643677816812, 2.7765557391993276, 6.153347225850437, 4.21759774547394, 7.449642297733533]| 24.3493919372558594|      0.10000000|[1042, 160, 0, 160]                                                        |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
