k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0]                                                                     |26656.1334557436784962|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.2, 1.0]                                                                     |26656.1334557436784962|      0.10000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[-1.1031718447259202, 0.9750138369048245]                                       |10557.6992187500000000|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[-1.1031718447259202, 0.9750138369048245]                                       |10557.6992187500000000|      0.10000000|[18, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[-1.00658448082324, 0.9491124636915906]                                         |3952.5236816406250000|      1.00000000|[24, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[-1.00658448082324, 0.9491124636915906]                                         |3952.5236816406250000|      0.10000000|[29, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[-0.9136359060672214, 0.9122266608560168]                                       |1408.8199462890625000|      1.00000000|[34, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[-0.9136359060672214, 0.9122266608560168]                                       |1408.8199462890625000|      0.10000000|[40, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[-0.8198570063422871, 0.8775060910683434]                                       |465.9905090332031250|      1.00000000|[46, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       9|[-0.8198570063422871, 0.8775060910683434]                                       |465.9905090332031250|      0.10000000|[52, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[-0.7199148052652449, 0.8809055680687142]                                       |142.7452850341796875|      1.00000000|[57, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[-0.7199148052652449, 0.8809055680687142]                                       |142.7452850341796875|      0.10000000|[62, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[-0.6268392183820963, 0.844341444581921]                                        | 39.4931068420410156|      1.00000000|[68, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[-0.6268392183820963, 0.844341444581921]                                        | 39.4931068420410156|      0.10000000|[74, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[0.3061823037990066, 0.2764144467419031]                                        |  0.0015680273063481|      0.00100000|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      30|[0.3054789255247286, 0.2757036310110181]                                        |  0.0015586160589010|      0.01000000|[163, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      31|[0.3054789255247286, 0.2757036310110181]                                        |  0.0015586160589010|      0.00100000|[169, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      32|[0.3047775650202593, 0.2749908242750997]                                        |  0.0015492194797844|      0.01000000|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      33|[0.3047775650202593, 0.2749908242750997]                                        |  0.0015492194797844|      0.00100000|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      34|[0.304073951254426, 0.2742802416489893]                                         |  0.0015398378018290|      0.01000000|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      35|[0.304073951254426, 0.2742802416489893]                                         |  0.0015398378018290|      0.00100000|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      36|[0.3033714847353463, 0.2735685248587054]                                        |  0.0015304713742808|      0.01000000|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      37|[0.3033714847353463, 0.2735685248587054]                                        |  0.0015304713742808|      0.00100000|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      38|[0.3026698153170496, 0.2728560222078842]                                        |  0.0015211203135550|      0.01000000|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      39|[0.3026698153170496, 0.2728560222078842]                                        |  0.0015211203135550|      0.00100000|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      40|[0.3019680766639706, 0.2721435877457932]                                        |  0.0015117849688977|      0.01000000|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      41|[0.3019680766639706, 0.2721435877457932]                                        |  0.0015117849688977|      0.00100000|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      42|[0.3012676456413138, 0.2714298676448433]                                        |  0.0015024655731395|      0.01000000|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      43|[0.3012676456413138, 0.2714298676448433]                                        |  0.0015024655731395|      0.00100000|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      44|[0.3005676471472203, 0.2707157233259085]                                        |  0.0014931624755263|      0.01000000|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      45|[0.3005676471472203, 0.2707157233259085]                                        |  0.0014931624755263|      0.00100000|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      46|[0.2998671317705575, 0.2700020860181261]                                        |  0.0014838756760582|      0.01000000|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      47|[0.2998671317705575, 0.2700020860181261]                                        |  0.0014838756760582|      0.00100000|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      48|[0.2991670576245334, 0.2692880158604604]                                        |  0.0014746056403965|      0.01000000|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      49|[0.2991670576245334, 0.2692880158604604]                                        |  0.0014746056403965|      0.00100000|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      50|[0.2984660131736018, 0.2685748982840272]                                        |  0.0014653526013717|      0.01000000|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      51|[0.2984660131736018, 0.2685748982840272]                                        |  0.0014653526013717|      0.00100000|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      52|[0.2977659884420288, 0.2678607796838031]                                        |  0.0014561166753992|      0.01000000|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      53|[0.2977659884420288, 0.2678607796838031]                                        |  0.0014561166753992|      0.00100000|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      54|[0.2970680990820381, 0.2671445740979468]                                        |  0.0014468982117251|      0.01000000|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      55|[0.2970680990820381, 0.2671445740979468]                                        |  0.0014468982117251|      0.00100000|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      56|[0.2963693880380126, 0.2664291701023213]                                        |  0.0014376974431798|      0.01000000|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      57|[0.2963693880380126, 0.2664291701023213]                                        |  0.0014376974431798|      0.00100000|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      58|[0.2956707585972864, 0.2657136864165879]                                        |  0.0014285144861788|      0.01000000|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      59|[0.2956707585972864, 0.2657136864165879]                                        |  0.0014285144861788|      0.00100000|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      60|[0.2949731497534649, 0.2649972075955317]                                        |  0.0014193498063833|      0.01000000|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      61|[0.2949731497534649, 0.2649972075955317]                                        |  0.0014193498063833|      0.00100000|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      62|[0.2942743143217256, 0.264281925106339]                                         |  0.0014102035202086|      0.01000000|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      63|[0.2942743143217256, 0.264281925106339]                                         |  0.0014102035202086|      0.00100000|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      64|[0.2935787374854569, 0.2635634733926891]                                        |  0.0014010758604854|      0.01000000|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      65|[0.2935787374854569, 0.2635634733926891]                                        |  0.0014010758604854|      0.00100000|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      66|[0.2928819199397081, 0.2628462249643627]                                        |  0.0013919669436291|      0.01000000|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      67|[0.2928819199397081, 0.2628462249643627]                                        |  0.0013919669436291|      0.00100000|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      68|[0.29218564262128, 0.2621284520923186]                                          |  0.0013828772353008|      0.01000000|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      69|[0.29218564262128, 0.2621284520923186]                                          |  0.0013828772353008|      0.00100000|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      70|[0.2914912127708116, 0.2614088916829168]                                        |  0.0013738068519160|      0.01000000|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      71|[0.2914912127708116, 0.2614088916829168]                                        |  0.0013738068519160|      0.00100000|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      72|[0.2907953840060631, 0.2606906839621642]                                        |  0.0013647560263053|      0.01000000|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      73|[0.2907953840060631, 0.2606906839621642]                                        |  0.0013647560263053|      0.00100000|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      74|[0.2900997333764544, 0.2599723036996812]                                        |  0.0013557249912992|      0.01000000|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      75|[0.2900997333764544, 0.2599723036996812]                                        |  0.0013557249912992|      0.00100000|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      76|[0.289406389703727, 0.2592516966281861]                                         |  0.0013467139797285|      0.01000000|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      77|[0.289406389703727, 0.2592516966281861]                                         |  0.0013467139797285|      0.00100000|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      78|[0.2887116983098135, 0.2585323887196918]                                        |  0.0013377232244238|      0.01000000|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      79|[0.2887116983098135, 0.2585323887196918]                                        |  0.0013377232244238|      0.00100000|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      80|[0.2880177001107654, 0.2578124119841523]                                        |  0.0013287529582158|      0.01000000|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
