k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.6946363049347228, 2.047764202659824]                                         | 99.4427566528320312|      1.11111111|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      12|[1.0193542236187234, 0.7495346092380686]                                        |  0.4721842408180237|      0.53144100|[84, 31, 0, 31]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      13|[1.0193542236187234, 0.7495346092380686]                                        |  0.4721842408180237|      0.47829690|[90, 33, 0, 33]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      14|[1.0193542236187234, 0.7495346092380686]                                        |  0.4721842408180237|      0.43046721|[96, 35, 0, 35]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[1.0193542236187234, 0.7495346092380686]                                        |  0.4721842408180237|      0.38742049|[102, 37, 0, 37]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      16|[1.0193542236187234, 0.7495346092380686]                                        |  0.4721842408180237|      0.34867844|[108, 39, 0, 39]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      17|[1.0193542236187234, 0.7495346092380686]                                        |  0.4721842408180237|      0.31381060|[116, 42, 0, 42]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      18|[1.0193542236187234, 0.7495346092380686]                                        |  0.4721842408180237|      0.28242954|[122, 44, 0, 44]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      19|[1.0193542236187234, 0.7495346092380686]                                        |  0.4721842408180237|      0.25418658|[128, 46, 0, 46]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      20|[1.0193542236187234, 0.7495346092380686]                                        |  0.4721842408180237|      0.22876792|[134, 48, 0, 48]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      21|[1.0193542236187234, 0.7495346092380686]                                        |  0.4721842408180237|      0.20589113|[140, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      22|[1.0193542236187234, 0.7495346092380686]                                        |  0.4721842408180237|      0.18530202|[146, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      23|[1.1497407047880963, 0.8812016276260992]                                        |  0.0334639959037304|      0.20589113|[152, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      24|[1.1497407047880963, 0.8812016276260992]                                        |  0.0334639959037304|      0.18530202|[158, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      25|[1.1497407047880963, 0.8812016276260992]                                        |  0.0334639959037304|      0.16677182|[166, 59, 0, 59]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[1.1497407047880963, 0.8812016276260992]                                        |  0.0334639959037304|      0.15009464|[174, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      27|[1.1497407047880963, 0.8812016276260992]                                        |  0.0334639959037304|      0.13508517|[180, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      28|[1.1497407047880963, 0.8812016276260992]                                        |  0.0334639959037304|      0.12157665|[187, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      29|[1.1497407047880963, 0.8812016276260992]                                        |  0.0334639959037304|      0.10941899|[193, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      30|[1.1497407047880963, 0.8812016276260992]                                        |  0.0334639959037304|      0.09847709|[200, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      31|[1.1497407047880963, 0.8812016276260992]                                        |  0.0334639959037304|      0.08862938|[206, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      32|[1.1497407047880963, 0.8812016276260992]                                        |  0.0334639959037304|      0.07976644|[214, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      33|[1.1497407047880963, 0.8812016276260992]                                        |  0.0334639959037304|      0.07178980|[220, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      34|[1.1497407047880963, 0.8812016276260992]                                        |  0.0334639959037304|      0.06461082|[228, 82, 0, 82]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
