k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.4980033113474904, 0.2140185818806627, -0.0027164695336919, 0.6175791367459821, 0.2542754042280811, 0.0677289815056797, -0.0413612198666759, -0.0871196806384704, -0.08830080084793, -0.0503449473178893, -0.0505958149821465, 0.2145202723585628, 0.136339809964868, -0.0304852676980941, -0.121747437645349, -0.0842058230172757, 0.0675124134634633, 0.3004720150609064, 0.1290094661191727, 0.0852545985181584, -0.1538938461429587, 0.0587847575409721]| 13.4524440765380859|      1.11111111|[46, 14, 0, 2]                                                             |  | trying linear partial model with 26 points | iterate success | actual_k=7
      12|[1.618089797223663, 0.0348098934343578, -0.0432079601965631, 1.7386970480639725, -0.3559675313561015, -0.1961646760322315, -0.0944166725605071, -0.1786497063073877, -0.3589459902749916, -0.0449988339337667, -0.2466888872271855, 0.2673708827450968, 0.2560436082025926, 0.0283829405778665, 0.0178806584523144, -0.2321768751544966, 0.0333777006463647, -0.0746385448185261, 0.0707691590135887, 0.0072712739443984, -0.1360123457240541, 0.4212522354041565]| 12.1523046493530273|      0.53144100|[541, 168, 0, 24]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      13|[1.618089797223663, 0.0348098934343578, -0.0432079601965631, 1.7386970480639725, -0.3559675313561015, -0.1961646760322315, -0.0944166725605071, -0.1786497063073877, -0.3589459902749916, -0.0449988339337667, -0.2466888872271855, 0.2673708827450968, 0.2560436082025926, 0.0283829405778665, 0.0178806584523144, -0.2321768751544966, 0.0333777006463647, -0.0746385448185261, 0.0707691590135887, 0.0072712739443984, -0.1360123457240541, 0.4212522354041565]| 12.1523046493530273|      0.47829690|[585, 182, 0, 26]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      14|[1.618089797223663, 0.0348098934343578, -0.0432079601965631, 1.7386970480639725, -0.3559675313561015, -0.1961646760322315, -0.0944166725605071, -0.1786497063073877, -0.3589459902749916, -0.0449988339337667, -0.2466888872271855, 0.2673708827450968, 0.2560436082025926, 0.0283829405778665, 0.0178806584523144, -0.2321768751544966, 0.0333777006463647, -0.0746385448185261, 0.0707691590135887, 0.0072712739443984, -0.1360123457240541, 0.4212522354041565]| 12.1523046493530273|      0.43046721|[629, 196, 0, 28]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      15|[1.618089797223663, 0.0348098934343578, -0.0432079601965631, 1.7386970480639725, -0.3559675313561015, -0.1961646760322315, -0.0944166725605071, -0.1786497063073877, -0.3589459902749916, -0.0449988339337667, -0.2466888872271855, 0.2673708827450968, 0.2560436082025926, 0.0283829405778665, 0.0178806584523144, -0.2321768751544966, 0.0333777006463647, -0.0746385448185261, 0.0707691590135887, 0.0072712739443984, -0.1360123457240541, 0.4212522354041565]| 12.1523046493530273|      0.38742049|[676, 210, 0, 30]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      16|[1.618089797223663, 0.0348098934343578, -0.0432079601965631, 1.7386970480639725, -0.3559675313561015, -0.1961646760322315, -0.0944166725605071, -0.1786497063073877, -0.3589459902749916, -0.0449988339337667, -0.2466888872271855, 0.2673708827450968, 0.2560436082025926, 0.0283829405778665, 0.0178806584523144, -0.2321768751544966, 0.0333777006463647, -0.0746385448185261, 0.0707691590135887, 0.0072712739443984, -0.1360123457240541, 0.4212522354041565]| 12.1523046493530273|      0.34867844|[720, 224, 0, 32]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      17|[1.618089797223663, 0.0348098934343578, -0.0432079601965631, 1.7386970480639725, -0.3559675313561015, -0.1961646760322315, -0.0944166725605071, -0.1786497063073877, -0.3589459902749916, -0.0449988339337667, -0.2466888872271855, 0.2673708827450968, 0.2560436082025926, 0.0283829405778665, 0.0178806584523144, -0.2321768751544966, 0.0333777006463647, -0.0746385448185261, 0.0707691590135887, 0.0072712739443984, -0.1360123457240541, 0.4212522354041565]| 12.1523046493530273|      0.31381060|[766, 238, 0, 34]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      18|[1.618089797223663, 0.0348098934343578, -0.0432079601965631, 1.7386970480639725, -0.3559675313561015, -0.1961646760322315, -0.0944166725605071, -0.1786497063073877, -0.3589459902749916, -0.0449988339337667, -0.2466888872271855, 0.2673708827450968, 0.2560436082025926, 0.0283829405778665, 0.0178806584523144, -0.2321768751544966, 0.0333777006463647, -0.0746385448185261, 0.0707691590135887, 0.0072712739443984, -0.1360123457240541, 0.4212522354041565]| 12.1523046493530273|      0.28242954|[811, 252, 0, 36]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      19|[1.618089797223663, 0.0348098934343578, -0.0432079601965631, 1.7386970480639725, -0.3559675313561015, -0.1961646760322315, -0.0944166725605071, -0.1786497063073877, -0.3589459902749916, -0.0449988339337667, -0.2466888872271855, 0.2673708827450968, 0.2560436082025926, 0.0283829405778665, 0.0178806584523144, -0.2321768751544966, 0.0333777006463647, -0.0746385448185261, 0.0707691590135887, 0.0072712739443984, -0.1360123457240541, 0.4212522354041565]| 12.1523046493530273|      0.25418658|[854, 266, 0, 38]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      20|[1.618089797223663, 0.0348098934343578, -0.0432079601965631, 1.7386970480639725, -0.3559675313561015, -0.1961646760322315, -0.0944166725605071, -0.1786497063073877, -0.3589459902749916, -0.0449988339337667, -0.2466888872271855, 0.2673708827450968, 0.2560436082025926, 0.0283829405778665, 0.0178806584523144, -0.2321768751544966, 0.0333777006463647, -0.0746385448185261, 0.0707691590135887, 0.0072712739443984, -0.1360123457240541, 0.4212522354041565]| 12.1523046493530273|      0.22876792|[898, 280, 0, 40]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      21|[1.618089797223663, 0.0348098934343578, -0.0432079601965631, 1.7386970480639725, -0.3559675313561015, -0.1961646760322315, -0.0944166725605071, -0.1786497063073877, -0.3589459902749916, -0.0449988339337667, -0.2466888872271855, 0.2673708827450968, 0.2560436082025926, 0.0283829405778665, 0.0178806584523144, -0.2321768751544966, 0.0333777006463647, -0.0746385448185261, 0.0707691590135887, 0.0072712739443984, -0.1360123457240541, 0.4212522354041565]| 12.1523046493530273|      0.20589113|[942, 294, 0, 42]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      22|[1.618089797223663, 0.0348098934343578, -0.0432079601965631, 1.7386970480639725, -0.3559675313561015, -0.1961646760322315, -0.0944166725605071, -0.1786497063073877, -0.3589459902749916, -0.0449988339337667, -0.2466888872271855, 0.2673708827450968, 0.2560436082025926, 0.0283829405778665, 0.0178806584523144, -0.2321768751544966, 0.0333777006463647, -0.0746385448185261, 0.0707691590135887, 0.0072712739443984, -0.1360123457240541, 0.4212522354041565]| 12.1523046493530273|      0.18530202|[987, 308, 0, 44]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      23|[1.618089797223663, 0.0348098934343578, -0.0432079601965631, 1.7386970480639725, -0.3559675313561015, -0.1961646760322315, -0.0944166725605071, -0.1786497063073877, -0.3589459902749916, -0.0449988339337667, -0.2466888872271855, 0.2673708827450968, 0.2560436082025926, 0.0283829405778665, 0.0178806584523144, -0.2321768751544966, 0.0333777006463647, -0.0746385448185261, 0.0707691590135887, 0.0072712739443984, -0.1360123457240541, 0.4212522354041565]| 12.1523046493530273|      0.16677182|[1032, 322, 0, 46]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      24|[1.618089797223663, 0.0348098934343578, -0.0432079601965631, 1.7386970480639725, -0.3559675313561015, -0.1961646760322315, -0.0944166725605071, -0.1786497063073877, -0.3589459902749916, -0.0449988339337667, -0.2466888872271855, 0.2673708827450968, 0.2560436082025926, 0.0283829405778665, 0.0178806584523144, -0.2321768751544966, 0.0333777006463647, -0.0746385448185261, 0.0707691590135887, 0.0072712739443984, -0.1360123457240541, 0.4212522354041565]| 12.1523046493530273|      0.15009464|[1077, 336, 0, 48]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      25|[1.618089797223663, 0.0348098934343578, -0.0432079601965631, 1.7386970480639725, -0.3559675313561015, -0.1961646760322315, -0.0944166725605071, -0.1786497063073877, -0.3589459902749916, -0.0449988339337667, -0.2466888872271855, 0.2673708827450968, 0.2560436082025926, 0.0283829405778665, 0.0178806584523144, -0.2321768751544966, 0.0333777006463647, -0.0746385448185261, 0.0707691590135887, 0.0072712739443984, -0.1360123457240541, 0.4212522354041565]| 12.1523046493530273|      0.13508517|[1121, 350, 0, 50]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      26|[1.6854621739120221, 0.0286967949829096, -0.0425118802662973, 1.8522099671406616, -0.3657175055158985, -0.1840009022439285, -0.0873728755914568, -0.1735362040093228, -0.3701546537326849, -0.0417237181867754, -0.2529118241841175, 0.267338416349988, 0.2573060426498575, 0.0264162271524442, 0.0205657134075209, -0.2343365980322667, 0.037654318197035, -0.0653105570410732, 0.0706286780860632, -0.0011012717762765, -0.1324134730450777, 0.4119596187316415]| 12.1450538635253906|      0.15009464|[1167, 364, 0, 52]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      27|[1.6854621739120221, 0.0286967949829096, -0.0425118802662973, 1.8522099671406616, -0.3657175055158985, -0.1840009022439285, -0.0873728755914568, -0.1735362040093228, -0.3701546537326849, -0.0417237181867754, -0.2529118241841175, 0.267338416349988, 0.2573060426498575, 0.0264162271524442, 0.0205657134075209, -0.2343365980322667, 0.037654318197035, -0.0653105570410732, 0.0706286780860632, -0.0011012717762765, -0.1324134730450777, 0.4119596187316415]| 12.1450538635253906|      0.13508517|[1213, 378, 0, 54]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      28|[1.6854621739120221, 0.0286967949829096, -0.0425118802662973, 1.8522099671406616, -0.3657175055158985, -0.1840009022439285, -0.0873728755914568, -0.1735362040093228, -0.3701546537326849, -0.0417237181867754, -0.2529118241841175, 0.267338416349988, 0.2573060426498575, 0.0264162271524442, 0.0205657134075209, -0.2343365980322667, 0.037654318197035, -0.0653105570410732, 0.0706286780860632, -0.0011012717762765, -0.1324134730450777, 0.4119596187316415]| 12.1450538635253906|      0.12157665|[1257, 392, 0, 56]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      29|[1.6854621739120221, 0.0286967949829096, -0.0425118802662973, 1.8522099671406616, -0.3657175055158985, -0.1840009022439285, -0.0873728755914568, -0.1735362040093228, -0.3701546537326849, -0.0417237181867754, -0.2529118241841175, 0.267338416349988, 0.2573060426498575, 0.0264162271524442, 0.0205657134075209, -0.2343365980322667, 0.037654318197035, -0.0653105570410732, 0.0706286780860632, -0.0011012717762765, -0.1324134730450777, 0.4119596187316415]| 12.1450538635253906|      0.10941899|[1302, 406, 0, 58]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      30|[1.6854621739120221, 0.0286967949829096, -0.0425118802662973, 1.8522099671406616, -0.3657175055158985, -0.1840009022439285, -0.0873728755914568, -0.1735362040093228, -0.3701546537326849, -0.0417237181867754, -0.2529118241841175, 0.267338416349988, 0.2573060426498575, 0.0264162271524442, 0.0205657134075209, -0.2343365980322667, 0.037654318197035, -0.0653105570410732, 0.0706286780860632, -0.0011012717762765, -0.1324134730450777, 0.4119596187316415]| 12.1450538635253906|      0.09847709|[1346, 420, 0, 60]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      31|[1.6854621739120221, 0.0286967949829096, -0.0425118802662973, 1.8522099671406616, -0.3657175055158985, -0.1840009022439285, -0.0873728755914568, -0.1735362040093228, -0.3701546537326849, -0.0417237181867754, -0.2529118241841175, 0.267338416349988, 0.2573060426498575, 0.0264162271524442, 0.0205657134075209, -0.2343365980322667, 0.037654318197035, -0.0653105570410732, 0.0706286780860632, -0.0011012717762765, -0.1324134730450777, 0.4119596187316415]| 12.1450538635253906|      0.08862938|[1390, 434, 0, 62]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      32|[1.6854621739120221, 0.0286967949829096, -0.0425118802662973, 1.8522099671406616, -0.3657175055158985, -0.1840009022439285, -0.0873728755914568, -0.1735362040093228, -0.3701546537326849, -0.0417237181867754, -0.2529118241841175, 0.267338416349988, 0.2573060426498575, 0.0264162271524442, 0.0205657134075209, -0.2343365980322667, 0.037654318197035, -0.0653105570410732, 0.0706286780860632, -0.0011012717762765, -0.1324134730450777, 0.4119596187316415]| 12.1450538635253906|      0.07976644|[1436, 448, 0, 64]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      33|[1.6854621739120221, 0.0286967949829096, -0.0425118802662973, 1.8522099671406616, -0.3657175055158985, -0.1840009022439285, -0.0873728755914568, -0.1735362040093228, -0.3701546537326849, -0.0417237181867754, -0.2529118241841175, 0.267338416349988, 0.2573060426498575, 0.0264162271524442, 0.0205657134075209, -0.2343365980322667, 0.037654318197035, -0.0653105570410732, 0.0706286780860632, -0.0011012717762765, -0.1324134730450777, 0.4119596187316415]| 12.1450538635253906|      0.07178980|[1479, 462, 0, 66]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      34|[1.6854621739120221, 0.0286967949829096, -0.0425118802662973, 1.8522099671406616, -0.3657175055158985, -0.1840009022439285, -0.0873728755914568, -0.1735362040093228, -0.3701546537326849, -0.0417237181867754, -0.2529118241841175, 0.267338416349988, 0.2573060426498575, 0.0264162271524442, 0.0205657134075209, -0.2343365980322667, 0.037654318197035, -0.0653105570410732, 0.0706286780860632, -0.0011012717762765, -0.1324134730450777, 0.4119596187316415]| 12.1450538635253906|      0.06461082|[1522, 476, 0, 68]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      35|[1.6854621739120221, 0.0286967949829096, -0.0425118802662973, 1.8522099671406616, -0.3657175055158985, -0.1840009022439285, -0.0873728755914568, -0.1735362040093228, -0.3701546537326849, -0.0417237181867754, -0.2529118241841175, 0.267338416349988, 0.2573060426498575, 0.0264162271524442, 0.0205657134075209, -0.2343365980322667, 0.037654318197035, -0.0653105570410732, 0.0706286780860632, -0.0011012717762765, -0.1324134730450777, 0.4119596187316415]| 12.1450538635253906|      0.05814974|[1565, 490, 0, 70]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      36|[1.6854621739120221, 0.0286967949829096, -0.0425118802662973, 1.8522099671406616, -0.3657175055158985, -0.1840009022439285, -0.0873728755914568, -0.1735362040093228, -0.3701546537326849, -0.0417237181867754, -0.2529118241841175, 0.267338416349988, 0.2573060426498575, 0.0264162271524442, 0.0205657134075209, -0.2343365980322667, 0.037654318197035, -0.0653105570410732, 0.0706286780860632, -0.0011012717762765, -0.1324134730450777, 0.4119596187316415]| 12.1450538635253906|      0.05233476|[1609, 504, 0, 72]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      37|[1.6854621739120221, 0.0286967949829096, -0.0425118802662973, 1.8522099671406616, -0.3657175055158985, -0.1840009022439285, -0.0873728755914568, -0.1735362040093228, -0.3701546537326849, -0.0417237181867754, -0.2529118241841175, 0.267338416349988, 0.2573060426498575, 0.0264162271524442, 0.0205657134075209, -0.2343365980322667, 0.037654318197035, -0.0653105570410732, 0.0706286780860632, -0.0011012717762765, -0.1324134730450777, 0.4119596187316415]| 12.1450538635253906|      0.04710129|[1655, 518, 0, 74]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      38|[1.6854621739120221, 0.0286967949829096, -0.0425118802662973, 1.8522099671406616, -0.3657175055158985, -0.1840009022439285, -0.0873728755914568, -0.1735362040093228, -0.3701546537326849, -0.0417237181867754, -0.2529118241841175, 0.267338416349988, 0.2573060426498575, 0.0264162271524442, 0.0205657134075209, -0.2343365980322667, 0.037654318197035, -0.0653105570410732, 0.0706286780860632, -0.0011012717762765, -0.1324134730450777, 0.4119596187316415]| 12.1450538635253906|      0.04239116|[1699, 532, 0, 76]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      39|[1.6854621739120221, 0.0286967949829096, -0.0425118802662973, 1.8522099671406616, -0.3657175055158985, -0.1840009022439285, -0.0873728755914568, -0.1735362040093228, -0.3701546537326849, -0.0417237181867754, -0.2529118241841175, 0.267338416349988, 0.2573060426498575, 0.0264162271524442, 0.0205657134075209, -0.2343365980322667, 0.037654318197035, -0.0653105570410732, 0.0706286780860632, -0.0011012717762765, -0.1324134730450777, 0.4119596187316415]| 12.1450538635253906|      0.03815204|[1743, 546, 0, 78]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      40|[1.6854621739120221, 0.0286967949829096, -0.0425118802662973, 1.8522099671406616, -0.3657175055158985, -0.1840009022439285, -0.0873728755914568, -0.1735362040093228, -0.3701546537326849, -0.0417237181867754, -0.2529118241841175, 0.267338416349988, 0.2573060426498575, 0.0264162271524442, 0.0205657134075209, -0.2343365980322667, 0.037654318197035, -0.0653105570410732, 0.0706286780860632, -0.0011012717762765, -0.1324134730450777, 0.4119596187316415]| 12.1450538635253906|      0.03433684|[1787, 560, 0, 80]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      41|[1.6854621739120221, 0.0286967949829096, -0.0425118802662973, 1.8522099671406616, -0.3657175055158985, -0.1840009022439285, -0.0873728755914568, -0.1735362040093228, -0.3701546537326849, -0.0417237181867754, -0.2529118241841175, 0.267338416349988, 0.2573060426498575, 0.0264162271524442, 0.0205657134075209, -0.2343365980322667, 0.037654318197035, -0.0653105570410732, 0.0706286780860632, -0.0011012717762765, -0.1324134730450777, 0.4119596187316415]| 12.1450538635253906|      0.03090315|[1831, 574, 0, 82]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      42|[1.6854621739120221, 0.0286967949829096, -0.0425118802662973, 1.8522099671406616, -0.3657175055158985, -0.1840009022439285, -0.0873728755914568, -0.1735362040093228, -0.3701546537326849, -0.0417237181867754, -0.2529118241841175, 0.267338416349988, 0.2573060426498575, 0.0264162271524442, 0.0205657134075209, -0.2343365980322667, 0.037654318197035, -0.0653105570410732, 0.0706286780860632, -0.0011012717762765, -0.1324134730450777, 0.4119596187316415]| 12.1450538635253906|      0.02781284|[1874, 588, 0, 84]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      43|[1.6854621739120221, 0.0286967949829096, -0.0425118802662973, 1.8522099671406616, -0.3657175055158985, -0.1840009022439285, -0.0873728755914568, -0.1735362040093228, -0.3701546537326849, -0.0417237181867754, -0.2529118241841175, 0.267338416349988, 0.2573060426498575, 0.0264162271524442, 0.0205657134075209, -0.2343365980322667, 0.037654318197035, -0.0653105570410732, 0.0706286780860632, -0.0011012717762765, -0.1324134730450777, 0.4119596187316415]| 12.1450538635253906|      0.02503156|[1919, 602, 0, 86]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      44|[1.6854621739120221, 0.0286967949829096, -0.0425118802662973, 1.8522099671406616, -0.3657175055158985, -0.1840009022439285, -0.0873728755914568, -0.1735362040093228, -0.3701546537326849, -0.0417237181867754, -0.2529118241841175, 0.267338416349988, 0.2573060426498575, 0.0264162271524442, 0.0205657134075209, -0.2343365980322667, 0.037654318197035, -0.0653105570410732, 0.0706286780860632, -0.0011012717762765, -0.1324134730450777, 0.4119596187316415]| 12.1450538635253906|      0.02252840|[1964, 616, 0, 88]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      45|[1.6854621739120221, 0.0286967949829096, -0.0425118802662973, 1.8522099671406616, -0.3657175055158985, -0.1840009022439285, -0.0873728755914568, -0.1735362040093228, -0.3701546537326849, -0.0417237181867754, -0.2529118241841175, 0.267338416349988, 0.2573060426498575, 0.0264162271524442, 0.0205657134075209, -0.2343365980322667, 0.037654318197035, -0.0653105570410732, 0.0706286780860632, -0.0011012717762765, -0.1324134730450777, 0.4119596187316415]| 12.1450538635253906|      0.02027556|[2008, 630, 0, 90]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
