k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|     10.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      1.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[1.947086694745465, 0.002584421404487, -7.880739107465111]                      |  4.7903976440429688|      0.10000000|[110, 43, 0, 43]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      14|[1.847087709920904, 0.0025804841927042, -7.881189683269592]                     |  4.4109840393066406|      1.00000000|[119, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | iterate success | actual_k=1
      15|[1.847087709920904, 0.0025804841927042, -7.881189683269592]                     |  4.4109840393066406|      0.10000000|[129, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      16|[1.7548186361765505, 0.0151849031531917, -7.844754169645827]                    |  4.0788426399230957|      1.00000000|[135, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      17|[1.7548186361765505, 0.0151849031531917, -7.844754169645827]                    |  4.0788426399230957|      0.10000000|[146, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      18|[1.683575061078602, -0.0533791942857655, -7.829810356556653]                    |  3.8361830711364746|      1.00000000|[152, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      19|[1.683575061078602, -0.0533791942857655, -7.829810356556653]                    |  3.8361830711364746|      0.10000000|[164, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      20|[1.6059818436379545, -0.1155292747192214, -7.819009425609584]                   |  3.5888149738311768|      1.00000000|[169, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      21|[1.6059818436379545, -0.1155292747192214, -7.819009425609584]                   |  3.5888149738311768|      0.10000000|[180, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      22|[1.506352274641655, -0.1079320751935966, -7.823038264273454]                    |  3.2775669097900391|      1.00000000|[186, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      23|[1.506352274641655, -0.1079320751935966, -7.823038264273454]                    |  3.2775669097900391|      0.10000000|[197, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      24|[1.4755412223686843, -0.0668644781883423, -7.908852782474318]                   |  3.1803801059722900|      1.00000000|[203, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      25|[1.4755412223686843, -0.0668644781883423, -7.908852782474318]                   |  3.1803801059722900|      0.10000000|[215, 81, 0, 81]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      26|[1.3771213428246347, -0.0638143445122561, -7.891410764383146]                   |  2.8992846012115479|      1.00000000|[220, 83, 0, 83]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      27|[1.3771213428246347, -0.0638143445122561, -7.891410764383146]                   |  2.8992846012115479|      0.10000000|[230, 87, 0, 87]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      28|[1.2857114281709194, -0.0717306804875715, -7.931179585433391]                   |  2.6567687988281250|      1.00000000|[236, 89, 0, 89]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      29|[1.2857114281709194, -0.0717306804875715, -7.931179585433391]                   |  2.6567687988281250|      0.10000000|[246, 93, 0, 93]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      30|[1.2423398776011025, -0.0481271139207017, -7.844221088168931]                   |  2.5447230339050293|      1.00000000|[251, 95, 0, 95]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      31|[1.2423398776011025, -0.0481271139207017, -7.844221088168931]                   |  2.5447230339050293|      0.10000000|[262, 99, 0, 99]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      32|[1.1490122886315608, -0.0321010606574577, -7.876363377352122]                   |  2.3204355239868164|      1.00000000|[267, 101, 0, 101]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      33|[1.1490122886315608, -0.0321010606574577, -7.876363377352122]                   |  2.3204355239868164|      0.10000000|[277, 105, 0, 105]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      34|[1.0581693936749772, -0.0249079184522218, -7.835182955533953]                   |  2.1195213794708252|      1.00000000|[283, 107, 0, 107]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      35|[1.0581693936749772, -0.0249079184522218, -7.835182955533953]                   |  2.1195213794708252|      0.10000000|[293, 111, 0, 111]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      36|[0.9620705286193635, -0.0171109575754037, -7.861720015207329]                   |  1.9250922203063965|      1.00000000|[299, 113, 0, 113]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      37|[0.9620705286193635, -0.0171109575754037, -7.861720015207329]                   |  1.9250922203063965|      0.10000000|[310, 117, 0, 117]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      38|[0.8638617071022957, 0.0007737136698776, -7.855789929990663]                    |  1.7454828023910522|      1.00000000|[315, 119, 0, 119]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      39|[0.8638617071022957, 0.0007737136698776, -7.855789929990663]                    |  1.7454828023910522|      0.10000000|[327, 123, 0, 123]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      40|[0.7762983100384577, -0.0254801961811799, -7.896328599334552]                   |  1.6025115251541138|      1.00000000|[332, 125, 0, 125]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      41|[0.7762983100384577, -0.0254801961811799, -7.896328599334552]                   |  1.6025115251541138|      0.10000000|[342, 129, 0, 129]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      42|[0.6864509681956102, 0.0051267535353001, -7.927803506686717]                    |  1.4705204963684082|      1.00000000|[347, 131, 0, 131]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      43|[0.6864509681956102, 0.0051267535353001, -7.927803506686717]                    |  1.4705204963684082|      0.10000000|[358, 135, 0, 135]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      44|[0.5937621810900371, -0.0268951316694299, -7.947383793018455]                   |  1.3525314331054688|      1.00000000|[363, 137, 0, 137]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      45|[0.5937621810900371, -0.0268951316694299, -7.947383793018455]                   |  1.3525314331054688|      0.10000000|[375, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      46|[0.4943697481854038, -0.0198999307436397, -7.938886061244282]                   |  1.2440687417984009|      1.00000000|[380, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      47|[0.4943697481854038, -0.0198999307436397, -7.938886061244282]                   |  1.2440687417984009|      0.10000000|[392, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      48|[0.4943697481854038, -0.0198999307436397, -7.938886061244282]                   |  1.2440687417984009|      0.01000000|[404, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      49|[0.4843924519533093, -0.0198126900649242, -7.9382182671435215]                  |  1.2342996597290039|      0.10000000|[409, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      50|[0.3847342188609606, -0.0132694292574828, -7.933176212511041]                   |  1.1474746465682983|      1.00000000|[414, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      51|[0.3847342188609606, -0.0132694292574828, -7.933176212511041]                   |  1.1474746465682983|      0.10000000|[425, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
