k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      5.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      1.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[0.1269600925610184, -0.9450074895752197, -7.56807619868498]                    |  1.0177865028381348|      0.04000000|[178, 67, 0, 67]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      21|[0.0914065180996042, -0.9631262657234583, -7.570842657415324]                   |  1.0085861682891846|      0.20000000|[183, 69, 0, 69]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      22|[0.0914065180996042, -0.9631262657234583, -7.570842657415324]                   |  1.0085861682891846|      0.04000000|[193, 73, 0, 73]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      23|[0.0673351700029151, -0.9945960467774416, -7.576340209709061]                   |  1.0035382509231567|      0.20000000|[198, 75, 0, 75]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      24|[0.0673351700029151, -0.9945960467774416, -7.576340209709061]                   |  1.0035382509231567|      0.04000000|[209, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      25|[0.0320182777765776, -1.001827336227744, -7.593672998762159]                    |  1.0000215768814087|      0.20000000|[215, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      26|[0.0320182777765776, -1.001827336227744, -7.593672998762159]                    |  1.0000215768814087|      0.04000000|[225, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[-0.0078532408660763, -1.001235316266554, -7.596821254389336]                   |  0.9990593791007996|      0.20000000|[235, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | iterate success | actual_k=1
      28|[-0.0078532408660763, -1.001235316266554, -7.596821254389336]                   |  0.9990593791007996|      0.04000000|[245, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      29|[-0.0078532408660763, -1.001235316266554, -7.596821254389336]                   |  0.9990593791007996|      0.00800000|[257, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      30|[-0.0078532408660763, -1.001235316266554, -7.596821254389336]                   |  0.9990593791007996|      0.00160000|[267, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      31|[-0.0070998753415468, -0.9998339517624805, -7.596990422687705]                  |  0.9990467429161072|      0.00800000|[273, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      32|[0.0007003579019116, -1.0006769007210188, -7.598554327544423]                   |  0.9989988207817078|      0.04000000|[284, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | iterate success | actual_k=1
      33|[0.0007003579019116, -1.0006769007210188, -7.598554327544423]                   |  0.9989988207817078|      0.00800000|[294, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      34|[0.0007003579019116, -1.0006769007210188, -7.598554327544423]                   |  0.9989988207817078|      0.00160000|[305, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      35|[0.0007003579019116, -1.0006769007210188, -7.598554327544423]                   |  0.9989988207817078|      0.00032000|[315, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      36|[0.0005090823511183, -1.000460535576033, -7.598416487826983]                    |  0.9989982247352600|      0.00160000|[321, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      37|[0.0005090823511183, -1.000460535576033, -7.598416487826983]                    |  0.9989982247352600|      0.00032000|[331, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      38|[0.0002326499628002, -1.000441593811562, -7.5982564055223785]                   |  0.9989978671073914|      0.00160000|[337, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      39|[0.0002326499628002, -1.000441593811562, -7.5982564055223785]                   |  0.9989978671073914|      0.00032000|[348, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      40|[0.0002915338486155, -1.0003254126329393, -7.597964113507905]                   |  0.9989975094795227|      0.00160000|[354, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      41|[0.0002655708029971, -1.0005704586543556, -7.596383202894477]                   |  0.9989961385726929|      0.00800000|[362, 137, 0, 137]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | iterate success | actual_k=1
      42|[0.0002655708029971, -1.0005704586543556, -7.596383202894477]                   |  0.9989961385726929|      0.00160000|[374, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      43|[0.0002655708029971, -1.0005704586543556, -7.596383202894477]                   |  0.9989961385726929|      0.00032000|[385, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      44|[0.000220241996288, -1.0002738203846429, -7.596272067678527]                    |  0.9989957213401794|      0.00160000|[391, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      45|[0.000220241996288, -1.0002738203846429, -7.596272067678527]                    |  0.9989957213401794|      0.00032000|[403, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      46|[0.0001475305533383, -1.000191358111337, -7.595971546432114]                    |  0.9989953637123108|      0.00160000|[411, 155, 0, 155]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | iterate success | actual_k=1
      47|[0.0001475305533383, -1.000191358111337, -7.595971546432114]                    |  0.9989953637123108|      0.00032000|[421, 159, 0, 159]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      48|[-5.2027571391e-06, -1.0001306700084007, -7.595696974965948]                    |  0.9989950656890869|      0.00160000|[427, 161, 0, 161]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
