k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.10000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      19|[1.4372042483276903, 0.2148712296836881]                                        |  1.8072749376296997|      0.10000000|[106, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      20|[1.4768830939127628, 0.1230802213384478]                                        |  1.5391060113906860|      1.00000000|[111, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      21|[1.4768830939127628, 0.1230802213384478]                                        |  1.5391060113906860|      0.10000000|[116, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      22|[1.5172530866232952, 0.0315910761432304]                                        |  1.2974573373794556|      1.00000000|[121, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      23|[1.5172530866232952, 0.0315910761432304]                                        |  1.2974573373794556|      0.10000000|[126, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      24|[1.5557464819515145, -0.0607033360175576]                                       |  1.0803666114807129|      1.00000000|[131, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      25|[1.5557464819515145, -0.0607033360175576]                                       |  1.0803666114807129|      0.10000000|[136, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      26|[1.5995161500741977, -0.1506156052160945]                                       |  0.8854795694351196|      1.00000000|[142, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      27|[1.5995161500741977, -0.1506156052160945]                                       |  0.8854795694351196|      0.10000000|[147, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      28|[1.63859172920496, -0.2426650436478173]                                         |  0.7118636369705200|      1.00000000|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      29|[1.63859172920496, -0.2426650436478173]                                         |  0.7118636369705200|      0.10000000|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      30|[1.6791689643475078, -0.3340624614898241]                                       |  0.5578923821449280|      1.00000000|[163, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      31|[1.6791689643475078, -0.3340624614898241]                                       |  0.5578923821449280|      0.10000000|[169, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      32|[1.728054152475, -0.4212991417438303]                                           |  0.4219756424427032|      1.00000000|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      33|[1.728054152475, -0.4212991417438303]                                           |  0.4219756424427032|      0.10000000|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      34|[1.7765762170389776, -0.5087383163193555]                                       |  0.3041757941246033|      1.00000000|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      35|[1.7765762170389776, -0.5087383163193555]                                       |  0.3041757941246033|      0.10000000|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      36|[1.8172073541447706, -0.6001117845554373]                                       |  0.2053569555282593|      1.00000000|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      37|[1.8172073541447706, -0.6001117845554373]                                       |  0.2053569555282593|      0.10000000|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      38|[1.8172073541447706, -0.6001117845554373]                                       |  0.2053569555282593|      0.01000000|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      39|[1.8225938109821083, -0.6085371084506653]                                       |  0.1963711380958557|      0.10000000|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      40|[1.8225938109821083, -0.6085371084506653]                                       |  0.1963711380958557|      0.01000000|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      41|[1.8281201895279928, -0.6168713234807439]                                       |  0.1875721365213394|      0.10000000|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      42|[1.8281201895279928, -0.6168713234807439]                                       |  0.1875721365213394|      0.01000000|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      43|[1.8335614136119196, -0.6252613819113209]                                       |  0.1789609044790268|      0.10000000|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      44|[1.8335614136119196, -0.6252613819113209]                                       |  0.1789609044790268|      0.01000000|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      45|[1.8389992123236942, -0.6336536608133964]                                       |  0.1705387234687805|      0.10000000|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      46|[1.8389992123236942, -0.6336536608133964]                                       |  0.1705387234687805|      0.01000000|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      47|[1.8443300879514528, -0.6421142615628331]                                       |  0.1623069047927856|      0.10000000|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      48|[1.8443300879514528, -0.6421142615628331]                                       |  0.1623069047927856|      0.01000000|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      49|[1.8498317218179776, -0.6504648318905836]                                       |  0.1542665660381317|      0.10000000|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      50|[1.8498317218179776, -0.6504648318905836]                                       |  0.1542665660381317|      0.01000000|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      51|[1.8551287796045586, -0.658946646484503]                                        |  0.1464181244373322|      0.10000000|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      52|[1.8551287796045586, -0.658946646484503]                                        |  0.1464181244373322|      0.01000000|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      53|[1.86059458577175, -0.6673207113841018]                                         |  0.1387636065483093|      0.10000000|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      54|[1.86059458577175, -0.6673207113841018]                                         |  0.1387636065483093|      0.01000000|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      55|[1.866085372296569, -0.6756784182070807]                                        |  0.1313048303127289|      0.10000000|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      56|[1.866085372296569, -0.6756784182070807]                                        |  0.1313048303127289|      0.01000000|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      57|[1.8712816731948274, -0.6842223316531988]                                       |  0.1240406110882759|      0.10000000|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      58|[1.8712816731948274, -0.6842223316531988]                                       |  0.1240406110882759|      0.01000000|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      59|[1.876594775023163, -0.6926941053141116]                                        |  0.1169729456305504|      0.10000000|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      60|[1.876594775023163, -0.6926941053141116]                                        |  0.1169729456305504|      0.01000000|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      61|[1.8819635925153444, -0.7011306803736751]                                       |  0.1101045086979866|      0.10000000|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      62|[1.8819635925153444, -0.7011306803736751]                                       |  0.1101045086979866|      0.01000000|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      63|[1.8870795647540435, -0.7097229343301675]                                       |  0.1034345775842667|      0.10000000|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      64|[1.8870795647540435, -0.7097229343301675]                                       |  0.1034345775842667|      0.01000000|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      65|[1.892153811689987, -0.7183398953973342]                                        |  0.0969648510217667|      0.10000000|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      66|[1.892153811689987, -0.7183398953973342]                                        |  0.0969648510217667|      0.01000000|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      67|[1.8973490713880337, -0.7268844420014469]                                       |  0.0906967744231224|      0.10000000|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      68|[1.8973490713880337, -0.7268844420014469]                                       |  0.0906967744231224|      0.01000000|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      69|[1.9026072428581213, -0.7353904182999771]                                       |  0.0846332460641861|      0.10000000|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      70|[1.9026072428581213, -0.7353904182999771]                                       |  0.0846332460641861|      0.01000000|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      71|[1.9078434588348172, -0.7439099278073017]                                       |  0.0787748992443085|      0.10000000|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      72|[1.9078434588348172, -0.7439099278073017]                                       |  0.0787748992443085|      0.01000000|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      73|[1.912816295250833, -0.7525858080496488]                                        |  0.0731198787689209|      0.10000000|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      74|[1.912816295250833, -0.7525858080496488]                                        |  0.0731198787689209|      0.01000000|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      75|[1.9178841789763275, -0.7612065130408237]                                       |  0.0676724761724472|      0.10000000|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      76|[1.9178841789763275, -0.7612065130408237]                                       |  0.0676724761724472|      0.01000000|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      77|[1.9227793148339005, -0.7699264697457564]                                       |  0.0624316707253456|      0.10000000|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      78|[1.9227793148339005, -0.7699264697457564]                                       |  0.0624316707253456|      0.01000000|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      79|[1.9277033845163813, -0.7786301205752689]                                       |  0.0574002489447594|      0.10000000|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      80|[1.9277033845163813, -0.7786301205752689]                                       |  0.0574002489447594|      0.01000000|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
