k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  7.9524924420125593|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.4429958475849949, 0.1694902925356973]                                        |  0.4477658867835999|      2.00000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[0.2032826750656123, -0.0757720411362618]                                       |  0.0232916064560413|      0.03125000|[85, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      16|[0.1736815779323823, -0.0857889043433283]                                       |  0.0153938876464963|      0.06250000|[90, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      17|[0.1736815779323823, -0.0857889043433283]                                       |  0.0153938876464963|      0.03125000|[95, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      18|[0.1736815779323823, -0.0857889043433283]                                       |  0.0153938876464963|      0.01562500|[100, 36, 0, 36]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      19|[0.1585958565288687, -0.0898585031854222]                                       |  0.0127430744469166|      0.03125000|[106, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      20|[0.1585958565288687, -0.0898585031854222]                                       |  0.0127430744469166|      0.01562500|[111, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      21|[0.1585958565288687, -0.0898585031854222]                                       |  0.0127430744469166|      0.00781250|[116, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      22|[0.1508624255447891, -0.088749809600847]                                        |  0.0115883136168122|      0.01562500|[121, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      23|[0.1352375554821905, -0.0888135318646992]                                       |  0.0097119342535734|      0.03125000|[126, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      24|[0.1352375554821905, -0.0888135318646992]                                       |  0.0097119342535734|      0.01562500|[131, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      25|[0.1352375554821905, -0.0888135318646992]                                       |  0.0097119342535734|      0.00781250|[136, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      26|[0.1284708230745826, -0.0849088566190702]                                       |  0.0087966620922089|      0.01562500|[142, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      27|[0.1284708230745826, -0.0849088566190702]                                       |  0.0087966620922089|      0.00781250|[147, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      28|[0.1215802756589708, -0.0812270754518625]                                       |  0.0079333297908306|      0.01562500|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      29|[0.1215802756589708, -0.0812270754518625]                                       |  0.0079333297908306|      0.00781250|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      30|[0.1148972902487622, -0.0771807360868389]                                       |  0.0071139582432806|      0.01562500|[163, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      31|[0.1148972902487622, -0.0771807360868389]                                       |  0.0071139582432806|      0.00781250|[169, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      32|[0.1087463254271006, -0.0723640164549025]                                       |  0.0063366461545229|      0.01562500|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      33|[0.1087463254271006, -0.0723640164549025]                                       |  0.0063366461545229|      0.00781250|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      34|[0.1020840966088016, -0.0682835920379299]                                       |  0.0056076603941619|      0.01562500|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      35|[0.1020840966088016, -0.0682835920379299]                                       |  0.0056076603941619|      0.00781250|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      36|[0.0953123953099804, -0.0643875404764714]                                       |  0.0049274493940175|      0.01562500|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      37|[0.0953123953099804, -0.0643875404764714]                                       |  0.0049274493940175|      0.00781250|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      38|[0.0900781180276237, -0.0585877562062243]                                       |  0.0042956061661243|      0.01562500|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      39|[0.0900781180276237, -0.0585877562062243]                                       |  0.0042956061661243|      0.00781250|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      40|[0.0900781180276237, -0.0585877562062243]                                       |  0.0042956061661243|      0.00390625|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      41|[0.0870165759334585, -0.056161699927373]                                        |  0.0039920178242028|      0.00781250|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      42|[0.0803758773295838, -0.0520463289474374]                                       |  0.0034163212403655|      0.01562500|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      43|[0.0803758773295838, -0.0520463289474374]                                       |  0.0034163212403655|      0.00781250|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      44|[0.0803758773295838, -0.0520463289474374]                                       |  0.0034163212403655|      0.00390625|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      45|[0.0771709365288977, -0.0498131376151513]                                       |  0.0031451766844839|      0.00781250|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      46|[0.0771709365288977, -0.0498131376151513]                                       |  0.0031451766844839|      0.00390625|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      47|[0.0738981235452166, -0.0476806545000133]                                       |  0.0028851772658527|      0.00781250|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      48|[0.0738981235452166, -0.0476806545000133]                                       |  0.0028851772658527|      0.00390625|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      49|[0.0706937561103608, -0.0454466405329719]                                       |  0.0026363653596491|      0.00781250|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      50|[0.0706937561103608, -0.0454466405329719]                                       |  0.0026363653596491|      0.00390625|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      51|[0.0674224789957406, -0.0433118021077365]                                       |  0.0023986671585590|      0.00781250|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      52|[0.0674224789957406, -0.0433118021077365]                                       |  0.0023986671585590|      0.00390625|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      53|[0.0642121605094873, -0.0410863483833647]                                       |  0.0021721681114286|      0.00781250|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      54|[0.0642121605094873, -0.0410863483833647]                                       |  0.0021721681114286|      0.00390625|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      55|[0.0613431368531252, -0.0384354066032166]                                       |  0.0019606770947576|      0.00781250|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      56|[0.0613431368531252, -0.0384354066032166]                                       |  0.0019606770947576|      0.00390625|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      57|[0.0579360277307901, -0.0365248055221427]                                       |  0.0017560642445460|      0.00781250|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      58|[0.0579360277307901, -0.0365248055221427]                                       |  0.0017560642445460|      0.00390625|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      59|[0.054581526625807, -0.0345232782554868]                                        |  0.0015627350658178|      0.00781250|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      60|[0.054581526625807, -0.0345232782554868]                                        |  0.0015627350658178|      0.00390625|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      61|[0.051317368467179, -0.0323775707782284]                                        |  0.0013806488132104|      0.00781250|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      62|[0.051317368467179, -0.0323775707782284]                                        |  0.0013806488132104|      0.00390625|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      63|[0.0479907391028385, -0.0303300537124125]                                       |  0.0012097025755793|      0.00781250|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      64|[0.0479907391028385, -0.0303300537124125]                                       |  0.0012097025755793|      0.00390625|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      65|[0.0446808186898019, -0.0282556342943911]                                       |  0.0010499616619200|      0.00781250|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      66|[0.0446808186898019, -0.0282556342943911]                                       |  0.0010499616619200|      0.00390625|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      67|[0.0416872031111873, -0.0257462409752847]                                       |  0.0009031903464347|      0.00781250|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      68|[0.0416872031111873, -0.0257462409752847]                                       |  0.0009031903464347|      0.00390625|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      69|[0.0416872031111873, -0.0257462409752847]                                       |  0.0009031903464347|      0.00195312|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      70|[0.0399881263089564, -0.0247829989051145]                                       |  0.0008329459815286|      0.00390625|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      71|[0.0399881263089564, -0.0247829989051145]                                       |  0.0008329459815286|      0.00195312|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      72|[0.0381961273794905, -0.024006186764106]                                        |  0.0007661369745620|      0.00390625|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      73|[0.0381961273794905, -0.024006186764106]                                        |  0.0007661369745620|      0.00195312|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      74|[0.0365668974871546, -0.0229290111871715]                                       |  0.0007016244344413|      0.00390625|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      75|[0.0365668974871546, -0.0229290111871715]                                       |  0.0007016244344413|      0.00195312|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      76|[0.0349286733273149, -0.0218655644946935]                                       |  0.0006399142439477|      0.00390625|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      77|[0.0349286733273149, -0.0218655644946935]                                       |  0.0006399142439477|      0.00195312|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      78|[0.0331623488049846, -0.0210320208860926]                                       |  0.0005815098993480|      0.00390625|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      79|[0.0331623488049846, -0.0210320208860926]                                       |  0.0005815098993480|      0.00195312|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      80|[0.0313880533864128, -0.0202155816456955]                                       |  0.0005262995837256|      0.00390625|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
