k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[2.0, 3.0]                                                                      |889.3031475218829200|      0.20000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.9620401697089898, 2.803635412346631]                                         |607.5166015625000000|      1.00000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[2.00320126158197, 1.8044828891972253]                                          | 71.3574676513671875|      5.00000000|[18, 6, 0, 6]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       4|[2.00320126158197, 1.8044828891972253]                                          | 71.3574676513671875|      1.00000000|[24, 8, 0, 8]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[2.00320126158197, 1.8044828891972253]                                          | 71.3574676513671875|      0.20000000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.9252247033308623, 1.6203099911820407]                                        | 41.5793457031250000|      1.00000000|[38, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[1.9252247033308623, 1.6203099911820407]                                        | 41.5793457031250000|      0.20000000|[44, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[1.8303274926159032, 1.444257387115754]                                         | 22.7396602630615234|      1.00000000|[49, 17, 0, 17]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       9|[1.8303274926159032, 1.444257387115754]                                         | 22.7396602630615234|      0.20000000|[56, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[1.7265998009488488, 1.2732586561806254]                                        | 11.3185415267944336|      1.00000000|[61, 22, 0, 22]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      11|[1.7265998009488488, 1.2732586561806254]                                        | 11.3185415267944336|      0.20000000|[67, 24, 0, 24]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[1.2226196482655651, 0.7980023712374071]                                        |  0.0761171281337738|      0.20000000|[143, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      24|[1.2226196482655651, 0.7980023712374071]                                        |  0.0761171281337738|      0.04000000|[150, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[1.2069448191961327, 0.8348031828268824]                                        |  0.0590588562190533|      0.20000000|[156, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      26|[1.2069448191961327, 0.8348031828268824]                                        |  0.0590588562190533|      0.04000000|[164, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      27|[1.2069448191961327, 0.8348031828268824]                                        |  0.0590588562190533|      0.00800000|[170, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[1.2013005067039304, 0.8404725510888996]                                        |  0.0559552945196629|      0.04000000|[176, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      29|[1.2013005067039304, 0.8404725510888996]                                        |  0.0559552945196629|      0.00800000|[182, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[1.1974842968487822, 0.8475036635429477]                                        |  0.0530811697244644|      0.04000000|[188, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      31|[1.1709551631311177, 0.8774403477980599]                                        |  0.0389410443603992|      0.20000000|[193, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      32|[1.1709551631311177, 0.8774403477980599]                                        |  0.0389410443603992|      0.04000000|[200, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[1.1458678002822227, 0.9085951905241576]                                        |  0.0278232898563147|      0.20000000|[208, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      34|[1.1458678002822227, 0.9085951905241576]                                        |  0.0278232898563147|      0.04000000|[214, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[1.1078624774542372, 0.9210689805151991]                                        |  0.0166967064142227|      0.20000000|[221, 82, 0, 82]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      36|[1.1078624774542372, 0.9210689805151991]                                        |  0.0166967064142227|      0.04000000|[228, 85, 0, 85]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[1.0748472573201788, 0.9436520546969767]                                        |  0.0088158100843430|      0.20000000|[236, 88, 0, 88]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      38|[1.0748472573201788, 0.9436520546969767]                                        |  0.0088158100843430|      0.04000000|[242, 90, 0, 90]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[1.041929807578231, 0.9663774040339226]                                         |  0.0033717006444931|      0.20000000|[249, 93, 0, 93]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      40|[1.041929807578231, 0.9663774040339226]                                         |  0.0033717006444931|      0.04000000|[256, 96, 0, 96]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      41|[1.041929807578231, 0.9663774040339226]                                         |  0.0033717006444931|      0.00800000|[262, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[1.042851985818389, 0.9743240754939352]                                         |  0.0023364112712443|      0.04000000|[268, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      43|[1.042851985818389, 0.9743240754939352]                                         |  0.0023364112712443|      0.00800000|[274, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[1.0348670758408247, 0.9738329414488957]                                        |  0.0020521050319076|      0.04000000|[282, 105, 0, 105]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      45|[1.0348670758408247, 0.9738329414488957]                                        |  0.0020521050319076|      0.00800000|[289, 108, 0, 108]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[1.0348670758408247, 0.9738329414488957]                                        |  0.0020521050319076|      0.00160000|[297, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      47|[1.0348127637677917, 0.9754320193703]                                           |  0.0018284670077264|      0.00800000|[303, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      48|[1.0278485301231763, 0.9793689534240029]                                        |  0.0012932822573930|      0.04000000|[310, 116, 0, 116]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      49|[1.0278485301231763, 0.9793689534240029]                                        |  0.0012932822573930|      0.00800000|[316, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      50|[1.0278485301231763, 0.9793689534240029]                                        |  0.0012932822573930|      0.00160000|[324, 121, 0, 121]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      51|[1.0280059672039028, 0.9809611888229349]                                        |  0.0011277318699285|      0.00800000|[329, 123, 0, 123]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      52|[1.0280059672039028, 0.9809611888229349]                                        |  0.0011277318699285|      0.00160000|[336, 126, 0, 126]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      53|[1.027479918274315, 0.9824722389623015]                                         |  0.0010063287336379|      0.00800000|[341, 128, 0, 128]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      54|[1.0210483331887972, 0.9872298342884863]                                        |  0.0005685160867870|      0.04000000|[348, 131, 0, 131]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      55|[1.0210483331887972, 0.9872298342884863]                                        |  0.0005685160867870|      0.00800000|[355, 134, 0, 134]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      56|[1.0210483331887972, 0.9872298342884863]                                        |  0.0005685160867870|      0.00160000|[361, 136, 0, 136]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      57|[1.020455728842303, 0.988716044263058]                                          |  0.0005207725334913|      0.00800000|[367, 138, 0, 138]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      58|[1.020455728842303, 0.988716044263058]                                          |  0.0005207725334913|      0.00160000|[373, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      59|[1.0190256007172012, 0.9894334935963159]                                        |  0.0004502922529355|      0.00800000|[378, 142, 0, 142]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      60|[1.013285274716547, 0.9950056258099496]                                         |  0.0002840319357347|      0.04000000|[386, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      61|[1.013285274716547, 0.9950056258099496]                                         |  0.0002840319357347|      0.00800000|[393, 148, 0, 148]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      62|[1.013285274716547, 0.9950056258099496]                                         |  0.0002840319357347|      0.00160000|[399, 150, 0, 150]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      63|[1.0120324016730486, 0.9940104830378435]                                        |  0.0001835973525885|      0.00800000|[404, 152, 0, 152]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      64|[1.0120324016730486, 0.9940104830378435]                                        |  0.0001835973525885|      0.00160000|[411, 155, 0, 155]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      65|[1.0104870373332908, 0.9935959362281764]                                        |  0.0001422260538675|      0.00800000|[418, 158, 0, 158]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      66|[1.0104870373332908, 0.9935959362281764]                                        |  0.0001422260538675|      0.00160000|[424, 160, 0, 160]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
