k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5721016647027786, 0.8378909827431191, 5.258673103195998, 5.240777232718485, 6.354948935827767, 7.934180589559277]|190.2458343505859375|      5.00000000|[11, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
      12|[-1.4224563410130147, 1.626978370433668, 2.241173700472635, 5.661550232807423, 4.021017352074354, 8.155571086913005]| 14.7651672363281250|      1.00000000|[129, 48, 0, 24]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      13|[-1.008554522657488, 2.277319991813365, 1.8912418750119466, 5.864615254547562, 3.5968865951185696, 8.40490314610868]|  8.4216861724853516|      5.00000000|[141, 52, 0, 26]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      14|[-1.008554522657488, 2.277319991813365, 1.8912418750119466, 5.864615254547562, 3.5968865951185696, 8.40490314610868]|  8.4216861724853516|      1.00000000|[153, 56, 0, 28]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      15|[-1.008554522657488, 2.277319991813365, 1.8912418750119466, 5.864615254547562, 3.5968865951185696, 8.40490314610868]|  8.4216861724853516|      0.20000000|[163, 60, 0, 30]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      16|[-0.9935076153915745, 2.352498110904488, 1.7735876869071707, 5.848250461651888, 3.47882449212719, 8.326974547996096]|  7.3392453193664551|      1.00000000|[174, 64, 0, 32]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      17|[-0.9935076153915745, 2.352498110904488, 1.7735876869071707, 5.848250461651888, 3.47882449212719, 8.326974547996096]|  7.3392453193664551|      0.20000000|[185, 68, 0, 34]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      18|[-0.9668834429751068, 2.422751871204752, 1.6508756916996234, 5.8078209494371915, 3.3513487469824677, 8.289388409848188]|  6.3954591751098633|      1.00000000|[196, 72, 0, 36]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      19|[-0.9668834429751068, 2.422751871204752, 1.6508756916996234, 5.8078209494371915, 3.3513487469824677, 8.289388409848188]|  6.3954591751098633|      0.20000000|[207, 76, 0, 38]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      20|[-0.8844677609223801, 2.509427871967447, 1.5438184428287995, 5.793570370314442, 3.244421335276611, 8.238426450227976]|  5.5840797424316406|      1.00000000|[218, 80, 0, 40]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      21|[-0.8844677609223801, 2.509427871967447, 1.5438184428287995, 5.793570370314442, 3.244421335276611, 8.238426450227976]|  5.5840797424316406|      0.20000000|[229, 84, 0, 42]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      22|[-0.8781937809615622, 2.5907487078609814, 1.4078082087215007, 5.754838801925482, 3.1362112092039918, 8.197939300802695]|  4.9912629127502441|      1.00000000|[240, 88, 0, 44]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      23|[-0.8781937809615622, 2.5907487078609814, 1.4078082087215007, 5.754838801925482, 3.1362112092039918, 8.197939300802695]|  4.9912629127502441|      0.20000000|[251, 92, 0, 46]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      24|[-0.8117626465583071, 2.701394238963836, 1.457403412128194, 5.699293923634804, 3.0372712298178675, 8.10843827509539]|  4.4708671569824219|      1.00000000|[261, 96, 0, 48]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      25|[-0.8117626465583071, 2.701394238963836, 1.457403412128194, 5.699293923634804, 3.0372712298178675, 8.10843827509539]|  4.4708671569824219|      0.20000000|[271, 100, 0, 50]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      26|[-0.6693489843314857, 2.7195199849702796, 1.4892500285925134, 5.668226467764695, 2.951762371564939, 8.007946248005332]|  4.0948848724365234|      1.00000000|[281, 104, 0, 52]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      27|[-0.6693489843314857, 2.7195199849702796, 1.4892500285925134, 5.668226467764695, 2.951762371564939, 8.007946248005332]|  4.0948848724365234|      0.20000000|[291, 108, 0, 54]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      28|[-0.5124814473965033, 2.78161268985656, 1.3939110993279908, 5.703874252752424, 2.9265458844034855, 7.984688461712211]|  3.7907869815826416|      1.00000000|[302, 112, 0, 56]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      29|[-0.5124814473965033, 2.78161268985656, 1.3939110993279908, 5.703874252752424, 2.9265458844034855, 7.984688461712211]|  3.7907869815826416|      0.20000000|[314, 116, 0, 58]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      30|[-0.5124814473965033, 2.78161268985656, 1.3939110993279908, 5.703874252752424, 2.9265458844034855, 7.984688461712211]|  3.7907869815826416|      0.04000000|[325, 120, 0, 60]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      31|[-0.5124814473965033, 2.78161268985656, 1.3939110993279908, 5.703874252752424, 2.9265458844034855, 7.984688461712211]|  3.7907869815826416|      0.00800000|[335, 124, 0, 62]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      32|[-0.5131649387033367, 2.7879252953360125, 1.3923264715868506, 5.703763021882867, 2.9219874856733297, 7.985306066219033]|  3.7713341712951660|      0.04000000|[347, 128, 0, 64]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      33|[-0.4984647716660345, 2.7905615230287477, 1.3581119208215937, 5.701077995836172, 2.911284101612836, 7.976111061415268]|  3.6679520606994629|      0.20000000|[358, 132, 0, 66]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      34|[-0.5496916588231814, 2.8404868529125724, 1.2694866501314837, 5.641085487584248, 2.7582929879234093, 7.980953266387858]|  3.2111029624938965|      1.00000000|[368, 136, 0, 68]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      35|[-0.5496916588231814, 2.8404868529125724, 1.2694866501314837, 5.641085487584248, 2.7582929879234093, 7.980953266387858]|  3.2111029624938965|      0.20000000|[378, 140, 0, 70]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      36|[-0.5496916588231814, 2.8404868529125724, 1.2694866501314837, 5.641085487584248, 2.7582929879234093, 7.980953266387858]|  3.2111029624938965|      0.04000000|[388, 144, 0, 72]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      37|[-0.5496916588231814, 2.8404868529125724, 1.2694866501314837, 5.641085487584248, 2.7582929879234093, 7.980953266387858]|  3.2111029624938965|      0.00800000|[400, 148, 0, 74]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      38|[-0.545675830781286, 2.8436222639825304, 1.2683071186714916, 5.63699589391772, 2.7546778944721773, 7.978334611947738]|  3.1938865184783936|      0.04000000|[410, 152, 0, 76]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      39|[-0.5254959718690776, 2.855672197488698, 1.2500784206619278, 5.6259252238345185, 2.732309837995303, 7.987946962285335]|  3.1130421161651611|      0.20000000|[421, 156, 0, 78]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      40|[-0.4588104805419362, 2.8936349129653016, 1.1561186651049598, 5.585895655232399, 2.6118864753258717, 7.89213835527798]|  2.7349722385406494|      1.00000000|[432, 160, 0, 80]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      41|[-0.4588104805419362, 2.8936349129653016, 1.1561186651049598, 5.585895655232399, 2.6118864753258717, 7.89213835527798]|  2.7349722385406494|      0.20000000|[442, 164, 0, 82]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      42|[-0.4588104805419362, 2.8936349129653016, 1.1561186651049598, 5.585895655232399, 2.6118864753258717, 7.89213835527798]|  2.7349722385406494|      0.04000000|[452, 168, 0, 84]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      43|[-0.4405551805422998, 2.868410178768263, 1.1746027518499194, 5.572578654035942, 2.602384683072342, 7.89673930810551]|  2.7098026275634766|      0.20000000|[463, 172, 0, 86]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      44|[-0.4405551805422998, 2.868410178768263, 1.1746027518499194, 5.572578654035942, 2.602384683072342, 7.89673930810551]|  2.7098026275634766|      0.04000000|[473, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      45|[-0.4105822776680054, 2.8817839261247746, 1.1666388597979422, 5.562589161938755, 2.5852363995012464, 7.888646668454426]|  2.6268055438995361|      0.20000000|[483, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      46|[-0.4105822776680054, 2.8817839261247746, 1.1666388597979422, 5.562589161938755, 2.5852363995012464, 7.888646668454426]|  2.6268055438995361|      0.04000000|[494, 184, 0, 92]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      47|[-0.3866848067726493, 2.8901558327196746, 1.1513052378975996, 5.547278838275999, 2.5706041103545583, 7.872057750229943]|  2.5509886741638184|      0.20000000|[504, 188, 0, 94]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      48|[-0.3866848067726493, 2.8901558327196746, 1.1513052378975996, 5.547278838275999, 2.5706041103545583, 7.872057750229943]|  2.5509886741638184|      0.04000000|[514, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      49|[-0.357544711762099, 2.8997574375930903, 1.1438555001909125, 5.5375382018427235, 2.5494765026609856, 7.864189481694002]|  2.4728882312774658|      0.20000000|[526, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      50|[-0.357544711762099, 2.8997574375930903, 1.1438555001909125, 5.5375382018427235, 2.5494765026609856, 7.864189481694002]|  2.4728882312774658|      0.04000000|[537, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      51|[-0.3343290458689318, 2.9155183386205175, 1.1328538267292276, 5.531465071532046, 2.524908016707805, 7.857041291490821]|  2.3987019062042236|      0.20000000|[547, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      52|[-0.3343290458689318, 2.9155183386205175, 1.1328538267292276, 5.531465071532046, 2.524908016707805, 7.857041291490821]|  2.3987019062042236|      0.04000000|[558, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      53|[-0.3234247297963801, 2.9320248253058065, 1.1321959965393247, 5.520136672282714, 2.495032316818778, 7.843355204602012]|  2.3355140686035156|      0.20000000|[570, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      54|[-0.3234247297963801, 2.9320248253058065, 1.1321959965393247, 5.520136672282714, 2.495032316818778, 7.843355204602012]|  2.3355140686035156|      0.04000000|[581, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      55|[-0.3241170096237762, 2.9320533138267293, 1.1464760080564553, 5.497748296642949, 2.470288885181018, 7.82655864438524]|  2.2995038032531738|      0.20000000|[592, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      56|[-0.3241170096237762, 2.9320533138267293, 1.1464760080564553, 5.497748296642949, 2.470288885181018, 7.82655864438524]|  2.2995038032531738|      0.04000000|[603, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      57|[-0.3076704230462951, 2.9055486223039235, 1.127343259696367, 5.509842556894775, 2.461400136940865, 7.820586368344721]|  2.2731482982635498|      0.20000000|[613, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      58|[-0.3076704230462951, 2.9055486223039235, 1.127343259696367, 5.509842556894775, 2.461400136940865, 7.820586368344721]|  2.2731482982635498|      0.04000000|[624, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      59|[-0.2816679385128507, 2.8984222907333455, 1.10887091800756, 5.487000532342106, 2.463993313361186, 7.822423795718652]|  2.2280669212341309|      0.20000000|[635, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      60|[-0.2816679385128507, 2.8984222907333455, 1.10887091800756, 5.487000532342106, 2.463993313361186, 7.822423795718652]|  2.2280669212341309|      0.04000000|[647, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      61|[-0.2563412214108219, 2.8978595220095054, 1.1037619038424933, 5.473048925938473, 2.4421697322267897, 7.806261411869512]|  2.1599845886230469|      0.20000000|[657, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      62|[-0.2563412214108219, 2.8978595220095054, 1.1037619038424933, 5.473048925938473, 2.4421697322267897, 7.806261411869512]|  2.1599845886230469|      0.04000000|[668, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      63|[-0.2291479687008959, 2.8912440985385315, 1.0987770111988946, 5.459070371927468, 2.422174872314445, 7.7922357343624284]|  2.0960800647735596|      0.20000000|[678, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      64|[-0.2291479687008959, 2.8912440985385315, 1.0987770111988946, 5.459070371927468, 2.422174872314445, 7.7922357343624284]|  2.0960800647735596|      0.04000000|[690, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      65|[-0.2078737638126229, 2.898626066104545, 1.0776888403837275, 5.468713398972727, 2.4198438057645, 7.768788304417111]|  2.0529148578643799|      0.20000000|[701, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      66|[-0.2078737638126229, 2.898626066104545, 1.0776888403837275, 5.468713398972727, 2.4198438057645, 7.768788304417111]|  2.0529148578643799|      0.04000000|[711, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      67|[-0.188212392268085, 2.9113128825663512, 1.0481813244271359, 5.464208412727881, 2.407362522811231, 7.766399929677303]|  1.9981955289840698|      0.20000000|[723, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      68|[-0.188212392268085, 2.9113128825663512, 1.0481813244271359, 5.464208412727881, 2.407362522811231, 7.766399929677303]|  1.9981955289840698|      0.04000000|[734, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      69|[-0.157442666454268, 2.920493225837172, 1.0506395748984247, 5.469977781979584, 2.391213626643049, 7.750003899475464]|  1.9470027685165405|      0.20000000|[745, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      70|[-0.157442666454268, 2.920493225837172, 1.0506395748984247, 5.469977781979584, 2.391213626643049, 7.750003899475464]|  1.9470027685165405|      0.04000000|[755, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      71|[-0.1404390094456933, 2.9486682083908367, 1.047173934800323, 5.482525423601309, 2.372607101976461, 7.748825224494685]|  1.9092353582382202|      0.20000000|[766, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      72|[-0.1404390094456933, 2.9486682083908367, 1.047173934800323, 5.482525423601309, 2.372607101976461, 7.748825224494685]|  1.9092353582382202|      0.04000000|[777, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      73|[-0.1147856725882948, 2.943922256195864, 1.0366253787663349, 5.478640551562163, 2.3567860877469826, 7.772121436406319]|  1.8714545965194702|      0.20000000|[787, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      74|[-0.1147856725882948, 2.943922256195864, 1.0366253787663349, 5.478640551562163, 2.3567860877469826, 7.772121436406319]|  1.8714545965194702|      0.04000000|[798, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      75|[-0.1134300645234809, 2.9396456602759433, 1.034050192287695, 5.458019119983986, 2.326006116463738, 7.75795840720414]|  1.8226300477981567|      0.20000000|[809, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      76|[-0.1134300645234809, 2.9396456602759433, 1.034050192287695, 5.458019119983986, 2.326006116463738, 7.75795840720414]|  1.8226300477981567|      0.04000000|[820, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      77|[-0.1061038956438638, 2.941224506475651, 1.0400116868456302, 5.435755989802831, 2.2974934288681275, 7.743827775319019]|  1.7764589786529541|      0.20000000|[830, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      78|[-0.1061038956438638, 2.941224506475651, 1.0400116868456302, 5.435755989802831, 2.2974934288681275, 7.743827775319019]|  1.7764589786529541|      0.04000000|[840, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      79|[-0.0881978701201403, 2.946948810788371, 1.0222242399245987, 5.411647499062304, 2.2798084140432433, 7.737808286389868]|  1.7227945327758789|      0.20000000|[852, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      80|[-0.0881978701201403, 2.946948810788371, 1.0222242399245987, 5.411647499062304, 2.2798084140432433, 7.737808286389868]|  1.7227945327758789|      0.04000000|[863, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
