k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.516989313266965, 0.1440081484221055]                                         |  1.5468921661376953|      2.00000000|[9, 0, 0, 2]                                                               |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      35|[1.9999745058205076, -1.0000015409772458]                                       |  0.0000000013022829|      0.00003052|[281, 0, 0, 70]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      36|[2.000005013981264, -1.000002299068195]                                         |  0.0000000000555658|      0.00006104|[289, 0, 0, 72]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      37|[2.000005013981264, -1.000002299068195]                                         |  0.0000000000555658|      0.00003052|[297, 0, 0, 74]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      38|[2.000005013981264, -1.000002299068195]                                         |  0.0000000000555658|      0.00001526|[305, 0, 0, 76]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      39|[2.000005013981264, -1.000002299068195]                                         |  0.0000000000555658|      0.00000763|[313, 0, 0, 78]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      40|[1.9999977745398039, -0.9999998911337566]                                       |  0.0000000000099172|      0.00001526|[321, 0, 0, 80]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      41|[1.9999977745398039, -0.9999998911337566]                                       |  0.0000000000099172|      0.00000763|[329, 0, 0, 82]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      42|[1.9999977745398039, -0.9999998911337566]                                       |  0.0000000000099172|      0.00000381|[337, 0, 0, 84]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      43|[2.0000015838887903, -1.0000000930632686]                                       |  0.0000000000050261|      0.00000763|[345, 0, 0, 86]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      44|[2.0000015838887903, -1.0000000930632686]                                       |  0.0000000000050261|      0.00000381|[353, 0, 0, 88]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      45|[2.0000015838887903, -1.0000000930632686]                                       |  0.0000000000050261|      0.00000191|[361, 0, 0, 90]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      46|[1.9999996767392993, -1.0000000655019596]                                       |  0.0000000000002133|      0.00000381|[369, 0, 0, 92]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      47|[1.9999996767392993, -1.0000000655019596]                                       |  0.0000000000002133|      0.00000191|[377, 0, 0, 94]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      48|[1.9999996767392993, -1.0000000655019596]                                       |  0.0000000000002133|      0.00000095|[385, 0, 0, 96]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      49|[1.9999996767392993, -1.0000000655019596]                                       |  0.0000000000002133|      0.00000048|[393, 0, 0, 98]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      50|[2.000000153098576, -1.0000000441591583]                                        |  0.0000000000000488|      0.00000095|[401, 0, 0, 100]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      51|[2.000000153098576, -1.0000000441591583]                                        |  0.0000000000000488|      0.00000048|[409, 0, 0, 102]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      52|[2.000000153098576, -1.0000000441591583]                                        |  0.0000000000000488|      0.00000024|[417, 0, 0, 104]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      53|[1.9999999166319262, -1.0000000137134297]                                       |  0.0000000000000141|      0.00000048|[425, 0, 0, 106]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      54|[1.9999999166319262, -1.0000000137134297]                                       |  0.0000000000000141|      0.00000024|[433, 0, 0, 108]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      55|[1.9999999166319262, -1.0000000137134297]                                       |  0.0000000000000141|      0.00000012|[441, 0, 0, 110]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      56|[2.0000000356521155, -1.000000007001558]                                        |  0.0000000000000026|      0.00000024|[449, 0, 0, 112]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      57|[2.0000000356521155, -1.000000007001558]                                        |  0.0000000000000026|      0.00000012|[457, 0, 0, 114]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      58|[2.0000000356521155, -1.000000007001558]                                        |  0.0000000000000026|      0.00000006|[465, 0, 0, 116]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      59|[1.9999999762215988, -1.0000000024488283]                                       |  0.0000000000000011|      0.00000012|[473, 0, 0, 118]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      60|[1.9999999762215988, -1.0000000024488283]                                       |  0.0000000000000011|      0.00000006|[481, 0, 0, 120]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      61|[1.9999999762215988, -1.0000000024488283]                                       |  0.0000000000000011|      0.00000003|[489, 0, 0, 122]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      62|[2.000000005825331, -0.9999999990140865]                                        |  0.0000000000000001|      0.00000006|[497, 0, 0, 124]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      63|[2.000000005825331, -0.9999999990140865]                                        |  0.0000000000000001|      0.00000003|[505, 0, 0, 126]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      64|[2.000000005825331, -0.9999999990140865]                                        |  0.0000000000000001|      0.00000001|[513, 0, 0, 128]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      65|[2.000000005825331, -0.9999999990140865]                                        |  0.0000000000000001|      0.00000001|[521, 0, 0, 130]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      66|[1.9999999984650394, -1.000000000170486]                                        |  0.0000000000000000|      0.00000001|[529, 0, 0, 132]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      67|[1.9999999984650394, -1.000000000170486]                                        |  0.0000000000000000|      0.00000001|[537, 0, 0, 134]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      68|[1.9999999984650394, -1.000000000170486]                                        |  0.0000000000000000|      0.00000000|[545, 0, 0, 136]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      69|[1.9999999984650394, -1.000000000170486]                                        |  0.0000000000000000|      0.00000000|[553, 0, 0, 138]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      70|[2.0000000003270397, -1.0000000001214844]                                       |  0.0000000000000000|      0.00000000|[561, 0, 0, 140]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      71|[2.0000000003270397, -1.0000000001214844]                                       |  0.0000000000000000|      0.00000000|[569, 0, 0, 142]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      72|[2.0000000003270397, -1.0000000001214844]                                       |  0.0000000000000000|      0.00000000|[577, 0, 0, 144]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      73|[2.0000000003270397, -1.0000000001214844]                                       |  0.0000000000000000|      0.00000000|[585, 0, 0, 146]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      74|[1.9999999998724067, -1.0000000000207407]                                       |  0.0000000000000000|      0.00000000|[593, 0, 0, 148]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      75|[1.9999999998724067, -1.0000000000207407]                                       |  0.0000000000000000|      0.00000000|[601, 0, 0, 150]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      76|[1.9999999998724067, -1.0000000000207407]                                       |  0.0000000000000000|      0.00000000|[609, 0, 0, 152]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      77|[2.0000000001052043, -1.0000000000168052]                                       |  0.0000000000000000|      0.00000000|[617, 0, 0, 154]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      78|[2.0000000001052043, -1.0000000000168052]                                       |  0.0000000000000000|      0.00000000|[625, 0, 0, 156]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      79|[2.0000000001052043, -1.0000000000168052]                                       |  0.0000000000000000|      0.00000000|[633, 0, 0, 158]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      80|[1.9999999999888654, -1.0000000000125913]                                       |  0.0000000000000000|      0.00000000|[641, 0, 0, 160]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
