k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[94.90000005143557, 0.009025077777529, 90.10000216155284, 113.00000218694815, 19.99999937448082, 73.79999975523621, 139.9999996653656, 19.999998612008966]|18900.5683593750000000|      0.00001280|[232, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      12|[94.89999892629154, 0.0090350297513428, 90.10000599483246, 113.00000361459473, 19.999998197116632, 73.79999654678481, 140.00000385970475, 19.999994425455135]|18899.6503906250000000|      0.00006400|[253, 96, 0, 24]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      13|[94.89999892629154, 0.0090350297513428, 90.10000599483246, 113.00000361459473, 19.999998197116632, 73.79999654678481, 140.00000385970475, 19.999994425455135]|18899.6503906250000000|      0.00001280|[275, 104, 0, 26]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      14|[94.89999848745211, 0.0090466522063723, 90.10000365454886, 113.00000323881916, 19.999998608323367, 73.80000070841028, 140.00000529367668, 19.99999627026714]|18899.2265625000000000|      0.00006400|[295, 112, 0, 28]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      15|[94.89999848745211, 0.0090466522063723, 90.10000365454886, 113.00000323881916, 19.999998608323367, 73.80000070841028, 140.00000529367668, 19.99999627026714]|18899.2265625000000000|      0.00001280|[316, 120, 0, 30]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      16|[94.89999848745211, 0.0090466522063723, 90.10000365454886, 113.00000323881916, 19.999998608323367, 73.80000070841028, 140.00000529367668, 19.99999627026714]|18899.2265625000000000|      0.00000256|[338, 128, 0, 32]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      17|[94.89999818532094, 0.0090482900644684, 90.10000370654438, 113.0000016478164, 19.999998741941738, 73.80000043032064, 140.00000633869217, 19.999996512133244]|18899.2128906250000000|      0.00001280|[358, 136, 0, 34]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      18|[94.89999818532094, 0.0090482900644684, 90.10000370654438, 113.0000016478164, 19.999998741941738, 73.80000043032064, 140.00000633869217, 19.999996512133244]|18899.2128906250000000|      0.00000256|[380, 144, 0, 36]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      19|[94.8999983112691, 0.0090471816191302, 90.10000369999472, 112.99999987282928, 19.999998777388114, 73.80000045206822, 140.00000778220695, 19.99999678231742]|18899.1992187500000000|      0.00001280|[403, 152, 0, 38]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      20|[94.89999751107968, 0.0090509828312982, 90.10000010281065, 112.99999100497556, 19.99999937201458, 73.80000304812512, 140.00001485846866, 19.99999670918472]|18899.1601562500000000|      0.00006400|[426, 160, 0, 40]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      21|[94.89999751107968, 0.0090509828312982, 90.10000010281065, 112.99999100497556, 19.99999937201458, 73.80000304812512, 140.00001485846866, 19.99999670918472]|18899.1601562500000000|      0.00001280|[447, 168, 0, 42]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      22|[94.89999751107968, 0.0090509828312982, 90.10000010281065, 112.99999100497556, 19.99999937201458, 73.80000304812512, 140.00001485846866, 19.99999670918472]|18899.1601562500000000|      0.00000256|[469, 176, 0, 44]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      23|[94.89999746884996, 0.0090489622615895, 90.1000002588319, 112.99999047007815, 19.9999994389724, 73.80000305581399, 140.00001627898303, 19.999997078309796]|18899.1308593750000000|      0.00001280|[490, 184, 0, 46]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      24|[94.89999746884996, 0.0090489622615895, 90.1000002588319, 112.99999047007815, 19.9999994389724, 73.80000305581399, 140.00001627898303, 19.999997078309796]|18899.1308593750000000|      0.00000256|[512, 192, 0, 48]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      25|[94.89999725940223, 0.0090475141372838, 90.10000011118612, 112.99998918488582, 19.999999196928723, 73.8000034308104, 140.0000178000588, 19.99999755398836]|18899.1152343750000000|      0.00001280|[533, 200, 0, 50]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      26|[94.89999725940223, 0.0090475141372838, 90.10000011118612, 112.99998918488582, 19.999999196928723, 73.8000034308104, 140.0000178000588, 19.99999755398836]|18899.1152343750000000|      0.00000256|[554, 208, 0, 52]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      27|[94.89999684159325, 0.009047365925726, 90.10000029389991, 112.99998736525237, 19.999998680717773, 73.80000327696753, 140.00001944847185, 19.99999762618104]|18899.1015625000000000|      0.00001280|[576, 216, 0, 54]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      28|[94.89999684159325, 0.009047365925726, 90.10000029389991, 112.99998736525237, 19.999998680717773, 73.80000327696753, 140.00001944847185, 19.99999762618104]|18899.1015625000000000|      0.00000256|[596, 224, 0, 56]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      29|[94.8999966667001, 0.0090489959912733, 90.10000017159469, 112.99998599040721, 19.999998532818704, 73.80000303834679, 140.00002081897222, 19.999997686642967]|18899.0937500000000000|      0.00001280|[617, 232, 0, 58]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      30|[94.8999966667001, 0.0090489959912733, 90.10000017159469, 112.99998599040721, 19.999998532818704, 73.80000303834679, 140.00002081897222, 19.999997686642967]|18899.0937500000000000|      0.00000256|[638, 240, 0, 60]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      31|[94.8999966667001, 0.0090489959912733, 90.10000017159469, 112.99998599040721, 19.999998532818704, 73.80000303834679, 140.00002081897222, 19.999997686642967]|18899.0937500000000000|      0.00000051|[660, 248, 0, 62]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      32|[94.89999663091061, 0.009048637290039, 90.10000025992676, 112.99998576367855, 19.999998556757564, 73.800003075815, 140.0000210613498, 19.99999757589882]|18899.0898437500000000|      0.00000256|[680, 256, 0, 64]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      33|[94.8999968257907, 0.0090471171039573, 90.1000001563901, 112.99998426591475, 19.999998649558425, 73.80000294053423, 140.0000224364047, 19.999997757422783]|18899.0781250000000000|      0.00001280|[702, 264, 0, 66]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      34|[94.8999968257907, 0.0090471171039573, 90.1000001563901, 112.99998426591475, 19.999998649558425, 73.80000294053423, 140.0000224364047, 19.999997757422783]|18899.0781250000000000|      0.00000256|[723, 272, 0, 68]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      35|[94.89999674531403, 0.0090485040802836, 90.10000021598445, 112.99998276350712, 19.99999870569975, 73.80000302710265, 140.0000239506796, 19.99999800025098]|18899.0664062500000000|      0.00001280|[743, 280, 0, 70]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      36|[94.89999674531403, 0.0090485040802836, 90.10000021598445, 112.99998276350712, 19.99999870569975, 73.80000302710265, 140.0000239506796, 19.99999800025098]|18899.0664062500000000|      0.00000256|[764, 288, 0, 72]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      37|[94.89999646672885, 0.0090469967182071, 90.10000054608564, 112.99998140594657, 19.999998539046626, 73.80000319793884, 140.0000253956559, 19.99999832735596]|18899.0546875000000000|      0.00001280|[784, 296, 0, 74]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      38|[94.89999646672885, 0.0090469967182071, 90.10000054608564, 112.99998140594657, 19.999998539046626, 73.80000319793884, 140.0000253956559, 19.99999832735596]|18899.0546875000000000|      0.00000256|[807, 304, 0, 76]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      39|[94.89999632641765, 0.0090486726115564, 90.10000028099866, 112.99997999605814, 19.99999858596823, 73.80000313320221, 140.00002658809984, 19.99999881615319]|18899.0449218750000000|      0.00001280|[830, 312, 0, 78]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      40|[94.89999632641765, 0.0090486726115564, 90.10000028099866, 112.99997999605814, 19.99999858596823, 73.80000313320221, 140.00002658809984, 19.99999881615319]|18899.0449218750000000|      0.00000256|[851, 320, 0, 80]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      41|[94.89999632641765, 0.0090486726115564, 90.10000028099866, 112.99997999605814, 19.99999858596823, 73.80000313320221, 140.00002658809984, 19.99999881615319]|18899.0449218750000000|      0.00000051|[872, 328, 0, 82]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      42|[94.89999632868884, 0.0090484423725377, 90.10000032801926, 112.9999796575542, 19.99999865508559, 73.80000316671376, 140.0000268784444, 19.99999886233516]|18899.0410156250000000|      0.00000256|[894, 336, 0, 84]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      43|[94.89999612277673, 0.0090475011864282, 90.10000012811741, 112.99997821052634, 19.999998550558026, 73.80000239145987, 140.00002848630197, 19.999999404892037]|18899.0273437500000000|      0.00001280|[915, 344, 0, 86]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      44|[94.89999644717682, 0.0090500808260794, 90.09999448611717, 112.99997231131945, 19.999998971470397, 73.79999788380383, 140.00003682997328, 19.999998826589465]|18898.9824218750000000|      0.00006400|[936, 352, 0, 88]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      45|[94.89999644717682, 0.0090500808260794, 90.09999448611717, 112.99997231131945, 19.999998971470397, 73.79999788380383, 140.00003682997328, 19.999998826589465]|18898.9824218750000000|      0.00001280|[957, 360, 0, 90]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      46|[94.89999644717682, 0.0090500808260794, 90.09999448611717, 112.99997231131945, 19.999998971470397, 73.79999788380383, 140.00003682997328, 19.999998826589465]|18898.9824218750000000|      0.00000256|[979, 368, 0, 92]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      47|[94.89999655871304, 0.0090477971632128, 90.0999945702779, 112.9999714370941, 19.999998974403926, 73.79999801534848, 140.00003755378913, 19.99999871053516]|18898.9628906250000000|      0.00001280|[1001, 376, 0, 94]                                                         |  | trying linear partial model with 13 points | iterate success | actual_k=4
      48|[94.89999588180959, 0.009048748203627, 90.09999533214736, 112.99996302758835, 19.999999890818707, 73.799996814603, 140.0000462611352, 19.999995094237285]|18898.8984375000000000|      0.00006400|[1022, 384, 0, 96]                                                         |  | trying linear partial model with 13 points | iterate success | actual_k=4
      49|[94.89999588180959, 0.009048748203627, 90.09999533214736, 112.99996302758835, 19.999999890818707, 73.799996814603, 140.0000462611352, 19.999995094237285]|18898.8984375000000000|      0.00001280|[1044, 392, 0, 98]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      50|[94.89999588180959, 0.009048748203627, 90.09999533214736, 112.99996302758835, 19.999999890818707, 73.799996814603, 140.0000462611352, 19.999995094237285]|18898.8984375000000000|      0.00000256|[1064, 400, 0, 100]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      51|[94.89999533161763, 0.0090474750178024, 90.09999624749256, 112.99996169743581, 20.00000053262306, 73.7999975042511, 140.00004732159047, 19.999995197345694]|18898.8867187500000000|      0.00001280|[1085, 408, 0, 102]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      52|[94.89999619303194, 0.0090491696026478, 90.09999699961068, 112.99995153919153, 20.00000097213564, 73.79999515312628, 140.00005301009696, 19.999990908910796]|18898.8300781250000000|      0.00006400|[1107, 416, 0, 104]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      53|[94.89999619303194, 0.0090491696026478, 90.09999699961068, 112.99995153919153, 20.00000097213564, 73.79999515312628, 140.00005301009696, 19.999990908910796]|18898.8300781250000000|      0.00001280|[1128, 424, 0, 106]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      54|[94.89999619303194, 0.0090491696026478, 90.09999699961068, 112.99995153919153, 20.00000097213564, 73.79999515312628, 140.00005301009696, 19.999990908910796]|18898.8300781250000000|      0.00000256|[1150, 432, 0, 108]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      55|[94.89999610305031, 0.0090472517394937, 90.09999701447866, 112.99995034380933, 20.000001063979358, 73.79999500055278, 140.00005416867674, 19.99999116213708]|18898.8164062500000000|      0.00001280|[1170, 440, 0, 110]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      56|[94.89999610305031, 0.0090472517394937, 90.09999701447866, 112.99995034380933, 20.000001063979358, 73.79999500055278, 140.00005416867674, 19.99999116213708]|18898.8164062500000000|      0.00000256|[1192, 448, 0, 112]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      57|[94.89999610305031, 0.0090472517394937, 90.09999701447866, 112.99995034380933, 20.000001063979358, 73.79999500055278, 140.00005416867674, 19.99999116213708]|18898.8164062500000000|      0.00000051|[1213, 456, 0, 114]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      58|[94.89999616221311, 0.0090474523645205, 90.09999712387564, 112.9999499785467, 20.00000111754282, 73.79999500923579, 140.0000544303044, 19.99999120232905]|18898.8125000000000000|      0.00000256|[1233, 464, 0, 116]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      59|[94.89999609780891, 0.0090485682380329, 90.09999672115177, 112.99994866671535, 20.000000955781037, 73.79999552073832, 140.00005619526985, 19.99999133755374]|18898.8027343750000000|      0.00001280|[1253, 472, 0, 118]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      60|[94.89999609780891, 0.0090485682380329, 90.09999672115177, 112.99994866671535, 20.000000955781037, 73.79999552073832, 140.00005619526985, 19.99999133755374]|18898.8027343750000000|      0.00000256|[1274, 480, 0, 120]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      61|[94.89999619457642, 0.00904704092695, 90.09999702240808, 112.99994689391526, 20.000000793043622, 73.79999532288151, 140.0000569904021, 19.99999186681296]|18898.7910156250000000|      0.00001280|[1295, 488, 0, 122]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      62|[94.89999619457642, 0.00904704092695, 90.09999702240808, 112.99994689391526, 20.000000793043622, 73.79999532288151, 140.0000569904021, 19.99999186681296]|18898.7910156250000000|      0.00000256|[1316, 496, 0, 124]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      63|[94.89999608766672, 0.0090483466607196, 90.09999699863985, 112.99994524824223, 20.000000684391125, 73.79999523880487, 140.00005839696198, 19.99999222894562]|18898.7773437500000000|      0.00001280|[1337, 504, 0, 126]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      64|[94.89999608766672, 0.0090483466607196, 90.09999699863985, 112.99994524824223, 20.000000684391125, 73.79999523880487, 140.00005839696198, 19.99999222894562]|18898.7773437500000000|      0.00000256|[1358, 512, 0, 128]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      65|[94.89999607074674, 0.009047113902152, 90.09999687749014, 112.99994349058997, 20.000000738883585, 73.79999538395286, 140.00005975824, 19.99999245804402]|18898.7656250000000000|      0.00001280|[1379, 520, 0, 130]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      66|[94.89999607074674, 0.009047113902152, 90.09999687749014, 112.99994349058997, 20.000000738883585, 73.79999538395286, 140.00005975824, 19.99999245804402]|18898.7656250000000000|      0.00000256|[1400, 528, 0, 132]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      67|[94.89999607074674, 0.009047113902152, 90.09999687749014, 112.99994349058997, 20.000000738883585, 73.79999538395286, 140.00005975824, 19.99999245804402]|18898.7656250000000000|      0.00000051|[1422, 536, 0, 134]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      68|[94.8999960918904, 0.0090474782870014, 90.09999681923844, 112.99994323095109, 20.00000067987183, 73.7999952901752, 140.00005986710408, 19.999992642399654]|18898.7636718750000000|      0.00000256|[1444, 544, 0, 136]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      69|[94.89999611107855, 0.0090481797369307, 90.09999669742977, 112.9999414059791, 20.000000599918668, 73.799995272731, 140.00006149049088, 19.999992913984286]|18898.7500000000000000|      0.00001280|[1465, 552, 0, 138]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      70|[94.89999611107855, 0.0090481797369307, 90.09999669742977, 112.9999414059791, 20.000000599918668, 73.799995272731, 140.00006149049088, 19.999992913984286]|18898.7500000000000000|      0.00000256|[1486, 560, 0, 140]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      71|[94.89999600738729, 0.0090472983570404, 90.0999965793762, 112.99993962566742, 20.000000730932324, 73.79999520207622, 140.0000630669771, 19.999993188038648]|18898.7363281250000000|      0.00001280|[1506, 568, 0, 142]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      72|[94.89999371998627, 0.0090480847389852, 90.10000226070512, 112.99993302329479, 20.00000525725412, 73.79999415905182, 140.000069922403, 19.999989507247363]|18898.6855468750000000|      0.00006400|[1529, 576, 0, 144]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      73|[94.89999371998627, 0.0090480847389852, 90.10000226070512, 112.99993302329479, 20.00000525725412, 73.79999415905182, 140.000069922403, 19.999989507247363]|18898.6855468750000000|      0.00001280|[1549, 584, 0, 146]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      74|[94.89999503432513, 0.009045013773524, 90.09999906252695, 112.99992601029564, 20.00000754860588, 73.79999497997596, 140.00007917604256, 19.999990817640075]|18898.6386718750000000|      0.00006400|[1570, 592, 0, 148]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      75|[94.89999503432513, 0.009045013773524, 90.09999906252695, 112.99992601029564, 20.00000754860588, 73.79999497997596, 140.00007917604256, 19.999990817640075]|18898.6386718750000000|      0.00001280|[1590, 600, 0, 150]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      76|[94.89999503432513, 0.009045013773524, 90.09999906252695, 112.99992601029564, 20.00000754860588, 73.79999497997596, 140.00007917604256, 19.999990817640075]|18898.6386718750000000|      0.00000256|[1611, 608, 0, 152]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      77|[94.8999950477591, 0.0090473926439571, 90.09999904274113, 112.99992531473016, 20.00000750577795, 73.79999497886807, 140.00007981507045, 19.99999081789207]|18898.6132812500000000|      0.00001280|[1631, 616, 0, 154]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      78|[94.89999341775693, 0.0090490596712964, 90.10000082701451, 112.99991612283284, 20.000008107584716, 73.79999964521602, 140.00008678445053, 19.999990960270416]|18898.5527343750000000|      0.00006400|[1653, 624, 0, 156]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      79|[94.89999341775693, 0.0090490596712964, 90.10000082701451, 112.99991612283284, 20.000008107584716, 73.79999964521602, 140.00008678445053, 19.999990960270416]|18898.5527343750000000|      0.00001280|[1674, 632, 0, 158]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      80|[94.89999341775693, 0.0090490596712964, 90.10000082701451, 112.99991612283284, 20.000008107584716, 73.79999964521602, 140.00008678445053, 19.999990960270416]|18898.5527343750000000|      0.00000256|[1694, 640, 0, 160]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
