k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5302179733351008, 0.7952687000298018, 5.253291112116963, 5.197971077703213, 6.362115555216128, 7.875064189914358]|189.0649566650390625|      2.00000000|[14, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
      28|[-1.3226689127521272, 1.552487099378545, 2.527939703362009, 5.539715642859104, 4.119076818062269, 8.15526918724443]| 16.9509735107421875|      0.25000000|[373, 56, 0, 56]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      29|[-1.3036905545189426, 1.6803013467009533, 2.4671583064191753, 5.540900647441242, 3.914013656043884, 8.147742087336857]| 14.4766721725463867|      0.50000000|[387, 58, 0, 58]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      30|[-1.3036905545189426, 1.6803013467009533, 2.4671583064191753, 5.540900647441242, 3.914013656043884, 8.147742087336857]| 14.4766721725463867|      0.25000000|[400, 60, 0, 60]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      31|[-1.3036905545189426, 1.6803013467009533, 2.4671583064191753, 5.540900647441242, 3.914013656043884, 8.147742087336857]| 14.4766721725463867|      0.12500000|[413, 62, 0, 62]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      32|[-1.2920302924850453, 1.783035277212817, 2.4363716024004263, 5.5381837568345444, 3.8510021281284383, 8.14472173607605]| 13.3998203277587891|      0.25000000|[427, 64, 0, 64]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      33|[-1.2920302924850453, 1.783035277212817, 2.4363716024004263, 5.5381837568345444, 3.8510021281284383, 8.14472173607605]| 13.3998203277587891|      0.12500000|[441, 66, 0, 66]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      34|[-1.3127057528613, 1.8397755290162037, 2.3625822956424094, 5.500450201313648, 3.7803879428813274, 8.155813309513917]| 12.3370704650878906|      0.25000000|[454, 68, 0, 68]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      35|[-1.3127057528613, 1.8397755290162037, 2.3625822956424094, 5.500450201313648, 3.7803879428813274, 8.155813309513917]| 12.3370704650878906|      0.12500000|[467, 70, 0, 70]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      36|[-1.3127057528613, 1.8397755290162037, 2.3625822956424094, 5.500450201313648, 3.7803879428813274, 8.155813309513917]| 12.3370704650878906|      0.06250000|[480, 72, 0, 72]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      37|[-1.300291503434941, 1.8580841149641403, 2.3261690518728573, 5.482305414468213, 3.741082221279764, 8.170538618667223]| 11.8534154891967773|      0.12500000|[494, 74, 0, 74]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      38|[-1.2972924713703213, 1.928472488305438, 2.273645238824167, 5.417954134199946, 3.6821749538285964, 8.15346295361021]| 10.9359493255615234|      0.25000000|[507, 76, 0, 76]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      39|[-1.2972924713703213, 1.928472488305438, 2.273645238824167, 5.417954134199946, 3.6821749538285964, 8.15346295361021]| 10.9359493255615234|      0.12500000|[521, 78, 0, 78]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      40|[-1.2719616065541437, 1.9812619291468139, 2.1979822427914892, 5.424376249513758, 3.6156576961028075, 8.108675186148375]| 10.0726642608642578|      0.25000000|[534, 80, 0, 80]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      41|[-1.2719616065541437, 1.9812619291468139, 2.1979822427914892, 5.424376249513758, 3.6156576961028075, 8.108675186148375]| 10.0726642608642578|      0.12500000|[547, 82, 0, 82]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      42|[-1.245064656382229, 1.9854188797118826, 2.127715729016094, 5.414895837966019, 3.535104253146039, 8.16671099836805]|  9.4601678848266602|      0.25000000|[560, 84, 0, 84]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      43|[-1.245064656382229, 1.9854188797118826, 2.127715729016094, 5.414895837966019, 3.535104253146039, 8.16671099836805]|  9.4601678848266602|      0.12500000|[573, 86, 0, 86]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      44|[-1.267122426052849, 2.072254345026038, 2.105764673608267, 5.370014008669497, 3.4671341824049984, 8.144758804633247]|  8.7801904678344727|      0.25000000|[586, 88, 0, 88]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      45|[-1.267122426052849, 2.072254345026038, 2.105764673608267, 5.370014008669497, 3.4671341824049984, 8.144758804633247]|  8.7801904678344727|      0.12500000|[599, 90, 0, 90]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      46|[-1.2460488907230949, 2.091967990586029, 2.027245384048137, 5.318687664191024, 3.3897234864561243, 8.145194659656275]|  8.1421918869018555|      0.25000000|[612, 92, 0, 92]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      47|[-1.2460488907230949, 2.091967990586029, 2.027245384048137, 5.318687664191024, 3.3897234864561243, 8.145194659656275]|  8.1421918869018555|      0.12500000|[625, 94, 0, 94]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      48|[-1.2460488907230949, 2.091967990586029, 2.027245384048137, 5.318687664191024, 3.3897234864561243, 8.145194659656275]|  8.1421918869018555|      0.06250000|[638, 96, 0, 96]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      49|[-1.219275220599288, 2.1218765382604134, 2.0006740617284002, 5.305712451414133, 3.354465635818583, 8.131875800241648]|  7.7811079025268555|      0.12500000|[651, 98, 0, 98]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      50|[-1.219275220599288, 2.1218765382604134, 2.0006740617284002, 5.305712451414133, 3.354465635818583, 8.131875800241648]|  7.7811079025268555|      0.06250000|[665, 100, 0, 100]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      51|[-1.1895497779337578, 2.146883290435933, 1.9772720613515495, 5.288663096358748, 3.317063762875911, 8.119223678881658]|  7.4390387535095215|      0.12500000|[678, 102, 0, 102]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      52|[-1.1895497779337578, 2.146883290435933, 1.9772720613515495, 5.288663096358748, 3.317063762875911, 8.119223678881658]|  7.4390387535095215|      0.06250000|[691, 104, 0, 104]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      53|[-1.1713189159179178, 2.1903010828132685, 1.9709775679279808, 5.279487073700051, 3.280785020510337, 8.103449846490069]|  7.1239686012268066|      0.12500000|[705, 106, 0, 106]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      54|[-1.1162296489410806, 2.2730624765844625, 1.9395322648774636, 5.267865730561686, 3.2129734546524755, 8.099154127617687]|  6.5178041458129883|      0.25000000|[719, 108, 0, 108]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      55|[-1.1162296489410806, 2.2730624765844625, 1.9395322648774636, 5.267865730561686, 3.2129734546524755, 8.099154127617687]|  6.5178041458129883|      0.12500000|[732, 110, 0, 110]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      56|[-1.1162296489410806, 2.2730624765844625, 1.9395322648774636, 5.267865730561686, 3.2129734546524755, 8.099154127617687]|  6.5178041458129883|      0.06250000|[746, 112, 0, 112]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      57|[-1.1162296489410806, 2.2730624765844625, 1.9395322648774636, 5.267865730561686, 3.2129734546524755, 8.099154127617687]|  6.5178041458129883|      0.03125000|[759, 114, 0, 114]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      58|[-1.1077918767732953, 2.2957204236144797, 1.9330425278452283, 5.269900112021684, 3.1963653374648424, 8.090793566270566]|  6.3835439682006836|      0.06250000|[772, 116, 0, 116]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      59|[-1.107148019856253, 2.3191602290225375, 1.8859979668920357, 5.241275457372318, 3.18277640971185, 8.102591466259655]|  6.1762065887451172|      0.12500000|[785, 118, 0, 118]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      60|[-1.107148019856253, 2.3191602290225375, 1.8859979668920357, 5.241275457372318, 3.18277640971185, 8.102591466259655]|  6.1762065887451172|      0.06250000|[799, 120, 0, 120]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      61|[-1.0878959555830154, 2.335712694316424, 1.8687666234663114, 5.204976505717386, 3.150805189776943, 8.077592827851028]|  5.9339323043823242|      0.12500000|[812, 122, 0, 122]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      62|[-1.0878959555830154, 2.335712694316424, 1.8687666234663114, 5.204976505717386, 3.150805189776943, 8.077592827851028]|  5.9339323043823242|      0.06250000|[825, 124, 0, 124]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      63|[-1.0488100421011186, 2.3335851157604406, 1.8703715741545177, 5.178077986793549, 3.119881201270797, 8.051294243770549]|  5.7532935142517090|      0.12500000|[838, 126, 0, 126]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      64|[-1.0488100421011186, 2.3335851157604406, 1.8703715741545177, 5.178077986793549, 3.119881201270797, 8.051294243770549]|  5.7532935142517090|      0.06250000|[852, 128, 0, 128]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      65|[-1.0390080788836, 2.3765232260671736, 1.832552898724896, 5.185306110178493, 3.117703794028397, 8.029402438930589]|  5.5713024139404297|      0.12500000|[865, 130, 0, 130]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      66|[-1.0390080788836, 2.3765232260671736, 1.832552898724896, 5.185306110178493, 3.117703794028397, 8.029402438930589]|  5.5713024139404297|      0.06250000|[878, 132, 0, 132]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      67|[-1.0213825234562435, 2.413914283283531, 1.7932469815908205, 5.174575276257809, 3.0959474266851594, 8.021399114761078]|  5.3349080085754395|      0.12500000|[892, 134, 0, 134]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      68|[-1.0213825234562435, 2.413914283283531, 1.7932469815908205, 5.174575276257809, 3.0959474266851594, 8.021399114761078]|  5.3349080085754395|      0.06250000|[906, 136, 0, 136]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      69|[-0.9937676477831393, 2.4583757907708184, 1.7908520941725032, 5.179928824410644, 3.0745694330711446, 7.995410109028174]|  5.1481637954711914|      0.12500000|[920, 138, 0, 138]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      70|[-0.9937676477831393, 2.4583757907708184, 1.7908520941725032, 5.179928824410644, 3.0745694330711446, 7.995410109028174]|  5.1481637954711914|      0.06250000|[933, 140, 0, 140]                                                         |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      71|[-0.9937676477831393, 2.4583757907708184, 1.7908520941725032, 5.179928824410644, 3.0745694330711446, 7.995410109028174]|  5.1481637954711914|      0.03125000|[947, 142, 0, 142]                                                         |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      72|[-0.9937676477831393, 2.4583757907708184, 1.7908520941725032, 5.179928824410644, 3.0745694330711446, 7.995410109028174]|  5.1481637954711914|      0.01562500|[960, 144, 0, 144]                                                         |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      73|[-0.9937676477831393, 2.4583757907708184, 1.7908520941725032, 5.179928824410644, 3.0745694330711446, 7.995410109028174]|  5.1481637954711914|      0.00781250|[973, 146, 0, 146]                                                         |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      74|[-0.9926410297013287, 2.4605788243647573, 1.788120376625182, 5.1768620672053425, 3.0691165054745566, 7.992527257827804]|  5.1197457313537598|      0.01562500|[986, 148, 0, 148]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      75|[-0.9926410297013287, 2.4605788243647573, 1.788120376625182, 5.1768620672053425, 3.0691165054745566, 7.992527257827804]|  5.1197457313537598|      0.00781250|[999, 150, 0, 150]                                                         |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      76|[-0.9907466326645293, 2.4643982447116928, 1.784780940304996, 5.1742229953681065, 3.0643173570737976, 7.991219556080768]|  5.0896992683410645|      0.01562500|[1012, 152, 0, 152]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      77|[-0.9869689775975398, 2.4713575878292597, 1.7780717348468627, 5.17135982525396, 3.0536879607544463, 7.987315424490901]|  5.0302925109863281|      0.03125000|[1025, 154, 0, 154]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      78|[-0.9869689775975398, 2.4713575878292597, 1.7780717348468627, 5.17135982525396, 3.0536879607544463, 7.987315424490901]|  5.0302925109863281|      0.01562500|[1038, 156, 0, 156]                                                        |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      79|[-0.9838168882058743, 2.4792621943159583, 1.7711109742093223, 5.164177939237546, 3.0452594752900772, 7.986508509917717]|  4.9734368324279785|      0.03125000|[1051, 158, 0, 158]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      80|[-0.9838168882058743, 2.4792621943159583, 1.7711109742093223, 5.164177939237546, 3.0452594752900772, 7.986508509917717]|  4.9734368324279785|      0.01562500|[1064, 160, 0, 160]                                                        |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
