k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 5.0]                                                                      |149.7192190771219771|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 5.0]                                                                      |149.7192190771219771|      0.50000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.0, 5.0]                                                                      |149.7192190771219771|      0.25000000|[15, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.7946234212397434, 4.8574501459252515]                                        | 42.3255882263183594|      0.50000000|[21, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       4|[0.7946234212397434, 4.8574501459252515]                                        | 42.3255882263183594|      0.25000000|[28, 10, 0, 10]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[0.5062487595692684, 4.768964820245943]                                         |  0.3189267516136169|      0.00097656|[240, 93, 0, 93]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[0.5057808386489706, 4.768107659625782]                                         |  0.3183966577053070|      0.00195312|[245, 95, 0, 95]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      38|[0.506718173569416, 4.7663941542967745]                                         |  0.3171867728233337|      0.00390625|[253, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      39|[0.5074153830349629, 4.762550628828711]                                         |  0.3146218359470367|      0.00781250|[259, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      40|[0.5074153830349629, 4.762550628828711]                                         |  0.3146218359470367|      0.00390625|[265, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      41|[0.5074862397574302, 4.7586450215279985]                                        |  0.3123813569545746|      0.00781250|[273, 105, 0, 105]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      42|[0.5074862397574302, 4.7586450215279985]                                        |  0.3123813569545746|      0.00390625|[280, 108, 0, 108]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      43|[0.5074862397574302, 4.7586450215279985]                                        |  0.3123813569545746|      0.00195312|[288, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[0.5089023493826036, 4.75729990785432]                                          |  0.3111429214477539|      0.00390625|[294, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      45|[0.5081356622616402, 4.753469636333782]                                         |  0.3095239400863647|      0.00781250|[301, 116, 0, 116]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      46|[0.5081356622616402, 4.753469636333782]                                         |  0.3095239400863647|      0.00390625|[307, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      47|[0.5109291354472523, 4.750739197426983]                                         |  0.3069605827331543|      0.00781250|[312, 120, 0, 120]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      48|[0.5109291354472523, 4.750739197426983]                                         |  0.3069605827331543|      0.00390625|[318, 122, 0, 122]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      49|[0.511505794636047, 4.746875746477057]                                          |  0.3043011128902435|      0.00781250|[325, 125, 0, 125]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      50|[0.511505794636047, 4.746875746477057]                                          |  0.3043011128902435|      0.00390625|[331, 127, 0, 127]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      51|[0.511505794636047, 4.746875746477057]                                          |  0.3043011128902435|      0.00195312|[337, 129, 0, 129]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      52|[0.5109060954073044, 4.745016967818725]                                         |  0.3032791912555695|      0.00390625|[344, 132, 0, 132]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      53|[0.5123098724335574, 4.741371669597308]                                         |  0.3006928861141205|      0.00781250|[349, 134, 0, 134]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      54|[0.5123098724335574, 4.741371669597308]                                         |  0.3006928861141205|      0.00390625|[355, 136, 0, 136]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      55|[0.5123098724335574, 4.741371669597308]                                         |  0.3006928861141205|      0.00195312|[361, 138, 0, 138]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      56|[0.5131218218937552, 4.739595315088853]                                         |  0.2995285689830780|      0.00390625|[367, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      57|[0.5131218218937552, 4.739595315088853]                                         |  0.2995285689830780|      0.00195312|[375, 143, 0, 143]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      58|[0.5131218218937552, 4.739595315088853]                                         |  0.2995285689830780|      0.00097656|[381, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      59|[0.5129869974811502, 4.738628104308221]                                         |  0.2989044785499573|      0.00195312|[386, 147, 0, 147]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      60|[0.5135999242029582, 4.736773645330697]                                         |  0.2976858913898468|      0.00390625|[392, 149, 0, 149]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      61|[0.5135724488465059, 4.732867491958479]                                         |  0.2955413460731506|      0.00781250|[399, 152, 0, 152]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      62|[0.5135724488465059, 4.732867491958479]                                         |  0.2955413460731506|      0.00390625|[406, 155, 0, 155]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      63|[0.5135724488465059, 4.732867491958479]                                         |  0.2955413460731506|      0.00195312|[413, 158, 0, 158]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      64|[0.5145805809487735, 4.731194659949578]                                         |  0.2941359877586365|      0.00390625|[419, 160, 0, 160]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
