k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.6946363049347228, 2.047764202659824]                                         | 99.4427566528320312|      1.11111111|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.90000000|[59, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       8|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.81000000|[65, 22, 0, 22]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.81000000|[68, 23, 0, 23]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       8|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.81000000|[71, 24, 0, 24]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       8|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.81000000|[74, 25, 0, 25]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.72900000|[80, 27, 0, 27]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       9|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.72900000|[83, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.72900000|[86, 29, 0, 29]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
       9|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.72900000|[91, 31, 0, 31]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | DECALRED SUCCESS
      10|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.65610000|[99, 34, 0, 34]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.65610000|[102, 35, 0, 35]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      11|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.59049000|[108, 37, 0, 37]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.59049000|[111, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      12|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.53144100|[117, 40, 0, 40]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      13|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.47829690|[123, 42, 0, 42]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      13|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.47829690|[126, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      13|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.47829690|[131, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | DECALRED SUCCESS
      14|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.43046721|[137, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      15|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.38742049|[143, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.38742049|[146, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.38742049|[149, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.38742049|[152, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.38742049|[155, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.34867844|[161, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.31381060|[167, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.31381060|[170, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.27947736504558, 0.1896047220550955]                                          |  0.5568201541900635|      0.31381060|[173, 59, 0, 59]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      18|[1.59224200672735, 0.1640045436956529]                                          |  0.3511679470539093|      0.34867844|[179, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      18|[1.59224200672735, 0.1640045436956529]                                          |  0.3511679470539093|      0.34867844|[184, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
      18|[1.59224200672735, 0.1640045436956529]                                          |  0.3511679470539093|      0.34867844|[187, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.59224200672735, 0.1640045436956529]                                          |  0.3511679470539093|      0.31381060|[193, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[1.59224200672735, 0.1640045436956529]                                          |  0.3511679470539093|      0.28242954|[199, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[1.59224200672735, 0.1640045436956529]                                          |  0.3511679470539093|      0.25418658|[205, 70, 0, 70]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[1.59224200672735, 0.1640045436956529]                                          |  0.3511679470539093|      0.22876792|[211, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[1.59224200672735, 0.1640045436956529]                                          |  0.3511679470539093|      0.22876792|[214, 73, 0, 73]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.59224200672735, 0.1640045436956529]                                          |  0.3511679470539093|      0.20589113|[220, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[1.59224200672735, 0.1640045436956529]                                          |  0.3511679470539093|      0.20589113|[223, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.59224200672735, 0.1640045436956529]                                          |  0.3511679470539093|      0.20589113|[226, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.59224200672735, 0.1640045436956529]                                          |  0.3511679470539093|      0.20589113|[229, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.59224200672735, 0.1640045436956529]                                          |  0.3511679470539093|      0.20589113|[232, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      24|[1.4064324928100447, 0.2526949197971837]                                        |  0.2344779819250107|      0.22876792|[238, 81, 0, 81]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
