k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
      31|[-1.5628240963396234, 1.9671177709575574, 2.266418940705601, 5.571061519134366, 4.135459902524338, 7.755014824864492]| 13.2245550155639648|      0.20000000|[570, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      32|[-1.5394428747330147, 2.083905909361434, 2.175988936509458, 5.535128267631636, 4.008696056180487, 7.738401810629281]| 11.5341997146606445|      1.00000000|[589, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | iterate success | actual_k=2
      33|[-1.5394428747330147, 2.083905909361434, 2.175988936509458, 5.535128267631636, 4.008696056180487, 7.738401810629281]| 11.5341997146606445|      0.20000000|[615, 242, 0, 121]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      34|[-1.5394428747330147, 2.083905909361434, 2.175988936509458, 5.535128267631636, 4.008696056180487, 7.738401810629281]| 11.5341997146606445|      0.04000000|[641, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 23 points | exploitation failed, decreasing delta | actual_k=2
      35|[-1.5302615547907816, 2.090399828255626, 2.1489691768505224, 5.516402287557906, 4.000988792090436, 7.756661074579721]| 11.3473033905029297|      0.20000000|[653, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      36|[-1.5302615547907816, 2.090399828255626, 2.1489691768505224, 5.516402287557906, 4.000988792090436, 7.756661074579721]| 11.3473033905029297|      0.04000000|[678, 266, 0, 133]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 18 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      37|[-1.5348383934935352, 2.1208495737242683, 2.1402949428110447, 5.528011302098289, 3.9834040304577347, 7.7451445580953635]| 11.1029138565063477|      0.20000000|[689, 270, 0, 135]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      38|[-1.5348383934935352, 2.1208495737242683, 2.1402949428110447, 5.528011302098289, 3.9834040304577347, 7.7451445580953635]| 11.1029138565063477|      0.04000000|[712, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      39|[-1.5290829638326482, 2.1553199288101417, 2.12499037369803, 5.530970127142276, 3.9721470513206936, 7.742150298753785]| 10.8338871002197266|      0.20000000|[723, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      40|[-1.5290829638326482, 2.1553199288101417, 2.12499037369803, 5.530970127142276, 3.9721470513206936, 7.742150298753785]| 10.8338871002197266|      0.04000000|[747, 294, 0, 147]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      41|[-1.5264242066712252, 2.161845309572783, 2.1120211304588503, 5.531233098553496, 3.935279429101348, 7.737369250334177]| 10.5939121246337891|      0.20000000|[758, 298, 0, 149]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      42|[-1.5264242066712252, 2.161845309572783, 2.1120211304588503, 5.531233098553496, 3.935279429101348, 7.737369250334177]| 10.5939121246337891|      0.04000000|[782, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      43|[-1.5145398967381127, 2.1804860840686016, 2.095184580698817, 5.544271854952525, 3.9100024108910336, 7.733024313309326]| 10.3454055786132812|      0.20000000|[792, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      44|[-1.5145398967381127, 2.1804860840686016, 2.095184580698817, 5.544271854952525, 3.9100024108910336, 7.733024313309326]| 10.3454055786132812|      0.04000000|[818, 322, 0, 161]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 13 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
