k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 0.0]                                                                      |416.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[2.0, 0.0]                                                                      |416.0000000000000000|      0.20000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.8022476713770905, 0.0299001091004173]                                        |261.4271850585937500|      1.00000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[1.8022476713770905, 0.0299001091004173]                                        |261.4271850585937500|      0.20000000|[18, 6, 0, 6]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.609145352582306, 0.0819721215070588]                                         |155.2949371337890625|      1.00000000|[24, 8, 0, 8]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[0.691660575778534, 0.4797430157833151]                                         | 27.2172908782958984|      5.00000000|[29, 10, 0, 10]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       6|[0.691660575778534, 0.4797430157833151]                                         | 27.2172908782958984|      1.00000000|[37, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.691660575778534, 0.4797430157833151]                                         | 27.2172908782958984|      0.20000000|[43, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.8422712829358616, 0.6113348654153106]                                        | 13.9077281951904297|      1.00000000|[48, 17, 0, 17]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       9|[0.8422712829358616, 0.6113348654153106]                                        | 13.9077281951904297|      0.20000000|[55, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[1.0040700684549664, 0.986038204945502]                                         |  0.0155552010983229|      0.00160000|[124, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[1.0035521152862013, 0.9875520492290947]                                        |  0.0123214544728398|      0.00800000|[129, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      22|[1.001552894813879, 0.995298217152852]                                          |  0.0018129387171939|      0.04000000|[135, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      23|[1.001552894813879, 0.995298217152852]                                          |  0.0018129387171939|      0.00800000|[141, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[1.001552894813879, 0.995298217152852]                                          |  0.0018129387171939|      0.00160000|[148, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[1.0007620673815958, 0.9966891132569333]                                        |  0.0008504636934958|      0.00800000|[154, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      26|[1.0007620673815958, 0.9966891132569333]                                        |  0.0008504636934958|      0.00160000|[162, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[1.0007620673815958, 0.9966891132569333]                                        |  0.0008504636934958|      0.00032000|[168, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[1.0006835588023228, 0.9969993331837281]                                        |  0.0006980218458921|      0.00160000|[174, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      29|[1.0006835588023228, 0.9969993331837281]                                        |  0.0006980218458921|      0.00032000|[180, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[1.000662657605063, 0.9973186498603254]                                         |  0.0005616004928015|      0.00160000|[186, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      31|[1.0002691943670736, 0.9988695162892454]                                        |  0.0000994927177089|      0.00800000|[191, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      32|[1.0002691943670736, 0.9988695162892454]                                        |  0.0000994927177089|      0.00160000|[198, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[1.0002691943670736, 0.9988695162892454]                                        |  0.0000994927177089|      0.00032000|[206, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[1.0002128278490894, 0.9991845128220046]                                        |  0.0000522916525370|      0.00160000|[212, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      35|[1.0002128278490894, 0.9991845128220046]                                        |  0.0000522916525370|      0.00032000|[219, 82, 0, 82]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[1.0000295901103247, 0.9994468559772276]                                        |  0.0000238295360759|      0.00160000|[224, 84, 0, 84]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      37|[1.0000295901103247, 0.9994468559772276]                                        |  0.0000238295360759|      0.00032000|[231, 87, 0, 87]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[1.0000875703258876, 0.9997615594799143]                                        |  0.0000048036813496|      0.00160000|[236, 89, 0, 89]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      39|[1.0000875703258876, 0.9997615594799143]                                        |  0.0000048036813496|      0.00032000|[242, 91, 0, 91]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[1.0000875703258876, 0.9997615594799143]                                        |  0.0000048036813496|      0.00006400|[249, 94, 0, 94]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      41|[1.0000763196885858, 0.9998245628382398]                                        |  0.0000027748626508|      0.00032000|[254, 96, 0, 96]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      42|[1.0000763196885858, 0.9998245628382398]                                        |  0.0000027748626508|      0.00006400|[260, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      43|[1.0000421327614397, 0.99987866694171]                                          |  0.0000012234770566|      0.00032000|[266, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      44|[1.0000421327614397, 0.99987866694171]                                          |  0.0000012234770566|      0.00006400|[272, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      45|[1.0000190709820687, 0.9999383674805036]                                        |  0.0000003071117476|      0.00032000|[277, 104, 0, 104]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      46|[1.0000190709820687, 0.9999383674805036]                                        |  0.0000003071117476|      0.00006400|[284, 107, 0, 107]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      47|[1.0000190709820687, 0.9999383674805036]                                        |  0.0000003071117476|      0.00001280|[290, 109, 0, 109]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      48|[1.0000176571554402, 0.9999510891586265]                                        |  0.0000002010584410|      0.00006400|[296, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      49|[1.0000176571554402, 0.9999510891586265]                                        |  0.0000002010584410|      0.00001280|[302, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      50|[1.0000097335117089, 0.9999611418135006]                                        |  0.0000001181784910|      0.00006400|[307, 115, 0, 115]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      51|[1.0000097335117089, 0.9999611418135006]                                        |  0.0000001181784910|      0.00001280|[315, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      52|[1.0000078958851457, 0.9999738092176789]                                        |  0.0000000551746062|      0.00006400|[320, 120, 0, 120]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      53|[1.0000078958851457, 0.9999738092176789]                                        |  0.0000000551746062|      0.00001280|[326, 122, 0, 122]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      54|[1.000006285958903, 0.9999865075694417]                                         |  0.0000000169728462|      0.00006400|[331, 124, 0, 124]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      55|[1.000006285958903, 0.9999865075694417]                                         |  0.0000000169728462|      0.00001280|[339, 127, 0, 127]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      56|[0.9999989617718084, 0.9999970050111969]                                        |  0.0000000010436280|      0.00006400|[345, 129, 0, 129]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      57|[0.9999989617718084, 0.9999970050111969]                                        |  0.0000000010436280|      0.00001280|[352, 132, 0, 132]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      58|[0.9999989617718084, 0.9999970050111969]                                        |  0.0000000010436280|      0.00000256|[360, 135, 0, 135]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      59|[0.9999989617718084, 0.9999970050111969]                                        |  0.0000000010436280|      0.00000051|[368, 138, 0, 138]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      60|[0.9999992740931675, 0.9999974107196743]                                        |  0.0000000007129864|      0.00000256|[374, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      61|[1.0000008275570416, 0.9999994455046732]                                        |  0.0000000001148867|      0.00001280|[382, 143, 0, 143]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      62|[1.0000008275570416, 0.9999994455046732]                                        |  0.0000000001148867|      0.00000256|[388, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      63|[1.0000008275570416, 0.9999994455046732]                                        |  0.0000000001148867|      0.00000051|[395, 148, 0, 148]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      64|[1.0000003627741134, 0.9999996602622802]                                        |  0.0000000000249011|      0.00000256|[401, 150, 0, 150]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      65|[1.0000003627741134, 0.9999996602622802]                                        |  0.0000000000249011|      0.00000051|[408, 153, 0, 153]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      66|[1.0000003627741134, 0.9999996602622802]                                        |  0.0000000000249011|      0.00000010|[415, 156, 0, 156]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      67|[1.0000002663163228, 0.9999996946374838]                                        |  0.0000000000151878|      0.00000051|[420, 158, 0, 158]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      68|[1.0000002663163228, 0.9999996946374838]                                        |  0.0000000000151878|      0.00000010|[426, 160, 0, 160]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
