k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0]                                                                      | 24.0625000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0]                                                                      | 24.0625000000000000|      0.50000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[0.5272376610220619, 0.6402943820135641]                                        |  0.2600572407245636|      0.00781250|[220, 84, 0, 84]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      36|[0.5224951965899329, 0.6465027785344052]                                        |  0.2558442354202271|      0.01562500|[227, 87, 0, 87]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      37|[0.5096182138317966, 0.6553528598925995]                                        |  0.2497237473726273|      0.03125000|[235, 90, 0, 90]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      38|[0.5096182138317966, 0.6553528598925995]                                        |  0.2497237473726273|      0.01562500|[242, 93, 0, 93]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[0.5096182138317966, 0.6553528598925995]                                        |  0.2497237473726273|      0.00781250|[249, 96, 0, 96]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[0.5096182138317966, 0.6553528598925995]                                        |  0.2497237473726273|      0.00390625|[255, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      41|[0.5096182138317966, 0.6553528598925995]                                        |  0.2497237473726273|      0.00195312|[261, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[0.5099032358381413, 0.6572850761645329]                                        |  0.2486088424921036|      0.00390625|[267, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      43|[0.5081708808989035, 0.6607861810511363]                                        |  0.2474578022956848|      0.00781250|[275, 105, 0, 105]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      44|[0.5017416650789784, 0.6652246875782043]                                        |  0.2449594140052795|      0.01562500|[282, 108, 0, 108]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      45|[0.5017416650789784, 0.6652246875782043]                                        |  0.2449594140052795|      0.00781250|[290, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[0.5017416650789784, 0.6652246875782043]                                        |  0.2449594140052795|      0.00390625|[296, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      47|[0.498877931653541, 0.6678813433576632]                                         |  0.2439730614423752|      0.00781250|[303, 116, 0, 116]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      48|[0.498877931653541, 0.6678813433576632]                                         |  0.2439730614423752|      0.00390625|[309, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      49|[0.498877931653541, 0.6678813433576632]                                         |  0.2439730614423752|      0.00195312|[317, 121, 0, 121]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      50|[0.4979582829011993, 0.6696044055846131]                                        |  0.2435096949338913|      0.00390625|[324, 124, 0, 124]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      51|[0.4979582829011993, 0.6696044055846131]                                        |  0.2435096949338913|      0.00195312|[332, 127, 0, 127]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      52|[0.4962770871670835, 0.6705985273926507]                                        |  0.2431131601333618|      0.00390625|[338, 129, 0, 129]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      53|[0.4962770871670835, 0.6705985273926507]                                        |  0.2431131601333618|      0.00195312|[345, 132, 0, 132]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      54|[0.4962770871670835, 0.6705985273926507]                                        |  0.2431131601333618|      0.00097656|[353, 135, 0, 135]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      55|[0.4962770871670835, 0.6705985273926507]                                        |  0.2431131601333618|      0.00048828|[361, 138, 0, 138]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      56|[0.4961031151380565, 0.6710547645154473]                                        |  0.2430050224065781|      0.00097656|[367, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      57|[0.4954630489290161, 0.6717923209976578]                                        |  0.2428075820207596|      0.00195312|[375, 143, 0, 143]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      58|[0.4954630489290161, 0.6717923209976578]                                        |  0.2428075820207596|      0.00097656|[381, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      59|[0.4950991548114017, 0.6726985524181966]                                        |  0.2426597923040390|      0.00195312|[386, 147, 0, 147]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      60|[0.4936678900210837, 0.6740275288535111]                                        |  0.2422989904880524|      0.00390625|[392, 149, 0, 149]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      61|[0.4904913898649649, 0.6763009922512102]                                        |  0.2416976690292358|      0.00781250|[399, 152, 0, 152]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      62|[0.4904913898649649, 0.6763009922512102]                                        |  0.2416976690292358|      0.00390625|[406, 155, 0, 155]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      63|[0.4878372889754954, 0.6791670937028372]                                        |  0.2411993891000748|      0.00781250|[413, 158, 0, 158]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      64|[0.4878372889754954, 0.6791670937028372]                                        |  0.2411993891000748|      0.00390625|[419, 160, 0, 160]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
