k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[-0.6038333899898278, 0.6114600077724313, -1.8959444386350075, -0.0483064604405296, -0.0368624280811729, 0.0096464167476573, 0.0251588161725594, -0.1528765353051247, 1.0994158366671225, -0.0930665042531266, -0.0727589010090583, 399.75925475492795, -0.0235849057236923, -0.0128025127399543, -0.0118049347078388, -0.0428944312832457, -0.1434255713607893, 0.6853376928776707, -0.0136011346839474, 0.0110469104887111, 401.9698427874066, 0.0099260622199434, 0.0108291203589541, -0.0550966541950844, -0.0246329824862389, -0.0746359400027161, 0.8959270327965437, -0.0435095305164483, -0.0234442659973194, 400.41991853968966, 0.0692942309932736, -1.1465927769653557, -0.0537458167898489, -1.40803759712883, -0.0329612355904207, 0.4065791577497157, 0.0303573434613606, -0.0385300672560829, 406.98506122048803, 0.1468687994866257, -1.1709731268705519, -0.0112608091076137, -1.0401570026509184, -0.0708625052662938, 0.352373469395967, -0.0191125795262914, -0.0597299122369797, 405.953837498719, 0.1045979323031562, -1.2237942386824716, -0.0531655905342197, -0.8616980893527216, -0.0725683410043128, 0.2802110598888102, -0.0499087162579085, -0.0358421202157111, 404.73686391912]|56170.3593750000000000|      0.38742049|[1280, 88, 0, 22]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
      12|[-0.6385875417454776, 0.6901951924465967, -1.911637518485351, 0.127023206374867, 0.0590719922323059, -0.0282731529706692, 0.0384031355049561, -0.0638643533898947, 1.109506283111734, -0.0281888181471762, -0.0222000247708697, 399.7804919973641, 0.0117134825413504, 0.0302500159683141, -0.1086030006470477, -0.0397844956707154, -0.1661620777694384, 0.6489886400392441, -0.0533432179189267, 0.0265051282663636, 402.0238764496375, -0.0153405186025789, -0.0565597274589241, -0.0583746758679818, -0.0487523417613072, -0.1733853758969473, 0.9035205615564376, -0.0741321887956139, 0.0009322816177975, 400.417053874853, 0.130296818159394, -1.2372725124645134, -0.0856173998412255, -1.3409693905317512, -0.0222901530297438, 0.4623574884959628, 0.012501358268915, -0.0252076815023891, 407.0040365809307, 0.1870075439120334, -1.1754345747122625, -0.04839698806627, -0.9871632693609322, -0.0204904549978459, 0.3931066577620499, 0.0561602290334865, -0.0729723827610659, 405.9562493042046, 0.1540416537781029, -1.2460756743187507, -0.0834184350067582, -0.8161172853195359, -0.0615478481582901, 0.266841038166773, -0.1261694704097909, -0.0331258503647542, 404.73952162614]|39096.0468750000000000|      0.43046721|[1396, 96, 0, 24]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
      13|[-0.6385875417454776, 0.6901951924465967, -1.911637518485351, 0.127023206374867, 0.0590719922323059, -0.0282731529706692, 0.0384031355049561, -0.0638643533898947, 1.109506283111734, -0.0281888181471762, -0.0222000247708697, 399.7804919973641, 0.0117134825413504, 0.0302500159683141, -0.1086030006470477, -0.0397844956707154, -0.1661620777694384, 0.6489886400392441, -0.0533432179189267, 0.0265051282663636, 402.0238764496375, -0.0153405186025789, -0.0565597274589241, -0.0583746758679818, -0.0487523417613072, -0.1733853758969473, 0.9035205615564376, -0.0741321887956139, 0.0009322816177975, 400.417053874853, 0.130296818159394, -1.2372725124645134, -0.0856173998412255, -1.3409693905317512, -0.0222901530297438, 0.4623574884959628, 0.012501358268915, -0.0252076815023891, 407.0040365809307, 0.1870075439120334, -1.1754345747122625, -0.04839698806627, -0.9871632693609322, -0.0204904549978459, 0.3931066577620499, 0.0561602290334865, -0.0729723827610659, 405.9562493042046, 0.1540416537781029, -1.2460756743187507, -0.0834184350067582, -0.8161172853195359, -0.0615478481582901, 0.266841038166773, -0.1261694704097909, -0.0331258503647542, 404.73952162614]|39096.0468750000000000|      0.38742049|[1512, 104, 0, 26]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      14|[-0.6385875417454776, 0.6901951924465967, -1.911637518485351, 0.127023206374867, 0.0590719922323059, -0.0282731529706692, 0.0384031355049561, -0.0638643533898947, 1.109506283111734, -0.0281888181471762, -0.0222000247708697, 399.7804919973641, 0.0117134825413504, 0.0302500159683141, -0.1086030006470477, -0.0397844956707154, -0.1661620777694384, 0.6489886400392441, -0.0533432179189267, 0.0265051282663636, 402.0238764496375, -0.0153405186025789, -0.0565597274589241, -0.0583746758679818, -0.0487523417613072, -0.1733853758969473, 0.9035205615564376, -0.0741321887956139, 0.0009322816177975, 400.417053874853, 0.130296818159394, -1.2372725124645134, -0.0856173998412255, -1.3409693905317512, -0.0222901530297438, 0.4623574884959628, 0.012501358268915, -0.0252076815023891, 407.0040365809307, 0.1870075439120334, -1.1754345747122625, -0.04839698806627, -0.9871632693609322, -0.0204904549978459, 0.3931066577620499, 0.0561602290334865, -0.0729723827610659, 405.9562493042046, 0.1540416537781029, -1.2460756743187507, -0.0834184350067582, -0.8161172853195359, -0.0615478481582901, 0.266841038166773, -0.1261694704097909, -0.0331258503647542, 404.73952162614]|39096.0468750000000000|      0.34867844|[1628, 112, 0, 28]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      15|[-0.6385875417454776, 0.6901951924465967, -1.911637518485351, 0.127023206374867, 0.0590719922323059, -0.0282731529706692, 0.0384031355049561, -0.0638643533898947, 1.109506283111734, -0.0281888181471762, -0.0222000247708697, 399.7804919973641, 0.0117134825413504, 0.0302500159683141, -0.1086030006470477, -0.0397844956707154, -0.1661620777694384, 0.6489886400392441, -0.0533432179189267, 0.0265051282663636, 402.0238764496375, -0.0153405186025789, -0.0565597274589241, -0.0583746758679818, -0.0487523417613072, -0.1733853758969473, 0.9035205615564376, -0.0741321887956139, 0.0009322816177975, 400.417053874853, 0.130296818159394, -1.2372725124645134, -0.0856173998412255, -1.3409693905317512, -0.0222901530297438, 0.4623574884959628, 0.012501358268915, -0.0252076815023891, 407.0040365809307, 0.1870075439120334, -1.1754345747122625, -0.04839698806627, -0.9871632693609322, -0.0204904549978459, 0.3931066577620499, 0.0561602290334865, -0.0729723827610659, 405.9562493042046, 0.1540416537781029, -1.2460756743187507, -0.0834184350067582, -0.8161172853195359, -0.0615478481582901, 0.266841038166773, -0.1261694704097909, -0.0331258503647542, 404.73952162614]|39096.0468750000000000|      0.31381060|[1744, 120, 0, 30]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      16|[-0.6385875417454776, 0.6901951924465967, -1.911637518485351, 0.127023206374867, 0.0590719922323059, -0.0282731529706692, 0.0384031355049561, -0.0638643533898947, 1.109506283111734, -0.0281888181471762, -0.0222000247708697, 399.7804919973641, 0.0117134825413504, 0.0302500159683141, -0.1086030006470477, -0.0397844956707154, -0.1661620777694384, 0.6489886400392441, -0.0533432179189267, 0.0265051282663636, 402.0238764496375, -0.0153405186025789, -0.0565597274589241, -0.0583746758679818, -0.0487523417613072, -0.1733853758969473, 0.9035205615564376, -0.0741321887956139, 0.0009322816177975, 400.417053874853, 0.130296818159394, -1.2372725124645134, -0.0856173998412255, -1.3409693905317512, -0.0222901530297438, 0.4623574884959628, 0.012501358268915, -0.0252076815023891, 407.0040365809307, 0.1870075439120334, -1.1754345747122625, -0.04839698806627, -0.9871632693609322, -0.0204904549978459, 0.3931066577620499, 0.0561602290334865, -0.0729723827610659, 405.9562493042046, 0.1540416537781029, -1.2460756743187507, -0.0834184350067582, -0.8161172853195359, -0.0615478481582901, 0.266841038166773, -0.1261694704097909, -0.0331258503647542, 404.73952162614]|39096.0468750000000000|      0.28242954|[1860, 128, 0, 32]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      17|[-0.6385875417454776, 0.6901951924465967, -1.911637518485351, 0.127023206374867, 0.0590719922323059, -0.0282731529706692, 0.0384031355049561, -0.0638643533898947, 1.109506283111734, -0.0281888181471762, -0.0222000247708697, 399.7804919973641, 0.0117134825413504, 0.0302500159683141, -0.1086030006470477, -0.0397844956707154, -0.1661620777694384, 0.6489886400392441, -0.0533432179189267, 0.0265051282663636, 402.0238764496375, -0.0153405186025789, -0.0565597274589241, -0.0583746758679818, -0.0487523417613072, -0.1733853758969473, 0.9035205615564376, -0.0741321887956139, 0.0009322816177975, 400.417053874853, 0.130296818159394, -1.2372725124645134, -0.0856173998412255, -1.3409693905317512, -0.0222901530297438, 0.4623574884959628, 0.012501358268915, -0.0252076815023891, 407.0040365809307, 0.1870075439120334, -1.1754345747122625, -0.04839698806627, -0.9871632693609322, -0.0204904549978459, 0.3931066577620499, 0.0561602290334865, -0.0729723827610659, 405.9562493042046, 0.1540416537781029, -1.2460756743187507, -0.0834184350067582, -0.8161172853195359, -0.0615478481582901, 0.266841038166773, -0.1261694704097909, -0.0331258503647542, 404.73952162614]|39096.0468750000000000|      0.25418658|[1977, 136, 0, 34]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      18|[-0.6385875417454776, 0.6901951924465967, -1.911637518485351, 0.127023206374867, 0.0590719922323059, -0.0282731529706692, 0.0384031355049561, -0.0638643533898947, 1.109506283111734, -0.0281888181471762, -0.0222000247708697, 399.7804919973641, 0.0117134825413504, 0.0302500159683141, -0.1086030006470477, -0.0397844956707154, -0.1661620777694384, 0.6489886400392441, -0.0533432179189267, 0.0265051282663636, 402.0238764496375, -0.0153405186025789, -0.0565597274589241, -0.0583746758679818, -0.0487523417613072, -0.1733853758969473, 0.9035205615564376, -0.0741321887956139, 0.0009322816177975, 400.417053874853, 0.130296818159394, -1.2372725124645134, -0.0856173998412255, -1.3409693905317512, -0.0222901530297438, 0.4623574884959628, 0.012501358268915, -0.0252076815023891, 407.0040365809307, 0.1870075439120334, -1.1754345747122625, -0.04839698806627, -0.9871632693609322, -0.0204904549978459, 0.3931066577620499, 0.0561602290334865, -0.0729723827610659, 405.9562493042046, 0.1540416537781029, -1.2460756743187507, -0.0834184350067582, -0.8161172853195359, -0.0615478481582901, 0.266841038166773, -0.1261694704097909, -0.0331258503647542, 404.73952162614]|39096.0468750000000000|      0.22876792|[2093, 144, 0, 36]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      19|[-0.6385875417454776, 0.6901951924465967, -1.911637518485351, 0.127023206374867, 0.0590719922323059, -0.0282731529706692, 0.0384031355049561, -0.0638643533898947, 1.109506283111734, -0.0281888181471762, -0.0222000247708697, 399.7804919973641, 0.0117134825413504, 0.0302500159683141, -0.1086030006470477, -0.0397844956707154, -0.1661620777694384, 0.6489886400392441, -0.0533432179189267, 0.0265051282663636, 402.0238764496375, -0.0153405186025789, -0.0565597274589241, -0.0583746758679818, -0.0487523417613072, -0.1733853758969473, 0.9035205615564376, -0.0741321887956139, 0.0009322816177975, 400.417053874853, 0.130296818159394, -1.2372725124645134, -0.0856173998412255, -1.3409693905317512, -0.0222901530297438, 0.4623574884959628, 0.012501358268915, -0.0252076815023891, 407.0040365809307, 0.1870075439120334, -1.1754345747122625, -0.04839698806627, -0.9871632693609322, -0.0204904549978459, 0.3931066577620499, 0.0561602290334865, -0.0729723827610659, 405.9562493042046, 0.1540416537781029, -1.2460756743187507, -0.0834184350067582, -0.8161172853195359, -0.0615478481582901, 0.266841038166773, -0.1261694704097909, -0.0331258503647542, 404.73952162614]|39096.0468750000000000|      0.20589113|[2209, 152, 0, 38]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      20|[-0.6385875417454776, 0.6901951924465967, -1.911637518485351, 0.127023206374867, 0.0590719922323059, -0.0282731529706692, 0.0384031355049561, -0.0638643533898947, 1.109506283111734, -0.0281888181471762, -0.0222000247708697, 399.7804919973641, 0.0117134825413504, 0.0302500159683141, -0.1086030006470477, -0.0397844956707154, -0.1661620777694384, 0.6489886400392441, -0.0533432179189267, 0.0265051282663636, 402.0238764496375, -0.0153405186025789, -0.0565597274589241, -0.0583746758679818, -0.0487523417613072, -0.1733853758969473, 0.9035205615564376, -0.0741321887956139, 0.0009322816177975, 400.417053874853, 0.130296818159394, -1.2372725124645134, -0.0856173998412255, -1.3409693905317512, -0.0222901530297438, 0.4623574884959628, 0.012501358268915, -0.0252076815023891, 407.0040365809307, 0.1870075439120334, -1.1754345747122625, -0.04839698806627, -0.9871632693609322, -0.0204904549978459, 0.3931066577620499, 0.0561602290334865, -0.0729723827610659, 405.9562493042046, 0.1540416537781029, -1.2460756743187507, -0.0834184350067582, -0.8161172853195359, -0.0615478481582901, 0.266841038166773, -0.1261694704097909, -0.0331258503647542, 404.73952162614]|39096.0468750000000000|      0.18530202|[2325, 160, 0, 40]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      21|[-0.6385875417454776, 0.6901951924465967, -1.911637518485351, 0.127023206374867, 0.0590719922323059, -0.0282731529706692, 0.0384031355049561, -0.0638643533898947, 1.109506283111734, -0.0281888181471762, -0.0222000247708697, 399.7804919973641, 0.0117134825413504, 0.0302500159683141, -0.1086030006470477, -0.0397844956707154, -0.1661620777694384, 0.6489886400392441, -0.0533432179189267, 0.0265051282663636, 402.0238764496375, -0.0153405186025789, -0.0565597274589241, -0.0583746758679818, -0.0487523417613072, -0.1733853758969473, 0.9035205615564376, -0.0741321887956139, 0.0009322816177975, 400.417053874853, 0.130296818159394, -1.2372725124645134, -0.0856173998412255, -1.3409693905317512, -0.0222901530297438, 0.4623574884959628, 0.012501358268915, -0.0252076815023891, 407.0040365809307, 0.1870075439120334, -1.1754345747122625, -0.04839698806627, -0.9871632693609322, -0.0204904549978459, 0.3931066577620499, 0.0561602290334865, -0.0729723827610659, 405.9562493042046, 0.1540416537781029, -1.2460756743187507, -0.0834184350067582, -0.8161172853195359, -0.0615478481582901, 0.266841038166773, -0.1261694704097909, -0.0331258503647542, 404.73952162614]|39096.0468750000000000|      0.16677182|[2441, 168, 0, 42]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
