k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[2.0, 3.0]                                                                      |889.3031475218829200|      0.10000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.986280623848532, 2.9009455769891392]                                         |737.0603637695312500|      1.00000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[1.986280623848532, 2.9009455769891392]                                         |737.0603637695312500|      0.10000000|[20, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.9733346816075255, 2.8017871049381213]                                        |607.5532226562500000|      1.00000000|[25, 9, 0, 9]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[1.9733346816075255, 2.8017871049381213]                                        |607.5532226562500000|      0.10000000|[31, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.9583495907550466, 2.7029162444576795]                                        |497.8508300781250000|      1.00000000|[36, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[1.4973922246931566, 1.8154939624108037]                                        | 44.1969566345214844|     10.00000000|[44, 16, 0, 16]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
       8|[1.4973922246931566, 1.8154939624108037]                                        | 44.1969566345214844|      1.00000000|[50, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.10000000|[106, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.10000000|[111, 40, 0, 40]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
      15|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.10000000|[114, 41, 0, 41]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.01000000|[120, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.01000000|[123, 44, 0, 44]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.01000000|[126, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.01000000|[129, 46, 0, 46]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.01000000|[132, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.01000000|[135, 48, 0, 48]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.01000000|[138, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.01000000|[141, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.01000000|[144, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.01000000|[147, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.01000000|[150, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.01000000|[153, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.01000000|[156, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.01000000|[159, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.01000000|[162, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.01000000|[165, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.00100000|[171, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.00100000|[174, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.00100000|[177, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.00100000|[180, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.00100000|[183, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.00100000|[186, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.00100000|[189, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.00100000|[192, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.00100000|[195, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.00100000|[198, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.00100000|[201, 70, 0, 70]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.00100000|[204, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.00100000|[207, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.00100000|[210, 73, 0, 73]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.00100000|[213, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.00100000|[216, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.00100000|[219, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.00100000|[222, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.00100000|[225, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.00100000|[228, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.3404142875122318, 0.6922080466187054]                                        |  0.1451625525951385|      0.00100000|[231, 80, 0, 80]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
