k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.6946363049347228, 2.047764202659824]                                         | 99.4427566528320312|      2.00000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      15|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.03125000|[116, 41, 0, 41]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.03125000|[119, 42, 0, 42]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.03125000|[122, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.03125000|[125, 44, 0, 44]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.03125000|[128, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.03125000|[131, 46, 0, 46]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.03125000|[134, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.03125000|[137, 48, 0, 48]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.03125000|[140, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.03125000|[143, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.03125000|[146, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.03125000|[149, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.03125000|[152, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.01562500|[158, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.01562500|[161, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.01562500|[164, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.01562500|[167, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.01562500|[170, 59, 0, 59]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.01562500|[173, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.01562500|[176, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.01562500|[179, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.01562500|[182, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.01562500|[185, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.01562500|[188, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.01562500|[191, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.01562500|[194, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.01562500|[197, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.01562500|[200, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.01562500|[203, 70, 0, 70]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.01562500|[206, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.00781250|[211, 73, 0, 73]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.00781250|[214, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.00781250|[217, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.00781250|[220, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.00781250|[223, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.00781250|[226, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.00781250|[229, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.4677257431156914, 0.238381919723784]                                         |  0.1967133879661560|      0.00781250|[232, 80, 0, 80]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
