k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6089246306237099, 0.0547627230148155, 0.1369095758715928, 0.7790905807788936, -0.0027062693678941, 0.0008228510716478, -0.0073877657276309, 0.0044154624338403, -0.0047443692281261, 0.0025997519153439, -0.0030349374239684, -0.0076431646152507, -0.0039602489175381, -0.0079572901180379, 0.002029310685563, 0.0022668858499807, 0.0063480730495962, 0.0019722217699703, -0.0002234826966085, 0.0079065081748448, -0.0010089908116513, 0.0105106115877916]| 13.1515474319458008|      2.00000000|[106, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
      18|[1.4784241323227725, 0.1408570624854017, 0.3300600862244088, 1.932728217688823, -0.0220234275945609, 0.0149871196521286, 0.044478132063378, -0.0049460429885957, -0.0045244209137683, 0.0052869461013064, -0.0184036048683547, -0.0205626905714481, 0.0253901361344463, -0.0106450009275021, 0.008693498799386, -0.0065249038310367, 0.0287736022425532, 0.0103937511819647, -0.0164777589102734, -0.0256017832952585, 0.0185806469656953, 0.0408461111022354]| 12.1445770263671875|      0.01562500|[1887, 288, 0, 36]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      19|[1.4784241323227725, 0.1408570624854017, 0.3300600862244088, 1.932728217688823, -0.0220234275945609, 0.0149871196521286, 0.044478132063378, -0.0049460429885957, -0.0045244209137683, 0.0052869461013064, -0.0184036048683547, -0.0205626905714481, 0.0253901361344463, -0.0106450009275021, 0.008693498799386, -0.0065249038310367, 0.0287736022425532, 0.0103937511819647, -0.0164777589102734, -0.0256017832952585, 0.0185806469656953, 0.0408461111022354]| 12.1445770263671875|      0.00781250|[1992, 304, 0, 38]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      20|[1.4784241323227725, 0.1408570624854017, 0.3300600862244088, 1.932728217688823, -0.0220234275945609, 0.0149871196521286, 0.044478132063378, -0.0049460429885957, -0.0045244209137683, 0.0052869461013064, -0.0184036048683547, -0.0205626905714481, 0.0253901361344463, -0.0106450009275021, 0.008693498799386, -0.0065249038310367, 0.0287736022425532, 0.0103937511819647, -0.0164777589102734, -0.0256017832952585, 0.0185806469656953, 0.0408461111022354]| 12.1445770263671875|      0.00390625|[2097, 320, 0, 40]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      21|[1.4775395684815866, 0.1400065031406766, 0.330740391521494, 1.9363364450649547, -0.0219865635134237, 0.0147894345450996, 0.0444214197318879, -0.0048208330242879, -0.0044940721570498, 0.0053865595524481, -0.018569215378762, -0.0204653928408298, 0.0254748949567776, -0.0105826832115874, 0.0087262113667314, -0.0067418081214745, 0.0285560871719683, 0.010480762659176, -0.0164298722961944, -0.025770566257965, 0.0186679894108025, 0.040740203801568]| 12.1445684432983398|      0.00781250|[2202, 336, 0, 42]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      22|[1.4775395684815866, 0.1400065031406766, 0.330740391521494, 1.9363364450649547, -0.0219865635134237, 0.0147894345450996, 0.0444214197318879, -0.0048208330242879, -0.0044940721570498, 0.0053865595524481, -0.018569215378762, -0.0204653928408298, 0.0254748949567776, -0.0105826832115874, 0.0087262113667314, -0.0067418081214745, 0.0285560871719683, 0.010480762659176, -0.0164298722961944, -0.025770566257965, 0.0186679894108025, 0.040740203801568]| 12.1445684432983398|      0.00390625|[2307, 352, 0, 44]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      23|[1.4775395684815866, 0.1400065031406766, 0.330740391521494, 1.9363364450649547, -0.0219865635134237, 0.0147894345450996, 0.0444214197318879, -0.0048208330242879, -0.0044940721570498, 0.0053865595524481, -0.018569215378762, -0.0204653928408298, 0.0254748949567776, -0.0105826832115874, 0.0087262113667314, -0.0067418081214745, 0.0285560871719683, 0.010480762659176, -0.0164298722961944, -0.025770566257965, 0.0186679894108025, 0.040740203801568]| 12.1445684432983398|      0.00195312|[2413, 368, 0, 46]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      24|[1.475869247283996, 0.1394480901769448, 0.3308971336644252, 1.9369748454054372, -0.0219230737285749, 0.0145006644723507, 0.0446460133097157, -0.004723865904962, -0.0045760160825882, 0.0053326298965365, -0.0185172493363679, -0.0204349937255964, 0.0255057734128124, -0.0104543151325844, 0.0087542978471743, -0.0068321309408579, 0.0285448513604916, 0.0104248530584586, -0.0164161543497598, -0.0256713223122439, 0.0185987443171912, 0.0410155235741404]| 12.1445655822753906|      0.00390625|[2519, 384, 0, 48]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      25|[1.47321722066916, 0.1381884542841367, 0.3315504390773492, 1.9394347187833647, -0.0219681589153598, 0.0145083919258083, 0.044620055338959, -0.0047285217546457, -0.0047955397491974, 0.0054727669289712, -0.0186637910280045, -0.0204647355728707, 0.0253543087954709, -0.0104632382118106, 0.0087151708726032, -0.0068655233592801, 0.0284950967104329, 0.0103450728482045, -0.0164719008015027, -0.0256863760254218, 0.0187721486366373, 0.04100175800721]| 12.1445569992065430|      0.00781250|[2624, 400, 0, 50]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      26|[1.47321722066916, 0.1381884542841367, 0.3315504390773492, 1.9394347187833647, -0.0219681589153598, 0.0145083919258083, 0.044620055338959, -0.0047285217546457, -0.0047955397491974, 0.0054727669289712, -0.0186637910280045, -0.0204647355728707, 0.0253543087954709, -0.0104632382118106, 0.0087151708726032, -0.0068655233592801, 0.0284950967104329, 0.0103450728482045, -0.0164719008015027, -0.0256863760254218, 0.0187721486366373, 0.04100175800721]| 12.1445569992065430|      0.00390625|[2729, 416, 0, 52]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      27|[1.470167150744548, 0.1368680587873913, 0.3317717510216386, 1.9413925093121787, -0.0218940210880717, 0.0144125095512785, 0.044500306981656, -0.004958436218286, -0.0047348931946975, 0.0053635140467311, -0.0185864395082099, -0.0203698650500165, 0.0254040369558652, -0.0105055165593067, 0.0087468472385895, -0.0069314328656332, 0.0285181860194831, 0.0102794700938488, -0.0163357396018259, -0.0257362324931475, 0.0183449129826236, 0.0410044010615613]| 12.1445493698120117|      0.00781250|[2834, 432, 0, 54]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      28|[1.470167150744548, 0.1368680587873913, 0.3317717510216386, 1.9413925093121787, -0.0218940210880717, 0.0144125095512785, 0.044500306981656, -0.004958436218286, -0.0047348931946975, 0.0053635140467311, -0.0185864395082099, -0.0203698650500165, 0.0254040369558652, -0.0105055165593067, 0.0087468472385895, -0.0069314328656332, 0.0285181860194831, 0.0102794700938488, -0.0163357396018259, -0.0257362324931475, 0.0183449129826236, 0.0410044010615613]| 12.1445493698120117|      0.00390625|[2940, 448, 0, 56]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      29|[1.4676681561216969, 0.1355328206710774, 0.3325753445150491, 1.9438965456244859, -0.0219517691227967, 0.0142826050684317, 0.0442205697679602, -0.0051300890504696, -0.0047135138557562, 0.0053901754605582, -0.0184568698246747, -0.0204174872366848, 0.0253101397312255, -0.0104609687312277, 0.0085952113631748, -0.0068477291218405, 0.0285328583398571, 0.0105104625193496, -0.0161082668585474, -0.0258539175133149, 0.0184091315025628, 0.0410568481374498]| 12.1445417404174805|      0.00781250|[3046, 464, 0, 58]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      30|[1.4676681561216969, 0.1355328206710774, 0.3325753445150491, 1.9438965456244859, -0.0219517691227967, 0.0142826050684317, 0.0442205697679602, -0.0051300890504696, -0.0047135138557562, 0.0053901754605582, -0.0184568698246747, -0.0204174872366848, 0.0253101397312255, -0.0104609687312277, 0.0085952113631748, -0.0068477291218405, 0.0285328583398571, 0.0105104625193496, -0.0161082668585474, -0.0258539175133149, 0.0184091315025628, 0.0410568481374498]| 12.1445417404174805|      0.00390625|[3150, 480, 0, 60]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      31|[1.464605572082313, 0.1341679385995756, 0.3329690030112136, 1.9457927284300467, -0.0218528138040903, 0.014221840257436, 0.0442952808342775, -0.0052266803618125, -0.0047159649400636, 0.0054500586057538, -0.0182968315860214, -0.0201788570206296, 0.0252574227624883, -0.0103344709274338, 0.0085288465231023, -0.0066225954388082, 0.0286690653203182, 0.0105819734149127, -0.0160189584859537, -0.026017944403354, 0.0183752684653517, 0.0411905645948665]| 12.1445341110229492|      0.00781250|[3254, 496, 0, 62]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      32|[1.464605572082313, 0.1341679385995756, 0.3329690030112136, 1.9457927284300467, -0.0218528138040903, 0.014221840257436, 0.0442952808342775, -0.0052266803618125, -0.0047159649400636, 0.0054500586057538, -0.0182968315860214, -0.0201788570206296, 0.0252574227624883, -0.0103344709274338, 0.0085288465231023, -0.0066225954388082, 0.0286690653203182, 0.0105819734149127, -0.0160189584859537, -0.026017944403354, 0.0183752684653517, 0.0411905645948665]| 12.1445341110229492|      0.00390625|[3359, 512, 0, 64]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      33|[1.4618636401236367, 0.1329675620031019, 0.3336945431001448, 1.9481471890027469, -0.0216020503029646, 0.0143230942664169, 0.044382478947338, -0.0050904161088165, -0.0048231355802728, 0.0056337395688738, -0.0181882760819726, -0.0200174655103248, 0.0251514045595584, -0.010285806229602, 0.0086144419238808, -0.0066900356698571, 0.0286327610610926, 0.0105443506401126, -0.0160257896923552, -0.0259709243672356, 0.0182729070044074, 0.0411100193936508]| 12.1445264816284180|      0.00781250|[3464, 528, 0, 66]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      34|[1.4618636401236367, 0.1329675620031019, 0.3336945431001448, 1.9481471890027469, -0.0216020503029646, 0.0143230942664169, 0.044382478947338, -0.0050904161088165, -0.0048231355802728, 0.0056337395688738, -0.0181882760819726, -0.0200174655103248, 0.0251514045595584, -0.010285806229602, 0.0086144419238808, -0.0066900356698571, 0.0286327610610926, 0.0105443506401126, -0.0160257896923552, -0.0259709243672356, 0.0182729070044074, 0.0411100193936508]| 12.1445264816284180|      0.00390625|[3569, 544, 0, 68]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      35|[1.4589360788530001, 0.1318410594426752, 0.3343671200686692, 1.9503472333266778, -0.0214549604783673, 0.0141928234636328, 0.0444590472703437, -0.0050058682748117, -0.0047029780358963, 0.0057067183320707, -0.0181146573827654, -0.0200780406008872, 0.0250972707100684, -0.01019624284094, 0.0087350359434801, -0.0067284409190446, 0.0285819965751792, 0.010440434641396, -0.0160486752812479, -0.0259676622699072, 0.0183447143155748, 0.0411202813515631]| 12.1445178985595703|      0.00781250|[3675, 560, 0, 70]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      36|[1.4589360788530001, 0.1318410594426752, 0.3343671200686692, 1.9503472333266778, -0.0214549604783673, 0.0141928234636328, 0.0444590472703437, -0.0050058682748117, -0.0047029780358963, 0.0057067183320707, -0.0181146573827654, -0.0200780406008872, 0.0250972707100684, -0.01019624284094, 0.0087350359434801, -0.0067284409190446, 0.0285819965751792, 0.010440434641396, -0.0160486752812479, -0.0259676622699072, 0.0183447143155748, 0.0411202813515631]| 12.1445178985595703|      0.00390625|[3779, 576, 0, 72]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      37|[1.4561379574257014, 0.1307692139650997, 0.3351849329035556, 1.9525755785898746, -0.0214341498325724, 0.014295455768366, 0.0441929915906616, -0.0049373716216899, -0.0045721180855676, 0.0055307721275806, -0.0177127564483592, -0.0201996743934091, 0.0251408309464378, -0.0098205941871791, 0.0086631065882323, -0.0067663316838347, 0.0285416662289104, 0.0103655273607632, -0.0161831272572155, -0.0261693263575239, 0.0181683848776312, 0.0408226682622044]| 12.1445102691650391|      0.00781250|[3884, 592, 0, 74]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      38|[1.4561379574257014, 0.1307692139650997, 0.3351849329035556, 1.9525755785898746, -0.0214341498325724, 0.014295455768366, 0.0441929915906616, -0.0049373716216899, -0.0045721180855676, 0.0055307721275806, -0.0177127564483592, -0.0201996743934091, 0.0251408309464378, -0.0098205941871791, 0.0086631065882323, -0.0067663316838347, 0.0285416662289104, 0.0103655273607632, -0.0161831272572155, -0.0261693263575239, 0.0181683848776312, 0.0408226682622044]| 12.1445102691650391|      0.00390625|[3989, 608, 0, 76]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      39|[1.4528296929451636, 0.1298734362643982, 0.3355409182984041, 1.9540566368228818, -0.0215987465010344, 0.0147577986716013, 0.0442796197824162, -0.0048633055473089, -0.0043888975352227, 0.0057978425878507, -0.0178562946126362, -0.0202938154793274, 0.0257446954124776, -0.0094270515417277, 0.0083102081064007, -0.0067817047955161, 0.028364236602692, 0.0105064340627682, -0.0162737458111916, -0.0259267530107108, 0.0180518468084537, 0.0409870476643536]| 12.1445035934448242|      0.00781250|[4094, 624, 0, 78]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      40|[1.4528296929451636, 0.1298734362643982, 0.3355409182984041, 1.9540566368228818, -0.0215987465010344, 0.0147577986716013, 0.0442796197824162, -0.0048633055473089, -0.0043888975352227, 0.0057978425878507, -0.0178562946126362, -0.0202938154793274, 0.0257446954124776, -0.0094270515417277, 0.0083102081064007, -0.0067817047955161, 0.028364236602692, 0.0105064340627682, -0.0162737458111916, -0.0259267530107108, 0.0180518468084537, 0.0409870476643536]| 12.1445035934448242|      0.00390625|[4198, 640, 0, 80]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      41|[1.4508544996541033, 0.1288672698052513, 0.3364820759689758, 1.9570701485789408, -0.0217007408483501, 0.0146424440968528, 0.0445408808220902, -0.0048313191163976, -0.0041949838935093, 0.0056274837490856, -0.017940258112081, -0.0202862467428932, 0.025873255677158, -0.0093906438382708, 0.0084172235184825, -0.0067163098204441, 0.0281948089096142, 0.0105601550457831, -0.0164075385364109, -0.0262706336517038, 0.0180417752623783, 0.0408878137748733]| 12.1444959640502930|      0.00781250|[4303, 656, 0, 82]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      42|[1.4508544996541033, 0.1288672698052513, 0.3364820759689758, 1.9570701485789408, -0.0217007408483501, 0.0146424440968528, 0.0445408808220902, -0.0048313191163976, -0.0041949838935093, 0.0056274837490856, -0.017940258112081, -0.0202862467428932, 0.025873255677158, -0.0093906438382708, 0.0084172235184825, -0.0067163098204441, 0.0281948089096142, 0.0105601550457831, -0.0164075385364109, -0.0262706336517038, 0.0180417752623783, 0.0408878137748733]| 12.1444959640502930|      0.00390625|[4408, 672, 0, 84]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      43|[1.4474250804908533, 0.1277992599933919, 0.336904105652361, 1.9584530803826492, -0.0216940207073453, 0.0147942481158301, 0.0446739881702232, -0.0047817806726452, -0.0040357389445169, 0.0055760066525134, -0.0178174049047511, -0.0202038518288504, 0.0260633271143731, -0.0096736209692984, 0.0084219159725271, -0.0067419599328247, 0.0282338183770413, 0.0106095563727688, -0.0164064880217085, -0.0262392437210417, 0.0182649316919624, 0.0409306664247106]| 12.1444883346557617|      0.00781250|[4514, 688, 0, 86]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      44|[1.4474250804908533, 0.1277992599933919, 0.336904105652361, 1.9584530803826492, -0.0216940207073453, 0.0147942481158301, 0.0446739881702232, -0.0047817806726452, -0.0040357389445169, 0.0055760066525134, -0.0178174049047511, -0.0202038518288504, 0.0260633271143731, -0.0096736209692984, 0.0084219159725271, -0.0067419599328247, 0.0282338183770413, 0.0106095563727688, -0.0164064880217085, -0.0262392437210417, 0.0182649316919624, 0.0409306664247106]| 12.1444883346557617|      0.00390625|[4618, 704, 0, 88]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      45|[1.4451926378169324, 0.1266767325855863, 0.337555883799654, 1.961271626673482, -0.0218217140718941, 0.014876806495, 0.0443478734812573, -0.0052163570401366, -0.0039559680171444, 0.0055260129390629, -0.0181738101679693, -0.0201831616913623, 0.025977959886425, -0.0097982649739349, 0.0084630756715536, -0.007043941231051, 0.0283169583811723, 0.0106098265906336, -0.0164378909294407, -0.0260201621061401, 0.0182445270890551, 0.0407919707472073]| 12.1444807052612305|      0.00781250|[4723, 720, 0, 90]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      46|[1.4451926378169324, 0.1266767325855863, 0.337555883799654, 1.961271626673482, -0.0218217140718941, 0.014876806495, 0.0443478734812573, -0.0052163570401366, -0.0039559680171444, 0.0055260129390629, -0.0181738101679693, -0.0201831616913623, 0.025977959886425, -0.0097982649739349, 0.0084630756715536, -0.007043941231051, 0.0283169583811723, 0.0106098265906336, -0.0164378909294407, -0.0260201621061401, 0.0182445270890551, 0.0407919707472073]| 12.1444807052612305|      0.00390625|[4828, 736, 0, 92]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
