k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[-0.7901741154216161, 0.8012174928466158, 3.6814872887381203, 6.158431589551659, 4.646297519382636, 8.1011606026915]| 42.8148002624511719|      0.72900000|[224, 88, 0, 44]                                                           |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      12|[-0.7901741154216161, 0.8012174928466158, 3.6814872887381203, 6.158431589551659, 4.646297519382636, 8.1011606026915]| 42.8148002624511719|      0.65610000|[248, 98, 0, 49]                                                           |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      13|[-0.7901741154216161, 0.8012174928466158, 3.6814872887381203, 6.158431589551659, 4.646297519382636, 8.1011606026915]| 42.8148002624511719|      0.59049000|[272, 108, 0, 54]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      14|[-0.8580410480930037, 0.9793323065489072, 3.3644435343900554, 6.032518987482864, 4.2167707929646525, 7.99399858306059]| 30.8054313659667969|      0.65610000|[288, 114, 0, 57]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | iterate success | actual_k=2
      15|[-0.8580410480930037, 0.9793323065489072, 3.3644435343900554, 6.032518987482864, 4.2167707929646525, 7.99399858306059]| 30.8054313659667969|      0.59049000|[312, 124, 0, 62]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      16|[-0.8580410480930037, 0.9793323065489072, 3.3644435343900554, 6.032518987482864, 4.2167707929646525, 7.99399858306059]| 30.8054313659667969|      0.53144100|[339, 134, 0, 67]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 13 points | trying quadratic partial model with 18 points | trying quadratic partial model with 23 points | exploitation failed, decreasing delta | actual_k=2
      17|[-1.1282112895737337, 1.0636840031512096, 3.0172952751258775, 6.083247474060552, 3.937251568011637, 8.027256334046053]| 22.9342269897460938|      0.59049000|[354, 140, 0, 70]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | iterate success | actual_k=2
      18|[-1.1282112895737337, 1.0636840031512096, 3.0172952751258775, 6.083247474060552, 3.937251568011637, 8.027256334046053]| 22.9342269897460938|      0.53144100|[379, 150, 0, 75]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      19|[-1.1282112895737337, 1.0636840031512096, 3.0172952751258775, 6.083247474060552, 3.937251568011637, 8.027256334046053]| 22.9342269897460938|      0.47829690|[405, 160, 0, 80]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      20|[-1.1282112895737337, 1.0636840031512096, 3.0172952751258775, 6.083247474060552, 3.937251568011637, 8.027256334046053]| 22.9342269897460938|      0.43046721|[428, 170, 0, 85]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      21|[-1.1282112895737337, 1.0636840031512096, 3.0172952751258775, 6.083247474060552, 3.937251568011637, 8.027256334046053]| 22.9342269897460938|      0.38742049|[451, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 15 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      22|[-1.1282112895737337, 1.0636840031512096, 3.0172952751258775, 6.083247474060552, 3.937251568011637, 8.027256334046053]| 22.9342269897460938|      0.34867844|[475, 190, 0, 95]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      23|[-1.103159616785483, 1.3360922512899, 2.8626771962082174, 6.027858490710625, 3.797188562559687, 8.014989332532574]| 18.5591964721679688|      0.38742049|[492, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | iterate success | actual_k=2
      24|[-1.103159616785483, 1.3360922512899, 2.8626771962082174, 6.027858490710625, 3.797188562559687, 8.014989332532574]| 18.5591964721679688|      0.34867844|[517, 206, 0, 103]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      25|[-1.103159616785483, 1.3360922512899, 2.8626771962082174, 6.027858490710625, 3.797188562559687, 8.014989332532574]| 18.5591964721679688|      0.31381060|[542, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      26|[-1.103159616785483, 1.3360922512899, 2.8626771962082174, 6.027858490710625, 3.797188562559687, 8.014989332532574]| 18.5591964721679688|      0.28242954|[566, 226, 0, 113]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      27|[-1.0948847983498622, 1.4653549575551388, 2.7099511274400707, 5.998352418090321, 3.600243520462759, 8.017421043105122]| 15.2787284851074219|      0.31381060|[586, 234, 0, 117]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | iterate success | actual_k=2
      28|[-1.0948847983498622, 1.4653549575551388, 2.7099511274400707, 5.998352418090321, 3.600243520462759, 8.017421043105122]| 15.2787284851074219|      0.28242954|[611, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      29|[-1.073972583634167, 1.5746528176555856, 2.5191417193659493, 5.967661308892552, 3.4277649439471896, 8.000566774215686]| 12.5062160491943359|      0.31381060|[628, 250, 0, 125]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | iterate success | actual_k=2
      30|[-1.073972583634167, 1.5746528176555856, 2.5191417193659493, 5.967661308892552, 3.4277649439471896, 8.000566774215686]| 12.5062160491943359|      0.28242954|[654, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      31|[-1.073972583634167, 1.5746528176555856, 2.5191417193659493, 5.967661308892552, 3.4277649439471896, 8.000566774215686]| 12.5062160491943359|      0.25418658|[679, 270, 0, 135]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 15 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      32|[-1.073972583634167, 1.5746528176555856, 2.5191417193659493, 5.967661308892552, 3.4277649439471896, 8.000566774215686]| 12.5062160491943359|      0.22876792|[702, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      33|[-1.073972583634167, 1.5746528176555856, 2.5191417193659493, 5.967661308892552, 3.4277649439471896, 8.000566774215686]| 12.5062160491943359|      0.20589113|[727, 290, 0, 145]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      34|[-1.0791384231495527, 1.7092909637012434, 2.422107965846925, 5.939984351976043, 3.322314175358373, 8.054748082289453]| 10.9227638244628906|      0.22876792|[738, 294, 0, 147]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      35|[-1.0791384231495527, 1.7092909637012434, 2.422107965846925, 5.939984351976043, 3.322314175358373, 8.054748082289453]| 10.9227638244628906|      0.20589113|[764, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      36|[-1.0332559329585629, 1.8031898589324504, 2.3016427185614052, 5.931710121956548, 3.1950985231869855, 8.028200163348785]|  9.3954591751098633|      0.22876792|[778, 310, 0, 155]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | iterate success | actual_k=2
      37|[-1.0332559329585629, 1.8031898589324504, 2.3016427185614052, 5.931710121956548, 3.1950985231869855, 8.028200163348785]|  9.3954591751098633|      0.20589113|[803, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
