k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0]                                                                     |26656.1334557436784962|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.2, 1.0]                                                                     |26656.1334557436784962|      0.50000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[-1.2, 1.0]                                                                     |26656.1334557436784962|      0.25000000|[15, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[-1.2, 1.0]                                                                     |26656.1334557436784962|      0.12500000|[21, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[-1.0789494646740985, 0.9688268080345839]                                       |8303.6660156250000000|      0.25000000|[26, 9, 0, 9]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[-1.0789494646740985, 0.9688268080345839]                                       |8303.6660156250000000|      0.12500000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[-1.0789494646740985, 0.9688268080345839]                                       |8303.6660156250000000|      0.06250000|[38, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[-1.018321831286623, 0.9536432620115415]                                        |4481.0200195312500000|      0.12500000|[44, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       8|[-0.8943928829515804, 0.9373148890194036]                                       |1207.8599853515625000|      0.25000000|[49, 17, 0, 17]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       9|[-0.8943928829515804, 0.9373148890194036]                                       |1207.8599853515625000|      0.12500000|[56, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[-0.7718608287866418, 0.9125985846411081]                                       |286.7374877929687500|      0.25000000|[64, 23, 0, 23]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      11|[-0.7718608287866418, 0.9125985846411081]                                       |286.7374877929687500|      0.12500000|[72, 26, 0, 26]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[-0.7718608287866418, 0.9125985846411081]                                       |286.7374877929687500|      0.06250000|[78, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[-0.7094876907735583, 0.9086184270561812]                                       |132.6061553955078125|      0.12500000|[83, 30, 0, 30]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      14|[-0.5846506688933033, 0.902237363816506]                                        | 24.6515865325927734|      0.25000000|[88, 32, 0, 32]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      15|[-0.5846506688933033, 0.902237363816506]                                        | 24.6515865325927734|      0.12500000|[95, 35, 0, 35]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[-0.1655984462149946, 0.8926864866067954]                                       |  0.0063811335712671|      0.03125000|[197, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      32|[-0.1655984462149946, 0.8926864866067954]                                       |  0.0063811335712671|      0.01562500|[205, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      33|[-0.1500472315433428, 0.894203176171669]                                        |  0.0039568571373820|      0.03125000|[211, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      34|[-0.1500472315433428, 0.894203176171669]                                        |  0.0039568571373820|      0.01562500|[218, 82, 0, 82]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      35|[-0.1500472315433428, 0.894203176171669]                                        |  0.0039568571373820|      0.00781250|[225, 85, 0, 85]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      36|[-0.142287813881243, 0.8951123482098964]                                        |  0.0030823561828583|      0.01562500|[230, 87, 0, 87]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      37|[-0.142287813881243, 0.8951123482098964]                                        |  0.0030823561828583|      0.00781250|[238, 90, 0, 90]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      38|[-0.134499669412357, 0.8957287587725565]                                        |  0.0023815836757421|      0.01562500|[243, 92, 0, 92]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      39|[-0.134499669412357, 0.8957287587725565]                                        |  0.0023815836757421|      0.00781250|[250, 95, 0, 95]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      40|[-0.126701526650853, 0.896202177953836]                                         |  0.0018242993392050|      0.01562500|[258, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | iterate success | actual_k=1
      41|[-0.126701526650853, 0.896202177953836]                                         |  0.0018242993392050|      0.00781250|[264, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      42|[-0.126701526650853, 0.896202177953836]                                         |  0.0018242993392050|      0.00390625|[270, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      43|[-0.122819988659594, 0.8966408713375476]                                        |  0.0015906909247860|      0.00781250|[275, 104, 0, 104]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      44|[-0.122819988659594, 0.8966408713375476]                                        |  0.0015906909247860|      0.00390625|[282, 107, 0, 107]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      45|[-0.118927066188762, 0.896963274344034]                                         |  0.0013834978453815|      0.00781250|[288, 109, 0, 109]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      46|[-0.118927066188762, 0.896963274344034]                                         |  0.0013834978453815|      0.00390625|[294, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      47|[-0.1150444757271926, 0.8973925532396603]                                       |  0.0011999191483483|      0.00781250|[300, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      48|[-0.1150444757271926, 0.8973925532396603]                                       |  0.0011999191483483|      0.00390625|[307, 116, 0, 116]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      49|[-0.1111524502681518, 0.8977256101247091]                                       |  0.0010377806611359|      0.00781250|[313, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      50|[-0.1111524502681518, 0.8977256101247091]                                       |  0.0010377806611359|      0.00390625|[321, 121, 0, 121]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      51|[-0.1072727639299023, 0.8981803880697556]                                       |  0.0008947065798566|      0.00781250|[326, 123, 0, 123]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      52|[-0.1072727639299023, 0.8981803880697556]                                       |  0.0008947065798566|      0.00390625|[333, 126, 0, 126]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      53|[-0.1072727639299023, 0.8981803880697556]                                       |  0.0008947065798566|      0.00195312|[341, 129, 0, 129]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      54|[-0.1053381419543461, 0.8984485952235001]                                       |  0.0008297311724164|      0.00390625|[346, 131, 0, 131]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      55|[-0.1053381419543461, 0.8984485952235001]                                       |  0.0008297311724164|      0.00195312|[353, 134, 0, 134]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      56|[-0.1034045691146183, 0.898724264117451]                                        |  0.0007688205223531|      0.00390625|[359, 136, 0, 136]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      57|[-0.1034045691146183, 0.898724264117451]                                        |  0.0007688205223531|      0.00195312|[365, 138, 0, 138]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      58|[-0.1014680584938893, 0.8989784763937652]                                       |  0.0007117525674403|      0.00390625|[371, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      59|[-0.1014680584938893, 0.8989784763937652]                                       |  0.0007117525674403|      0.00195312|[379, 143, 0, 143]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      60|[-0.099535089392208, 0.8992583472882333]                                        |  0.0006583241047338|      0.00390625|[385, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      61|[-0.099535089392208, 0.8992583472882333]                                        |  0.0006583241047338|      0.00195312|[392, 148, 0, 148]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      62|[-0.0976044779326709, 0.8995540441903631]                                       |  0.0006083370535634|      0.00390625|[398, 150, 0, 150]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      63|[-0.0976044779326709, 0.8995540441903631]                                       |  0.0006083370535634|      0.00195312|[405, 153, 0, 153]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      64|[-0.0956726403262867, 0.8998416215333244]                                       |  0.0005615947884507|      0.00390625|[410, 155, 0, 155]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      65|[-0.0956726403262867, 0.8998416215333244]                                       |  0.0005615947884507|      0.00195312|[417, 158, 0, 158]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      66|[-0.0937397281144293, 0.9001218850644468]                                       |  0.0005179199506529|      0.00390625|[423, 160, 0, 160]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
