k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.609553617497106, 0.0519686181864622, 0.1352853357785249, 0.7793853527255101, -2.6994897e-09, -1.086920568e-07, 1.44826971e-08, -6.64428622e-08, -2.8907761e-08, 8.21113743e-08, -5.29401489e-08, 2.376422719e-07, -2.4045045e-08, -1.995109413e-07, 2.43209221e-08, 8.10860233e-08, -1.964871755e-07, -5.85320581e-08, 2.29673622e-08, 2.824421e-10, 1.693881929e-07, 5.57579756e-08]| 13.1512060165405273|      1.11111111|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
      12|[1.683709681578391, 0.142528339623026, 0.3750833758013364, 2.1590606190911985, -4.394582877e-07, 3.688385293e-07, 7.080350223e-07, 1.571559124e-07, -1.4961278525e-06, -1.901498184e-07, -2.051398989e-07, 5.949264782e-07, 6.937995887e-07, -5.704593208e-07, 5.3321062e-09, -2.28492973e-07, -5.196426979e-07, 6.119669733e-07, 8.8889974e-08, -1.1089943494e-06, 4.202577996e-07, 5.018145292e-07]| 12.1886644363403320|      0.53144100|[1537, 0, 0, 24]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      13|[1.3566683010676748, 0.113605977147434, 0.3039244044661545, 1.7472677468176134, 5.365988428e-07, -3.367436618e-07, 3.748383698e-07, 1.206875757e-06, -1.2083681583e-06, 2.953842004e-07, 1.437175827e-07, 8.237996281e-07, 7.301263267e-07, 1.659664885e-07, -6.57045994e-07, 1.0680201635e-06, -3.806372384e-07, 4.123824104e-07, 4.924821295e-07, -1.4909551428e-06, 7.03006765e-08, 1.0979023336e-06]| 12.1686010360717773|      0.59049000|[1665, 0, 0, 26]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      14|[1.3566683010676748, 0.113605977147434, 0.3039244044661545, 1.7472677468176134, 5.365988428e-07, -3.367436618e-07, 3.748383698e-07, 1.206875757e-06, -1.2083681583e-06, 2.953842004e-07, 1.437175827e-07, 8.237996281e-07, 7.301263267e-07, 1.659664885e-07, -6.57045994e-07, 1.0680201635e-06, -3.806372384e-07, 4.123824104e-07, 4.924821295e-07, -1.4909551428e-06, 7.03006765e-08, 1.0979023336e-06]| 12.1686010360717773|      0.53144100|[1793, 0, 0, 28]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      15|[1.3566683010676748, 0.113605977147434, 0.3039244044661545, 1.7472677468176134, 5.365988428e-07, -3.367436618e-07, 3.748383698e-07, 1.206875757e-06, -1.2083681583e-06, 2.953842004e-07, 1.437175827e-07, 8.237996281e-07, 7.301263267e-07, 1.659664885e-07, -6.57045994e-07, 1.0680201635e-06, -3.806372384e-07, 4.123824104e-07, 4.924821295e-07, -1.4909551428e-06, 7.03006765e-08, 1.0979023336e-06]| 12.1686010360717773|      0.47829690|[1921, 0, 0, 30]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      16|[1.3566683010676748, 0.113605977147434, 0.3039244044661545, 1.7472677468176134, 5.365988428e-07, -3.367436618e-07, 3.748383698e-07, 1.206875757e-06, -1.2083681583e-06, 2.953842004e-07, 1.437175827e-07, 8.237996281e-07, 7.301263267e-07, 1.659664885e-07, -6.57045994e-07, 1.0680201635e-06, -3.806372384e-07, 4.123824104e-07, 4.924821295e-07, -1.4909551428e-06, 7.03006765e-08, 1.0979023336e-06]| 12.1686010360717773|      0.43046721|[2049, 0, 0, 32]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      17|[1.3566683010676748, 0.113605977147434, 0.3039244044661545, 1.7472677468176134, 5.365988428e-07, -3.367436618e-07, 3.748383698e-07, 1.206875757e-06, -1.2083681583e-06, 2.953842004e-07, 1.437175827e-07, 8.237996281e-07, 7.301263267e-07, 1.659664885e-07, -6.57045994e-07, 1.0680201635e-06, -3.806372384e-07, 4.123824104e-07, 4.924821295e-07, -1.4909551428e-06, 7.03006765e-08, 1.0979023336e-06]| 12.1686010360717773|      0.38742049|[2177, 0, 0, 34]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      18|[1.590332196496985, 0.1326978461237084, 0.3569201880049411, 2.051114363924728, 1.0565512867e-06, -2.185171784e-07, -7.866591456e-07, 4.918711867e-07, -1.6962961578e-06, 9.021569958e-07, 5.136872112e-07, 1.7244968326e-06, -1.830682508e-07, 1.3446653027e-06, -7.953044195e-07, 8.87834169e-07, -2.26036412e-08, 4.850003061e-07, 1.670137194e-07, -1.8373844956e-06, 1.5130380278e-06, 1.3223133531e-06]| 12.1569185256958008|      0.43046721|[2305, 0, 0, 36]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      19|[1.590332196496985, 0.1326978461237084, 0.3569201880049411, 2.051114363924728, 1.0565512867e-06, -2.185171784e-07, -7.866591456e-07, 4.918711867e-07, -1.6962961578e-06, 9.021569958e-07, 5.136872112e-07, 1.7244968326e-06, -1.830682508e-07, 1.3446653027e-06, -7.953044195e-07, 8.87834169e-07, -2.26036412e-08, 4.850003061e-07, 1.670137194e-07, -1.8373844956e-06, 1.5130380278e-06, 1.3223133531e-06]| 12.1569185256958008|      0.38742049|[2433, 0, 0, 38]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      20|[1.590332196496985, 0.1326978461237084, 0.3569201880049411, 2.051114363924728, 1.0565512867e-06, -2.185171784e-07, -7.866591456e-07, 4.918711867e-07, -1.6962961578e-06, 9.021569958e-07, 5.136872112e-07, 1.7244968326e-06, -1.830682508e-07, 1.3446653027e-06, -7.953044195e-07, 8.87834169e-07, -2.26036412e-08, 4.850003061e-07, 1.670137194e-07, -1.8373844956e-06, 1.5130380278e-06, 1.3223133531e-06]| 12.1569185256958008|      0.34867844|[2561, 0, 0, 40]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      21|[1.590332196496985, 0.1326978461237084, 0.3569201880049411, 2.051114363924728, 1.0565512867e-06, -2.185171784e-07, -7.866591456e-07, 4.918711867e-07, -1.6962961578e-06, 9.021569958e-07, 5.136872112e-07, 1.7244968326e-06, -1.830682508e-07, 1.3446653027e-06, -7.953044195e-07, 8.87834169e-07, -2.26036412e-08, 4.850003061e-07, 1.670137194e-07, -1.8373844956e-06, 1.5130380278e-06, 1.3223133531e-06]| 12.1569185256958008|      0.31381060|[2689, 0, 0, 42]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      22|[1.590332196496985, 0.1326978461237084, 0.3569201880049411, 2.051114363924728, 1.0565512867e-06, -2.185171784e-07, -7.866591456e-07, 4.918711867e-07, -1.6962961578e-06, 9.021569958e-07, 5.136872112e-07, 1.7244968326e-06, -1.830682508e-07, 1.3446653027e-06, -7.953044195e-07, 8.87834169e-07, -2.26036412e-08, 4.850003061e-07, 1.670137194e-07, -1.8373844956e-06, 1.5130380278e-06, 1.3223133531e-06]| 12.1569185256958008|      0.28242954|[2817, 0, 0, 44]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      23|[1.415231946926407, 0.1167796687239009, 0.3194163571658318, 1.833292372472457, -3.491135074e-07, -1.3291645368e-06, -1.9647480058e-06, 4.184610334e-07, -2.6187979419e-06, -3.99721641e-08, 1.119471988e-07, 2.8382575666e-06, 1.095179086e-07, 2.1446831574e-06, -2.57536085e-08, 3.958446929e-07, -7.614787731e-07, 1.1356972684e-06, 4.715651685e-07, -4.2324533349e-06, 8.178404594e-07, 2.339972665e-06]| 12.1514472961425781|      0.31381060|[2945, 0, 0, 46]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      24|[1.415231946926407, 0.1167796687239009, 0.3194163571658318, 1.833292372472457, -3.491135074e-07, -1.3291645368e-06, -1.9647480058e-06, 4.184610334e-07, -2.6187979419e-06, -3.99721641e-08, 1.119471988e-07, 2.8382575666e-06, 1.095179086e-07, 2.1446831574e-06, -2.57536085e-08, 3.958446929e-07, -7.614787731e-07, 1.1356972684e-06, 4.715651685e-07, -4.2324533349e-06, 8.178404594e-07, 2.339972665e-06]| 12.1514472961425781|      0.28242954|[3073, 0, 0, 48]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      25|[1.415231946926407, 0.1167796687239009, 0.3194163571658318, 1.833292372472457, -3.491135074e-07, -1.3291645368e-06, -1.9647480058e-06, 4.184610334e-07, -2.6187979419e-06, -3.99721641e-08, 1.119471988e-07, 2.8382575666e-06, 1.095179086e-07, 2.1446831574e-06, -2.57536085e-08, 3.958446929e-07, -7.614787731e-07, 1.1356972684e-06, 4.715651685e-07, -4.2324533349e-06, 8.178404594e-07, 2.339972665e-06]| 12.1514472961425781|      0.25418658|[3201, 0, 0, 50]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      26|[1.415231946926407, 0.1167796687239009, 0.3194163571658318, 1.833292372472457, -3.491135074e-07, -1.3291645368e-06, -1.9647480058e-06, 4.184610334e-07, -2.6187979419e-06, -3.99721641e-08, 1.119471988e-07, 2.8382575666e-06, 1.095179086e-07, 2.1446831574e-06, -2.57536085e-08, 3.958446929e-07, -7.614787731e-07, 1.1356972684e-06, 4.715651685e-07, -4.2324533349e-06, 8.178404594e-07, 2.339972665e-06]| 12.1514472961425781|      0.22876792|[3329, 0, 0, 52]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      27|[1.415231946926407, 0.1167796687239009, 0.3194163571658318, 1.833292372472457, -3.491135074e-07, -1.3291645368e-06, -1.9647480058e-06, 4.184610334e-07, -2.6187979419e-06, -3.99721641e-08, 1.119471988e-07, 2.8382575666e-06, 1.095179086e-07, 2.1446831574e-06, -2.57536085e-08, 3.958446929e-07, -7.614787731e-07, 1.1356972684e-06, 4.715651685e-07, -4.2324533349e-06, 8.178404594e-07, 2.339972665e-06]| 12.1514472961425781|      0.20589113|[3457, 0, 0, 54]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      28|[1.5381353629865004, 0.1263962130335803, 0.3478773102112599, 1.9957220643326723, -2.09119022e-06, 8.293855208e-07, -3.7904678894e-06, -6.726306068e-07, -2.6765020694e-06, 5.94480726e-08, -9.841167583e-07, 3.8490695004e-06, 1.6240162163e-06, 3.1494565694e-06, 8.458493674e-07, -4.850141737e-07, -1.1860633522e-06, 2.2180174119e-06, 1.1842607209e-06, -3.6460720672e-06, -9.988012121e-07, 1.5272915439e-06]| 12.1479959487915039|      0.22876792|[3585, 0, 0, 56]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      29|[1.5381353629865004, 0.1263962130335803, 0.3478773102112599, 1.9957220643326723, -2.09119022e-06, 8.293855208e-07, -3.7904678894e-06, -6.726306068e-07, -2.6765020694e-06, 5.94480726e-08, -9.841167583e-07, 3.8490695004e-06, 1.6240162163e-06, 3.1494565694e-06, 8.458493674e-07, -4.850141737e-07, -1.1860633522e-06, 2.2180174119e-06, 1.1842607209e-06, -3.6460720672e-06, -9.988012121e-07, 1.5272915439e-06]| 12.1479959487915039|      0.20589113|[3713, 0, 0, 58]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      30|[1.5381353629865004, 0.1263962130335803, 0.3478773102112599, 1.9957220643326723, -2.09119022e-06, 8.293855208e-07, -3.7904678894e-06, -6.726306068e-07, -2.6765020694e-06, 5.94480726e-08, -9.841167583e-07, 3.8490695004e-06, 1.6240162163e-06, 3.1494565694e-06, 8.458493674e-07, -4.850141737e-07, -1.1860633522e-06, 2.2180174119e-06, 1.1842607209e-06, -3.6460720672e-06, -9.988012121e-07, 1.5272915439e-06]| 12.1479959487915039|      0.18530202|[3841, 0, 0, 60]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      31|[1.5381353629865004, 0.1263962130335803, 0.3478773102112599, 1.9957220643326723, -2.09119022e-06, 8.293855208e-07, -3.7904678894e-06, -6.726306068e-07, -2.6765020694e-06, 5.94480726e-08, -9.841167583e-07, 3.8490695004e-06, 1.6240162163e-06, 3.1494565694e-06, 8.458493674e-07, -4.850141737e-07, -1.1860633522e-06, 2.2180174119e-06, 1.1842607209e-06, -3.6460720672e-06, -9.988012121e-07, 1.5272915439e-06]| 12.1479959487915039|      0.16677182|[3969, 0, 0, 62]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      32|[1.5381353629865004, 0.1263962130335803, 0.3478773102112599, 1.9957220643326723, -2.09119022e-06, 8.293855208e-07, -3.7904678894e-06, -6.726306068e-07, -2.6765020694e-06, 5.94480726e-08, -9.841167583e-07, 3.8490695004e-06, 1.6240162163e-06, 3.1494565694e-06, 8.458493674e-07, -4.850141737e-07, -1.1860633522e-06, 2.2180174119e-06, 1.1842607209e-06, -3.6460720672e-06, -9.988012121e-07, 1.5272915439e-06]| 12.1479959487915039|      0.15009464|[4097, 0, 0, 64]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      33|[1.4437778589076653, 0.1173823666463942, 0.3282638828818968, 1.8810088351011964, 2.421388347e-07, -1.6175081177e-06, -2.991969473e-06, 4.405888055e-07, -6.309338367e-07, -1.0558270952e-06, -1.6916785127e-06, 4.857801793e-06, 2.7909152007e-06, 4.0594955863e-06, 4.8610622571e-06, -1.614833066e-07, -3.0058635808e-06, 1.9401041902e-06, 1.0584323983e-06, -4.2564936554e-06, -2.1357379789e-06, -9.6295724e-07]| 12.1465520858764648|      0.16677182|[4225, 0, 0, 66]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      34|[1.4437778589076653, 0.1173823666463942, 0.3282638828818968, 1.8810088351011964, 2.421388347e-07, -1.6175081177e-06, -2.991969473e-06, 4.405888055e-07, -6.309338367e-07, -1.0558270952e-06, -1.6916785127e-06, 4.857801793e-06, 2.7909152007e-06, 4.0594955863e-06, 4.8610622571e-06, -1.614833066e-07, -3.0058635808e-06, 1.9401041902e-06, 1.0584323983e-06, -4.2564936554e-06, -2.1357379789e-06, -9.6295724e-07]| 12.1465520858764648|      0.15009464|[4353, 0, 0, 68]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      35|[1.4437778589076653, 0.1173823666463942, 0.3282638828818968, 1.8810088351011964, 2.421388347e-07, -1.6175081177e-06, -2.991969473e-06, 4.405888055e-07, -6.309338367e-07, -1.0558270952e-06, -1.6916785127e-06, 4.857801793e-06, 2.7909152007e-06, 4.0594955863e-06, 4.8610622571e-06, -1.614833066e-07, -3.0058635808e-06, 1.9401041902e-06, 1.0584323983e-06, -4.2564936554e-06, -2.1357379789e-06, -9.6295724e-07]| 12.1465520858764648|      0.13508517|[4481, 0, 0, 70]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      36|[1.4437778589076653, 0.1173823666463942, 0.3282638828818968, 1.8810088351011964, 2.421388347e-07, -1.6175081177e-06, -2.991969473e-06, 4.405888055e-07, -6.309338367e-07, -1.0558270952e-06, -1.6916785127e-06, 4.857801793e-06, 2.7909152007e-06, 4.0594955863e-06, 4.8610622571e-06, -1.614833066e-07, -3.0058635808e-06, 1.9401041902e-06, 1.0584323983e-06, -4.2564936554e-06, -2.1357379789e-06, -9.6295724e-07]| 12.1465520858764648|      0.12157665|[4609, 0, 0, 72]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      37|[1.5149472050215693, 0.1224808017749634, 0.3453888647342713, 1.977944628122062, 3.020618456e-06, -2.1951642438e-06, -1.6660826591e-06, 2.1352125493e-06, -7.0505815981e-06, -3.396231725e-07, -9.327592639e-07, 3.6867898637e-06, 4.5261561637e-06, 1.0406703165e-06, 2.5115020582e-06, -7.194395135e-07, -6.9587393177e-06, 1.345191062e-06, 1.5534300444e-06, -6.116546571e-06, -3.9631363708e-06, -3.2058571408e-06]| 12.1460723876953125|      0.13508517|[4737, 0, 0, 74]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      38|[1.5149472050215693, 0.1224808017749634, 0.3453888647342713, 1.977944628122062, 3.020618456e-06, -2.1951642438e-06, -1.6660826591e-06, 2.1352125493e-06, -7.0505815981e-06, -3.396231725e-07, -9.327592639e-07, 3.6867898637e-06, 4.5261561637e-06, 1.0406703165e-06, 2.5115020582e-06, -7.194395135e-07, -6.9587393177e-06, 1.345191062e-06, 1.5534300444e-06, -6.116546571e-06, -3.9631363708e-06, -3.2058571408e-06]| 12.1460723876953125|      0.12157665|[4865, 0, 0, 76]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      39|[1.5149472050215693, 0.1224808017749634, 0.3453888647342713, 1.977944628122062, 3.020618456e-06, -2.1951642438e-06, -1.6660826591e-06, 2.1352125493e-06, -7.0505815981e-06, -3.396231725e-07, -9.327592639e-07, 3.6867898637e-06, 4.5261561637e-06, 1.0406703165e-06, 2.5115020582e-06, -7.194395135e-07, -6.9587393177e-06, 1.345191062e-06, 1.5534300444e-06, -6.116546571e-06, -3.9631363708e-06, -3.2058571408e-06]| 12.1460723876953125|      0.10941899|[4993, 0, 0, 78]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      40|[1.5149472050215693, 0.1224808017749634, 0.3453888647342713, 1.977944628122062, 3.020618456e-06, -2.1951642438e-06, -1.6660826591e-06, 2.1352125493e-06, -7.0505815981e-06, -3.396231725e-07, -9.327592639e-07, 3.6867898637e-06, 4.5261561637e-06, 1.0406703165e-06, 2.5115020582e-06, -7.194395135e-07, -6.9587393177e-06, 1.345191062e-06, 1.5534300444e-06, -6.116546571e-06, -3.9631363708e-06, -3.2058571408e-06]| 12.1460723876953125|      0.09847709|[5121, 0, 0, 80]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      41|[1.4521372664121839, 0.1161826081149749, 0.3327461595667616, 1.9034252108618, 6.1095861612e-06, -4.4868632437e-06, -4.4240539737e-06, 1.2291117673e-06, -8.0973372179e-06, -4.895399933e-07, -3.5404784574e-06, 7.1028651368e-06, 5.14426153e-07, 5.3602956005e-06, -8.665485799e-07, 8.818000661e-07, -8.7966981656e-06, 1.541762484e-06, 4.304132755e-07, -4.2196526178e-06, 1.02452108e-07, -5.9035832571e-06]| 12.1453752517700195|      0.10941899|[5249, 0, 0, 82]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      42|[1.4521372664121839, 0.1161826081149749, 0.3327461595667616, 1.9034252108618, 6.1095861612e-06, -4.4868632437e-06, -4.4240539737e-06, 1.2291117673e-06, -8.0973372179e-06, -4.895399933e-07, -3.5404784574e-06, 7.1028651368e-06, 5.14426153e-07, 5.3602956005e-06, -8.665485799e-07, 8.818000661e-07, -8.7966981656e-06, 1.541762484e-06, 4.304132755e-07, -4.2196526178e-06, 1.02452108e-07, -5.9035832571e-06]| 12.1453752517700195|      0.09847709|[5377, 0, 0, 84]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      43|[1.4521372664121839, 0.1161826081149749, 0.3327461595667616, 1.9034252108618, 6.1095861612e-06, -4.4868632437e-06, -4.4240539737e-06, 1.2291117673e-06, -8.0973372179e-06, -4.895399933e-07, -3.5404784574e-06, 7.1028651368e-06, 5.14426153e-07, 5.3602956005e-06, -8.665485799e-07, 8.818000661e-07, -8.7966981656e-06, 1.541762484e-06, 4.304132755e-07, -4.2196526178e-06, 1.02452108e-07, -5.9035832571e-06]| 12.1453752517700195|      0.08862938|[5505, 0, 0, 86]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      44|[1.4521372664121839, 0.1161826081149749, 0.3327461595667616, 1.9034252108618, 6.1095861612e-06, -4.4868632437e-06, -4.4240539737e-06, 1.2291117673e-06, -8.0973372179e-06, -4.895399933e-07, -3.5404784574e-06, 7.1028651368e-06, 5.14426153e-07, 5.3602956005e-06, -8.665485799e-07, 8.818000661e-07, -8.7966981656e-06, 1.541762484e-06, 4.304132755e-07, -4.2196526178e-06, 1.02452108e-07, -5.9035832571e-06]| 12.1453752517700195|      0.07976644|[5633, 0, 0, 88]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
