k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[5.2]                                                                           |61302.9768075899992255|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[6.2]                                                                           |12846.5410156250000000|     10.00000000|[5, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       2|[6.2]                                                                           |12846.5410156250000000|      1.00000000|[9, 4, 0, 4]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[6.2]                                                                           |12846.5410156250000000|      0.10000000|[11, 6, 0, 6]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[6.2]                                                                           |12846.5410156250000000|      0.01000000|[15, 8, 0, 8]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[6.19]                                                                          |11675.9785156250000000|      0.10000000|[19, 10, 0, 10]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       6|[6.19]                                                                          |11675.9785156250000000|      0.01000000|[24, 12, 0, 12]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[6.180000000000001]                                                             |10547.5966796875000000|      0.10000000|[28, 14, 0, 14]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       8|[6.080000000000001]                                                             |2159.3664550781250000|      1.00000000|[32, 16, 0, 16]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       9|[6.080000000000001]                                                             |2159.3664550781250000|      0.10000000|[36, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[6.080000000000001]                                                             |2159.3664550781250000|      0.01000000|[41, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[6.070000000000001]                                                             |1654.5738525390625000|      0.10000000|[45, 22, 0, 22]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      12|[5.9700000000000015]                                                            |298.9633178710937500|      1.00000000|[50, 24, 0, 24]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      13|[5.9700000000000015]                                                            |298.9633178710937500|      0.10000000|[53, 26, 0, 26]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[5.9700000000000015]                                                            |298.9633178710937500|      0.01000000|[57, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[5.9700000000000015]                                                            |298.9633178710937500|      0.00100000|[61, 30, 0, 30]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[5.971000000000002]                                                             |279.4659729003906250|      0.01000000|[65, 32, 0, 32]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      17|[5.981000000000002]                                                             |120.3729553222656250|      0.10000000|[70, 34, 0, 34]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      18|[5.981000000000002]                                                             |120.3729553222656250|      0.01000000|[74, 36, 0, 36]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[5.981000000000002]                                                             |120.3729553222656250|      0.00100000|[79, 38, 0, 38]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[5.982000000000002]                                                             |108.0704269409179688|      0.01000000|[83, 40, 0, 40]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      21|[5.992000000000002]                                                             | 21.4119834899902344|      0.10000000|[87, 42, 0, 42]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      22|[5.992000000000002]                                                             | 21.4119834899902344|      0.01000000|[92, 44, 0, 44]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[5.992000000000002]                                                             | 21.4119834899902344|      0.00100000|[97, 46, 0, 46]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[5.993000000000002]                                                             | 16.3982143402099609|      0.01000000|[102, 48, 0, 48]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      25|[5.993000000000002]                                                             | 16.3982143402099609|      0.00100000|[106, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[5.994000000000002]                                                             | 12.0510654449462891|      0.01000000|[110, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      27|[5.994000000000002]                                                             | 12.0510654449462891|      0.00100000|[114, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      56|[5.999900000000002]                                                             |  0.0033673164434731|      0.00010000|[238, 112, 0, 112]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      57|[5.999900000000002]                                                             |  0.0033673164434731|      0.00001000|[243, 114, 0, 114]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      58|[5.999910000000002]                                                             |  0.0027295108884573|      0.00010000|[247, 116, 0, 116]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      59|[6.000010000000001]                                                             |  0.0000392073088733|      0.00100000|[252, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      60|[6.000010000000001]                                                             |  0.0000392073088733|      0.00010000|[257, 120, 0, 120]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      61|[6.000010000000001]                                                             |  0.0000392073088733|      0.00001000|[261, 122, 0, 122]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      62|[6.000010000000001]                                                             |  0.0000392073088733|      0.00000100|[264, 124, 0, 124]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      63|[6.000009000000001]                                                             |  0.0000329196809616|      0.00001000|[269, 126, 0, 126]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      64|[6.000009000000001]                                                             |  0.0000329196809616|      0.00000100|[273, 128, 0, 128]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      65|[6.000008000000001]                                                             |  0.0000273025852948|      0.00001000|[277, 130, 0, 130]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      66|[6.000008000000001]                                                             |  0.0000273025852948|      0.00000100|[281, 132, 0, 132]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      67|[6.000007000000001]                                                             |  0.0000223560273298|      0.00001000|[285, 134, 0, 134]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      68|[6.000007000000001]                                                             |  0.0000223560273298|      0.00000100|[289, 136, 0, 136]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      69|[6.000006000000001]                                                             |  0.0000180800016096|      0.00001000|[294, 138, 0, 138]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      70|[5.999996000000001]                                                             |  0.0000121990087791|      0.00010000|[298, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      71|[5.999996000000001]                                                             |  0.0000121990087791|      0.00001000|[302, 142, 0, 142]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      72|[5.999996000000001]                                                             |  0.0000121990087791|      0.00000100|[306, 144, 0, 144]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      73|[5.999996000000001]                                                             |  0.0000121990087791|      0.00000010|[310, 146, 0, 146]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      74|[5.9999961000000015]                                                            |  0.0000119259057101|      0.00000100|[314, 148, 0, 148]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      75|[5.9999961000000015]                                                            |  0.0000119259057101|      0.00000010|[319, 150, 0, 150]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      76|[5.999996200000002]                                                             |  0.0000116595083455|      0.00000100|[323, 152, 0, 152]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      77|[5.999996200000002]                                                             |  0.0000116595083455|      0.00000010|[327, 154, 0, 154]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      78|[5.999996300000002]                                                             |  0.0000113998166853|      0.00000100|[331, 156, 0, 156]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      79|[5.999997300000002]                                                             |  0.0000091716883617|      0.00001000|[335, 158, 0, 158]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      80|[5.999997300000002]                                                             |  0.0000091716883617|      0.00000100|[340, 160, 0, 160]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
