k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[2.0, 3.0]                                                                      |889.3031475218829200|      0.20000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.9620401697089898, 2.803635412346631]                                         |607.5166015625000000|      1.00000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[2.00320126158197, 1.8044828891972253]                                          | 71.3574676513671875|      5.00000000|[18, 6, 0, 6]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       4|[2.00320126158197, 1.8044828891972253]                                          | 71.3574676513671875|      1.00000000|[24, 8, 0, 8]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[2.00320126158197, 1.8044828891972253]                                          | 71.3574676513671875|      0.20000000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.9252247033308623, 1.6203099911820407]                                        | 41.5793457031250000|      1.00000000|[38, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[1.9252247033308623, 1.6203099911820407]                                        | 41.5793457031250000|      0.20000000|[44, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[1.8303274926159032, 1.444257387115754]                                         | 22.7396602630615234|      1.00000000|[49, 17, 0, 17]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       9|[1.8303274926159032, 1.444257387115754]                                         | 22.7396602630615234|      0.20000000|[56, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[1.7265998009488488, 1.2732586561806254]                                        | 11.3185415267944336|      1.00000000|[61, 22, 0, 22]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      11|[1.7265998009488488, 1.2732586561806254]                                        | 11.3185415267944336|      0.20000000|[67, 24, 0, 24]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[1.2625917806142783, 0.799495232750391]                                         |  0.0900405868887901|      0.00800000|[143, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      24|[1.254595093803441, 0.7997254501463001]                                         |  0.0850490853190422|      0.04000000|[148, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      25|[1.2181889468432876, 0.8162962818549294]                                        |  0.0676462352275848|      0.20000000|[153, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      26|[1.2181889468432876, 0.8162962818549294]                                        |  0.0676462352275848|      0.04000000|[160, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      27|[1.2181889468432876, 0.8162962818549294]                                        |  0.0676462352275848|      0.00800000|[166, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[1.2140918087371524, 0.823167486941321]                                         |  0.0643944293260574|      0.04000000|[171, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      29|[1.2140918087371524, 0.823167486941321]                                         |  0.0643944293260574|      0.00800000|[177, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[1.2096710843324527, 0.8298351098863962]                                        |  0.0612176693975925|      0.04000000|[183, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      31|[1.2096710843324527, 0.8298351098863962]                                        |  0.0612176693975925|      0.00800000|[190, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      32|[1.2047871575115645, 0.8361712963426338]                                        |  0.0580904111266136|      0.04000000|[195, 73, 0, 73]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      33|[1.1804920527244656, 0.8679478267288147]                                        |  0.0435826592147350|      0.20000000|[202, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | iterate success | actual_k=1
      34|[1.1804920527244656, 0.8679478267288147]                                        |  0.0435826592147350|      0.04000000|[210, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      35|[1.1804920527244656, 0.8679478267288147]                                        |  0.0435826592147350|      0.00800000|[217, 82, 0, 82]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      36|[1.173124559072588, 0.8710655241627463]                                         |  0.0407367311418056|      0.04000000|[222, 84, 0, 84]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      37|[1.173124559072588, 0.8710655241627463]                                         |  0.0407367311418056|      0.00800000|[229, 87, 0, 87]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      38|[1.165606681841003, 0.8738007612513391]                                         |  0.0382481031119823|      0.04000000|[234, 89, 0, 89]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      39|[1.165606681841003, 0.8738007612513391]                                         |  0.0382481031119823|      0.00800000|[240, 91, 0, 91]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[1.1590494304389012, 0.8783836046972396]                                        |  0.0356784090399742|      0.04000000|[245, 93, 0, 93]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      41|[1.1590494304389012, 0.8783836046972396]                                        |  0.0356784090399742|      0.00800000|[252, 96, 0, 96]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      42|[1.1545637129486763, 0.885007677356706]                                         |  0.0330257266759872|      0.04000000|[258, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      43|[1.1545637129486763, 0.885007677356706]                                         |  0.0330257266759872|      0.00800000|[264, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      44|[1.1486458508821185, 0.8903908835167184]                                        |  0.0304981451481581|      0.04000000|[270, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      45|[1.1486458508821185, 0.8903908835167184]                                        |  0.0304981451481581|      0.00800000|[278, 105, 0, 105]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      46|[1.1457702430556884, 0.8978561952736763]                                        |  0.0283701270818710|      0.04000000|[283, 107, 0, 107]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      47|[1.1457702430556884, 0.8978561952736763]                                        |  0.0283701270818710|      0.00800000|[289, 109, 0, 109]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      48|[1.1395881019159426, 0.9029337075511861]                                        |  0.0259915590286255|      0.04000000|[295, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      49|[1.1395881019159426, 0.9029337075511861]                                        |  0.0259915590286255|      0.00800000|[301, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      50|[1.1316970090567757, 0.9042492505903924]                                        |  0.0240506175905466|      0.04000000|[306, 115, 0, 115]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      51|[1.1316970090567757, 0.9042492505903924]                                        |  0.0240506175905466|      0.00800000|[314, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      52|[1.1281534294304036, 0.9114216311876252]                                        |  0.0219664666801691|      0.04000000|[319, 120, 0, 120]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      53|[1.1281534294304036, 0.9114216311876252]                                        |  0.0219664666801691|      0.00800000|[325, 122, 0, 122]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      54|[1.1213495369663598, 0.9156296054434552]                                        |  0.0198566671460867|      0.04000000|[330, 124, 0, 124]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      55|[1.1213495369663598, 0.9156296054434552]                                        |  0.0198566671460867|      0.00800000|[338, 127, 0, 127]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      56|[1.1150626665608314, 0.9205768532140942]                                        |  0.0178343690931797|      0.04000000|[344, 129, 0, 129]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      57|[1.1150626665608314, 0.9205768532140942]                                        |  0.0178343690931797|      0.00800000|[351, 132, 0, 132]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      58|[1.1104428789440974, 0.9271081289222749]                                        |  0.0160335823893547|      0.04000000|[356, 134, 0, 134]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      59|[1.1104428789440974, 0.9271081289222749]                                        |  0.0160335823893547|      0.00800000|[362, 136, 0, 136]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      60|[1.1057242633273225, 0.9335683662755869]                                        |  0.0144691402092576|      0.04000000|[368, 138, 0, 138]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      61|[1.1057242633273225, 0.9335683662755869]                                        |  0.0144691402092576|      0.00800000|[374, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      62|[1.0992706146048294, 0.9382959891631134]                                        |  0.0127231469377875|      0.04000000|[379, 142, 0, 142]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      63|[1.0992706146048294, 0.9382959891631134]                                        |  0.0127231469377875|      0.00800000|[387, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      64|[1.0923602538516746, 0.9423267352803051]                                        |  0.0110170897096395|      0.04000000|[392, 147, 0, 147]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      65|[1.0923602538516746, 0.9423267352803051]                                        |  0.0110170897096395|      0.00800000|[398, 149, 0, 149]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      66|[1.0844114279299515, 0.9432301545994167]                                        |  0.0095996744930744|      0.04000000|[405, 152, 0, 152]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      67|[1.0844114279299515, 0.9432301545994167]                                        |  0.0095996744930744|      0.00800000|[412, 155, 0, 155]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      68|[1.076513880958253, 0.9445063802181127]                                         |  0.0086661726236343|      0.04000000|[417, 157, 0, 157]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      69|[1.076513880958253, 0.9445063802181127]                                         |  0.0086661726236343|      0.00800000|[425, 160, 0, 160]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
