k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
      31|[-1.5628240963396234, 1.9671177709575574, 2.266418940705601, 5.571061519134366, 4.135459902524338, 7.755014824864492]| 13.2245550155639648|      0.20000000|[570, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      32|[-1.5041750774751426, 2.0137573026789353, 2.271181942215679, 5.49584593725655, 3.970952027898326, 7.795538101045882]| 12.0341434478759766|      1.00000000|[584, 230, 0, 115]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | iterate success | actual_k=2
      33|[-1.5041750774751426, 2.0137573026789353, 2.271181942215679, 5.49584593725655, 3.970952027898326, 7.795538101045882]| 12.0341434478759766|      0.20000000|[610, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      34|[-1.4947190527043215, 2.122386653566997, 2.1921566070961793, 5.480466274475598, 3.826460253652909, 7.76813669088912]| 10.5007247924804688|      1.00000000|[625, 246, 0, 123]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | iterate success | actual_k=2
      35|[-1.4947190527043215, 2.122386653566997, 2.1921566070961793, 5.480466274475598, 3.826460253652909, 7.76813669088912]| 10.5007247924804688|      0.20000000|[651, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 13 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      36|[-1.4947190527043215, 2.122386653566997, 2.1921566070961793, 5.480466274475598, 3.826460253652909, 7.76813669088912]| 10.5007247924804688|      0.04000000|[676, 266, 0, 133]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 18 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      37|[-1.499049711729221, 2.152965620796233, 2.184003005231241, 5.491916810396538, 3.8087216156714367, 7.756564444697608]| 10.2738084793090820|      0.20000000|[687, 270, 0, 135]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      38|[-1.499049711729221, 2.152965620796233, 2.184003005231241, 5.491916810396538, 3.8087216156714367, 7.756564444697608]| 10.2738084793090820|      0.04000000|[710, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      39|[-1.4928960530906694, 2.187610773357015, 2.169148975324328, 5.494523197865062, 3.797483455530597, 7.75371590367849]| 10.0225715637207031|      0.20000000|[721, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      40|[-1.4928960530906694, 2.187610773357015, 2.169148975324328, 5.494523197865062, 3.797483455530597, 7.75371590367849]| 10.0225715637207031|      0.04000000|[745, 294, 0, 147]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      41|[-1.489488922151157, 2.193916348236452, 2.156390017952438, 5.494264727738217, 3.760545036568052, 7.74909783170805]|  9.7970590591430664|      0.20000000|[756, 298, 0, 149]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      42|[-1.489488922151157, 2.193916348236452, 2.156390017952438, 5.494264727738217, 3.760545036568052, 7.74909783170805]|  9.7970590591430664|      0.04000000|[780, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      43|[-1.477528386942495, 2.212429169400345, 2.1399130536940336, 5.507164779047731, 3.734892872073441, 7.744821638090278]|  9.5649757385253906|      0.20000000|[790, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      44|[-1.477528386942495, 2.212429169400345, 2.1399130536940336, 5.507164779047731, 3.734892872073441, 7.744821638090278]|  9.5649757385253906|      0.04000000|[816, 322, 0, 161]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 13 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
