k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5721016647027786, 0.8378909827431191, 5.258673103195998, 5.240777232718485, 6.354948935827767, 7.934180589559277]|190.2458343505859375|      1.11111111|[11, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
      36|[-0.4859362159391015, 2.4423264421617046, 1.7920261034589828, 5.874112961024531, 2.1717966848394616, 7.048805073691736]|  2.7671134471893311|      0.18530202|[388, 144, 0, 72]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      37|[-0.4439832945028863, 2.461199006468168, 1.6727306249263236, 5.833233181870134, 2.0450809922464948, 7.064966218794316]|  2.3889143466949463|      0.20589113|[400, 148, 0, 74]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      38|[-0.4439832945028863, 2.461199006468168, 1.6727306249263236, 5.833233181870134, 2.0450809922464948, 7.064966218794316]|  2.3889143466949463|      0.18530202|[410, 152, 0, 76]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      39|[-0.3306640609097465, 2.493696673502619, 1.588502436035009, 5.793240978568306, 1.9476688116118948, 7.1124698404801725]|  2.0375194549560547|      0.20589113|[421, 156, 0, 78]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      40|[-0.2465514820733878, 2.5297829863689376, 1.4959691845618541, 5.728511967152029, 1.844684987255231, 7.00924147832044]|  1.7022658586502075|      0.22876792|[432, 160, 0, 80]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      41|[-0.2465514820733878, 2.5297829863689376, 1.4959691845618541, 5.728511967152029, 1.844684987255231, 7.00924147832044]|  1.7022658586502075|      0.20589113|[442, 164, 0, 82]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      42|[-0.2465514820733878, 2.5297829863689376, 1.4959691845618541, 5.728511967152029, 1.844684987255231, 7.00924147832044]|  1.7022658586502075|      0.18530202|[452, 168, 0, 84]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      43|[-0.2465514820733878, 2.5297829863689376, 1.4959691845618541, 5.728511967152029, 1.844684987255231, 7.00924147832044]|  1.7022658586502075|      0.16677182|[463, 172, 0, 86]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      44|[-0.2465514820733878, 2.5297829863689376, 1.4959691845618541, 5.728511967152029, 1.844684987255231, 7.00924147832044]|  1.7022658586502075|      0.15009464|[473, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      45|[-0.1199637410903472, 2.573306719086239, 1.476221459279008, 5.700037554052466, 1.7873648021140598, 6.998139244839141]|  1.4472018480300903|      0.16677182|[483, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      46|[-0.1199637410903472, 2.573306719086239, 1.476221459279008, 5.700037554052466, 1.7873648021140598, 6.998139244839141]|  1.4472018480300903|      0.15009464|[494, 184, 0, 92]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      47|[-0.0411530232264426, 2.5673446567197744, 1.391095403833473, 5.671159577798775, 1.7242731918012077, 6.933171637626317]|  1.2365188598632812|      0.16677182|[504, 188, 0, 94]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      48|[-0.0411530232264426, 2.5673446567197744, 1.391095403833473, 5.671159577798775, 1.7242731918012077, 6.933171637626317]|  1.2365188598632812|      0.15009464|[514, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      49|[0.0878541991124098, 2.582151607363031, 1.3691501631412584, 5.630666169656206, 1.6679688853620358, 6.913811737668797]|  1.0592913627624512|      0.16677182|[526, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      50|[0.0878541991124098, 2.582151607363031, 1.3691501631412584, 5.630666169656206, 1.6679688853620358, 6.913811737668797]|  1.0592913627624512|      0.15009464|[537, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      51|[0.0878541991124098, 2.582151607363031, 1.3691501631412584, 5.630666169656206, 1.6679688853620358, 6.913811737668797]|  1.0592913627624512|      0.13508517|[547, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      52|[0.0878541991124098, 2.582151607363031, 1.3691501631412584, 5.630666169656206, 1.6679688853620358, 6.913811737668797]|  1.0592913627624512|      0.12157665|[558, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      53|[0.0878541991124098, 2.582151607363031, 1.3691501631412584, 5.630666169656206, 1.6679688853620358, 6.913811737668797]|  1.0592913627624512|      0.10941899|[570, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      54|[0.1254031553493399, 2.6049177352152815, 1.3372260354607892, 5.640174631357794, 1.575618630555465, 6.933965252393681]|  0.9377681016921997|      0.12157665|[581, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      55|[0.1254031553493399, 2.6049177352152815, 1.3372260354607892, 5.640174631357794, 1.575618630555465, 6.933965252393681]|  0.9377681016921997|      0.10941899|[592, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      56|[0.2069422203476565, 2.608556245498427, 1.299971360514798, 5.634544415977136, 1.5149770969806582, 6.948582077623987]|  0.8185164332389832|      0.12157665|[603, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      57|[0.2069422203476565, 2.608556245498427, 1.299971360514798, 5.634544415977136, 1.5149770969806582, 6.948582077623987]|  0.8185164332389832|      0.10941899|[613, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      58|[0.2069422203476565, 2.608556245498427, 1.299971360514798, 5.634544415977136, 1.5149770969806582, 6.948582077623987]|  0.8185164332389832|      0.09847709|[624, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      59|[0.2607393959695765, 2.563903090792298, 1.2454184916802118, 5.593430548923335, 1.51131654481669, 6.937183316137591]|  0.7366279363632202|      0.10941899|[635, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      60|[0.2607393959695765, 2.563903090792298, 1.2454184916802118, 5.593430548923335, 1.51131654481669, 6.937183316137591]|  0.7366279363632202|      0.09847709|[647, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      61|[0.2942849682035627, 2.530782089218578, 1.1968298968432913, 5.576627087040839, 1.4485977477729373, 6.907207062968708]|  0.6318190097808838|      0.10941899|[657, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      62|[0.2942849682035627, 2.530782089218578, 1.1968298968432913, 5.576627087040839, 1.4485977477729373, 6.907207062968708]|  0.6318190097808838|      0.09847709|[668, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      63|[0.3610139704207816, 2.4982471668228476, 1.1685668581924402, 5.554252033814123, 1.3990339475632192, 6.886459925003034]|  0.5343962311744690|      0.10941899|[678, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      64|[0.3610139704207816, 2.4982471668228476, 1.1685668581924402, 5.554252033814123, 1.3990339475632192, 6.886459925003034]|  0.5343962311744690|      0.09847709|[690, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      65|[0.3610139704207816, 2.4982471668228476, 1.1685668581924402, 5.554252033814123, 1.3990339475632192, 6.886459925003034]|  0.5343962311744690|      0.08862938|[701, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      66|[0.3610139704207816, 2.4982471668228476, 1.1685668581924402, 5.554252033814123, 1.3990339475632192, 6.886459925003034]|  0.5343962311744690|      0.07976644|[711, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      67|[0.3610139704207816, 2.4982471668228476, 1.1685668581924402, 5.554252033814123, 1.3990339475632192, 6.886459925003034]|  0.5343962311744690|      0.07178980|[723, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      68|[0.3914717571540669, 2.4875104789556053, 1.1384698504160153, 5.545393291134096, 1.343119700514076, 6.886794209662443]|  0.4697109162807465|      0.07976644|[734, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      69|[0.3914717571540669, 2.4875104789556053, 1.1384698504160153, 5.545393291134096, 1.343119700514076, 6.886794209662443]|  0.4697109162807465|      0.07178980|[745, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      70|[0.435360816738009, 2.449399199809777, 1.1660128021697762, 5.531701768700461, 1.3243754048059335, 6.8649393370119105]|  0.4373086690902710|      0.07976644|[755, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      71|[0.435360816738009, 2.449399199809777, 1.1660128021697762, 5.531701768700461, 1.3243754048059335, 6.8649393370119105]|  0.4373086690902710|      0.07178980|[766, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      72|[0.472483585231997, 2.4311164876823312, 1.1249821422873765, 5.550001630165653, 1.304106862058651, 6.833124184980244]|  0.3856562077999115|      0.07976644|[777, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      73|[0.472483585231997, 2.4311164876823312, 1.1249821422873765, 5.550001630165653, 1.304106862058651, 6.833124184980244]|  0.3856562077999115|      0.07178980|[787, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      74|[0.4719182793515847, 2.4241307000179058, 1.0790691981330311, 5.538390251978396, 1.2521774295555594, 6.820272496263636]|  0.3390494585037231|      0.07976644|[798, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      75|[0.4719182793515847, 2.4241307000179058, 1.0790691981330311, 5.538390251978396, 1.2521774295555594, 6.820272496263636]|  0.3390494585037231|      0.07178980|[809, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      76|[0.5293196209144444, 2.4021272519789822, 1.078376712837975, 5.507458910941677, 1.245378312314499, 6.8010045415452165]|  0.2959134876728058|      0.07976644|[820, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      77|[0.5293196209144444, 2.4021272519789822, 1.078376712837975, 5.507458910941677, 1.245378312314499, 6.8010045415452165]|  0.2959134876728058|      0.07178980|[830, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      78|[0.5365891981497052, 2.3888834893262927, 1.034306674887356, 5.513846030611586, 1.1912753753157816, 6.797075181494779]|  0.2555123865604401|      0.07976644|[840, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      79|[0.5365891981497052, 2.3888834893262927, 1.034306674887356, 5.513846030611586, 1.1912753753157816, 6.797075181494779]|  0.2555123865604401|      0.07178980|[852, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      80|[0.5365891981497052, 2.3888834893262927, 1.034306674887356, 5.513846030611586, 1.1912753753157816, 6.797075181494779]|  0.2555123865604401|      0.06461082|[863, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
