k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[97.0, 0.009, 100.0, 65.0, 20.0, 70.0, 178.0, 16.5]                             |7371.7205784419347765|      1.00000000|[0, 0, 0, 0]                                                               | 
      27|[97.00000033550299, 0.0090297813980826, 100.00000764226878, 65.00000989132559, 20.000001384803877, 69.99999270406892, 178.00000305336712, 16.4999979499156]|7369.2299804687500000|      0.00001280|[576, 216, 0, 54]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      28|[97.00000033550299, 0.0090297813980826, 100.00000764226878, 65.00000989132559, 20.000001384803877, 69.99999270406892, 178.00000305336712, 16.4999979499156]|7369.2299804687500000|      0.00000256|[596, 224, 0, 56]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      29|[97.00000019417023, 0.0090312076569312, 100.00000759684035, 65.00001188645402, 20.000002078907308, 69.99999258350356, 178.00000301006665, 16.499997813464063]|7369.2275390625000000|      0.00001280|[617, 232, 0, 58]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      30|[97.00000019417023, 0.0090312076569312, 100.00000759684035, 65.00001188645402, 20.000002078907308, 69.99999258350356, 178.00000301006665, 16.499997813464063]|7369.2275390625000000|      0.00000256|[638, 240, 0, 60]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      31|[97.00000030602628, 0.0090289536394063, 100.00000763887057, 65.0000124747251, 20.000002896836044, 69.99999266867165, 178.00000367034892, 16.499997834202926]|7369.2236328125000000|      0.00001280|[660, 248, 0, 62]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      32|[97.00000030602628, 0.0090289536394063, 100.00000763887057, 65.0000124747251, 20.000002896836044, 69.99999266867165, 178.00000367034892, 16.499997834202926]|7369.2236328125000000|      0.00000256|[680, 256, 0, 64]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      33|[97.00000002993926, 0.0090308916205932, 100.00000758469469, 65.00001351422543, 20.000002328876295, 69.9999925450288, 178.000002549574, 16.499997624187102]|7369.2216796875000000|      0.00001280|[702, 264, 0, 66]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      34|[97.00000002993926, 0.0090308916205932, 100.00000758469469, 65.00001351422543, 20.000002328876295, 69.9999925450288, 178.000002549574, 16.499997624187102]|7369.2216796875000000|      0.00000256|[723, 272, 0, 68]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      35|[97.00000003442717, 0.0090288262481149, 100.00000769474282, 65.00001475273602, 20.00000308145192, 69.99999258467349, 178.0000029240308, 16.499997807592795]|7369.2192382812500000|      0.00001280|[743, 280, 0, 70]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      36|[97.00000003442717, 0.0090288262481149, 100.00000769474282, 65.00001475273602, 20.00000308145192, 69.99999258467349, 178.0000029240308, 16.499997807592795]|7369.2192382812500000|      0.00000256|[764, 288, 0, 72]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      37|[96.99999979022775, 0.0090309701118184, 100.00000832229773, 65.00001572744637, 20.000003538369228, 69.99999287198693, 178.0000034035268, 16.499997988398817]|7369.2133789062500000|      0.00001280|[784, 296, 0, 74]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      38|[96.99999979022775, 0.0090309701118184, 100.00000832229773, 65.00001572744637, 20.000003538369228, 69.99999287198693, 178.0000034035268, 16.499997988398817]|7369.2133789062500000|      0.00000256|[807, 304, 0, 76]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      39|[96.9999996497706, 0.0090289542827697, 100.0000079864303, 65.00001695434565, 20.000004323157818, 69.99999303763069, 178.00000351260925, 16.499998432230182]|7369.2099609375000000|      0.00001280|[830, 312, 0, 78]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      40|[96.9999996497706, 0.0090289542827697, 100.0000079864303, 65.00001695434565, 20.000004323157818, 69.99999303763069, 178.00000351260925, 16.499998432230182]|7369.2099609375000000|      0.00000256|[851, 320, 0, 80]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      41|[96.99999914405379, 0.0090307099096132, 100.0000076968951, 65.00001837496555, 20.000005078663655, 69.99999322636641, 178.0000042247712, 16.499998425267616]|7369.2026367187500000|      0.00001280|[872, 328, 0, 82]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      42|[96.99999914405379, 0.0090307099096132, 100.0000076968951, 65.00001837496555, 20.000005078663655, 69.99999322636641, 178.0000042247712, 16.499998425267616]|7369.2026367187500000|      0.00000256|[894, 336, 0, 84]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      43|[96.99999897853856, 0.0090293244171983, 100.0000075044674, 65.00001985390114, 20.000005864007385, 69.99999226412298, 178.00000486057903, 16.499999085121992]|7369.1972656250000000|      0.00001280|[915, 344, 0, 86]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      44|[96.99999897853856, 0.0090293244171983, 100.0000075044674, 65.00001985390114, 20.000005864007385, 69.99999226412298, 178.00000486057903, 16.499999085121992]|7369.1972656250000000|      0.00000256|[936, 352, 0, 88]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      45|[96.99999811690259, 0.0090302541142952, 100.00000770908731, 65.00002028741149, 20.000007884934192, 69.99999273054496, 178.00000468801207, 16.499998464177345]|7369.1918945312500000|      0.00001280|[957, 360, 0, 90]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      46|[96.9999975597034, 0.0090306894532573, 100.00001487314681, 65.00002675236165, 20.000014152737037, 69.99999481906917, 178.00000864996295, 16.49999516624778]|7369.1630859375000000|      0.00006400|[979, 368, 0, 92]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      47|[96.9999975597034, 0.0090306894532573, 100.00001487314681, 65.00002675236165, 20.000014152737037, 69.99999481906917, 178.00000864996295, 16.49999516624778]|7369.1630859375000000|      0.00001280|[1001, 376, 0, 94]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      48|[96.9999975597034, 0.0090306894532573, 100.00001487314681, 65.00002675236165, 20.000014152737037, 69.99999481906917, 178.00000864996295, 16.49999516624778]|7369.1630859375000000|      0.00000256|[1022, 384, 0, 96]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      49|[96.99999743594228, 0.0090289598942445, 100.00001476835122, 65.00002827940119, 20.000015007860902, 69.99999496443965, 178.00000932156865, 16.49999519180802]|7369.1596679687500000|      0.00001280|[1044, 392, 0, 98]                                                         |  | trying linear partial model with 13 points | iterate success | actual_k=4
      50|[96.99999743594228, 0.0090289598942445, 100.00001476835122, 65.00002827940119, 20.000015007860902, 69.99999496443965, 178.00000932156865, 16.49999519180802]|7369.1596679687500000|      0.00000256|[1064, 400, 0, 100]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      51|[96.999997372621, 0.0090307608128247, 100.0000139826212, 65.00002918206938, 20.000015686567437, 69.99999417712831, 178.00001020847168, 16.499995108127173]|7369.1538085937500000|      0.00001280|[1085, 408, 0, 102]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      52|[96.999997372621, 0.0090307608128247, 100.0000139826212, 65.00002918206938, 20.000015686567437, 69.99999417712831, 178.00001020847168, 16.499995108127173]|7369.1538085937500000|      0.00000256|[1107, 416, 0, 104]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      53|[96.99999746981516, 0.0090289754529343, 100.00001382684489, 65.00003080280952, 20.000016103229097, 69.99999439110195, 178.0000107563883, 16.499995539374485]|7369.1503906250000000|      0.00001280|[1128, 424, 0, 106]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      54|[96.99999746981516, 0.0090289754529343, 100.00001382684489, 65.00003080280952, 20.000016103229097, 69.99999439110195, 178.0000107563883, 16.499995539374485]|7369.1503906250000000|      0.00000256|[1150, 432, 0, 108]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      55|[96.99999736270368, 0.0090311130054297, 100.00001452368562, 65.0000317926339, 20.00001646625297, 69.99999464706806, 178.00001095048268, 16.499995017187224]|7369.1469726562500000|      0.00001280|[1170, 440, 0, 110]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      56|[96.99999736270368, 0.0090311130054297, 100.00001452368562, 65.0000317926339, 20.00001646625297, 69.99999464706806, 178.00001095048268, 16.499995017187224]|7369.1469726562500000|      0.00000256|[1192, 448, 0, 112]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      57|[96.99999840800166, 0.0090306780018077, 100.00001496224212, 65.00003304262803, 20.000017719119917, 69.99999468255152, 178.00001213589172, 16.499994281811418]|7369.1386718750000000|      0.00001280|[1213, 456, 0, 114]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      58|[96.99999840800166, 0.0090306780018077, 100.00001496224212, 65.00003304262803, 20.000017719119917, 69.99999468255152, 178.00001213589172, 16.499994281811418]|7369.1386718750000000|      0.00000256|[1233, 464, 0, 116]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      59|[96.99999836884419, 0.0090295166562883, 100.00001450196388, 65.00003456302979, 20.00001829487814, 69.999995508555, 178.00001341716248, 16.49999443811772]|7369.1328125000000000|      0.00001280|[1253, 472, 0, 118]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      60|[96.99999836884419, 0.0090295166562883, 100.00001450196388, 65.00003456302979, 20.00001829487814, 69.999995508555, 178.00001341716248, 16.49999443811772]|7369.1328125000000000|      0.00000256|[1274, 480, 0, 120]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      61|[96.99999844352281, 0.0090311190161436, 100.00001514254389, 65.00003591656339, 20.000019011153245, 69.99999516321873, 178.00001259594737, 16.499995094904293]|7369.1308593750000000|      0.00001280|[1295, 488, 0, 122]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      62|[96.99999844352281, 0.0090311190161436, 100.00001514254389, 65.00003591656339, 20.000019011153245, 69.99999516321873, 178.00001259594737, 16.499995094904293]|7369.1308593750000000|      0.00000256|[1316, 496, 0, 124]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      63|[96.99999844849897, 0.0090288029913594, 100.0000152148425, 65.00003686047913, 20.00001943684583, 69.99999512132487, 178.00001286311368, 16.499995292523412]|7369.1289062500000000|      0.00001280|[1337, 504, 0, 126]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      64|[96.9999964851518, 0.0090315153809088, 100.00001256659976, 65.00004445581318, 20.00001924295976, 69.99999991160985, 178.00001959706242, 16.499999719196452]|7369.1054687500000000|      0.00006400|[1358, 512, 0, 128]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      65|[96.9999964851518, 0.0090315153809088, 100.00001256659976, 65.00004445581318, 20.00001924295976, 69.99999991160985, 178.00001959706242, 16.499999719196452]|7369.1054687500000000|      0.00001280|[1379, 520, 0, 130]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      66|[96.9999964851518, 0.0090315153809088, 100.00001256659976, 65.00004445581318, 20.00001924295976, 69.99999991160985, 178.00001959706242, 16.499999719196452]|7369.1054687500000000|      0.00000256|[1400, 528, 0, 132]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      67|[96.99999637551727, 0.0090292383994223, 100.00001250310211, 65.00004431242218, 20.00001994023133, 69.999999650591, 178.00002037877562, 16.499999310602945]|7369.1005859375000000|      0.00001280|[1422, 536, 0, 134]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      68|[96.99999637551727, 0.0090292383994223, 100.00001250310211, 65.00004431242218, 20.00001994023133, 69.999999650591, 178.00002037877562, 16.499999310602945]|7369.1005859375000000|      0.00000256|[1444, 544, 0, 136]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      69|[96.99999633895418, 0.0090313314366443, 100.00001247268037, 65.00004554214145, 20.00002066274731, 69.99999961975814, 178.00002072630758, 16.499999431287986]|7369.0981445312500000|      0.00001280|[1465, 552, 0, 138]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      70|[96.99999633895418, 0.0090313314366443, 100.00001247268037, 65.00004554214145, 20.00002066274731, 69.99999961975814, 178.00002072630758, 16.499999431287986]|7369.0981445312500000|      0.00000256|[1486, 560, 0, 140]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      71|[96.99999663291189, 0.0090296440125763, 100.00001298080097, 65.00004660322554, 20.000020755386547, 70.00000050656232, 178.0000219257196, 16.4999994772227]|7369.0903320312500000|      0.00001280|[1506, 568, 0, 142]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      72|[96.99999406702497, 0.0090296537766253, 100.00001940917761, 65.00005262091092, 20.000028332787828, 69.9999998113491, 178.00002305558937, 16.499994944825065]|7369.0625000000000000|      0.00006400|[1529, 576, 0, 144]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      73|[96.99999406702497, 0.0090296537766253, 100.00001940917761, 65.00005262091092, 20.000028332787828, 69.9999998113491, 178.00002305558937, 16.499994944825065]|7369.0625000000000000|      0.00001280|[1549, 584, 0, 146]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      74|[96.99999406702497, 0.0090296537766253, 100.00001940917761, 65.00005262091092, 20.000028332787828, 69.9999998113491, 178.00002305558937, 16.499994944825065]|7369.0625000000000000|      0.00000256|[1570, 592, 0, 148]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      75|[96.99999406702497, 0.0090296537766253, 100.00001940917761, 65.00005262091092, 20.000028332787828, 69.9999998113491, 178.00002305558937, 16.499994944825065]|7369.0625000000000000|      0.00000051|[1590, 600, 0, 150]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      76|[96.99999410898891, 0.0090299752426332, 100.00001926220712, 65.00005288639363, 20.000028568645057, 69.99999984453339, 178.0000230993912, 16.499995024278256]|7369.0610351562500000|      0.00000256|[1611, 608, 0, 152]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      77|[96.99999422340879, 0.0090303006914488, 100.00001923480497, 65.00005508403596, 20.00002962177288, 69.99999993010019, 178.00002379389323, 16.499994950281696]|7369.0532226562500000|      0.00001280|[1631, 616, 0, 154]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      78|[96.99998917932245, 0.009029385282366, 100.00002121057958, 65.00006326756221, 20.000035677869064, 70.00000477404697, 178.0000254472419, 16.499996902651734]|7369.0224609375000000|      0.00006400|[1653, 624, 0, 156]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      79|[96.99998917932245, 0.009029385282366, 100.00002121057958, 65.00006326756221, 20.000035677869064, 70.00000477404697, 178.0000254472419, 16.499996902651734]|7369.0224609375000000|      0.00001280|[1674, 632, 0, 158]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      80|[96.99998917932245, 0.009029385282366, 100.00002121057958, 65.00006326756221, 20.000035677869064, 70.00000477404697, 178.0000254472419, 16.499996902651734]|7369.0224609375000000|      0.00000256|[1694, 640, 0, 160]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
