k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      1.00000000|[0, 0, 0, 0]                                                               | 
      31|[-1.4558259934970357, 1.5725554428079287, 2.9625491258734153, 5.60252757543414, 4.741702384705452, 7.706974763848264]| 25.7372894287109375|      0.10000000|[560, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      32|[-1.4366418830214858, 1.6099688773370113, 2.8952830488732606, 5.6522100970417215, 4.707449083729085, 7.698860694219293]| 24.5815773010253906|      1.00000000|[571, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      33|[-1.4366418830214858, 1.6099688773370113, 2.8952830488732606, 5.6522100970417215, 4.707449083729085, 7.698860694219293]| 24.5815773010253906|      0.10000000|[595, 234, 0, 117]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 15 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      34|[-1.4297529300223017, 1.6446485440434462, 2.873590664765667, 5.598893042957419, 4.639697010377959, 7.669770286593593]| 23.4655342102050781|      1.00000000|[605, 238, 0, 119]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      35|[-1.4297529300223017, 1.6446485440434462, 2.873590664765667, 5.598893042957419, 4.639697010377959, 7.669770286593593]| 23.4655342102050781|      0.10000000|[630, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      36|[-1.4525697208658148, 1.6008615285657348, 2.8614872171694365, 5.6216554132990915, 4.561062638149583, 7.643047489432346]| 22.7498130798339844|      1.00000000|[640, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      37|[-1.4525697208658148, 1.6008615285657348, 2.8614872171694365, 5.6216554132990915, 4.561062638149583, 7.643047489432346]| 22.7498130798339844|      0.10000000|[668, 262, 0, 131]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 13 points | trying quadratic partial model with 18 points | trying quadratic partial model with 23 points | exploitation failed, decreasing delta | actual_k=2
      38|[-1.4734590885354073, 1.6730519884446453, 2.8209006385169637, 5.627280973347759, 4.509633997130446, 7.648371905943688]| 21.3979988098144531|      1.00000000|[678, 266, 0, 133]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      39|[-1.4734590885354073, 1.6730519884446453, 2.8209006385169637, 5.627280973347759, 4.509633997130446, 7.648371905943688]| 21.3979988098144531|      0.10000000|[703, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      40|[-1.5538473263705723, 1.6999847128766312, 2.7984292453242814, 5.618039405416658, 4.4640494515774956, 7.6363702939972296]| 20.4114284515380859|      1.00000000|[713, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      41|[-1.5538473263705723, 1.6999847128766312, 2.7984292453242814, 5.618039405416658, 4.4640494515774956, 7.6363702939972296]| 20.4114284515380859|      0.10000000|[738, 290, 0, 145]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      42|[-1.5614258061185449, 1.7581628003526408, 2.750577138771449, 5.597390440795835, 4.409207106495055, 7.665249181211702]| 19.1840744018554688|      1.00000000|[749, 294, 0, 147]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      43|[-1.5614258061185449, 1.7581628003526408, 2.750577138771449, 5.597390440795835, 4.409207106495055, 7.665249181211702]| 19.1840744018554688|      0.10000000|[775, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      44|[-1.605394084324569, 1.8135262102641527, 2.716286984508964, 5.563286330563349, 4.357941561189543, 7.659365117564741]| 18.0725555419921875|      1.00000000|[785, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      45|[-1.605394084324569, 1.8135262102641527, 2.716286984508964, 5.563286330563349, 4.357941561189543, 7.659365117564741]| 18.0725555419921875|      0.10000000|[809, 318, 0, 159]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 15 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      46|[-1.6224928176789901, 1.8776360902882088, 2.694304039823419, 5.527056972509112, 4.298901832276918, 7.641587300802564]| 17.0182685852050781|      1.00000000|[820, 322, 0, 161]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
