k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.195816180345798, 38.5175504612019, 41.80072948234171, 39.173472202875175]   |810.4383544921875000|     10.00000000|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
      44|[6.736391793250268, 31.090891493937406, 44.80359330650003, 42.259056539384076]  | 33.1930923461914062|      1.00000000|[471, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      45|[5.764900451058041, 30.886541653912683, 44.88602406900471, 42.34652587298341]   | 23.3770332336425781|     10.00000000|[482, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      46|[5.764900451058041, 30.886541653912683, 44.88602406900471, 42.34652587298341]   | 23.3770332336425781|      1.00000000|[493, 184, 0, 92]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      47|[5.764900451058041, 30.886541653912683, 44.88602406900471, 42.34652587298341]   | 23.3770332336425781|      0.10000000|[505, 188, 0, 94]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      48|[5.666880789517725, 30.86899442382446, 44.894158387867485, 42.35077716977282]   | 22.4958114624023438|      1.00000000|[516, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      49|[5.666880789517725, 30.86899442382446, 44.894158387867485, 42.35077716977282]   | 22.4958114624023438|      0.10000000|[527, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      50|[5.579399872085179, 30.84799784592533, 44.85536667157221, 42.33074131320134]    | 21.7560443878173828|      1.00000000|[537, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      51|[5.579399872085179, 30.84799784592533, 44.85536667157221, 42.33074131320134]    | 21.7560443878173828|      0.10000000|[548, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      52|[5.481118622031564, 30.83161872260453, 44.86265627737325, 42.33514379595615]    | 20.9076519012451172|      1.00000000|[559, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      53|[5.481118622031564, 30.83161872260453, 44.86265627737325, 42.33514379595615]    | 20.9076519012451172|      0.10000000|[569, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      54|[5.382860381349679, 30.8151373787744, 44.870117866118456, 42.339387395495564]   | 20.0771465301513672|      1.00000000|[580, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      55|[5.382860381349679, 30.8151373787744, 44.870117866118456, 42.339387395495564]   | 20.0771465301513672|      0.10000000|[590, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      56|[5.284520967028181, 30.799150103110826, 44.87774913647227, 42.34332824826478]   | 19.2644538879394531|      1.00000000|[600, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      57|[5.284520967028181, 30.799150103110826, 44.87774913647227, 42.34332824826478]   | 19.2644538879394531|      0.10000000|[611, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      58|[5.2347788094838625, 30.726944115877547, 44.89094923762687, 42.297092217941966] | 18.7914409637451172|      1.00000000|[621, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      59|[5.2347788094838625, 30.726944115877547, 44.89094923762687, 42.297092217941966] | 18.7914409637451172|      0.10000000|[632, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      60|[5.136332401540039, 30.71138846817978, 44.898008349949954, 42.301153685764234]  | 18.0081272125244141|      1.00000000|[642, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      61|[5.136332401540039, 30.71138846817978, 44.898008349949954, 42.301153685764234]  | 18.0081272125244141|      0.10000000|[653, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      62|[5.03784286570155, 30.696091254804095, 44.9050251447448, 42.30522445768917]     | 17.2423744201660156|      1.00000000|[663, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      63|[5.03784286570155, 30.696091254804095, 44.9050251447448, 42.30522445768917]     | 17.2423744201660156|      0.10000000|[674, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      64|[4.939271935050921, 30.68123933484011, 44.9120675231305, 42.30891187015931]     | 16.4941101074218750|      1.00000000|[685, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      65|[4.939271935050921, 30.68123933484011, 44.9120675231305, 42.30891187015931]     | 16.4941101074218750|      0.10000000|[695, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      66|[4.8406652581667915, 30.666651207592714, 44.918830398445536, 42.313174889600496]| 15.7632637023925781|      1.00000000|[705, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      67|[4.8406652581667915, 30.666651207592714, 44.918830398445536, 42.313174889600496]| 15.7632637023925781|      0.10000000|[716, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      68|[4.74206078844898, 30.651790531728718, 44.92529020878866, 42.31699453812691]    | 15.0497703552246094|      1.00000000|[726, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      69|[4.74206078844898, 30.651790531728718, 44.92529020878866, 42.31699453812691]    | 15.0497703552246094|      0.10000000|[737, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      70|[4.643362931931437, 30.637653220926154, 44.93212013953044, 42.320490479799275]  | 14.3535499572753906|      1.00000000|[749, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      71|[4.643362931931437, 30.637653220926154, 44.93212013953044, 42.320490479799275]  | 14.3535499572753906|      0.10000000|[759, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      72|[4.544620820475044, 30.623745833903513, 44.938630524730065, 42.32425809122938]  | 13.6745367050170898|      1.00000000|[769, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      73|[4.544620820475044, 30.623745833903513, 44.938630524730065, 42.32425809122938]  | 13.6745367050170898|      0.10000000|[780, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      74|[4.445796455892171, 30.610260674134015, 44.94496493931248, 42.32768892533795]   | 13.0126609802246094|      1.00000000|[790, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      75|[4.445796455892171, 30.610260674134015, 44.94496493931248, 42.32768892533795]   | 13.0126609802246094|      0.10000000|[800, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      76|[4.346927608966399, 30.596955665243954, 44.95109441527532, 42.33090721221526]   | 12.3678617477416992|      1.00000000|[810, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      77|[4.346927608966399, 30.596955665243954, 44.95109441527532, 42.33090721221526]   | 12.3678617477416992|      0.10000000|[821, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      78|[4.30321900414183, 30.56217905647768, 45.01224729257598, 42.38694711714788]     | 12.0316114425659180|      1.00000000|[831, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      79|[4.30321900414183, 30.56217905647768, 45.01224729257598, 42.38694711714788]     | 12.0316114425659180|      0.10000000|[841, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      80|[4.204286120054564, 30.549264803876518, 45.01813198895593, 42.39024512782779]   | 11.4140882492065430|      1.00000000|[852, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
