k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.25, 0.39, 0.415, 0.39]                                                       |  0.0053136153581918|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.25, 0.39, 0.415, 0.39]                                                       |  0.0053136153581918|      0.50000000|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      69|[0.2269257987062422, 0.3958833252761257, 0.414576678364347, 0.3811042360053244] |  0.0034388359636068|      0.00048828|[737, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      70|[0.2267420633498259, 0.3961452461498951, 0.4145412177996892, 0.3807370849435771]|  0.0034246470313519|      0.00097656|[749, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      71|[0.2267420633498259, 0.3961452461498951, 0.4145412177996892, 0.3807370849435771]|  0.0034246470313519|      0.00048828|[759, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      72|[0.2265391303835534, 0.3964043594272366, 0.414503641323185, 0.3803783578771042] |  0.0034105868544430|      0.00097656|[769, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      73|[0.2265391303835534, 0.3964043594272366, 0.414503641323185, 0.3803783578771042] |  0.0034105868544430|      0.00048828|[780, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      74|[0.226371349180635, 0.3966732882819896, 0.4144625334624982, 0.3800092299021147] |  0.0033965902402997|      0.00097656|[790, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      75|[0.226371349180635, 0.3966732882819896, 0.4144625334624982, 0.3800092299021147] |  0.0033965902402997|      0.00048828|[800, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      76|[0.22619215165091, 0.396935625324938, 0.4144204512419697, 0.3796408344799735]   |  0.0033826895523816|      0.00097656|[810, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      77|[0.22619215165091, 0.396935625324938, 0.4144204512419697, 0.3796408344799735]   |  0.0033826895523816|      0.00048828|[821, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      78|[0.2263186722898788, 0.3972472637999832, 0.4144740183668957, 0.3792909443100413]|  0.0033714864403009|      0.00097656|[831, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      79|[0.2263186722898788, 0.3972472637999832, 0.4144740183668957, 0.3792909443100413]|  0.0033714864403009|      0.00048828|[841, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      80|[0.2261522189321004, 0.3975138680136555, 0.4144307180036082, 0.3789197851385567]|  0.0033575606066734|      0.00097656|[852, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
