k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0]                                                                     |26656.1334557436784962|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.2, 1.0]                                                                     |26656.1334557436784962|      0.50000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[-1.2, 1.0]                                                                     |26656.1334557436784962|      0.25000000|[15, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[-1.2, 1.0]                                                                     |26656.1334557436784962|      0.12500000|[21, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[-1.0789494646740985, 0.9688268080345839]                                       |8303.6660156250000000|      0.25000000|[26, 9, 0, 9]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[-1.0789494646740985, 0.9688268080345839]                                       |8303.6660156250000000|      0.12500000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[-1.0789494646740985, 0.9688268080345839]                                       |8303.6660156250000000|      0.06250000|[38, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[-1.018321831286623, 0.9536432620115415]                                        |4481.0200195312500000|      0.12500000|[44, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       8|[-0.8943928829515804, 0.9373148890194036]                                       |1207.8599853515625000|      0.25000000|[49, 17, 0, 17]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       9|[-0.8943928829515804, 0.9373148890194036]                                       |1207.8599853515625000|      0.12500000|[56, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[-0.7718608287866418, 0.9125985846411081]                                       |286.7374877929687500|      0.25000000|[64, 23, 0, 23]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      11|[-0.7718608287866418, 0.9125985846411081]                                       |286.7374877929687500|      0.12500000|[72, 26, 0, 26]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[-0.7718608287866418, 0.9125985846411081]                                       |286.7374877929687500|      0.06250000|[78, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[-0.7094876907735583, 0.9086184270561812]                                       |132.6061553955078125|      0.12500000|[83, 30, 0, 30]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      14|[-0.5846506688933033, 0.902237363816506]                                        | 24.6515865325927734|      0.25000000|[88, 32, 0, 32]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      15|[-0.5846506688933033, 0.902237363816506]                                        | 24.6515865325927734|      0.12500000|[95, 35, 0, 35]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[-0.1181510877032495, 0.8850024501199331]                                       |  0.0014130142517388|      0.03125000|[197, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[-0.0875290235142446, 0.8912355620878274]                                       |  0.0004212221538182|      0.06250000|[202, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      33|[-0.0875290235142446, 0.8912355620878274]                                       |  0.0004212221538182|      0.03125000|[210, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      34|[-0.0875290235142446, 0.8912355620878274]                                       |  0.0004212221538182|      0.01562500|[217, 82, 0, 82]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      35|[-0.0723051733958707, 0.8947533756947835]                                       |  0.0002077242534142|      0.03125000|[222, 84, 0, 84]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      36|[-0.0723051733958707, 0.8947533756947835]                                       |  0.0002077242534142|      0.01562500|[229, 87, 0, 87]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      37|[-0.0723051733958707, 0.8947533756947835]                                       |  0.0002077242534142|      0.00781250|[237, 90, 0, 90]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      38|[-0.0645527076533135, 0.8957200354904081]                                       |  0.0001404549839208|      0.01562500|[242, 92, 0, 92]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      39|[-0.0645527076533135, 0.8957200354904081]                                       |  0.0001404549839208|      0.00781250|[249, 95, 0, 95]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      40|[-0.056801866147965, 0.8966996334737499]                                        |  0.0000919806116144|      0.01562500|[254, 97, 0, 97]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      41|[-0.056801866147965, 0.8966996334737499]                                        |  0.0000919806116144|      0.00781250|[260, 99, 0, 99]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      42|[-0.0492204782101354, 0.898585823598348]                                        |  0.0000579208317504|      0.01562500|[266, 101, 0, 101]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      43|[-0.0492204782101354, 0.898585823598348]                                        |  0.0000579208317504|      0.00781250|[272, 103, 0, 103]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      44|[-0.0492204782101354, 0.898585823598348]                                        |  0.0000579208317504|      0.00390625|[278, 105, 0, 105]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      45|[-0.0453976999950036, 0.8993890394973528]                                       |  0.0000450756415376|      0.00781250|[283, 107, 0, 107]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      46|[-0.0453976999950036, 0.8993890394973528]                                       |  0.0000450756415376|      0.00390625|[289, 109, 0, 109]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      47|[-0.0415489115039016, 0.9000565844121419]                                       |  0.0000345329062839|      0.00781250|[295, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      48|[-0.0415489115039016, 0.9000565844121419]                                       |  0.0000345329062839|      0.00390625|[301, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      49|[-0.0415489115039016, 0.9000565844121419]                                       |  0.0000345329062839|      0.00195312|[308, 116, 0, 116]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      50|[-0.0396120146042052, 0.9003078366072996]                                       |  0.0000300266056001|      0.00390625|[314, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      51|[-0.0396120146042052, 0.9003078366072996]                                       |  0.0000300266056001|      0.00195312|[322, 121, 0, 121]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      52|[-0.0376802150649086, 0.9005956695546814]                                       |  0.0000259767639363|      0.00390625|[327, 123, 0, 123]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      53|[-0.0376802150649086, 0.9005956695546814]                                       |  0.0000259767639363|      0.00195312|[334, 126, 0, 126]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      54|[-0.0357485268916082, 0.9008842489488801]                                       |  0.0000223496863327|      0.00390625|[339, 128, 0, 128]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      55|[-0.0357485268916082, 0.9008842489488801]                                       |  0.0000223496863327|      0.00195312|[346, 131, 0, 131]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      56|[-0.0338155240699958, 0.9011638868527132]                                       |  0.0000191122235265|      0.00390625|[351, 133, 0, 133]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      57|[-0.0338155240699958, 0.9011638868527132]                                       |  0.0000191122235265|      0.00195312|[357, 135, 0, 135]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      58|[-0.0318911489610581, 0.9014977696251436]                                       |  0.0000162339074450|      0.00390625|[362, 137, 0, 137]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      59|[-0.0318911489610581, 0.9014977696251436]                                       |  0.0000162339074450|      0.00195312|[370, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      60|[-0.0299685462895579, 0.9018417118196551]                                       |  0.0000136853377626|      0.00390625|[375, 142, 0, 142]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      61|[-0.0299685462895579, 0.9018417118196551]                                       |  0.0000136853377626|      0.00195312|[383, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      62|[-0.0299685462895579, 0.9018417118196551]                                       |  0.0000136853377626|      0.00097656|[390, 148, 0, 148]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      63|[-0.0290044074656326, 0.901996987846801]                                        |  0.0000125254155137|      0.00195312|[396, 150, 0, 150]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      64|[-0.0290044074656326, 0.901996987846801]                                        |  0.0000125254155137|      0.00097656|[403, 153, 0, 153]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      65|[-0.0280390063665954, 0.9021442122822185]                                       |  0.0000114375579869|      0.00195312|[408, 155, 0, 155]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      66|[-0.0280390063665954, 0.9021442122822185]                                       |  0.0000114375579869|      0.00097656|[415, 158, 0, 158]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      67|[-0.0270723360847681, 0.9022828588928461]                                       |  0.0000104186592580|      0.00195312|[421, 160, 0, 160]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
