k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.25, 0.39, 0.415, 0.39]                                                       |  0.0053136153581918|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.25, 0.39, 0.415, 0.39]                                                       |  0.0053136153581918|      0.20000000|[15, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.25, 0.39, 0.415, 0.39]                                                       |  0.0053136153581918|      0.04000000|[28, 4, 0, 4]                                                              |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      13|[0.2300872588278027, 0.3915461062550135, 0.4160589426212872, 0.3862944904804517]|  0.0036734761670232|      0.00800000|[172, 26, 0, 26]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      14|[0.2300872588278027, 0.3915461062550135, 0.4160589426212872, 0.3862944904804517]|  0.0036734761670232|      0.00160000|[185, 28, 0, 28]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      15|[0.2291013146415091, 0.3923226961906143, 0.4159242537928303, 0.3853112910841304]|  0.0036200068425387|      0.00800000|[198, 30, 0, 30]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      16|[0.2291013146415091, 0.3923226961906143, 0.4159242537928303, 0.3853112910841304]|  0.0036200068425387|      0.00160000|[211, 32, 0, 32]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      17|[0.2281690753847899, 0.3930798943827878, 0.4158276217563237, 0.3842585598195042]|  0.0035699785221368|      0.00800000|[224, 34, 0, 34]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      18|[0.2281690753847899, 0.3930798943827878, 0.4158276217563237, 0.3842585598195042]|  0.0035699785221368|      0.00160000|[237, 36, 0, 36]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      19|[0.2274030865685734, 0.3939046274594617, 0.4157109209251361, 0.3831274287918724]|  0.0035222324077040|      0.00800000|[250, 38, 0, 38]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      20|[0.2274030865685734, 0.3939046274594617, 0.4157109209251361, 0.3831274287918724]|  0.0035222324077040|      0.00160000|[264, 40, 0, 40]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      21|[0.2266957514593988, 0.3947364934916861, 0.4154980629040728, 0.3819774864408699]|  0.0034761782735586|      0.00800000|[277, 42, 0, 42]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      22|[0.2266957514593988, 0.3947364934916861, 0.4154980629040728, 0.3819774864408699]|  0.0034761782735586|      0.00160000|[290, 44, 0, 44]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      23|[0.2262948782172169, 0.3956662603688375, 0.4152543822008591, 0.3807628038021795]|  0.0034306223969907|      0.00800000|[304, 46, 0, 46]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      24|[0.2262948782172169, 0.3956662603688375, 0.4152543822008591, 0.3807628038021795]|  0.0034306223969907|      0.00160000|[317, 48, 0, 48]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      25|[0.225826834284597, 0.3965624635094368, 0.4151726781974869, 0.3795254359248889] |  0.0033855231013149|      0.00800000|[330, 50, 0, 50]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      26|[0.225826834284597, 0.3965624635094368, 0.4151726781974869, 0.3795254359248889] |  0.0033855231013149|      0.00160000|[343, 52, 0, 52]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      27|[0.2254600376794053, 0.3974595872873753, 0.4149805091781646, 0.3782669843980156]|  0.0033406857401133|      0.00800000|[356, 54, 0, 54]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      28|[0.2254600376794053, 0.3974595872873753, 0.4149805091781646, 0.3782669843980156]|  0.0033406857401133|      0.00160000|[369, 56, 0, 56]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      29|[0.2249384254323802, 0.3983161447264087, 0.414856241437673, 0.3770265056412192] |  0.0032968174200505|      0.00800000|[383, 58, 0, 58]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      30|[0.2249384254323802, 0.3983161447264087, 0.414856241437673, 0.3770265056412192] |  0.0032968174200505|      0.00160000|[396, 60, 0, 60]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      31|[0.2247618982245874, 0.3992779281016845, 0.4146371292267109, 0.3757791882305497]|  0.0032524825073779|      0.00800000|[409, 62, 0, 62]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      32|[0.2247618982245874, 0.3992779281016845, 0.4146371292267109, 0.3757791882305497]|  0.0032524825073779|      0.00160000|[422, 64, 0, 64]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      33|[0.224541324058232, 0.4002106801015401, 0.4144605075545857, 0.3745102810121772] |  0.0032083340920508|      0.00800000|[435, 66, 0, 66]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      34|[0.224541324058232, 0.4002106801015401, 0.4144605075545857, 0.3745102810121772] |  0.0032083340920508|      0.00160000|[449, 68, 0, 68]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      35|[0.2242382026877236, 0.4010657945104687, 0.4143201106105951, 0.3731998667721363]|  0.0031645428389311|      0.00800000|[463, 70, 0, 70]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      36|[0.2242382026877236, 0.4010657945104687, 0.4143201106105951, 0.3731998667721363]|  0.0031645428389311|      0.00160000|[477, 72, 0, 72]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      37|[0.2240434329291101, 0.4019992245607079, 0.4141466778474551, 0.3719268019037538]|  0.0031208277214319|      0.00800000|[490, 74, 0, 74]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      38|[0.2240434329291101, 0.4019992245607079, 0.4141466778474551, 0.3719268019037538]|  0.0031208277214319|      0.00160000|[504, 76, 0, 76]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      39|[0.2238418785834312, 0.4029353607049478, 0.4139448997708463, 0.3706609778350202]|  0.0030773510225117|      0.00800000|[517, 78, 0, 78]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      40|[0.2238418785834312, 0.4029353607049478, 0.4139448997708463, 0.3706609778350202]|  0.0030773510225117|      0.00160000|[530, 80, 0, 80]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      41|[0.223506939520113, 0.4038127880347533, 0.4137989144480488, 0.3693738782311426] |  0.0030342568643391|      0.00800000|[543, 82, 0, 82]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      42|[0.223506939520113, 0.4038127880347533, 0.4137989144480488, 0.3693738782311426] |  0.0030342568643391|      0.00160000|[556, 84, 0, 84]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      43|[0.2233216508232053, 0.4047317899161578, 0.4136172138935769, 0.3680900992200671]|  0.0029912136960775|      0.00800000|[569, 86, 0, 86]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      44|[0.2233216508232053, 0.4047317899161578, 0.4136172138935769, 0.3680900992200671]|  0.0029912136960775|      0.00160000|[582, 88, 0, 88]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      45|[0.223118912432624, 0.4056483383352223, 0.4134382228602395, 0.3668068228077227] |  0.0029484101105481|      0.00800000|[595, 90, 0, 90]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      46|[0.223118912432624, 0.4056483383352223, 0.4134382228602395, 0.3668068228077227] |  0.0029484101105481|      0.00160000|[609, 92, 0, 92]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      47|[0.2229530657515215, 0.4065720117214552, 0.4131937392743412, 0.3655342073394219]|  0.0029059159569442|      0.00800000|[623, 94, 0, 94]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      48|[0.2229530657515215, 0.4065720117214552, 0.4131937392743412, 0.3655342073394219]|  0.0029059159569442|      0.00160000|[636, 96, 0, 96]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      49|[0.2226904368888298, 0.4074395839255936, 0.4130371383221732, 0.3642250775930377]|  0.0028636145871133|      0.00800000|[649, 98, 0, 98]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      50|[0.2226904368888298, 0.4074395839255936, 0.4130371383221732, 0.3642250775930377]|  0.0028636145871133|      0.00160000|[662, 100, 0, 100]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      51|[0.2224360536079708, 0.4083491824391529, 0.412910485619523, 0.3629398232277615] |  0.0028215523343533|      0.00800000|[675, 102, 0, 102]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      52|[0.2224360536079708, 0.4083491824391529, 0.412910485619523, 0.3629398232277615] |  0.0028215523343533|      0.00160000|[688, 104, 0, 104]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      53|[0.2221921645198374, 0.4092711303041828, 0.4127560263878314, 0.3616644124732979]|  0.0027797149959952|      0.00800000|[701, 106, 0, 106]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      54|[0.2221921645198374, 0.4092711303041828, 0.4127560263878314, 0.3616644124732979]|  0.0027797149959952|      0.00160000|[715, 108, 0, 108]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      55|[0.221711369632529, 0.4101339751779796, 0.4125962297360367, 0.3604158933384121] |  0.0027388783637434|      0.00800000|[728, 110, 0, 110]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      56|[0.221711369632529, 0.4101339751779796, 0.4125962297360367, 0.3604158933384121] |  0.0027388783637434|      0.00160000|[741, 112, 0, 112]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      57|[0.221582124106983, 0.4110498597610261, 0.4124116892137348, 0.3591234554016846] |  0.0026974517386407|      0.00800000|[754, 114, 0, 114]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      58|[0.221582124106983, 0.4110498597610261, 0.4124116892137348, 0.3591234554016846] |  0.0026974517386407|      0.00160000|[767, 116, 0, 116]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      59|[0.2211864464737653, 0.4118644140486815, 0.4122099312280481, 0.3578199086099486]|  0.0026568544562906|      0.00800000|[780, 118, 0, 118]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      60|[0.2211864464737653, 0.4118644140486815, 0.4122099312280481, 0.3578199086099486]|  0.0026568544562906|      0.00160000|[793, 120, 0, 120]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      61|[0.2210764199626056, 0.4127655118837874, 0.4120063302997216, 0.3565181930033762]|  0.0026158951222897|      0.00800000|[806, 122, 0, 122]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      62|[0.2210764199626056, 0.4127655118837874, 0.4120063302997216, 0.3565181930033762]|  0.0026158951222897|      0.00160000|[819, 124, 0, 124]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      63|[0.2208545238260358, 0.4136215309015585, 0.411794448347482, 0.3552017206018027] |  0.0025752768851817|      0.00800000|[832, 126, 0, 126]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      64|[0.2208545238260358, 0.4136215309015585, 0.411794448347482, 0.3552017206018027] |  0.0025752768851817|      0.00160000|[846, 128, 0, 128]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      65|[0.220694528961359, 0.4145177500525503, 0.4116068246823641, 0.3538994187024874] |  0.0025348875205964|      0.00800000|[859, 130, 0, 130]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      66|[0.220694528961359, 0.4145177500525503, 0.4116068246823641, 0.3538994187024874] |  0.0025348875205964|      0.00160000|[872, 132, 0, 132]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      67|[0.2205930592724033, 0.4154277640495753, 0.4115037679666003, 0.3525913828693475]|  0.0024949503131211|      0.00800000|[885, 134, 0, 134]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      68|[0.2205930592724033, 0.4154277640495753, 0.4115037679666003, 0.3525913828693475]|  0.0024949503131211|      0.00160000|[898, 136, 0, 136]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      69|[0.2202727609466218, 0.416244215401406, 0.4112892765425696, 0.3512704704568037] |  0.0024552156683058|      0.00800000|[911, 138, 0, 138]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      70|[0.2202727609466218, 0.416244215401406, 0.4112892765425696, 0.3512704704568037] |  0.0024552156683058|      0.00160000|[925, 140, 0, 140]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      71|[0.220148493278952, 0.4172143993141718, 0.4111328341268666, 0.3500139568306335] |  0.0024158307351172|      0.00800000|[938, 142, 0, 142]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      72|[0.220148493278952, 0.4172143993141718, 0.4111328341268666, 0.3500139568306335] |  0.0024158307351172|      0.00160000|[951, 144, 0, 144]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      73|[0.2198706177548479, 0.4180988751116658, 0.410926772056756, 0.3487263131765067] |  0.0023765361402184|      0.00800000|[965, 146, 0, 146]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      74|[0.2198706177548479, 0.4180988751116658, 0.410926772056756, 0.3487263131765067] |  0.0023765361402184|      0.00160000|[978, 148, 0, 148]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      75|[0.2196247849968864, 0.4189789413382772, 0.4107553547582947, 0.3474241358453881]|  0.0023375060409307|      0.00800000|[991, 150, 0, 150]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      76|[0.2196247849968864, 0.4189789413382772, 0.4107553547582947, 0.3474241358453881]|  0.0023375060409307|      0.00160000|[1004, 152, 0, 152]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      77|[0.2195166160498217, 0.4198581522761285, 0.4104725069811627, 0.3461221048393729]|  0.0022990345023572|      0.00800000|[1017, 154, 0, 154]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      78|[0.2195166160498217, 0.4198581522761285, 0.4104725069811627, 0.3461221048393729]|  0.0022990345023572|      0.00160000|[1030, 156, 0, 156]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      79|[0.2192114391519454, 0.4207247285469145, 0.4102826671686751, 0.3448260055092643]|  0.0022605347912759|      0.00800000|[1043, 158, 0, 158]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      80|[0.2192114391519454, 0.4207247285469145, 0.4102826671686751, 0.3448260055092643]|  0.0022605347912759|      0.00160000|[1057, 160, 0, 160]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
