k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|     10.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      1.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[1.7474231987880058, 0.701888400518935, -7.6773903533074375]                    |  5.4794774055480957|      0.10000000|[133, 51, 0, 51]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      16|[1.6691502293669165, 0.6477587675526532, -7.646676755456635]                    |  4.9243440628051758|      1.00000000|[138, 53, 0, 53]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      17|[1.6691502293669165, 0.6477587675526532, -7.646676755456635]                    |  4.9243440628051758|      0.10000000|[149, 57, 0, 57]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      18|[1.6149729552900893, 0.5646528283815705, -7.634097969819838]                    |  4.3877172470092773|      1.00000000|[157, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | iterate success | actual_k=1
      19|[1.6149729552900893, 0.5646528283815705, -7.634097969819838]                    |  4.3877172470092773|      0.10000000|[168, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      20|[1.5461748338648102, 0.4920880970728421, -7.63518344595709]                     |  3.9287972450256348|      1.00000000|[179, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | iterate success | actual_k=1
      21|[1.5461748338648102, 0.4920880970728421, -7.63518344595709]                     |  3.9287972450256348|      0.10000000|[189, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      22|[1.4574394496778944, 0.4470824046143478, -7.625157517594495]                    |  3.5417177677154541|      1.00000000|[197, 75, 0, 75]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | iterate success | actual_k=1
      23|[1.4574394496778944, 0.4470824046143478, -7.625157517594495]                    |  3.5417177677154541|      0.10000000|[208, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      24|[1.4574394496778944, 0.4470824046143478, -7.625157517594495]                    |  3.5417177677154541|      0.01000000|[219, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      25|[1.4497078645148542, 0.4407552375746881, -7.624722146351875]                    |  3.5039277076721191|      0.10000000|[224, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      26|[1.4497078645148542, 0.4407552375746881, -7.624722146351875]                    |  3.5039277076721191|      0.01000000|[234, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      27|[1.442532921874885, 0.4357376793152306, -7.619890551664186]                     |  3.4713017940521240|      0.10000000|[239, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      28|[1.442532921874885, 0.4357376793152306, -7.619890551664186]                     |  3.4713017940521240|      0.01000000|[250, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      29|[1.4447436546735977, 0.4260849499615645, -7.6184986190086414]                   |  3.4555201530456543|      0.10000000|[256, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      30|[1.4447436546735977, 0.4260849499615645, -7.6184986190086414]                   |  3.4555201530456543|      0.01000000|[266, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      31|[1.4400704504269166, 0.4172700079435985, -7.617821892114911]                    |  3.4225552082061768|      0.10000000|[272, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      32|[1.4400704504269166, 0.4172700079435985, -7.617821892114911]                    |  3.4225552082061768|      0.01000000|[283, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      33|[1.4330884411797362, 0.4101549607601094, -7.6170296481821405]                   |  3.3872845172882080|      0.10000000|[288, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      34|[1.365537851341552, 0.3451096488882887, -7.651757521943875]                     |  3.0792346000671387|      1.00000000|[296, 113, 0, 113]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | iterate success | actual_k=1
      35|[1.365537851341552, 0.3451096488882887, -7.651757521943875]                     |  3.0792346000671387|      0.10000000|[307, 117, 0, 117]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      36|[1.365537851341552, 0.3451096488882887, -7.651757521943875]                     |  3.0792346000671387|      0.01000000|[318, 121, 0, 121]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      37|[1.3592021236709768, 0.337480903156588, -7.653046239696281]                     |  3.0502202510833740|      0.10000000|[324, 123, 0, 123]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      38|[1.3592021236709768, 0.337480903156588, -7.653046239696281]                     |  3.0502202510833740|      0.01000000|[336, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      39|[1.3498299884284324, 0.3341834807398802, -7.654182059400833]                    |  3.0198860168457031|      0.10000000|[342, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      40|[1.3498299884284324, 0.3341834807398802, -7.654182059400833]                    |  3.0198860168457031|      0.01000000|[354, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      41|[1.3418050960046672, 0.3282192933039969, -7.654354018165211]                    |  2.9895431995391846|      0.10000000|[360, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      42|[1.3418050960046672, 0.3282192933039969, -7.654354018165211]                    |  2.9895431995391846|      0.01000000|[371, 141, 0, 141]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      43|[1.3338971741291727, 0.3222621801046191, -7.655760280566356]                    |  2.9599094390869141|      0.10000000|[376, 143, 0, 143]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      44|[1.3338971741291727, 0.3222621801046191, -7.655760280566356]                    |  2.9599094390869141|      0.01000000|[388, 147, 0, 147]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      45|[1.3295128190438132, 0.3133945741215751, -7.654296383502022]                    |  2.9360799789428711|      0.10000000|[393, 149, 0, 149]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      46|[1.3295128190438132, 0.3133945741215751, -7.654296383502022]                    |  2.9360799789428711|      0.01000000|[405, 153, 0, 153]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      47|[1.330223263452536, 0.3056944012415005, -7.64795583097412]                      |  2.9278557300567627|      0.10000000|[411, 155, 0, 155]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      48|[1.330223263452536, 0.3056944012415005, -7.64795583097412]                      |  2.9278557300567627|      0.01000000|[421, 159, 0, 159]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      49|[1.3242976226193428, 0.2982362086019408, -7.644912454022902]                    |  2.9027166366577148|      0.10000000|[427, 161, 0, 161]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
