k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      0.50000000|[46, 14, 0, 2]                                                             |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      12|[0.0725310022601078, 0.0038839002777999, 0.0122621695375485, 0.0855031946160853, -0.006710900230551, -0.0109181372543491, 0.0028628690195404, -0.0014069042036829, -0.0017789248714234, -0.0058510149459819, -0.0040519775842884, 0.0078738819131457, -0.0021505632990383, -0.0095586865880724, -0.0028440926906534, 0.0028128050611551, 0.0029006135415763, -0.0033269875365346, 0.0099866888306689, -0.0005978698721787, 0.0069284840235884, 0.0046733492044972]| 14.7445020675659180|      0.06250000|[541, 168, 0, 24]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
      13|[0.0725310022601078, 0.0038839002777999, 0.0122621695375485, 0.0855031946160853, -0.006710900230551, -0.0109181372543491, 0.0028628690195404, -0.0014069042036829, -0.0017789248714234, -0.0058510149459819, -0.0040519775842884, 0.0078738819131457, -0.0021505632990383, -0.0095586865880724, -0.0028440926906534, 0.0028128050611551, 0.0029006135415763, -0.0033269875365346, 0.0099866888306689, -0.0005978698721787, 0.0069284840235884, 0.0046733492044972]| 14.7445020675659180|      0.03125000|[585, 182, 0, 26]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      14|[0.0916550069520559, 0.0037017353148737, 0.0133777726882566, 0.103145036768871, -0.0024155639563011, -0.0137872000991068, 0.0010667414332299, -0.0056899700359479, 0.0005891945455674, 0.0003498641149847, 0.0010104335267977, 0.0032790539524741, 0.0033631867181851, -0.0029909391474237, -0.0004368035326443, 0.0084159370750216, -0.0017019421086665, -0.0042612791409717, 0.008116796399836, -0.0008372211549242, 0.002162538921809, 0.0051421541974452]| 14.6882495880126953|      0.06250000|[629, 196, 0, 28]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
      15|[0.0916550069520559, 0.0037017353148737, 0.0133777726882566, 0.103145036768871, -0.0024155639563011, -0.0137872000991068, 0.0010667414332299, -0.0056899700359479, 0.0005891945455674, 0.0003498641149847, 0.0010104335267977, 0.0032790539524741, 0.0033631867181851, -0.0029909391474237, -0.0004368035326443, 0.0084159370750216, -0.0017019421086665, -0.0042612791409717, 0.008116796399836, -0.0008372211549242, 0.002162538921809, 0.0051421541974452]| 14.6882495880126953|      0.03125000|[676, 210, 0, 30]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      16|[0.1067176300275592, 0.0094081349957044, 0.0194876343482626, 0.1215803062758555, -0.0058614508910265, -0.0239037647930464, 0.0082773242480378, -0.002413141704872, -0.0029698074729545, 0.0025738087065634, -0.0023010221492595, 0.0046597819187772, 0.0052446115514096, -0.0035341986506149, 0.0038388791649531, 0.0108989220031202, -0.0014594351916199, 0.0001457806172889, 0.0121715289582161, -0.0045929340383826, -0.0034443225379632, 0.0099116336894073]| 14.6345090866088867|      0.06250000|[720, 224, 0, 32]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
      17|[0.1067176300275592, 0.0094081349957044, 0.0194876343482626, 0.1215803062758555, -0.0058614508910265, -0.0239037647930464, 0.0082773242480378, -0.002413141704872, -0.0029698074729545, 0.0025738087065634, -0.0023010221492595, 0.0046597819187772, 0.0052446115514096, -0.0035341986506149, 0.0038388791649531, 0.0108989220031202, -0.0014594351916199, 0.0001457806172889, 0.0121715289582161, -0.0045929340383826, -0.0034443225379632, 0.0099116336894073]| 14.6345090866088867|      0.03125000|[766, 238, 0, 34]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      18|[0.1250402546163123, 0.0050395981386516, 0.0203163722056406, 0.1398381060723162, -0.0083691247297117, -0.0224123212679848, 0.0081090586130622, 0.0003577742172003, -0.0014759384633817, 0.0019808404403462, 0.0018990617782422, -0.0007107652035507, -0.002148235594573, -0.0021109344821827, 0.0011126599876612, 0.0085649007536361, -0.0074629857682516, 0.0072029998893671, 0.0072178280600213, -0.0050621137371636, -0.0084872312737679, 0.0058076202439392]| 14.5800333023071289|      0.06250000|[811, 252, 0, 36]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
      19|[0.1250402546163123, 0.0050395981386516, 0.0203163722056406, 0.1398381060723162, -0.0083691247297117, -0.0224123212679848, 0.0081090586130622, 0.0003577742172003, -0.0014759384633817, 0.0019808404403462, 0.0018990617782422, -0.0007107652035507, -0.002148235594573, -0.0021109344821827, 0.0011126599876612, 0.0085649007536361, -0.0074629857682516, 0.0072029998893671, 0.0072178280600213, -0.0050621137371636, -0.0084872312737679, 0.0058076202439392]| 14.5800333023071289|      0.03125000|[854, 266, 0, 38]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      20|[0.1403185736330433, 3.84741753708e-05, 0.0305848946640201, 0.1584357380837801, -0.0088585265299583, -0.03088739611887, 0.0053808969530784, -0.0053435703642285, -0.006604497958378, -0.0023050730871834, -0.0027809707896479, -0.0020306771857098, -1.02898806602e-05, -0.0065931608586734, 0.0035002078114203, 0.0092750682151155, -0.0063860040983993, 0.0106315177340864, 0.0043056710674778, -0.0052117181999652, -0.0136011713132131, 0.0029715720692834]| 14.5268936157226562|      0.06250000|[898, 280, 0, 40]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
      21|[0.1403185736330433, 3.84741753708e-05, 0.0305848946640201, 0.1584357380837801, -0.0088585265299583, -0.03088739611887, 0.0053808969530784, -0.0053435703642285, -0.006604497958378, -0.0023050730871834, -0.0027809707896479, -0.0020306771857098, -1.02898806602e-05, -0.0065931608586734, 0.0035002078114203, 0.0092750682151155, -0.0063860040983993, 0.0106315177340864, 0.0043056710674778, -0.0052117181999652, -0.0136011713132131, 0.0029715720692834]| 14.5268936157226562|      0.03125000|[942, 294, 0, 42]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      22|[0.1506273506733722, 0.0096560819432617, 0.0262291444559865, 0.1817530407037368, -0.0126751587873446, -0.0280114865689594, 0.0131021925511607, -0.0091300420744157, -0.0056487735337343, -0.0027932043985687, -0.0089103620006729, 0.0016698697639518, -0.0017865727715359, -0.0095685690547746, 0.0066257679869009, 0.0082667947541829, -0.0061881759780989, 0.0091675121622715, 0.0039921821801239, -0.0101463984241326, -0.0152696426813719, -0.0007305938714815]| 14.4755344390869141|      0.06250000|[987, 308, 0, 44]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
      23|[0.1506273506733722, 0.0096560819432617, 0.0262291444559865, 0.1817530407037368, -0.0126751587873446, -0.0280114865689594, 0.0131021925511607, -0.0091300420744157, -0.0056487735337343, -0.0027932043985687, -0.0089103620006729, 0.0016698697639518, -0.0017865727715359, -0.0095685690547746, 0.0066257679869009, 0.0082667947541829, -0.0061881759780989, 0.0091675121622715, 0.0039921821801239, -0.0101463984241326, -0.0152696426813719, -0.0007305938714815]| 14.4755344390869141|      0.03125000|[1032, 322, 0, 46]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      24|[0.1719212278592038, 0.0097422738794598, 0.0296246291968196, 0.1970079993409956, -0.0164554811420107, -0.0263123217546281, 0.0106377108752195, -0.0058097009232951, -0.0043265935360436, -0.0055686362325931, -0.0080713329201164, 0.002326232463877, 0.0013853722217577, -0.0137186903015281, 0.0093024110773525, 0.0167987957683963, -0.0032868911005961, 0.0105350541033845, 0.0023472419464165, -0.0047414768890704, -0.0122286677281363, -0.009409426105482]| 14.4227342605590820|      0.06250000|[1077, 336, 0, 48]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      25|[0.1719212278592038, 0.0097422738794598, 0.0296246291968196, 0.1970079993409956, -0.0164554811420107, -0.0263123217546281, 0.0106377108752195, -0.0058097009232951, -0.0043265935360436, -0.0055686362325931, -0.0080713329201164, 0.002326232463877, 0.0013853722217577, -0.0137186903015281, 0.0093024110773525, 0.0167987957683963, -0.0032868911005961, 0.0105350541033845, 0.0023472419464165, -0.0047414768890704, -0.0122286677281363, -0.009409426105482]| 14.4227342605590820|      0.03125000|[1121, 350, 0, 50]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      26|[0.18813019772613, 0.0083235944366754, 0.0300631180249377, 0.2230984059823516, -0.0164310446994374, -0.0245104042205099, 0.0135376651632218, -0.0053520879385395, -0.0056491329039505, -0.0036818014652272, -0.0097645214592388, 0.0031671786675804, 0.0007626670900579, -0.0145422091594708, 0.0089646582358557, 0.0158272842458314, -0.0030955112449631, 0.0115588326305137, 0.0029423562242771, -0.0069158614932474, -0.0119019699503019, -0.0107398865240609]| 14.3605785369873047|      0.06250000|[1167, 364, 0, 52]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      27|[0.18813019772613, 0.0083235944366754, 0.0300631180249377, 0.2230984059823516, -0.0164310446994374, -0.0245104042205099, 0.0135376651632218, -0.0053520879385395, -0.0056491329039505, -0.0036818014652272, -0.0097645214592388, 0.0031671786675804, 0.0007626670900579, -0.0145422091594708, 0.0089646582358557, 0.0158272842458314, -0.0030955112449631, 0.0115588326305137, 0.0029423562242771, -0.0069158614932474, -0.0119019699503019, -0.0107398865240609]| 14.3605785369873047|      0.03125000|[1213, 378, 0, 54]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      28|[0.2022466866798618, 0.0106502818394701, 0.035032568387448, 0.248500401311998, -0.0192226702581191, -0.0225984235591061, 0.0169313522132098, -0.0090858350404146, -0.006469869968905, -0.0057789512291774, -0.0136383704157188, 0.0038789958392602, -0.0004788451860088, -0.0165747652236675, 0.0094006359081459, 0.0158821582302632, -0.0008475024339656, 0.0127971139271645, -0.0019055373967589, -0.0083861455451001, -0.009459306402518, -0.0101550091091178]| 14.3013067245483398|      0.06250000|[1257, 392, 0, 56]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      29|[0.2022466866798618, 0.0106502818394701, 0.035032568387448, 0.248500401311998, -0.0192226702581191, -0.0225984235591061, 0.0169313522132098, -0.0090858350404146, -0.006469869968905, -0.0057789512291774, -0.0136383704157188, 0.0038789958392602, -0.0004788451860088, -0.0165747652236675, 0.0094006359081459, 0.0158821582302632, -0.0008475024339656, 0.0127971139271645, -0.0019055373967589, -0.0083861455451001, -0.009459306402518, -0.0101550091091178]| 14.3013067245483398|      0.03125000|[1302, 406, 0, 58]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      30|[0.219812546960061, 0.0115812521093185, 0.0386439398988158, 0.2703667590457948, -0.0179610422879958, -0.0260682031667908, 0.0163702421733767, -0.0082037498766984, -0.0072308608458142, -0.0100375641215138, -0.0108985075086032, -0.0003161767118079, -0.0032452612097197, -0.0187363668887468, 0.0065006062437327, 0.0111673853728674, -0.000307957001738, 0.0150398746578863, -0.0038405228673388, -0.016250254212115, -0.0112625401208837, -0.0096206026499167]| 14.2446479797363281|      0.06250000|[1346, 420, 0, 60]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      31|[0.219812546960061, 0.0115812521093185, 0.0386439398988158, 0.2703667590457948, -0.0179610422879958, -0.0260682031667908, 0.0163702421733767, -0.0082037498766984, -0.0072308608458142, -0.0100375641215138, -0.0108985075086032, -0.0003161767118079, -0.0032452612097197, -0.0187363668887468, 0.0065006062437327, 0.0111673853728674, -0.000307957001738, 0.0150398746578863, -0.0038405228673388, -0.016250254212115, -0.0112625401208837, -0.0096206026499167]| 14.2446479797363281|      0.03125000|[1390, 434, 0, 62]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      32|[0.2312042875323946, 0.0101715739458946, 0.0393972381174484, 0.2920321163092328, -0.0184508594656289, -0.026747572861363, 0.0179047692361708, 0.0062717716821053, -0.0083673513253027, -0.0040241951784791, -0.0122893917015679, 9.12852195184e-05, -0.0027981960977691, -0.0280351791378206, 0.0081486302798609, 0.0149098605385842, -0.0002122102996215, 0.0166288631727796, -0.004492427022389, -0.0155600277714518, -0.0151024336748113, -0.0085582834302689]| 14.1974449157714844|      0.06250000|[1436, 448, 0, 64]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      33|[0.2312042875323946, 0.0101715739458946, 0.0393972381174484, 0.2920321163092328, -0.0184508594656289, -0.026747572861363, 0.0179047692361708, 0.0062717716821053, -0.0083673513253027, -0.0040241951784791, -0.0122893917015679, 9.12852195184e-05, -0.0027981960977691, -0.0280351791378206, 0.0081486302798609, 0.0149098605385842, -0.0002122102996215, 0.0166288631727796, -0.004492427022389, -0.0155600277714518, -0.0151024336748113, -0.0085582834302689]| 14.1974449157714844|      0.03125000|[1479, 462, 0, 66]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      34|[0.2490774315802314, 0.0186399900728616, 0.0408728366971794, 0.3100044084903584, -0.0150705104800938, -0.0282337457243377, 0.0121761421936535, 0.0093984206479444, -0.0087222919896845, -0.0084055739064593, -0.0131642508186449, 0.0011888355742809, 0.0008332217001839, -0.0291553607178716, 0.0122711180886223, 0.0154236795291859, 0.0057460098045289, 0.0142831743767816, -0.0017571002722416, -0.0120898515354863, -0.0243305741686525, -0.0108628813387571]| 14.1475076675415039|      0.06250000|[1522, 476, 0, 68]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      35|[0.2490774315802314, 0.0186399900728616, 0.0408728366971794, 0.3100044084903584, -0.0150705104800938, -0.0282337457243377, 0.0121761421936535, 0.0093984206479444, -0.0087222919896845, -0.0084055739064593, -0.0131642508186449, 0.0011888355742809, 0.0008332217001839, -0.0291553607178716, 0.0122711180886223, 0.0154236795291859, 0.0057460098045289, 0.0142831743767816, -0.0017571002722416, -0.0120898515354863, -0.0243305741686525, -0.0108628813387571]| 14.1475076675415039|      0.03125000|[1565, 490, 0, 70]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      36|[0.2683898425672379, 0.019462605495002, 0.0419552972408907, 0.331041757933863, -0.0154608921072513, -0.0277898068410423, 0.0119151581486236, 0.0113032787070471, -0.0064655287345206, -0.0069297907847153, -0.0179822613787112, -0.0057126834170802, -0.0030211234522013, -0.0340825235329737, 0.0087283013431328, 0.0171492769109257, 0.0060545452669841, 0.0159853938228481, 7.03074531916e-05, -0.0115227651077761, -0.0279612682316214, -0.0124490002363612]| 14.0927858352661133|      0.06250000|[1609, 504, 0, 72]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      37|[0.2683898425672379, 0.019462605495002, 0.0419552972408907, 0.331041757933863, -0.0154608921072513, -0.0277898068410423, 0.0119151581486236, 0.0113032787070471, -0.0064655287345206, -0.0069297907847153, -0.0179822613787112, -0.0057126834170802, -0.0030211234522013, -0.0340825235329737, 0.0087283013431328, 0.0171492769109257, 0.0060545452669841, 0.0159853938228481, 7.03074531916e-05, -0.0115227651077761, -0.0279612682316214, -0.0124490002363612]| 14.0927858352661133|      0.03125000|[1655, 518, 0, 74]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      38|[0.2845242280642081, 0.0202439052450409, 0.0448413241058957, 0.3545792098242585, -0.0133422609656214, -0.0294374560854992, 0.0114992926723116, 0.0118473552270229, -0.005396525819301, -0.0052613483041487, -0.0233997347465986, -0.0020379057720411, -0.0014701058375393, -0.0332912449226974, 0.0122742108658762, 0.020273241966939, 0.0030656555113329, 0.018840441448603, 0.005266400171465, -0.0093776082576213, -0.0316516818038015, -0.015791409443304]| 14.0383424758911133|      0.06250000|[1699, 532, 0, 76]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      39|[0.2845242280642081, 0.0202439052450409, 0.0448413241058957, 0.3545792098242585, -0.0133422609656214, -0.0294374560854992, 0.0114992926723116, 0.0118473552270229, -0.005396525819301, -0.0052613483041487, -0.0233997347465986, -0.0020379057720411, -0.0014701058375393, -0.0332912449226974, 0.0122742108658762, 0.020273241966939, 0.0030656555113329, 0.018840441448603, 0.005266400171465, -0.0093776082576213, -0.0316516818038015, -0.015791409443304]| 14.0383424758911133|      0.03125000|[1743, 546, 0, 78]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      40|[0.3014642932092503, 0.0257361854005148, 0.0480106248432808, 0.374997003400217, -0.0206421131143688, -0.039013940557335, 0.01281448379304, 0.0076280971945444, -0.0048975169924246, -0.0029133748267736, -0.0201563047383045, -1.62692303213e-05, -0.0008371479576732, -0.0331107594811151, 0.0152627016314297, 0.0188458382289573, 0.0023973749503679, 0.0182867615721047, 0.0066303030246922, -0.0144902605551549, -0.029008074211113, -0.0151130653060967]| 13.9877586364746094|      0.06250000|[1787, 560, 0, 80]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      41|[0.3014642932092503, 0.0257361854005148, 0.0480106248432808, 0.374997003400217, -0.0206421131143688, -0.039013940557335, 0.01281448379304, 0.0076280971945444, -0.0048975169924246, -0.0029133748267736, -0.0201563047383045, -1.62692303213e-05, -0.0008371479576732, -0.0331107594811151, 0.0152627016314297, 0.0188458382289573, 0.0023973749503679, 0.0182867615721047, 0.0066303030246922, -0.0144902605551549, -0.029008074211113, -0.0151130653060967]| 13.9877586364746094|      0.03125000|[1831, 574, 0, 82]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      42|[0.3182747629575077, 0.0294171903870976, 0.0552490110500023, 0.3950053217570788, -0.0226947817517744, -0.0361462413060001, 0.0154644913172915, 0.0117573724521779, -0.002420480446747, -0.0029404909356469, -0.0242646129896112, 0.0006572957582029, 0.0080809511413616, -0.0334075578232346, 0.018465307788686, 0.0210411282883536, 0.0066874163567146, 0.0180657023531217, 0.0107187165809985, -0.0112497880920133, -0.0257245785926439, -0.0191834238718484]| 13.9377527236938477|      0.06250000|[1874, 588, 0, 84]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      43|[0.3182747629575077, 0.0294171903870976, 0.0552490110500023, 0.3950053217570788, -0.0226947817517744, -0.0361462413060001, 0.0154644913172915, 0.0117573724521779, -0.002420480446747, -0.0029404909356469, -0.0242646129896112, 0.0006572957582029, 0.0080809511413616, -0.0334075578232346, 0.018465307788686, 0.0210411282883536, 0.0066874163567146, 0.0180657023531217, 0.0107187165809985, -0.0112497880920133, -0.0257245785926439, -0.0191834238718484]| 13.9377527236938477|      0.03125000|[1919, 602, 0, 86]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      44|[0.3330176913854335, 0.0279948571068137, 0.0582837309683137, 0.4146913175732681, -0.0309790942200595, -0.0321764243469272, 0.0152766609848826, 0.0143043585398476, -0.0079775316230787, 0.0051456760455785, -0.0211988329925452, 0.0027097683567947, 0.0044858520982299, -0.0318658824722148, 0.0109219101612597, 0.0175078081394551, 0.0109573282226714, 0.0185402686626684, 0.0139553280930527, -0.0094819603216407, -0.022576931421694, -0.013439496762165]| 13.8926887512207031|      0.06250000|[1964, 616, 0, 88]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      45|[0.3330176913854335, 0.0279948571068137, 0.0582837309683137, 0.4146913175732681, -0.0309790942200595, -0.0321764243469272, 0.0152766609848826, 0.0143043585398476, -0.0079775316230787, 0.0051456760455785, -0.0211988329925452, 0.0027097683567947, 0.0044858520982299, -0.0318658824722148, 0.0109219101612597, 0.0175078081394551, 0.0109573282226714, 0.0185402686626684, 0.0139553280930527, -0.0094819603216407, -0.022576931421694, -0.013439496762165]| 13.8926887512207031|      0.03125000|[2008, 630, 0, 90]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      46|[0.3499352135574037, 0.0244807263787812, 0.0619672135360395, 0.4350309783952392, -0.0321141490316316, -0.031477100358265, 0.0138807436282059, 0.0070058908711351, -0.0057781778702051, 0.0018978703313844, -0.0180476767311837, 0.0074089079809826, 0.0003807445402324, -0.0282861036402089, 0.0090445922641905, 0.0205347331272484, 0.020711501091902, 0.0180213204680433, 0.0143323761617857, -0.0075021847429332, -0.0218022475650789, -0.0154198847317683]| 13.8449487686157227|      0.06250000|[2055, 644, 0, 92]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      47|[0.3499352135574037, 0.0244807263787812, 0.0619672135360395, 0.4350309783952392, -0.0321141490316316, -0.031477100358265, 0.0138807436282059, 0.0070058908711351, -0.0057781778702051, 0.0018978703313844, -0.0180476767311837, 0.0074089079809826, 0.0003807445402324, -0.0282861036402089, 0.0090445922641905, 0.0205347331272484, 0.020711501091902, 0.0180213204680433, 0.0143323761617857, -0.0075021847429332, -0.0218022475650789, -0.0154198847317683]| 13.8449487686157227|      0.03125000|[2098, 658, 0, 94]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      48|[0.36189393898999, 0.0257212147656658, 0.0639926002584928, 0.4592625212498407, -0.0308709947345149, -0.025812173929246, 0.0151199729039012, 9.23491116234e-05, 0.0006632709988039, 0.0007549553260367, -0.0222391349445112, 0.0083671868385609, -5.3799560627e-05, -0.0239761586628225, 0.0074433091875959, 0.022247754852663, 0.0183309004044438, 0.0242993081663613, 0.0118211557618099, -0.007506603202421, -0.0260473260744018, -0.0170984761872032]| 13.7978096008300781|      0.06250000|[2143, 672, 0, 96]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
