k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 0.0]                                                                      |416.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0034050668271703, -0.0824532544793889]                                       | 56.9047622680664062|      1.11111111|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.0034050668271703, -0.0824532544793889]                                       | 56.9047622680664062|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[1.0034050668271703, -0.0824532544793889]                                       | 56.9047622680664062|      0.90000000|[18, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.3826095633916484, 0.7337599222001356]                                        | 34.3221511840820312|      1.00000000|[24, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[1.3826095633916484, 0.7337599222001356]                                        | 34.3221511840820312|      0.90000000|[29, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.3826095633916484, 0.7337599222001356]                                        | 34.3221511840820312|      0.81000000|[34, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[1.3826095633916484, 0.7337599222001356]                                        | 34.3221511840820312|      0.72900000|[40, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[1.3826095633916484, 0.7337599222001356]                                        | 34.3221511840820312|      0.65610000|[46, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[1.3826095633916484, 0.7337599222001356]                                        | 34.3221511840820312|      0.59049000|[52, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[1.1345660148135968, 0.948235576164163]                                         |  3.2144093513488770|      0.28242954|[111, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[1.1345660148135968, 0.948235576164163]                                         |  3.2144093513488770|      0.25418658|[116, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[1.1345660148135968, 0.948235576164163]                                         |  3.2144093513488770|      0.22876792|[121, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[1.1345660148135968, 0.948235576164163]                                         |  3.2144093513488770|      0.20589113|[126, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[1.1345660148135968, 0.948235576164163]                                         |  3.2144093513488770|      0.18530202|[131, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[0.9562293203727616, 0.8979080328221581]                                        |  1.2566115856170654|      0.20589113|[136, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      26|[0.9562293203727616, 0.8979080328221581]                                        |  1.2566115856170654|      0.18530202|[142, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[0.9562293203727616, 0.8979080328221581]                                        |  1.2566115856170654|      0.16677182|[147, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[0.9562293203727616, 0.8979080328221581]                                        |  1.2566115856170654|      0.15009464|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[0.9869731205471788, 1.0448203137784304]                                        |  0.1615125089883804|      0.16677182|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      30|[0.9869731205471788, 1.0448203137784304]                                        |  0.1615125089883804|      0.15009464|[163, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[0.9869731205471788, 1.0448203137784304]                                        |  0.1615125089883804|      0.13508517|[169, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[0.9869731205471788, 1.0448203137784304]                                        |  0.1615125089883804|      0.12157665|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[0.9869731205471788, 1.0448203137784304]                                        |  0.1615125089883804|      0.10941899|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[0.9869731205471788, 1.0448203137784304]                                        |  0.1615125089883804|      0.09847709|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[0.9869731205471788, 1.0448203137784304]                                        |  0.1615125089883804|      0.08862938|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[0.9869731205471788, 1.0448203137784304]                                        |  0.1615125089883804|      0.07976644|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[0.9869731205471788, 1.0448203137784304]                                        |  0.1615125089883804|      0.07178980|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[0.9869731205471788, 1.0448203137784304]                                        |  0.1615125089883804|      0.06461082|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      39|[0.9869731205471788, 1.0448203137784304]                                        |  0.1615125089883804|      0.05814974|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[0.9869731205471788, 1.0448203137784304]                                        |  0.1615125089883804|      0.05233476|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      41|[1.0192217909643897, 1.003601984041825]                                         |  0.0660918205976486|      0.05814974|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      42|[1.0192217909643897, 1.003601984041825]                                         |  0.0660918205976486|      0.05233476|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      43|[1.0192217909643897, 1.003601984041825]                                         |  0.0660918205976486|      0.04710129|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[1.0192217909643897, 1.003601984041825]                                         |  0.0660918205976486|      0.04239116|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      45|[1.0192217909643897, 1.003601984041825]                                         |  0.0660918205976486|      0.03815204|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[1.0192217909643897, 1.003601984041825]                                         |  0.0660918205976486|      0.03433684|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      47|[1.0192217909643897, 1.003601984041825]                                         |  0.0660918205976486|      0.03090315|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      48|[0.9920124582259703, 1.0182531670222812]                                        |  0.0300688110291958|      0.03433684|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      49|[0.9920124582259703, 1.0182531670222812]                                        |  0.0300688110291958|      0.03090315|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      50|[1.0054959095686662, 0.9904466661513341]                                        |  0.0097631495445967|      0.03433684|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      51|[1.0054959095686662, 0.9904466661513341]                                        |  0.0097631495445967|      0.03090315|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      52|[1.0054959095686662, 0.9904466661513341]                                        |  0.0097631495445967|      0.02781284|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      53|[1.0054959095686662, 0.9904466661513341]                                        |  0.0097631495445967|      0.02503156|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      54|[1.0054959095686662, 0.9904466661513341]                                        |  0.0097631495445967|      0.02252840|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      55|[1.0054959095686662, 0.9904466661513341]                                        |  0.0097631495445967|      0.02027556|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      56|[1.0054959095686662, 0.9904466661513341]                                        |  0.0097631495445967|      0.01824800|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      57|[1.0054959095686662, 0.9904466661513341]                                        |  0.0097631495445967|      0.01642320|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      58|[1.0054959095686662, 0.9904466661513341]                                        |  0.0097631495445967|      0.01478088|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      59|[1.0054959095686662, 0.9904466661513341]                                        |  0.0097631495445967|      0.01330279|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      60|[0.9988071842024535, 1.0019455921187181]                                        |  0.0004244747397024|      0.01478088|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      61|[0.9988071842024535, 1.0019455921187181]                                        |  0.0004244747397024|      0.01330279|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      62|[0.9988071842024535, 1.0019455921187181]                                        |  0.0004244747397024|      0.01197252|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      63|[0.9988071842024535, 1.0019455921187181]                                        |  0.0004244747397024|      0.01077526|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      64|[0.9988071842024535, 1.0019455921187181]                                        |  0.0004244747397024|      0.00969774|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      65|[0.9988071842024535, 1.0019455921187181]                                        |  0.0004244747397024|      0.00872796|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      66|[0.9988071842024535, 1.0019455921187181]                                        |  0.0004244747397024|      0.00785517|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      67|[0.9988071842024535, 1.0019455921187181]                                        |  0.0004244747397024|      0.00706965|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      68|[0.9988071842024535, 1.0019455921187181]                                        |  0.0004244747397024|      0.00636269|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      69|[0.9988071842024535, 1.0019455921187181]                                        |  0.0004244747397024|      0.00572642|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      70|[0.9988071842024535, 1.0019455921187181]                                        |  0.0004244747397024|      0.00515378|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      71|[0.9988071842024535, 1.0019455921187181]                                        |  0.0004244747397024|      0.00463840|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      72|[0.9988071842024535, 1.0019455921187181]                                        |  0.0004244747397024|      0.00417456|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      73|[0.9988071842024535, 1.0019455921187181]                                        |  0.0004244747397024|      0.00375710|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      74|[0.9988071842024535, 1.0019455921187181]                                        |  0.0004244747397024|      0.00338139|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      75|[0.9988071842024535, 1.0019455921187181]                                        |  0.0004244747397024|      0.00304325|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      76|[0.9988071842024535, 1.0019455921187181]                                        |  0.0004244747397024|      0.00273893|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      77|[0.9988071842024535, 1.0019455921187181]                                        |  0.0004244747397024|      0.00246503|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      78|[0.9988071842024535, 1.0019455921187181]                                        |  0.0004244747397024|      0.00221853|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      79|[1.0006406523587374, 1.0006964822924107]                                        |  0.0001276311231777|      0.00246503|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      80|[1.0006406523587374, 1.0006964822924107]                                        |  0.0001276311231777|      0.00221853|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
