k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0]                                                                     |749.0383999999999105|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.2, 1.0]                                                                     |749.0383999999999105|      0.20000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[-1.0046701284408235, 0.9570320901523521]                                       |392.5453796386718750|      1.00000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[-1.0046701284408235, 0.9570320901523521]                                       |392.5453796386718750|      0.20000000|[18, 6, 0, 6]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[-0.8151472217555498, 0.8931488541544392]                                       |209.1557464599609375|      1.00000000|[24, 8, 0, 8]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[-0.8151472217555498, 0.8931488541544392]                                       |209.1557464599609375|      0.20000000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[-0.6232826124301445, 0.8366867280130195]                                       |119.0203704833984375|      1.00000000|[38, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[-0.6232826124301445, 0.8366867280130195]                                       |119.0203704833984375|      0.20000000|[44, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[-0.4882139113253199, 0.6891860636692425]                                       | 67.1063842773437500|      1.00000000|[49, 17, 0, 17]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       9|[-0.4882139113253199, 0.6891860636692425]                                       | 67.1063842773437500|      0.20000000|[56, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[-0.3959838470694392, 0.5117216580906699]                                       | 34.8749275207519531|      1.00000000|[61, 22, 0, 22]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      11|[-0.3959838470694392, 0.5117216580906699]                                       | 34.8749275207519531|      0.20000000|[67, 24, 0, 24]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[-0.3026242106666476, 0.3348488837845644]                                       | 14.8420686721801758|      1.00000000|[73, 26, 0, 26]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      13|[-0.3026242106666476, 0.3348488837845644]                                       | 14.8420686721801758|      0.20000000|[79, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[-0.2015206601784026, -0.0082744716786709]                                      |  1.4436527490615845|      0.04000000|[161, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      27|[-0.1619061025609508, -0.0027349026725487]                                      |  1.3502535820007324|      0.20000000|[167, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      28|[-0.1619061025609508, -0.0027349026725487]                                      |  1.3502535820007324|      0.04000000|[175, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      29|[-0.1619061025609508, -0.0027349026725487]                                      |  1.3502535820007324|      0.00800000|[181, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[-0.1539114706985742, -0.0024418815383741]                                      |  1.3316566944122314|      0.04000000|[187, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      31|[-0.1141792018714289, -0.0070621427698909]                                      |  1.2445018291473389|      0.20000000|[194, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      32|[-0.1141792018714289, -0.0070621427698909]                                      |  1.2445018291473389|      0.04000000|[201, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      33|[-0.1141792018714289, -0.0070621427698909]                                      |  1.2445018291473389|      0.00800000|[207, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[-0.1062793937448517, -0.0057999892280169]                                      |  1.2259696722030640|      0.04000000|[213, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      35|[-0.1062793937448517, -0.0057999892280169]                                      |  1.2259696722030640|      0.00800000|[220, 82, 0, 82]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[-0.0986234117636706, -0.0034792264431055]                                      |  1.2076084613800049|      0.04000000|[225, 84, 0, 84]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      37|[-0.0986234117636706, -0.0034792264431055]                                      |  1.2076084613800049|      0.00800000|[232, 87, 0, 87]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      38|[-0.0906234477266353, -0.0034552388183319]                                      |  1.1901944875717163|      0.04000000|[237, 89, 0, 89]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      39|[-0.0906234477266353, -0.0034552388183319]                                      |  1.1901944875717163|      0.00800000|[243, 91, 0, 91]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[-0.0829291746517675, -0.00126476812705]                                        |  1.1727838516235352|      0.04000000|[248, 93, 0, 93]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      41|[-0.0433853527898491, 0.0047590307202609]                                       |  1.0909962654113770|      0.20000000|[255, 96, 0, 96]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | iterate success | actual_k=1
      42|[-0.0433853527898491, 0.0047590307202609]                                       |  1.0909962654113770|      0.04000000|[261, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      43|[-0.0433853527898491, 0.0047590307202609]                                       |  1.0909962654113770|      0.00800000|[267, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[-0.0360724971606213, 0.0015152455014045]                                       |  1.0736902952194214|      0.04000000|[273, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      45|[-0.0360724971606213, 0.0015152455014045]                                       |  1.0736902952194214|      0.00800000|[281, 105, 0, 105]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[-0.0280879585167848, 0.0020123799350154]                                       |  1.0573787689208984|      0.04000000|[286, 107, 0, 107]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      47|[-0.0280879585167848, 0.0020123799350154]                                       |  1.0573787689208984|      0.00800000|[292, 109, 0, 109]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      48|[-0.0201131909306599, 0.001377492584935]                                        |  1.0408228635787964|      0.04000000|[298, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      49|[-0.0201131909306599, 0.001377492584935]                                        |  1.0408228635787964|      0.00800000|[304, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      50|[-0.012383458513109, -0.0006843601627323]                                       |  1.0249668359756470|      0.04000000|[309, 115, 0, 115]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      51|[0.0276024195132508, -0.001747167041275]                                        |  0.9458696842193604|      0.20000000|[317, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      52|[0.0276024195132508, -0.001747167041275]                                        |  0.9458696842193604|      0.04000000|[325, 121, 0, 121]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      53|[0.0675189590528144, 0.0008354423342311]                                        |  0.8695487380027771|      0.20000000|[330, 123, 0, 123]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      54|[0.0675189590528144, 0.0008354423342311]                                        |  0.8695487380027771|      0.04000000|[337, 126, 0, 126]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      55|[0.1047887312576006, -0.0136891602353178]                                       |  0.8234252333641052|      0.20000000|[345, 129, 0, 129]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      56|[0.1047887312576006, -0.0136891602353178]                                       |  0.8234252333641052|      0.04000000|[352, 132, 0, 132]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      57|[0.1047887312576006, -0.0136891602353178]                                       |  0.8234252333641052|      0.00800000|[360, 135, 0, 135]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      58|[0.1083610236434532, -0.0065310370797706]                                       |  0.8011094331741333|      0.04000000|[365, 137, 0, 137]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      59|[0.1469860728459601, 0.0038663459613566]                                        |  0.7276804447174072|      0.20000000|[370, 139, 0, 139]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      60|[0.1469860728459601, 0.0038663459613566]                                        |  0.7276804447174072|      0.04000000|[376, 141, 0, 141]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      61|[0.1469860728459601, 0.0038663459613566]                                        |  0.7276804447174072|      0.00800000|[382, 143, 0, 143]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      62|[0.1549677542423454, 0.0044074208975692]                                        |  0.7141265273094177|      0.04000000|[388, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      63|[0.1549677542423454, 0.0044074208975692]                                        |  0.7141265273094177|      0.00800000|[395, 148, 0, 148]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      64|[0.162688839548684, 0.0065014222567477]                                         |  0.7015719413757324|      0.04000000|[401, 150, 0, 150]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      65|[0.162688839548684, 0.0065014222567477]                                         |  0.7015719413757324|      0.00800000|[408, 153, 0, 153]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      66|[0.1706696314209786, 0.0059473815622896]                                        |  0.6878841519355774|      0.04000000|[413, 155, 0, 155]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      67|[0.2104232112138685, 0.0015142231339975]                                        |  0.6295199990272522|      0.20000000|[420, 158, 0, 158]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      68|[0.2104232112138685, 0.0015142231339975]                                        |  0.6295199990272522|      0.04000000|[426, 160, 0, 160]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
