k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5721014974766658, 0.8378913000140653, 5.258673204948442, 5.240777541443279, 6.354949475219205, 7.9341803422085]|190.2466888427734375|      1.11111111|[11, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
      58|[-0.2169943761814758, 3.4354570734434033, 1.3285496880618246, 5.595228328040281, 2.098478326962251, 7.95449282015564]|  1.8683264255523682|      0.07976644|[624, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      59|[-0.2169943761814758, 3.4354570734434033, 1.3285496880618246, 5.595228328040281, 2.098478326962251, 7.95449282015564]|  1.8683264255523682|      0.07178980|[635, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      60|[-0.1617051539528489, 3.45275260163072, 1.3177335062286568, 5.6149696190478755, 2.084545495791022, 7.92137319345402]|  1.8102691173553467|      0.07976644|[647, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      61|[-0.1296932560753425, 3.445526831959457, 1.2868502808565778, 5.584194689107963, 2.033682869365834, 7.893127213226445]|  1.7060884237289429|      0.08862938|[657, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      62|[-0.1296932560753425, 3.445526831959457, 1.2868502808565778, 5.584194689107963, 2.033682869365834, 7.893127213226445]|  1.7060884237289429|      0.07976644|[668, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      63|[-0.0829493301769407, 3.4284719814252482, 1.2796467507987759, 5.558309841202472, 1.984113836916728, 7.866522369087232]|  1.6117630004882812|      0.08862938|[678, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      64|[-0.0374349612731731, 3.3904432331047056, 1.2419501443138437, 5.539809324273173, 1.935351148110579, 7.88053381615765]|  1.5239018201828003|      0.09847709|[690, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      65|[-0.0374349612731731, 3.3904432331047056, 1.2419501443138437, 5.539809324273173, 1.935351148110579, 7.88053381615765]|  1.5239018201828003|      0.08862938|[701, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      66|[-0.0001315917389546, 3.429699696332413, 1.2407468272132867, 5.500866241735676, 1.8952467659269805, 7.83815241920534]|  1.4392247200012207|      0.09847709|[711, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      67|[0.0122183781183858, 3.4513468187487804, 1.1565406398673304, 5.494046600663879, 1.8518718381753032, 7.845771066351334]|  1.3913850784301758|      0.10941899|[723, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      68|[0.0122183781183858, 3.4513468187487804, 1.1565406398673304, 5.494046600663879, 1.8518718381753032, 7.845771066351334]|  1.3913850784301758|      0.09847709|[734, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      69|[0.0892507635559368, 3.4471572569222393, 1.1818756051491077, 5.4997857753688235, 1.8078974410474127, 7.812041994788464]|  1.2910290956497192|      0.10941899|[745, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      70|[0.0892507635559368, 3.4471572569222393, 1.1818756051491077, 5.4997857753688235, 1.8078974410474127, 7.812041994788464]|  1.2910290956497192|      0.09847709|[755, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      71|[0.0892507635559368, 3.4471572569222393, 1.1818756051491077, 5.4997857753688235, 1.8078974410474127, 7.812041994788464]|  1.2910290956497192|      0.08862938|[766, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      72|[0.1673401835788477, 3.454643371580463, 1.1613096934963436, 5.502602701443764, 1.7814305571936941, 7.788171928941444]|  1.2184842824935913|      0.09847709|[777, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      73|[0.1673401835788477, 3.454643371580463, 1.1613096934963436, 5.502602701443764, 1.7814305571936941, 7.788171928941444]|  1.2184842824935913|      0.08862938|[787, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      74|[0.1785665627712294, 3.4596913764006034, 1.119203651628307, 5.482295666533019, 1.7122148280014498, 7.761198948524544]|  1.1399425268173218|      0.09847709|[798, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      75|[0.1785665627712294, 3.4596913764006034, 1.119203651628307, 5.482295666533019, 1.7122148280014498, 7.761198948524544]|  1.1399425268173218|      0.08862938|[809, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      76|[0.2459240809585916, 3.445613173305696, 1.1348337209598571, 5.442537039064839, 1.6888701000108308, 7.733814421833031]|  1.0697083473205566|      0.09847709|[820, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      77|[0.2459240809585916, 3.445613173305696, 1.1348337209598571, 5.442537039064839, 1.6888701000108308, 7.733814421833031]|  1.0697083473205566|      0.08862938|[830, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      78|[0.2592010499400957, 3.4349403194393053, 1.0945006612188801, 5.450228389476891, 1.6130106048120714, 7.722660771970811]|  1.0035527944564819|      0.09847709|[840, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      79|[0.2592010499400957, 3.4349403194393053, 1.0945006612188801, 5.450228389476891, 1.6130106048120714, 7.722660771970811]|  1.0035527944564819|      0.08862938|[852, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      80|[0.2592010499400957, 3.4349403194393053, 1.0945006612188801, 5.450228389476891, 1.6130106048120714, 7.722660771970811]|  1.0035527944564819|      0.07976644|[863, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
