k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
      17|[-1.1627374495018015, 1.0286393587795488, 3.4337666812500607, 5.923873079099316, 4.460461946283971, 8.004046018982594]| 33.0342254638671875|      0.47829690|[413, 166, 0, 83]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      18|[-1.2364954757230757, 1.2490699739486515, 3.1371277326903613, 5.892907088353691, 4.172132496168524, 8.055529917673203]| 24.6839351654052734|      0.53144100|[436, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | iterate success | actual_k=2
      19|[-1.2364954757230757, 1.2490699739486515, 3.1371277326903613, 5.892907088353691, 4.172132496168524, 8.055529917673203]| 24.6839351654052734|      0.47829690|[461, 186, 0, 93]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      20|[-1.2364954757230757, 1.2490699739486515, 3.1371277326903613, 5.892907088353691, 4.172132496168524, 8.055529917673203]| 24.6839351654052734|      0.43046721|[486, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      21|[-1.2364954757230757, 1.2490699739486515, 3.1371277326903613, 5.892907088353691, 4.172132496168524, 8.055529917673203]| 24.6839351654052734|      0.38742049|[511, 206, 0, 103]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      22|[-1.2364954757230757, 1.2490699739486515, 3.1371277326903613, 5.892907088353691, 4.172132496168524, 8.055529917673203]| 24.6839351654052734|      0.34867844|[536, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      23|[-1.3046234078354013, 1.4091796780040706, 2.9385969072781646, 5.864911401711545, 3.946705976118592, 8.072404723530408]| 19.7920455932617188|      0.38742049|[556, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | iterate success | actual_k=2
      24|[-1.3046234078354013, 1.4091796780040706, 2.9385969072781646, 5.864911401711545, 3.946705976118592, 8.072404723530408]| 19.7920455932617188|      0.34867844|[580, 234, 0, 117]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 15 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      25|[-1.3046234078354013, 1.4091796780040706, 2.9385969072781646, 5.864911401711545, 3.946705976118592, 8.072404723530408]| 19.7920455932617188|      0.31381060|[605, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      26|[-1.3046234078354013, 1.4091796780040706, 2.9385969072781646, 5.864911401711545, 3.946705976118592, 8.072404723530408]| 19.7920455932617188|      0.28242954|[630, 254, 0, 127]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 18 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      27|[-1.289724459310108, 1.5627140016757444, 2.789833787291874, 5.820315873775076, 3.768305191611444, 8.067344192763642]| 16.3855209350585938|      0.31381060|[652, 262, 0, 131]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | iterate success | actual_k=2
      28|[-1.289724459310108, 1.5627140016757444, 2.789833787291874, 5.820315873775076, 3.768305191611444, 8.067344192763642]| 16.3855209350585938|      0.28242954|[678, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      29|[-1.289724459310108, 1.5627140016757444, 2.789833787291874, 5.820315873775076, 3.768305191611444, 8.067344192763642]| 16.3855209350585938|      0.25418658|[702, 282, 0, 141]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      30|[-1.2642000225506937, 1.6909072567617363, 2.6591583356112274, 5.8008760052354225, 3.602939847759105, 8.015131816236071]| 13.7778186798095703|      0.28242954|[718, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | iterate success | actual_k=2
      31|[-1.2642000225506937, 1.6909072567617363, 2.6591583356112274, 5.8008760052354225, 3.602939847759105, 8.015131816236071]| 13.7778186798095703|      0.25418658|[743, 298, 0, 149]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      32|[-1.2642000225506937, 1.6909072567617363, 2.6591583356112274, 5.8008760052354225, 3.602939847759105, 8.015131816236071]| 13.7778186798095703|      0.22876792|[767, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      33|[-1.2468158494683264, 1.819549059815042, 2.530225679496769, 5.775844589285813, 3.469240711861434, 7.996206177562107]| 11.7181015014648438|      0.25418658|[791, 318, 0, 159]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | iterate success | actual_k=2
      34|[-1.2468158494683264, 1.819549059815042, 2.530225679496769, 5.775844589285813, 3.469240711861434, 7.996206177562107]| 11.7181015014648438|      0.22876792|[816, 328, 0, 164]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
