k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  7.9524924420125593|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0]                                                                      |  7.9524924420125593|      0.50000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      17|[0.4277085045286686, 0.1846489332945291]                                        |  0.4495729506015778|      0.12500000|[95, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      18|[0.4277085045286686, 0.1846489332945291]                                        |  0.4495729506015778|      0.06250000|[100, 36, 0, 36]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      19|[0.4277085045286686, 0.1846489332945291]                                        |  0.4495729506015778|      0.03125000|[106, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      20|[0.406405464833389, 0.1617853596512567]                                         |  0.3809585571289062|      0.06250000|[111, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      21|[0.406405464833389, 0.1617853596512567]                                         |  0.3809585571289062|      0.03125000|[116, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      22|[0.3849630941789507, 0.1390524047021595]                                        |  0.3188104331493378|      0.06250000|[121, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      23|[0.3849630941789507, 0.1390524047021595]                                        |  0.3188104331493378|      0.03125000|[126, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      24|[0.363948034057306, 0.1159238563671762]                                         |  0.2629291713237762|      0.06250000|[131, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      25|[0.363948034057306, 0.1159238563671762]                                         |  0.2629291713237762|      0.03125000|[136, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      26|[0.3431997309125809, 0.0925557067482057]                                        |  0.2131603658199310|      0.06250000|[142, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      27|[0.3431997309125809, 0.0925557067482057]                                        |  0.2131603658199310|      0.03125000|[147, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      28|[0.3211487338427528, 0.0704126259276326]                                        |  0.1692792624235153|      0.06250000|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      29|[0.3211487338427528, 0.0704126259276326]                                        |  0.1692792624235153|      0.03125000|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      30|[0.2987727937892463, 0.0485979563972023]                                        |  0.1311145722866058|      0.06250000|[163, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      31|[0.2987727937892463, 0.0485979563972023]                                        |  0.1311145722866058|      0.03125000|[169, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      32|[0.2987727937892463, 0.0485979563972023]                                        |  0.1311145722866058|      0.01562500|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      33|[0.2877168082873184, 0.0375568600032222]                                        |  0.1141203194856644|      0.03125000|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      34|[0.2877168082873184, 0.0375568600032222]                                        |  0.1141203194856644|      0.01562500|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      35|[0.2766931775569683, 0.0264834598695288]                                        |  0.0984976068139076|      0.03125000|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      36|[0.2766931775569683, 0.0264834598695288]                                        |  0.0984976068139076|      0.01562500|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      37|[0.2652314217885696, 0.015864195313752]                                         |  0.0842192471027374|      0.03125000|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      38|[0.2652314217885696, 0.015864195313752]                                         |  0.0842192471027374|      0.01562500|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      39|[0.2540270429397241, 0.0049737169215259]                                        |  0.0712703391909599|      0.03125000|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      40|[0.2540270429397241, 0.0049737169215259]                                        |  0.0712703391909599|      0.01562500|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      41|[0.2421260365079953, -0.0051508408916307]                                       |  0.0596205294132233|      0.03125000|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      42|[0.2421260365079953, -0.0051508408916307]                                       |  0.0596205294132233|      0.01562500|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      43|[0.2301922473308218, -0.0152367370280569]                                       |  0.0492423027753830|      0.03125000|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      44|[0.2301922473308218, -0.0152367370280569]                                       |  0.0492423027753830|      0.01562500|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      45|[0.2301922473308218, -0.0152367370280569]                                       |  0.0492423027753830|      0.00781250|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      46|[0.2242238583449959, -0.0202779163706188]                                       |  0.0445246100425720|      0.01562500|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      47|[0.2242238583449959, -0.0202779163706188]                                       |  0.0445246100425720|      0.00781250|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      48|[0.2181769631963334, -0.0252246542160156]                                       |  0.0401169322431087|      0.01562500|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      49|[0.2181769631963334, -0.0252246542160156]                                       |  0.0401169322431087|      0.00781250|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      50|[0.2121260965307055, -0.0301665332963648]                                       |  0.0360171012580395|      0.01562500|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      51|[0.2121260965307055, -0.0301665332963648]                                       |  0.0360171012580395|      0.00781250|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      52|[0.2060207591514408, -0.0350409575429147]                                       |  0.0322213433682919|      0.01562500|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      53|[0.2060207591514408, -0.0350409575429147]                                       |  0.0322213433682919|      0.00781250|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      54|[0.199625445590436, -0.0395281750222027]                                        |  0.0287212990224361|      0.01562500|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      55|[0.199625445590436, -0.0395281750222027]                                        |  0.0287212990224361|      0.00781250|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      56|[0.1932766106337409, -0.0440809160583969]                                       |  0.0255144480615854|      0.01562500|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      57|[0.1932766106337409, -0.0440809160583969]                                       |  0.0255144480615854|      0.00781250|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      58|[0.1868920944633942, -0.0485834830507449]                                       |  0.0225981473922729|      0.01562500|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      59|[0.1868920944633942, -0.0485834830507449]                                       |  0.0225981473922729|      0.00781250|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      60|[0.1800950393467356, -0.0524351317874685]                                       |  0.0199586190283298|      0.01562500|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      61|[0.1800950393467356, -0.0524351317874685]                                       |  0.0199586190283298|      0.00781250|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      62|[0.1733452678909154, -0.0563690536911411]                                       |  0.0175904612988234|      0.01562500|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      63|[0.1733452678909154, -0.0563690536911411]                                       |  0.0175904612988234|      0.00781250|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      64|[0.1733452678909154, -0.0563690536911411]                                       |  0.0175904612988234|      0.00390625|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      65|[0.1698576093693652, -0.0581283226016713]                                       |  0.0165048372000456|      0.00781250|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      66|[0.1698576093693652, -0.0581283226016713]                                       |  0.0165048372000456|      0.00390625|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      67|[0.1662992806629727, -0.0597398702676628]                                       |  0.0154826249927282|      0.00781250|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      68|[0.1662992806629727, -0.0597398702676628]                                       |  0.0154826249927282|      0.00390625|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      69|[0.1627032364738165, -0.0612654046829208]                                       |  0.0145219191908836|      0.00781250|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      70|[0.1627032364738165, -0.0612654046829208]                                       |  0.0145219191908836|      0.00390625|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      71|[0.1590720959297485, -0.0627054072564341]                                       |  0.0136210210621357|      0.00781250|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      72|[0.1590720959297485, -0.0627054072564341]                                       |  0.0136210210621357|      0.00390625|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      73|[0.1554355400617236, -0.0641316787878173]                                       |  0.0127788195386529|      0.00781250|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      74|[0.1554355400617236, -0.0641316787878173]                                       |  0.0127788195386529|      0.00390625|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      75|[0.151689553564921, -0.0652390966079161]                                        |  0.0119918799027801|      0.00781250|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      76|[0.151689553564921, -0.0652390966079161]                                        |  0.0119918799027801|      0.00390625|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      77|[0.1479127438684661, -0.0662363416025209]                                       |  0.0112572629004717|      0.00781250|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      78|[0.1479127438684661, -0.0662363416025209]                                       |  0.0112572629004717|      0.00390625|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      79|[0.1441259473956054, -0.0671949664173623]                                       |  0.0105731887742877|      0.00781250|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      80|[0.1441259473956054, -0.0671949664173623]                                       |  0.0105731887742877|      0.00390625|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
