k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.197024512336142, 38.5160007425223, 41.80170257342005, 39.1730625383026]     |810.4403686523437500|      5.00000000|[15, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
      12|[20.0775907915332, 36.16557860900096, 43.16801762239869, 39.96454114231817]     |466.0178527832031250|      1.00000000|[159, 24, 0, 24]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      13|[19.22547889424638, 35.7286795638453, 43.41125236264621, 40.11901249882496]     |412.7988586425781250|      5.00000000|[172, 26, 0, 26]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      14|[19.22547889424638, 35.7286795638453, 43.41125236264621, 40.11901249882496]     |412.7988586425781250|      1.00000000|[185, 28, 0, 28]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      15|[18.369695256599947, 35.29171118259729, 43.643031857458006, 40.27057524197421]  |364.0547485351562500|      5.00000000|[198, 30, 0, 30]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      16|[18.369695256599947, 35.29171118259729, 43.643031857458006, 40.27057524197421]  |364.0547485351562500|      1.00000000|[211, 32, 0, 32]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      17|[17.5021915286545, 34.868050176611, 43.86548762408123, 40.40645042699158]       |319.4906311035156250|      5.00000000|[224, 34, 0, 34]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      18|[17.5021915286545, 34.868050176611, 43.86548762408123, 40.40645042699158]       |319.4906311035156250|      1.00000000|[237, 36, 0, 36]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      19|[16.626533603222928, 34.45642269637625, 44.082716375985015, 40.53528242802702]  |278.8449707031250000|      5.00000000|[250, 38, 0, 38]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      20|[16.626533603222928, 34.45642269637625, 44.082716375985015, 40.53528242802702]  |278.8449707031250000|      1.00000000|[264, 40, 0, 40]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      21|[16.626533603222928, 34.45642269637625, 44.082716375985015, 40.53528242802702]  |278.8449707031250000|      0.20000000|[277, 42, 0, 42]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      22|[16.449308253937954, 34.37727769705973, 44.124324551890474, 40.55969562838723]  |271.1634216308593750|      1.00000000|[290, 44, 0, 44]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      23|[16.449308253937954, 34.37727769705973, 44.124324551890474, 40.55969562838723]  |271.1634216308593750|      0.20000000|[304, 46, 0, 46]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      24|[16.27217356803303, 34.29812374245584, 44.16603399646546, 40.58456079987619]    |263.6264648437500000|      1.00000000|[317, 48, 0, 48]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      25|[16.27217356803303, 34.29812374245584, 44.16603399646546, 40.58456079987619]    |263.6264648437500000|      0.20000000|[330, 50, 0, 50]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      26|[16.094649261059843, 34.219126781757026, 44.20696782615519, 40.6084149865312]   |256.2321166992187500|      1.00000000|[343, 52, 0, 52]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      27|[16.094649261059843, 34.219126781757026, 44.20696782615519, 40.6084149865312]   |256.2321166992187500|      0.20000000|[356, 54, 0, 54]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      28|[15.916675133071871, 34.14074722728094, 44.24723248722849, 40.63209223881488]   |248.9785461425781250|      1.00000000|[369, 56, 0, 56]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      29|[15.916675133071871, 34.14074722728094, 44.24723248722849, 40.63209223881488]   |248.9785461425781250|      0.20000000|[383, 58, 0, 58]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      30|[15.738370550082251, 34.06291534951633, 44.287132582215555, 40.65570699921077]  |241.8638916015625000|      1.00000000|[396, 60, 0, 60]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      31|[15.738370550082251, 34.06291534951633, 44.287132582215555, 40.65570699921077]  |241.8638916015625000|      0.20000000|[409, 62, 0, 62]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      32|[15.559655248068633, 33.985774238607775, 44.32677597579285, 40.67891241193391]  |234.8863220214843750|      1.00000000|[422, 64, 0, 64]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      33|[15.559655248068633, 33.985774238607775, 44.32677597579285, 40.67891241193391]  |234.8863220214843750|      0.20000000|[435, 66, 0, 66]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      34|[15.380614129868649, 33.90917097339237, 44.366044820007545, 40.702024651679956] |228.0440521240234375|      1.00000000|[449, 68, 0, 68]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      35|[15.380614129868649, 33.90917097339237, 44.366044820007545, 40.702024651679956] |228.0440521240234375|      0.20000000|[463, 70, 0, 70]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      36|[15.20116428254622, 33.83321914762288, 44.404836039783596, 40.7249225495425]    |221.3352966308593750|      1.00000000|[477, 72, 0, 72]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      37|[15.20116428254622, 33.83321914762288, 44.404836039783596, 40.7249225495425]    |221.3352966308593750|      0.20000000|[490, 74, 0, 74]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      38|[15.021364467811784, 33.75818494693872, 44.44393445323981, 40.74757667531152]   |214.7583465576171875|      1.00000000|[504, 76, 0, 76]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      39|[15.021364467811784, 33.75818494693872, 44.44393445323981, 40.74757667531152]   |214.7583465576171875|      0.20000000|[517, 78, 0, 78]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      40|[14.841219565170816, 33.68335620751681, 44.4820224293959, 40.769887656494284]   |208.3113708496093750|      1.00000000|[530, 80, 0, 80]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      41|[14.841219565170816, 33.68335620751681, 44.4820224293959, 40.769887656494284]   |208.3113708496093750|      0.20000000|[543, 82, 0, 82]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      42|[14.660348595091886, 33.60982789029093, 44.51939724027822, 40.79185131420762]   |201.9926757812500000|      1.00000000|[556, 84, 0, 84]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      43|[14.660348595091886, 33.60982789029093, 44.51939724027822, 40.79185131420762]   |201.9926757812500000|      0.20000000|[569, 86, 0, 86]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      44|[14.479575134019129, 33.53586211977926, 44.55635762365817, 40.813850192015316]  |195.8005828857421875|      1.00000000|[582, 88, 0, 88]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      45|[14.479575134019129, 33.53586211977926, 44.55635762365817, 40.813850192015316]  |195.8005828857421875|      0.20000000|[595, 90, 0, 90]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      46|[14.298346876421748, 33.46282106876078, 44.593171075261964, 40.83543938596388]  |189.7334594726562500|      1.00000000|[609, 92, 0, 92]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      47|[14.298346876421748, 33.46282106876078, 44.593171075261964, 40.83543938596388]  |189.7334594726562500|      0.20000000|[623, 94, 0, 94]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      48|[14.117007390829496, 33.38971993158527, 44.62974094961606, 40.85629265905254]   |183.7897949218750000|      1.00000000|[636, 96, 0, 96]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      49|[14.117007390829496, 33.38971993158527, 44.62974094961606, 40.85629265905254]   |183.7897949218750000|      0.20000000|[649, 98, 0, 98]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      50|[13.93498408275577, 33.31772654853144, 44.66512965018661, 40.877079866327456]   |177.9677886962890625|      1.00000000|[662, 100, 0, 100]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      51|[13.93498408275577, 33.31772654853144, 44.66512965018661, 40.877079866327456]   |177.9677886962890625|      0.20000000|[675, 102, 0, 102]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      52|[13.75255564399928, 33.24651065786934, 44.6999037873314, 40.89803030870724]     |172.2658691406250000|      1.00000000|[688, 104, 0, 104]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      53|[13.75255564399928, 33.24651065786934, 44.6999037873314, 40.89803030870724]     |172.2658691406250000|      0.20000000|[701, 106, 0, 106]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      54|[13.57010210681997, 33.175343182156176, 44.73494937960002, 40.918468107852874]  |166.6825561523437500|      1.00000000|[715, 108, 0, 108]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      55|[13.57010210681997, 33.175343182156176, 44.73494937960002, 40.918468107852874]  |166.6825561523437500|      0.20000000|[728, 110, 0, 110]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      56|[13.387145856704102, 33.10557628064415, 44.769988223105614, 40.93924957658684]  |161.2162475585937500|      1.00000000|[741, 112, 0, 112]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      57|[13.387145856704102, 33.10557628064415, 44.769988223105614, 40.93924957658684]  |161.2162475585937500|      0.20000000|[754, 114, 0, 114]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      58|[13.203619333146055, 33.03677524719537, 44.80422471094357, 40.959554646091725]  |155.8653869628906250|      1.00000000|[767, 116, 0, 116]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      59|[13.203619333146055, 33.03677524719537, 44.80422471094357, 40.959554646091725]  |155.8653869628906250|      0.20000000|[780, 118, 0, 118]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      60|[13.019799401676723, 32.96843218245749, 44.838152869459705, 40.97926094854926]  |150.6284484863281250|      1.00000000|[793, 120, 0, 120]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      61|[13.019799401676723, 32.96843218245749, 44.838152869459705, 40.97926094854926]  |150.6284484863281250|      0.20000000|[806, 122, 0, 122]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      62|[12.83564136379905, 32.900644553734686, 44.87142569859468, 40.99884597646702]   |145.5039825439453125|      1.00000000|[819, 124, 0, 124]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      63|[12.83564136379905, 32.900644553734686, 44.87142569859468, 40.99884597646702]   |145.5039825439453125|      0.20000000|[832, 126, 0, 126]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      64|[12.651087506765139, 32.83377022023976, 44.90480714600964, 41.01764428335881]   |140.4905548095703125|      1.00000000|[846, 128, 0, 128]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      65|[12.651087506765139, 32.83377022023976, 44.90480714600964, 41.01764428335881]   |140.4905548095703125|      0.20000000|[859, 130, 0, 130]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      66|[12.466335750415713, 32.76740916460039, 44.93750083006714, 41.03749678554316]   |135.5867309570312500|      1.00000000|[872, 132, 0, 132]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      67|[12.466335750415713, 32.76740916460039, 44.93750083006714, 41.03749678554316]   |135.5867309570312500|      0.20000000|[885, 134, 0, 134]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      68|[12.281218299393622, 32.701256217915834, 44.969092324024984, 41.05639902037257] |130.7910919189453125|      1.00000000|[898, 136, 0, 136]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      69|[12.281218299393622, 32.701256217915834, 44.969092324024984, 41.05639902037257] |130.7910919189453125|      0.20000000|[911, 138, 0, 138]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      70|[12.095577873109432, 32.63660295262012, 45.000904406022194, 41.07498877170575]  |126.1021652221679688|      1.00000000|[925, 140, 0, 140]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      71|[12.095577873109432, 32.63660295262012, 45.000904406022194, 41.07498877170575]  |126.1021652221679688|      0.20000000|[938, 142, 0, 142]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      72|[11.909663801228396, 32.57241286999219, 45.03221293702784, 41.09330180135954]   |121.5186157226562500|      1.00000000|[951, 144, 0, 144]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      73|[11.909663801228396, 32.57241286999219, 45.03221293702784, 41.09330180135954]   |121.5186157226562500|      0.20000000|[965, 146, 0, 146]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      74|[11.723370989835383, 32.508996430840874, 45.063010277033996, 41.11132588295057] |117.0391006469726562|      1.00000000|[978, 148, 0, 148]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      75|[11.723370989835383, 32.508996430840874, 45.063010277033996, 41.11132588295057] |117.0391006469726562|      0.20000000|[991, 150, 0, 150]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      76|[11.53678027948891, 32.446204110419366, 45.09335958865133, 41.12921304574503]   |112.6623001098632812|      1.00000000|[1004, 152, 0, 152]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      77|[11.53678027948891, 32.446204110419366, 45.09335958865133, 41.12921304574503]   |112.6623001098632812|      0.20000000|[1017, 154, 0, 154]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      78|[11.349964208346853, 32.38405858916844, 45.123678747133795, 41.147057887588296] |108.3869476318359375|      1.00000000|[1030, 156, 0, 156]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      79|[11.349964208346853, 32.38405858916844, 45.123678747133795, 41.147057887588296] |108.3869476318359375|      0.20000000|[1043, 158, 0, 158]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      80|[11.162555788027406, 32.32308605969478, 45.15303514794528, 41.16433898634816]   |104.2116622924804688|      1.00000000|[1057, 160, 0, 160]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
