k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6086585916488357, 0.0505992677921722, 0.1384813989461593, 0.7794992559302371, -0.0047328177995176, 0.0009225121810408, -0.0040463374032924, 0.0039738724421261, 0.0032374911823596, 0.0004216686889395, -0.0012149530103179, -0.0014572357961419, -0.001080912962843, -0.0027840416150861, 0.00103171614351, 0.003164626559806, 0.0079070976958251, 0.0011439820497373, -0.0003495454572224, 0.0036036976647497, 0.0029763042734688, 0.0016656842165277]| 13.1513357162475586|      1.11111111|[118, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
      21|[1.5978998801660578, 0.1454323512893849, 0.3754997484329153, 2.0337415299083386, -0.0182220067363789, -0.0158047781032632, -0.0026060350282469, -0.011974053948059, 0.0451950996759758, 0.0235010339600354, -0.0228797965182416, -0.0523068952458663, 0.0152011089600041, -0.0308662268790581, -0.0117208556480717, 0.0217043452012895, 0.0289175280983729, -0.0242638547803397, -0.0172804609251264, -0.0080168610168102, 0.0029800450999292, 0.0273747791844523]| 12.1560916900634766|      0.31381060|[2444, 168, 0, 42]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      22|[1.5978998801660578, 0.1454323512893849, 0.3754997484329153, 2.0337415299083386, -0.0182220067363789, -0.0158047781032632, -0.0026060350282469, -0.011974053948059, 0.0451950996759758, 0.0235010339600354, -0.0228797965182416, -0.0523068952458663, 0.0152011089600041, -0.0308662268790581, -0.0117208556480717, 0.0217043452012895, 0.0289175280983729, -0.0242638547803397, -0.0172804609251264, -0.0080168610168102, 0.0029800450999292, 0.0273747791844523]| 12.1560916900634766|      0.28242954|[2560, 176, 0, 44]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      23|[1.4225715410418125, 0.1306320755675233, 0.3394682176682199, 1.81579713769752, -0.0199922360684782, -0.0151190902850903, -0.0029001957590733, -0.0114347847006283, 0.0436965417578155, 0.0237314876238781, -0.022336286096317, -0.0527098445557044, 0.0141583522886278, -0.0311746302325743, -0.0126593316913795, 0.0215274232136112, 0.0287011794847622, -0.0247270872236318, -0.0170221064914474, -0.0083311482454139, 0.0032269993128072, 0.0275123958180959]| 12.1521453857421875|      0.31381060|[2678, 184, 0, 46]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      24|[1.4225715410418125, 0.1306320755675233, 0.3394682176682199, 1.81579713769752, -0.0199922360684782, -0.0151190902850903, -0.0029001957590733, -0.0114347847006283, 0.0436965417578155, 0.0237314876238781, -0.022336286096317, -0.0527098445557044, 0.0141583522886278, -0.0311746302325743, -0.0126593316913795, 0.0215274232136112, 0.0287011794847622, -0.0247270872236318, -0.0170221064914474, -0.0083311482454139, 0.0032269993128072, 0.0275123958180959]| 12.1521453857421875|      0.28242954|[2794, 192, 0, 48]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      25|[1.4225715410418125, 0.1306320755675233, 0.3394682176682199, 1.81579713769752, -0.0199922360684782, -0.0151190902850903, -0.0029001957590733, -0.0114347847006283, 0.0436965417578155, 0.0237314876238781, -0.022336286096317, -0.0527098445557044, 0.0141583522886278, -0.0311746302325743, -0.0126593316913795, 0.0215274232136112, 0.0287011794847622, -0.0247270872236318, -0.0170221064914474, -0.0083311482454139, 0.0032269993128072, 0.0275123958180959]| 12.1521453857421875|      0.25418658|[2910, 200, 0, 50]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      26|[1.4225715410418125, 0.1306320755675233, 0.3394682176682199, 1.81579713769752, -0.0199922360684782, -0.0151190902850903, -0.0029001957590733, -0.0114347847006283, 0.0436965417578155, 0.0237314876238781, -0.022336286096317, -0.0527098445557044, 0.0141583522886278, -0.0311746302325743, -0.0126593316913795, 0.0215274232136112, 0.0287011794847622, -0.0247270872236318, -0.0170221064914474, -0.0083311482454139, 0.0032269993128072, 0.0275123958180959]| 12.1521453857421875|      0.22876792|[3026, 208, 0, 52]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      27|[1.5606380427616924, 0.1422262347974582, 0.3690650262054883, 1.9953385724711628, -0.0199556918922013, -0.0161038314177376, -0.0016657501227388, -0.0098896076080141, 0.0420823862242456, 0.024762667816235, -0.02012180691798, -0.0515265181846846, 0.0144321434161388, -0.031798297893297, -0.0145555299646733, 0.0214612777046986, 0.028120946184759, -0.0246618888828142, -0.0159047108814747, -0.0090422125410545, 0.0008912617808809, 0.0268706251939517]| 12.1495456695556641|      0.25418658|[3143, 216, 0, 54]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      28|[1.5606380427616924, 0.1422262347974582, 0.3690650262054883, 1.9953385724711628, -0.0199556918922013, -0.0161038314177376, -0.0016657501227388, -0.0098896076080141, 0.0420823862242456, 0.024762667816235, -0.02012180691798, -0.0515265181846846, 0.0144321434161388, -0.031798297893297, -0.0145555299646733, 0.0214612777046986, 0.028120946184759, -0.0246618888828142, -0.0159047108814747, -0.0090422125410545, 0.0008912617808809, 0.0268706251939517]| 12.1495456695556641|      0.22876792|[3260, 224, 0, 56]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      29|[1.5606380427616924, 0.1422262347974582, 0.3690650262054883, 1.9953385724711628, -0.0199556918922013, -0.0161038314177376, -0.0016657501227388, -0.0098896076080141, 0.0420823862242456, 0.024762667816235, -0.02012180691798, -0.0515265181846846, 0.0144321434161388, -0.031798297893297, -0.0145555299646733, 0.0214612777046986, 0.028120946184759, -0.0246618888828142, -0.0159047108814747, -0.0090422125410545, 0.0008912617808809, 0.0268706251939517]| 12.1495456695556641|      0.20589113|[3377, 232, 0, 58]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      30|[1.5606380427616924, 0.1422262347974582, 0.3690650262054883, 1.9953385724711628, -0.0199556918922013, -0.0161038314177376, -0.0016657501227388, -0.0098896076080141, 0.0420823862242456, 0.024762667816235, -0.02012180691798, -0.0515265181846846, 0.0144321434161388, -0.031798297893297, -0.0145555299646733, 0.0214612777046986, 0.028120946184759, -0.0246618888828142, -0.0159047108814747, -0.0090422125410545, 0.0008912617808809, 0.0268706251939517]| 12.1495456695556641|      0.18530202|[3493, 240, 0, 60]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      31|[1.4441087976183031, 0.1332724944022424, 0.3407822891242762, 1.8547968631381981, -0.0181768733998673, -0.0132450081438542, -0.001167373130613, -0.0150843908081975, 0.0422269212171559, 0.0292932050252839, -0.0245390043920998, -0.0515744205109124, 0.0158963869783865, -0.0267538699534365, -0.0152065502017126, 0.0218452058026412, 0.027875170082295, -0.0230646119997128, -0.01379667173392, -0.0122453811691421, 0.0016077138650388, 0.0279175576338698]| 12.1478176116943359|      0.20589113|[3609, 248, 0, 62]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      32|[1.4441087976183031, 0.1332724944022424, 0.3407822891242762, 1.8547968631381981, -0.0181768733998673, -0.0132450081438542, -0.001167373130613, -0.0150843908081975, 0.0422269212171559, 0.0292932050252839, -0.0245390043920998, -0.0515744205109124, 0.0158963869783865, -0.0267538699534365, -0.0152065502017126, 0.0218452058026412, 0.027875170082295, -0.0230646119997128, -0.01379667173392, -0.0122453811691421, 0.0016077138650388, 0.0279175576338698]| 12.1478176116943359|      0.18530202|[3726, 256, 0, 64]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      33|[1.4441087976183031, 0.1332724944022424, 0.3407822891242762, 1.8547968631381981, -0.0181768733998673, -0.0132450081438542, -0.001167373130613, -0.0150843908081975, 0.0422269212171559, 0.0292932050252839, -0.0245390043920998, -0.0515744205109124, 0.0158963869783865, -0.0267538699534365, -0.0152065502017126, 0.0218452058026412, 0.027875170082295, -0.0230646119997128, -0.01379667173392, -0.0122453811691421, 0.0016077138650388, 0.0279175576338698]| 12.1478176116943359|      0.16677182|[3843, 264, 0, 66]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      34|[1.4441087976183031, 0.1332724944022424, 0.3407822891242762, 1.8547968631381981, -0.0181768733998673, -0.0132450081438542, -0.001167373130613, -0.0150843908081975, 0.0422269212171559, 0.0292932050252839, -0.0245390043920998, -0.0515744205109124, 0.0158963869783865, -0.0267538699534365, -0.0152065502017126, 0.0218452058026412, 0.027875170082295, -0.0230646119997128, -0.01379667173392, -0.0122453811691421, 0.0016077138650388, 0.0279175576338698]| 12.1478176116943359|      0.15009464|[3959, 272, 0, 68]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      35|[1.5337794399177131, 0.140783232421611, 0.3618958295212318, 1.9730308716986997, -0.0186187170817259, -0.0137808102244818, -0.000644204817871, -0.0154275060236639, 0.0414013114114757, 0.0296065337991267, -0.0238195821947969, -0.051305290786187, 0.0160709506913345, -0.0268879310590293, -0.0164728781785661, 0.0228177038937123, 0.0286766894902003, -0.0224880371299964, -0.0139996978406612, -0.0123648435549786, 0.0011870341483215, 0.0281482825242826]| 12.1467475891113281|      0.16677182|[4076, 280, 0, 70]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      36|[1.5337794399177131, 0.140783232421611, 0.3618958295212318, 1.9730308716986997, -0.0186187170817259, -0.0137808102244818, -0.000644204817871, -0.0154275060236639, 0.0414013114114757, 0.0296065337991267, -0.0238195821947969, -0.051305290786187, 0.0160709506913345, -0.0268879310590293, -0.0164728781785661, 0.0228177038937123, 0.0286766894902003, -0.0224880371299964, -0.0139996978406612, -0.0123648435549786, 0.0011870341483215, 0.0281482825242826]| 12.1467475891113281|      0.15009464|[4192, 288, 0, 72]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      37|[1.5337794399177131, 0.140783232421611, 0.3618958295212318, 1.9730308716986997, -0.0186187170817259, -0.0137808102244818, -0.000644204817871, -0.0154275060236639, 0.0414013114114757, 0.0296065337991267, -0.0238195821947969, -0.051305290786187, 0.0160709506913345, -0.0268879310590293, -0.0164728781785661, 0.0228177038937123, 0.0286766894902003, -0.0224880371299964, -0.0139996978406612, -0.0123648435549786, 0.0011870341483215, 0.0281482825242826]| 12.1467475891113281|      0.13508517|[4308, 296, 0, 74]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      38|[1.5337794399177131, 0.140783232421611, 0.3618958295212318, 1.9730308716986997, -0.0186187170817259, -0.0137808102244818, -0.000644204817871, -0.0154275060236639, 0.0414013114114757, 0.0296065337991267, -0.0238195821947969, -0.051305290786187, 0.0160709506913345, -0.0268879310590293, -0.0164728781785661, 0.0228177038937123, 0.0286766894902003, -0.0224880371299964, -0.0139996978406612, -0.0123648435549786, 0.0011870341483215, 0.0281482825242826]| 12.1467475891113281|      0.12157665|[4424, 304, 0, 76]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      39|[1.4565345042700786, 0.1340998060516675, 0.3450258288458238, 1.8810800954219125, -0.0178855858384344, -0.0134339720917076, -0.0011831200045404, -0.0157591381951986, 0.0425559587331958, 0.0274621697162933, -0.0253919587106867, -0.0523173465861921, 0.0182924564005035, -0.0260622100469893, -0.0193899006476164, 0.024012262122957, 0.0295162463627343, -0.0212403081578824, -0.015044125470509, -0.0127311389471245, 0.0013631272538223, 0.0275689867915686]| 12.1459608078002930|      0.13508517|[4541, 312, 0, 78]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      40|[1.4565345042700786, 0.1340998060516675, 0.3450258288458238, 1.8810800954219125, -0.0178855858384344, -0.0134339720917076, -0.0011831200045404, -0.0157591381951986, 0.0425559587331958, 0.0274621697162933, -0.0253919587106867, -0.0523173465861921, 0.0182924564005035, -0.0260622100469893, -0.0193899006476164, 0.024012262122957, 0.0295162463627343, -0.0212403081578824, -0.015044125470509, -0.0127311389471245, 0.0013631272538223, 0.0275689867915686]| 12.1459608078002930|      0.12157665|[4657, 320, 0, 80]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      41|[1.4565345042700786, 0.1340998060516675, 0.3450258288458238, 1.8810800954219125, -0.0178855858384344, -0.0134339720917076, -0.0011831200045404, -0.0157591381951986, 0.0425559587331958, 0.0274621697162933, -0.0253919587106867, -0.0523173465861921, 0.0182924564005035, -0.0260622100469893, -0.0193899006476164, 0.024012262122957, 0.0295162463627343, -0.0212403081578824, -0.015044125470509, -0.0127311389471245, 0.0013631272538223, 0.0275689867915686]| 12.1459608078002930|      0.10941899|[4773, 328, 0, 82]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      42|[1.4565345042700786, 0.1340998060516675, 0.3450258288458238, 1.8810800954219125, -0.0178855858384344, -0.0134339720917076, -0.0011831200045404, -0.0157591381951986, 0.0425559587331958, 0.0274621697162933, -0.0253919587106867, -0.0523173465861921, 0.0182924564005035, -0.0260622100469893, -0.0193899006476164, 0.024012262122957, 0.0295162463627343, -0.0212403081578824, -0.015044125470509, -0.0127311389471245, 0.0013631272538223, 0.0275689867915686]| 12.1459608078002930|      0.09847709|[4890, 336, 0, 84]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      43|[1.4565345042700786, 0.1340998060516675, 0.3450258288458238, 1.8810800954219125, -0.0178855858384344, -0.0134339720917076, -0.0011831200045404, -0.0157591381951986, 0.0425559587331958, 0.0274621697162933, -0.0253919587106867, -0.0523173465861921, 0.0182924564005035, -0.0260622100469893, -0.0193899006476164, 0.024012262122957, 0.0295162463627343, -0.0212403081578824, -0.015044125470509, -0.0127311389471245, 0.0013631272538223, 0.0275689867915686]| 12.1459608078002930|      0.08862938|[5006, 344, 0, 86]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      44|[1.5065693930779984, 0.1386795149670675, 0.3593377840346466, 1.952556019664171, -0.0186268850912724, -0.0133144044539916, -0.0002275116384779, -0.0149209290165432, 0.0399394952637733, 0.0259622506708724, -0.0257527216996568, -0.0523165802712931, 0.01950431155349, -0.0260895386627816, -0.0203976415434933, 0.0239138889438787, 0.0293416576571365, -0.0224743075874415, -0.0152268084732359, -0.013186112356149, 0.0016572245585625, 0.0264360620409655]| 12.1451435089111328|      0.09847709|[5122, 352, 0, 88]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      45|[1.5065693930779984, 0.1386795149670675, 0.3593377840346466, 1.952556019664171, -0.0186268850912724, -0.0133144044539916, -0.0002275116384779, -0.0149209290165432, 0.0399394952637733, 0.0259622506708724, -0.0257527216996568, -0.0523165802712931, 0.01950431155349, -0.0260895386627816, -0.0203976415434933, 0.0239138889438787, 0.0293416576571365, -0.0224743075874415, -0.0152268084732359, -0.013186112356149, 0.0016572245585625, 0.0264360620409655]| 12.1451435089111328|      0.08862938|[5238, 360, 0, 90]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
