k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0]                                                                      | 24.0625000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0]                                                                      | 24.0625000000000000|      0.20000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.1966803749577691, 0.0362881538035671]                                        | 18.7257633209228516|      1.00000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[0.1966803749577691, 0.0362881538035671]                                        | 18.7257633209228516|      0.20000000|[18, 6, 0, 6]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.3876261476530574, 0.0957836316972638]                                        | 13.4099340438842773|      1.00000000|[24, 8, 0, 8]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[0.3876261476530574, 0.0957836316972638]                                        | 13.4099340438842773|      0.20000000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[0.7855786612791225, 0.4313574967126738]                                        |  0.8746665120124817|      0.04000000|[100, 37, 0, 37]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[0.7509354948611372, 0.4513537718792086]                                        |  0.7673934698104858|      0.20000000|[107, 40, 0, 40]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      18|[0.7509354948611372, 0.4513537718792086]                                        |  0.7673934698104858|      0.04000000|[115, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[0.7255455176806328, 0.4822624932822927]                                        |  0.6537847518920898|      0.20000000|[122, 46, 0, 46]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      20|[0.7255455176806328, 0.4822624932822927]                                        |  0.6537847518920898|      0.04000000|[129, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[0.7255455176806328, 0.4822624932822927]                                        |  0.6537847518920898|      0.00800000|[135, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[0.7188109291489545, 0.4865805156663231]                                        |  0.6341985464096069|      0.04000000|[141, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      23|[0.6833080367925773, 0.5050072526083728]                                        |  0.5485565662384033|      0.20000000|[148, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      24|[0.6833080367925773, 0.5050072526083728]                                        |  0.5485565662384033|      0.04000000|[154, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[0.6616589933248075, 0.5386423372214759]                                        |  0.4781930148601532|      0.20000000|[162, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      26|[0.6616589933248075, 0.5386423372214759]                                        |  0.4781930148601532|      0.04000000|[168, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[0.6616589933248075, 0.5386423372214759]                                        |  0.4781930148601532|      0.00800000|[174, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[0.6536829040873626, 0.5392603990924214]                                        |  0.4580275416374207|      0.04000000|[180, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      29|[0.6536829040873626, 0.5392603990924214]                                        |  0.4580275416374207|      0.00800000|[186, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[0.6457063302828956, 0.5398721754746807]                                        |  0.4439767897129059|      0.04000000|[191, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      31|[0.6221023934958305, 0.5721654281469063]                                        |  0.3962614536285400|      0.20000000|[196, 73, 0, 73]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      32|[0.6221023934958305, 0.5721654281469063]                                        |  0.3962614536285400|      0.04000000|[203, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[0.6221023934958305, 0.5721654281469063]                                        |  0.3962614536285400|      0.00800000|[211, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[0.6148014402954419, 0.5688949415828405]                                        |  0.3765307366847992|      0.04000000|[216, 81, 0, 81]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      35|[0.6148014402954419, 0.5688949415828405]                                        |  0.3765307366847992|      0.00800000|[223, 84, 0, 84]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[0.6074668101194785, 0.5720891864359859]                                        |  0.3643353879451752|      0.04000000|[228, 86, 0, 86]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      37|[0.6074668101194785, 0.5720891864359859]                                        |  0.3643353879451752|      0.00800000|[234, 88, 0, 88]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[0.6015888127182111, 0.577515893222859]                                         |  0.3534745872020721|      0.04000000|[240, 90, 0, 90]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      39|[0.6015888127182111, 0.577515893222859]                                         |  0.3534745872020721|      0.00800000|[247, 93, 0, 93]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[0.5951205772909274, 0.5822235391799412]                                        |  0.3428671956062317|      0.04000000|[254, 96, 0, 96]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      41|[0.5951205772909274, 0.5822235391799412]                                        |  0.3428671956062317|      0.00800000|[260, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[0.5890023836147242, 0.5873779262570308]                                        |  0.3328652381896973|      0.04000000|[266, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      43|[0.5890023836147242, 0.5873779262570308]                                        |  0.3328652381896973|      0.00800000|[272, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[0.5890023836147242, 0.5873779262570308]                                        |  0.3328652381896973|      0.00160000|[280, 105, 0, 105]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      45|[0.587857787209341, 0.5884959151070573]                                         |  0.3309509754180908|      0.00800000|[285, 107, 0, 107]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      46|[0.5808278469254412, 0.592314283816965]                                         |  0.3218439221382141|      0.04000000|[291, 109, 0, 109]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      47|[0.5808278469254412, 0.592314283816965]                                         |  0.3218439221382141|      0.00800000|[297, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      48|[0.5766228989069851, 0.5991200469749131]                                        |  0.3135126829147339|      0.04000000|[303, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      49|[0.5766228989069851, 0.5991200469749131]                                        |  0.3135126829147339|      0.00800000|[310, 116, 0, 116]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      50|[0.5695507374693872, 0.6028596368722886]                                        |  0.3049767613410950|      0.04000000|[316, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      51|[0.5695507374693872, 0.6028596368722886]                                        |  0.3049767613410950|      0.00800000|[324, 121, 0, 121]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      52|[0.5656306354989755, 0.6098333590162784]                                        |  0.2983541786670685|      0.04000000|[329, 123, 0, 123]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      53|[0.5656306354989755, 0.6098333590162784]                                        |  0.2983541786670685|      0.00800000|[336, 126, 0, 126]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      54|[0.5583951230216315, 0.6132461817761357]                                        |  0.2902816236019135|      0.04000000|[341, 128, 0, 128]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      55|[0.5583951230216315, 0.6132461817761357]                                        |  0.2902816236019135|      0.00800000|[348, 131, 0, 131]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      56|[0.5531931273615943, 0.6193239479079438]                                        |  0.2836118936538696|      0.04000000|[353, 133, 0, 133]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      57|[0.5531931273615943, 0.6193239479079438]                                        |  0.2836118936538696|      0.00800000|[359, 135, 0, 135]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      58|[0.5531931273615943, 0.6193239479079438]                                        |  0.2836118936538696|      0.00160000|[367, 138, 0, 138]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      59|[0.5517189571691037, 0.6199458982625317]                                        |  0.2821890115737915|      0.00800000|[373, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      60|[0.5443236973143425, 0.6229971491012136]                                        |  0.2768353819847107|      0.04000000|[381, 143, 0, 143]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      61|[0.5443236973143425, 0.6229971491012136]                                        |  0.2768353819847107|      0.00800000|[387, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      62|[0.5443236973143425, 0.6229971491012136]                                        |  0.2768353819847107|      0.00160000|[394, 148, 0, 148]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      63|[0.5443394572911722, 0.6245970714815591]                                        |  0.2754320204257965|      0.00800000|[400, 150, 0, 150]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      64|[0.5443394572911722, 0.6245970714815591]                                        |  0.2754320204257965|      0.00160000|[407, 153, 0, 153]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      65|[0.544073945294242, 0.6261748874972866]                                         |  0.2743708789348602|      0.00800000|[412, 155, 0, 155]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      66|[0.5371092777704715, 0.6301110539423618]                                        |  0.2692521214485168|      0.04000000|[419, 158, 0, 158]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      67|[0.5371092777704715, 0.6301110539423618]                                        |  0.2692521214485168|      0.00800000|[425, 160, 0, 160]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
