k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|     10.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
      26|[2.154516416932861, 0.629249608803743, -8.120055254790849]                      |  6.6923909187316895|      1.00000000|[140, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      27|[2.154516416932861, 0.629249608803743, -8.120055254790849]                      |  6.6923909187316895|      0.10000000|[146, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      28|[2.0857412947391194, 0.5624096355429007, -8.148381930235132]                    |  6.1218771934509277|      1.00000000|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      29|[2.0857412947391194, 0.5624096355429007, -8.148381930235132]                    |  6.1218771934509277|      0.10000000|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      30|[2.0064075744614547, 0.5016665593269216, -8.15243649787238]                     |  5.5926103591918945|      1.00000000|[164, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      31|[2.0064075744614547, 0.5016665593269216, -8.15243649787238]                     |  5.5926103591918945|      0.10000000|[170, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      32|[1.929194183587146, 0.4381222648610607, -8.151972913438671]                     |  5.1182065010070801|      1.00000000|[175, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      33|[1.929194183587146, 0.4381222648610607, -8.151972913438671]                     |  5.1182065010070801|      0.10000000|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      34|[1.929194183587146, 0.4381222648610607, -8.151972913438671]                     |  5.1182065010070801|      0.01000000|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      35|[1.9205452486140986, 0.4337580928127943, -8.154452817905607]                    |  5.0746841430664062|      0.10000000|[192, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      36|[1.8335045051269963, 0.3862548116398089, -8.167389094456947]                    |  4.6478753089904785|      1.00000000|[197, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      37|[1.8335045051269963, 0.3862548116398089, -8.167389094456947]                    |  4.6478753089904785|      0.10000000|[203, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      38|[1.8335045051269963, 0.3862548116398089, -8.167389094456947]                    |  4.6478753089904785|      0.01000000|[209, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      39|[1.8286244720569442, 0.3811971155908482, -8.174502812747091]                    |  4.6205148696899414|      0.10000000|[214, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      40|[1.8286244720569442, 0.3811971155908482, -8.174502812747091]                    |  4.6205148696899414|      0.01000000|[219, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      41|[1.8203432561520043, 0.3781412843875202, -8.179202106182549]                    |  4.5846676826477051|      0.10000000|[225, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      42|[1.8203432561520043, 0.3781412843875202, -8.179202106182549]                    |  4.5846676826477051|      0.01000000|[231, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      43|[1.8113746472668328, 0.3737186107161833, -8.17913876376637]                     |  4.5440807342529297|      0.10000000|[236, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      44|[1.8113746472668328, 0.3737186107161833, -8.17913876376637]                     |  4.5440807342529297|      0.01000000|[241, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      45|[1.80778222692929, 0.3646263916852271, -8.177034941242598]                      |  4.5150990486145020|      0.10000000|[246, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      46|[1.80778222692929, 0.3646263916852271, -8.177034941242598]                      |  4.5150990486145020|      0.01000000|[251, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      47|[1.798465882019618, 0.3651411418829988, -8.180632266604297]                     |  4.4823908805847168|      0.10000000|[257, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      48|[1.798465882019618, 0.3651411418829988, -8.180632266604297]                     |  4.4823908805847168|      0.01000000|[263, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      49|[1.8004702907463939, 0.3558371126726215, -8.177563490609137]                    |  4.4738965034484863|      0.10000000|[269, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      50|[1.8004702907463939, 0.3558371126726215, -8.177563490609137]                    |  4.4738965034484863|      0.01000000|[275, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      51|[1.7909397050125784, 0.3533025857112167, -8.17922002574378]                     |  4.4355082511901855|      0.10000000|[280, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      52|[1.7909397050125784, 0.3533025857112167, -8.17922002574378]                     |  4.4355082511901855|      0.01000000|[286, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      53|[1.7819566059320668, 0.3490946205342815, -8.180483734562857]                    |  4.3966140747070312|      0.10000000|[292, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      54|[1.7819566059320668, 0.3490946205342815, -8.180483734562857]                    |  4.3966140747070312|      0.01000000|[297, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      55|[1.7747042677617517, 0.3424398273296476, -8.17871814161233]                     |  4.3603429794311523|      0.10000000|[302, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      56|[1.7747042677617517, 0.3424398273296476, -8.17871814161233]                     |  4.3603429794311523|      0.01000000|[307, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      57|[1.772483972983122, 0.3410443027005359, -8.169068125959207]                     |  4.3503069877624512|      0.10000000|[313, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      58|[1.772483972983122, 0.3410443027005359, -8.169068125959207]                     |  4.3503069877624512|      0.01000000|[318, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      59|[1.7653545612943964, 0.3446123142040448, -8.175104746113192]                    |  4.3306255340576172|      0.10000000|[323, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      60|[1.7653545612943964, 0.3446123142040448, -8.175104746113192]                    |  4.3306255340576172|      0.01000000|[329, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      61|[1.7584838552560784, 0.3514937906329661, -8.177436844029923]                    |  4.3173685073852539|      0.10000000|[335, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      62|[1.7584838552560784, 0.3514937906329661, -8.177436844029923]                    |  4.3173685073852539|      0.01000000|[341, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      63|[1.7492591967971758, 0.3529551536907184, -8.173863317154408]                    |  4.2873811721801758|      0.10000000|[346, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      64|[1.7492591967971758, 0.3529551536907184, -8.173863317154408]                    |  4.2873811721801758|      0.01000000|[352, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      65|[1.739782925728476, 0.3498631781774486, -8.17466330094041]                      |  4.2493176460266113|      0.10000000|[358, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      66|[1.739782925728476, 0.3498631781774486, -8.17466330094041]                      |  4.2493176460266113|      0.01000000|[364, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      67|[1.7314787233284057, 0.344302877173876, -8.17431219518948]                      |  4.2116827964782715|      0.10000000|[370, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      68|[1.7314787233284057, 0.344302877173876, -8.17431219518948]                      |  4.2116827964782715|      0.01000000|[376, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      69|[1.723087195833083, 0.3394610098515577, -8.176789812417443]                     |  4.1752147674560547|      0.10000000|[381, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      70|[1.723087195833083, 0.3394610098515577, -8.176789812417443]                     |  4.1752147674560547|      0.01000000|[386, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      71|[1.7147835623558314, 0.3355335340369863, -8.172837015331654]                    |  4.1407265663146973|      0.10000000|[392, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      72|[1.7147835623558314, 0.3355335340369863, -8.172837015331654]                    |  4.1407265663146973|      0.01000000|[397, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      73|[1.7075174867005134, 0.3410276634317811, -8.168711644225384]                    |  4.1241979598999023|      0.10000000|[403, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      74|[1.7075174867005134, 0.3410276634317811, -8.168711644225384]                    |  4.1241979598999023|      0.01000000|[409, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      75|[1.697707452053349, 0.3412447693569147, -8.170639359255857]                     |  4.0911278724670410|      0.10000000|[415, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      76|[1.697707452053349, 0.3412447693569147, -8.170639359255857]                     |  4.0911278724670410|      0.01000000|[421, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      77|[1.6885714616023846, 0.337235516080964, -8.17131727270842]                      |  4.0540761947631836|      0.10000000|[426, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      78|[1.6885714616023846, 0.337235516080964, -8.17131727270842]                      |  4.0540761947631836|      0.01000000|[431, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      79|[1.6836020513856798, 0.3311145355515331, -8.17746857821672]                     |  4.0282158851623535|      0.10000000|[436, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      80|[1.6836020513856798, 0.3311145355515331, -8.17746857821672]                     |  4.0282158851623535|      0.01000000|[442, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
