k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.195816180345798, 38.5175504612019, 41.80072948234171, 39.173472202875175]   |810.4383544921875000|      1.11111111|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
      18|[16.102655109630508, 34.21239954381946, 44.15332337069811, 40.6348764677497]    |256.6793823242187500|      1.00000000|[189, 72, 0, 36]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      19|[16.102655109630508, 34.21239954381946, 44.15332337069811, 40.6348764677497]    |256.6793823242187500|      0.90000000|[199, 76, 0, 38]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      20|[15.297877875547234, 33.87078625434988, 44.33866844152625, 40.74108931385959]   |225.0770263671875000|      1.00000000|[211, 80, 0, 40]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      21|[15.297877875547234, 33.87078625434988, 44.33866844152625, 40.74108931385959]   |225.0770263671875000|      0.90000000|[222, 84, 0, 42]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      22|[15.297877875547234, 33.87078625434988, 44.33866844152625, 40.74108931385959]   |225.0770263671875000|      0.81000000|[233, 88, 0, 44]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      23|[15.297877875547234, 33.87078625434988, 44.33866844152625, 40.74108931385959]   |225.0770263671875000|      0.72900000|[245, 92, 0, 46]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      24|[14.64693210908188, 33.593538975950906, 44.48740598514233, 40.834479350053215]  |201.4668426513671875|      0.81000000|[256, 96, 0, 48]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      25|[14.64693210908188, 33.593538975950906, 44.48740598514233, 40.834479350053215]  |201.4668426513671875|      0.72900000|[266, 100, 0, 50]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      26|[13.98852418333204, 33.32207546702928, 44.62297891712258, 40.91107926355206]    |179.5363922119140625|      0.81000000|[276, 104, 0, 52]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      27|[13.98852418333204, 33.32207546702928, 44.62297891712258, 40.91107926355206]    |179.5363922119140625|      0.72900000|[286, 108, 0, 54]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      28|[13.98852418333204, 33.32207546702928, 44.62297891712258, 40.91107926355206]    |179.5363922119140625|      0.65610000|[297, 112, 0, 56]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      29|[13.39165282863414, 33.08698494358713, 44.740609093829576, 40.98254522227838]   |161.1727600097656250|      0.72900000|[309, 116, 0, 58]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      30|[13.39165282863414, 33.08698494358713, 44.740609093829576, 40.98254522227838]   |161.1727600097656250|      0.65610000|[320, 120, 0, 60]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      31|[13.39165282863414, 33.08698494358713, 44.740609093829576, 40.98254522227838]   |161.1727600097656250|      0.59049000|[332, 124, 0, 62]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      32|[12.850323170381944, 32.88248452451108, 44.84243580855305, 41.041295030472995]  |145.7100372314453125|      0.65610000|[342, 128, 0, 64]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      33|[12.850323170381944, 32.88248452451108, 44.84243580855305, 41.041295030472995]  |145.7100372314453125|      0.59049000|[352, 132, 0, 66]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      34|[12.305521366694471, 32.68576759683525, 44.94101679581416, 41.1000629989191]    |131.2160949707031250|      0.65610000|[364, 136, 0, 68]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      35|[12.305521366694471, 32.68576759683525, 44.94101679581416, 41.1000629989191]    |131.2160949707031250|      0.59049000|[375, 140, 0, 70]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      36|[12.305521366694471, 32.68576759683525, 44.94101679581416, 41.1000629989191]    |131.2160949707031250|      0.53144100|[386, 144, 0, 72]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      37|[11.830758844365047, 32.514996321208166, 45.06730524396804, 41.209234804601635] |119.0994949340820312|      0.59049000|[396, 148, 0, 74]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      38|[11.830758844365047, 32.514996321208166, 45.06730524396804, 41.209234804601635] |119.0994949340820312|      0.53144100|[407, 152, 0, 76]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      39|[11.335547816106077, 32.346788967134735, 45.14736278165572, 41.25916125717636]  |107.5853958129882812|      0.59049000|[418, 156, 0, 78]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      40|[11.335547816106077, 32.346788967134735, 45.14736278165572, 41.25916125717636]  |107.5853958129882812|      0.53144100|[428, 160, 0, 80]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      41|[11.335547816106077, 32.346788967134735, 45.14736278165572, 41.25916125717636]  |107.5853958129882812|      0.47829690|[439, 164, 0, 82]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      42|[10.885651593408623, 32.20511520619706, 45.21555618111701, 41.29965223251482]   | 97.8243026733398438|      0.53144100|[450, 168, 0, 84]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      43|[10.885651593408623, 32.20511520619706, 45.21555618111701, 41.29965223251482]   | 97.8243026733398438|      0.47829690|[461, 172, 0, 86]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      44|[10.436447763179105, 32.06039169241778, 45.2818770411042, 41.340155214462804]   | 88.6164245605468750|      0.53144100|[471, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      45|[10.436447763179105, 32.06039169241778, 45.2818770411042, 41.340155214462804]   | 88.6164245605468750|      0.47829690|[482, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      46|[10.436447763179105, 32.06039169241778, 45.2818770411042, 41.340155214462804]   | 88.6164245605468750|      0.43046721|[493, 184, 0, 92]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      47|[10.436447763179105, 32.06039169241778, 45.2818770411042, 41.340155214462804]   | 88.6164245605468750|      0.38742049|[505, 188, 0, 94]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      48|[10.071711452968463, 31.94519368001525, 45.33637699221285, 41.36881237026353]   | 81.5531845092773438|      0.43046721|[516, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      49|[9.664097816054063, 31.822740541424416, 45.39195134169615, 41.401521121620966]  | 74.1074905395507812|      0.47829690|[527, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      50|[9.664097816054063, 31.822740541424416, 45.39195134169615, 41.401521121620966]  | 74.1074905395507812|      0.43046721|[537, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      51|[9.664097816054063, 31.822740541424416, 45.39195134169615, 41.401521121620966]  | 74.1074905395507812|      0.38742049|[548, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      52|[9.29497577833542, 31.718267168540507, 45.43771638346472, 41.430407656159005]   | 67.7596359252929688|      0.43046721|[559, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      53|[9.29497577833542, 31.718267168540507, 45.43771638346472, 41.430407656159005]   | 67.7596359252929688|      0.38742049|[569, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      54|[8.925748949628437, 31.61419483821641, 45.48449580743533, 41.45773566036481]    | 61.7389068603515625|      0.43046721|[580, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      55|[8.925748949628437, 31.61419483821641, 45.48449580743533, 41.45773566036481]    | 61.7389068603515625|      0.38742049|[590, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      56|[8.925748949628437, 31.61419483821641, 45.48449580743533, 41.45773566036481]    | 61.7389068603515625|      0.34867844|[600, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      57|[8.592061334995336, 31.52550588537031, 45.526945679244285, 41.4814318300449]    | 56.5934448242187500|      0.38742049|[611, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      58|[8.592061334995336, 31.52550588537031, 45.526945679244285, 41.4814318300449]    | 56.5934448242187500|      0.34867844|[621, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      59|[8.256970825711145, 31.440145150808494, 45.56613802793242, 41.50307692135001]   | 51.7012557983398438|      0.38742049|[632, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      60|[8.256970825711145, 31.440145150808494, 45.56613802793242, 41.50307692135001]   | 51.7012557983398438|      0.34867844|[642, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      61|[8.256970825711145, 31.440145150808494, 45.56613802793242, 41.50307692135001]   | 51.7012557983398438|      0.31381060|[653, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      62|[7.954635468126461, 31.366056712399487, 45.6001210847053, 41.523728238959016]   | 47.5106697082519531|      0.34867844|[663, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      63|[7.954635468126461, 31.366056712399487, 45.6001210847053, 41.523728238959016]   | 47.5106697082519531|      0.31381060|[674, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      64|[7.651287928045396, 31.295485107880836, 45.63432009106964, 41.541262113159625]  | 43.5176086425781250|      0.34867844|[685, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      65|[7.651287928045396, 31.295485107880836, 45.63432009106964, 41.541262113159625]  | 43.5176086425781250|      0.31381060|[695, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      66|[7.651287928045396, 31.295485107880836, 45.63432009106964, 41.541262113159625]  | 43.5176086425781250|      0.28242954|[705, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      67|[7.377823703098774, 31.23390030681178, 45.66497036617559, 41.557125078343674]   | 40.0899314880371094|      0.31381060|[716, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      68|[7.377823703098774, 31.23390030681178, 45.66497036617559, 41.557125078343674]   | 40.0899314880371094|      0.28242954|[726, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      69|[7.377823703098774, 31.23390030681178, 45.66497036617559, 41.557125078343674]   | 40.0899314880371094|      0.25418658|[737, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      70|[7.131186059287404, 31.180122621146225, 45.69140732031138, 41.57089967554002]   | 37.1374397277832031|      0.28242954|[749, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      71|[7.131186059287404, 31.180122621146225, 45.69140732031138, 41.57089967554002]   | 37.1374397277832031|      0.25418658|[759, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      72|[6.884086709468823, 31.127835446168888, 45.71600979564385, 41.585511306246616]  | 34.3086204528808594|      0.28242954|[769, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      73|[6.884086709468823, 31.127835446168888, 45.71600979564385, 41.585511306246616]  | 34.3086204528808594|      0.25418658|[780, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      74|[6.63640317546357, 31.077536044934792, 45.73979268921847, 41.59847394809331]    | 31.6018505096435547|      0.28242954|[790, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      75|[6.63640317546357, 31.077536044934792, 45.73979268921847, 41.59847394809331]    | 31.6018505096435547|      0.25418658|[800, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      76|[6.388281758032725, 31.02859021758149, 45.76228069998473, 41.61052286758229]    | 29.0155601501464844|      0.28242954|[810, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      77|[6.388281758032725, 31.02859021758149, 45.76228069998473, 41.61052286758229]    | 29.0155601501464844|      0.25418658|[821, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      78|[6.388281758032725, 31.02859021758149, 45.76228069998473, 41.61052286758229]    | 29.0155601501464844|      0.22876792|[831, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      79|[6.16466146041299, 30.985988191190554, 45.782681995677706, 41.620401140540224]  | 26.7897014617919922|      0.25418658|[841, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      80|[6.16466146041299, 30.985988191190554, 45.782681995677706, 41.620401140540224]  | 26.7897014617919922|      0.22876792|[852, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
