k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      1.00000000|[0, 0, 0, 0]                                                               | 
      43|[-0.8632535160701915, 0.7883361502404923, 3.5386519764446676, 5.842080529000208, 4.9723430012367755, 7.691333471334372]| 45.9611091613769531|      0.10000000|[849, 131, 0, 131]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      44|[-0.8996668382804569, 0.8542144948510653, 3.50091087337005, 5.859106719911211, 4.923575009810414, 7.706874212983131]| 43.7490806579589844|      1.00000000|[862, 133, 0, 133]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      45|[-0.8996668382804569, 0.8542144948510653, 3.50091087337005, 5.859106719911211, 4.923575009810414, 7.706874212983131]| 43.7490806579589844|      0.10000000|[888, 137, 0, 137]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      46|[-0.9292482422059155, 0.8854682141937887, 3.4349501306544794, 5.839089095226374, 4.865477564938732, 7.711490227586039]| 41.3144950866699219|      1.00000000|[901, 139, 0, 139]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      47|[-0.9292482422059155, 0.8854682141937887, 3.4349501306544794, 5.839089095226374, 4.865477564938732, 7.711490227586039]| 41.3144950866699219|      0.10000000|[928, 143, 0, 143]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 15 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=1
      48|[-0.8986638040142323, 0.901380252046619, 3.366043044408036, 5.87924066199411, 4.825019574278661, 7.740024686311237]| 39.7322502136230469|      1.00000000|[941, 145, 0, 145]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      49|[-0.8986638040142323, 0.901380252046619, 3.366043044408036, 5.87924066199411, 4.825019574278661, 7.740024686311237]| 39.7322502136230469|      0.10000000|[967, 149, 0, 149]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 15 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      50|[-0.8948456862673954, 0.9842664006901647, 3.341082095834056, 5.861738606451967, 4.811046822056982, 7.695407429186334]| 38.8184738159179688|      1.00000000|[980, 151, 0, 151]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      51|[-0.8948456862673954, 0.9842664006901647, 3.341082095834056, 5.861738606451967, 4.811046822056982, 7.695407429186334]| 38.8184738159179688|      0.10000000|[1005, 155, 0, 155]                                                        |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      52|[-0.8815921736896503, 1.004728727855685, 3.3059182745837017, 5.839396763161479, 4.725665512736503, 7.71490146169631]| 37.0261611938476562|      1.00000000|[1018, 157, 0, 157]                                                        |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      53|[-0.8815921736896503, 1.004728727855685, 3.3059182745837017, 5.839396763161479, 4.725665512736503, 7.71490146169631]| 37.0261611938476562|      0.10000000|[1044, 161, 0, 161]                                                        |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
