k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.20000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      31|[1.7946172061104098, -0.519212556569431]                                        |  0.2847101688385010|      0.20000000|[169, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      32|[1.7946172061104098, -0.519212556569431]                                        |  0.2847101688385010|      0.04000000|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      33|[1.812676118485895, -0.554903951664251]                                         |  0.2440056651830673|      0.20000000|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      34|[1.812676118485895, -0.554903951664251]                                         |  0.2440056651830673|      0.04000000|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      35|[1.8345933249701127, -0.5883649148890023]                                       |  0.2062738984823227|      0.20000000|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      36|[1.8345933249701127, -0.5883649148890023]                                       |  0.2062738984823227|      0.04000000|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      37|[1.8521579841405509, -0.6243021205152935]                                       |  0.1715250909328461|      0.20000000|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      38|[1.8521579841405509, -0.6243021205152935]                                       |  0.1715250909328461|      0.04000000|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      39|[1.8704080400504748, -0.6598961573653708]                                       |  0.1397778987884521|      0.20000000|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      40|[1.8704080400504748, -0.6598961573653708]                                       |  0.1397778987884521|      0.04000000|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      41|[1.891158369225109, -0.6940929969729182]                                        |  0.1111328229308128|      0.20000000|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      42|[1.891158369225109, -0.6940929969729182]                                        |  0.1111328229308128|      0.04000000|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      43|[1.9098043724225509, -0.7294812233308609]                                       |  0.0856447741389275|      0.20000000|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      44|[1.9098043724225509, -0.7294812233308609]                                       |  0.0856447741389275|      0.04000000|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      45|[1.9281555393040377, -0.7650232361338496]                                       |  0.0633966028690338|      0.20000000|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      46|[1.9281555393040377, -0.7650232361338496]                                       |  0.0633966028690338|      0.04000000|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      47|[1.9423462376618112, -0.8024214189789917]                                       |  0.0445014797151089|      0.20000000|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      48|[1.9423462376618112, -0.8024214189789917]                                       |  0.0445014797151089|      0.04000000|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      49|[1.9635778160333346, -0.8363215676490766]                                       |  0.0290450565516949|      0.20000000|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      50|[1.9635778160333346, -0.8363215676490766]                                       |  0.0290450565516949|      0.04000000|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      51|[1.9635778160333346, -0.8363215676490766]                                       |  0.0290450565516949|      0.00800000|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      52|[1.9663709184136837, -0.8438181388048043]                                       |  0.0263289324939251|      0.04000000|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      53|[1.9663709184136837, -0.8438181388048043]                                       |  0.0263289324939251|      0.00800000|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      54|[1.969156725450878, -0.8513174240475136]                                        |  0.0237472672015429|      0.04000000|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      55|[1.969156725450878, -0.8513174240475136]                                        |  0.0237472672015429|      0.00800000|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      56|[1.9721844867390144, -0.8587223319863109]                                       |  0.0213036146014929|      0.04000000|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      57|[1.9721844867390144, -0.8587223319863109]                                       |  0.0213036146014929|      0.00800000|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      58|[1.9747010764516661, -0.86631619636607]                                         |  0.0189917441457510|      0.04000000|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      59|[1.9747010764516661, -0.86631619636607]                                         |  0.0189917441457510|      0.00800000|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      60|[1.977302844819905, -0.873881300552929]                                         |  0.0168145000934601|      0.04000000|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      61|[1.977302844819905, -0.873881300552929]                                         |  0.0168145000934601|      0.00800000|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      62|[1.979991312352533, -0.8814160296340576]                                        |  0.0147735336795449|      0.04000000|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      63|[1.979991312352533, -0.8814160296340576]                                        |  0.0147735336795449|      0.00800000|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      64|[1.982181641294914, -0.889110343061789]                                         |  0.0128649938851595|      0.04000000|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      65|[1.982181641294914, -0.889110343061789]                                         |  0.0128649938851595|      0.00800000|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      66|[1.9845412108546212, -0.8967544539644974]                                       |  0.0110907927155495|      0.04000000|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      67|[1.9845412108546212, -0.8967544539644974]                                       |  0.0110907927155495|      0.00800000|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      68|[1.9870923785244137, -0.9043367717843072]                                       |  0.0094543145969510|      0.04000000|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      69|[1.9870923785244137, -0.9043367717843072]                                       |  0.0094543145969510|      0.00800000|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      70|[1.9888379258049378, -0.9121440161567765]                                       |  0.0079469271004200|      0.04000000|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      71|[1.9888379258049378, -0.9121440161567765]                                       |  0.0079469271004200|      0.00800000|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      72|[1.9901560997299084, -0.9200346699638782]                                       |  0.0065733809024096|      0.04000000|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      73|[1.9901560997299084, -0.9200346699638782]                                       |  0.0065733809024096|      0.00800000|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      74|[1.9925740175709084, -0.9276605255430361]                                       |  0.0053356001153588|      0.04000000|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      75|[1.9925740175709084, -0.9276605255430361]                                       |  0.0053356001153588|      0.00800000|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      76|[1.9938826291158402, -0.9355527708398114]                                       |  0.0042236219160259|      0.04000000|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      77|[1.9938826291158402, -0.9355527708398114]                                       |  0.0042236219160259|      0.00800000|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      78|[1.9945602040570316, -0.9435240249568917]                                       |  0.0032454705797136|      0.04000000|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      79|[1.9945602040570316, -0.9435240249568917]                                       |  0.0032454705797136|      0.00800000|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      80|[1.9957115905720357, -0.9514407357065064]                                       |  0.0023930403403938|      0.04000000|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
