k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[2.0, 3.0]                                                                      |889.3031475218829200|      0.20000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.9620401697089898, 2.803635412346631]                                         |607.5166015625000000|      1.00000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[2.00320126158197, 1.8044828891972253]                                          | 71.3574676513671875|      5.00000000|[18, 6, 0, 6]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       4|[2.00320126158197, 1.8044828891972253]                                          | 71.3574676513671875|      1.00000000|[24, 8, 0, 8]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[2.00320126158197, 1.8044828891972253]                                          | 71.3574676513671875|      0.20000000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.9252247033308623, 1.6203099911820407]                                        | 41.5793457031250000|      1.00000000|[38, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[1.9252247033308623, 1.6203099911820407]                                        | 41.5793457031250000|      0.20000000|[44, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[1.8303274926159032, 1.444257387115754]                                         | 22.7396602630615234|      1.00000000|[49, 17, 0, 17]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       9|[1.8303274926159032, 1.444257387115754]                                         | 22.7396602630615234|      0.20000000|[56, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[1.7265998009488488, 1.2732586561806254]                                        | 11.3185415267944336|      1.00000000|[61, 22, 0, 22]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      11|[1.7265998009488488, 1.2732586561806254]                                        | 11.3185415267944336|      0.20000000|[67, 24, 0, 24]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[1.254595093803441, 0.7997254501463001]                                         |  0.0850490853190422|      0.04000000|[148, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      25|[1.254595093803441, 0.7997254501463001]                                         |  0.0850490853190422|      0.00800000|[156, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      26|[1.246621964461965, 0.800380590210786]                                          |  0.0809853449463844|      0.04000000|[161, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      27|[1.246621964461965, 0.800380590210786]                                          |  0.0809853449463844|      0.00800000|[167, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      28|[1.2394580682172243, 0.8039412910680037]                                        |  0.0773654058575630|      0.04000000|[172, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      29|[1.2394580682172243, 0.8039412910680037]                                        |  0.0773654058575630|      0.00800000|[178, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      30|[1.2327837976943328, 0.8083519727599038]                                        |  0.0739632695913315|      0.04000000|[184, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      31|[1.2327837976943328, 0.8083519727599038]                                        |  0.0739632695913315|      0.00800000|[191, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      32|[1.2268861283587047, 0.8137572938796516]                                        |  0.0706580430269241|      0.04000000|[196, 73, 0, 73]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      33|[1.2268861283587047, 0.8137572938796516]                                        |  0.0706580430269241|      0.00800000|[203, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      34|[1.2200345122316343, 0.8178871070046331]                                        |  0.0675332769751549|      0.04000000|[208, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      35|[1.2200345122316343, 0.8178871070046331]                                        |  0.0675332769751549|      0.00800000|[215, 81, 0, 81]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      36|[1.2155904634795882, 0.8245392067249798]                                        |  0.0643477290868759|      0.04000000|[220, 83, 0, 83]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      37|[1.2155904634795882, 0.8245392067249798]                                        |  0.0643477290868759|      0.00800000|[227, 86, 0, 86]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      38|[1.2095736980422627, 0.8298116382012728]                                        |  0.0612001903355122|      0.04000000|[233, 88, 0, 88]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      39|[1.2095736980422627, 0.8298116382012728]                                        |  0.0612001903355122|      0.00800000|[239, 90, 0, 90]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      40|[1.202992367651527, 0.8343598345787372]                                         |  0.0582200586795807|      0.04000000|[244, 92, 0, 92]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      41|[1.202992367651527, 0.8343598345787372]                                         |  0.0582200586795807|      0.00800000|[251, 95, 0, 95]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      42|[1.196994080911223, 0.8396532792210369]                                         |  0.0552036240696907|      0.04000000|[256, 97, 0, 97]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      43|[1.196994080911223, 0.8396532792210369]                                         |  0.0552036240696907|      0.00800000|[262, 99, 0, 99]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      44|[1.1947742789059836, 0.8473391415056173]                                        |  0.0523444972932339|      0.04000000|[268, 101, 0, 101]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      45|[1.1947742789059836, 0.8473391415056173]                                        |  0.0523444972932339|      0.00800000|[274, 103, 0, 103]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      46|[1.188262350110383, 0.8519861602661806]                                         |  0.0494207888841629|      0.04000000|[280, 105, 0, 105]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      47|[1.188262350110383, 0.8519861602661806]                                         |  0.0494207888841629|      0.00800000|[287, 108, 0, 108]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      48|[1.1851752815521903, 0.8593665401830289]                                        |  0.0467100962996483|      0.04000000|[292, 110, 0, 110]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      49|[1.1851752815521903, 0.8593665401830289]                                        |  0.0467100962996483|      0.00800000|[300, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      50|[1.1777132901271115, 0.8622507530690778]                                        |  0.0440714880824089|      0.04000000|[305, 115, 0, 115]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      51|[1.1777132901271115, 0.8622507530690778]                                        |  0.0440714880824089|      0.00800000|[313, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      52|[1.1737470558504757, 0.8691983415473082]                                        |  0.0413200184702873|      0.04000000|[318, 120, 0, 120]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      53|[1.1737470558504757, 0.8691983415473082]                                        |  0.0413200184702873|      0.00800000|[324, 122, 0, 122]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      54|[1.1675245292931946, 0.8742262798170102]                                        |  0.0385710597038269|      0.04000000|[329, 124, 0, 124]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      55|[1.1675245292931946, 0.8742262798170102]                                        |  0.0385710597038269|      0.00800000|[337, 127, 0, 127]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      56|[1.1615923505145873, 0.8795937051717441]                                        |  0.0358866043388844|      0.04000000|[343, 129, 0, 129]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      57|[1.1615923505145873, 0.8795937051717441]                                        |  0.0358866043388844|      0.00800000|[350, 132, 0, 132]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      58|[1.156954386082683, 0.8861120857933702]                                         |  0.0333441905677319|      0.04000000|[355, 134, 0, 134]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      59|[1.156954386082683, 0.8861120857933702]                                         |  0.0333441905677319|      0.00800000|[361, 136, 0, 136]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      60|[1.1525173093713685, 0.8927688380238435]                                        |  0.0310020446777344|      0.04000000|[367, 138, 0, 138]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      61|[1.1525173093713685, 0.8927688380238435]                                        |  0.0310020446777344|      0.00800000|[373, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      62|[1.1525173093713685, 0.8927688380238435]                                        |  0.0310020446777344|      0.00160000|[381, 143, 0, 143]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      63|[1.1511176118877104, 0.8935439812069016]                                        |  0.0304884519428015|      0.00800000|[387, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      64|[1.1451322521512228, 0.8988520381795454]                                        |  0.0280518662184477|      0.04000000|[392, 147, 0, 147]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      65|[1.1451322521512228, 0.8988520381795454]                                        |  0.0280518662184477|      0.00800000|[398, 149, 0, 149]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      66|[1.1451322521512228, 0.8988520381795454]                                        |  0.0280518662184477|      0.00160000|[405, 152, 0, 152]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      67|[1.143741918817492, 0.8996438545857388]                                         |  0.0275617036968470|      0.00800000|[410, 154, 0, 154]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      68|[1.1359556080374908, 0.9014805266950818]                                        |  0.0254486370831728|      0.04000000|[415, 156, 0, 156]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      69|[1.1359556080374908, 0.9014805266950818]                                        |  0.0254486370831728|      0.00800000|[422, 159, 0, 159]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      70|[1.1332091545804324, 0.9089943135837426]                                        |  0.0235241577029228|      0.04000000|[427, 161, 0, 161]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
